assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team,team_h_difficulty,team_a_difficulty,event,xP,position
0.0,0.0,6.0,0.0,11.7,619.0,0.0,0.0,0.0,0.07,25.0,0.0,0.0,1.7,5.4,2024-08-31,20.0,False,9.0,0.0,0.0,0.0,0.0,3.0,0.0,2025.0,0.0,1.0,1.0,0.0,1.0,910.0,1347.0,437.0,45.0,True,0.0,0.0,0.0,0.0,18.0,Ipswich,Fulham,1.0,1.0,26625.0,2024.0,671794.0,0.0284756682813167,0.0,1.0,0.0,0.0,0.085615798830986,0.0571401305496692,Ipswich,3.0,2.0,3.0,0.0,MID
0.0,0.0,5.0,0.0,13.3,619.0,0.02,0.04,0.02,2.11,48.0,1.0,0.0,1.7,3.0,2024-09-21,60.0,False,17.0,0.0,0.0,0.0,0.0,5.0,0.0,4803.0,1.0,1.0,1.0,1.0,2.0,118.0,604.0,486.0,45.0,False,0.0,0.0,1.0,0.0195678547024726,63.0,Southampton,Ipswich,1.0,1.0,26643.0,2024.0,675646.0,0.0353469997644424,0.0,1.0,0.0,0.0195678547024726,0.5098406076431274,0.4744936227798462,Ipswich,2.0,2.0,5.0,0.8,MID
0.0,0.0,11.0,0.0,7.1,619.0,0.11,0.11,0.0,3.87,83.0,3.0,0.0,1.8,10.4,2024-10-26,90.0,False,4.0,0.0,0.0,0.0,0.0,9.0,0.0,4326.0,1.0,3.0,4.0,0.0,2.0,-358.0,66.0,424.0,45.0,False,0.0,0.0,0.0,0.0,90.0,Brentford,Ipswich,4.0,3.0,26685.0,2024.0,683011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ipswich,2.0,4.0,9.0,0.4,MID
0.0,0.0,2.0,0.0,0.0,619.0,0.0,0.0,0.0,1.16,93.0,1.0,0.0,0.1,1.0,2024-11-02,9.0,False,11.0,0.0,0.0,0.0,0.0,10.0,0.0,5802.0,0.0,1.0,1.0,0.0,0.0,1279.0,1713.0,434.0,45.0,True,1.0,0.0,0.0,0.0,7.0,Ipswich,Leicester,1.0,1.0,26695.0,2024.0,685005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ipswich,2.0,2.0,10.0,0.7,MID
0.0,0.0,7.0,0.0,0.9,619.0,0.01,0.01,0.0,1.65,108.0,1.0,0.0,1.0,4.6,2024-11-10,90.0,False,18.0,0.0,0.0,0.0,0.0,11.0,0.0,5082.0,1.0,2.0,1.0,4.0,2.0,-706.0,317.0,1023.0,45.0,False,0.0,0.0,0.0,0.0,90.0,Tottenham,Ipswich,1.0,2.0,26709.0,2024.0,687302.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ipswich,2.0,4.0,11.0,0.8,MID
0.0,0.0,10.0,0.0,4.0,619.0,0.01,0.07,0.06,0.62,116.0,1.0,0.0,0.3,0.0,2024-11-24,64.0,False,14.0,0.0,0.0,0.0,0.0,12.0,0.0,6164.0,1.0,1.0,1.0,1.0,2.0,875.0,1325.0,450.0,45.0,True,0.0,0.0,1.0,0.0333061888813972,68.0,Ipswich,Manchester United,1.0,1.0,26718.0,2024.0,689249.0,0.0,0.0,0.0,0.0,0.0333061888813972,0.5809940099716187,0.5809940099716187,Ipswich,3.0,2.0,12.0,1.3,MID
0.0,0.0,2.0,0.0,1.9,619.0,0.01,0.01,0.0,1.64,127.0,1.0,0.0,0.7,4.8,2024-11-30,73.0,False,16.0,0.0,0.0,0.0,0.0,13.0,0.0,6795.0,1.0,0.0,1.0,0.0,1.0,611.0,1104.0,493.0,45.0,False,1.0,0.0,0.0,0.0,76.0,Nottingham Forest,Ipswich,1.0,0.0,26728.0,2024.0,690011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ipswich,2.0,3.0,13.0,1.2,MID
0.0,0.0,13.0,0.0,13.7,619.0,0.02,0.02,0.0,1.24,136.0,1.0,0.0,2.1,4.8,2024-12-03,65.0,False,7.0,0.0,0.0,0.0,0.0,14.0,0.0,8648.0,1.0,1.0,0.0,2.0,2.0,1674.0,2342.0,668.0,45.0,True,0.0,0.0,0.0,0.0,69.0,Ipswich,Crystal Palace,0.0,1.0,26737.0,2024.0,691329.0,0.0496523380279541,0.0,1.0,0.0,0.0,0.0593021996319294,0.0096498578786849,Ipswich,3.0,2.0,14.0,1.8,MID
0.0,0.0,3.0,0.0,0.0,619.0,0.0,0.0,0.0,0.65,146.0,1.0,0.0,0.0,0.0,2024-12-08,1.0,False,3.0,0.0,0.0,0.0,0.0,15.0,0.0,11899.0,0.0,2.0,1.0,0.0,1.0,3002.0,3811.0,809.0,45.0,True,0.0,0.0,0.0,0.0,1.0,Ipswich,Bournemouth,1.0,2.0,26750.0,2024.0,692755.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ipswich,3.0,2.0,15.0,1.5,MID
0.0,0.0,19.0,0.0,12.4,619.0,0.02,0.02,0.0,0.52,160.0,1.0,0.0,2.3,10.6,2024-12-14,74.0,False,20.0,0.0,0.0,0.0,0.0,16.0,0.0,12861.0,1.0,2.0,1.0,0.0,2.0,1040.0,2199.0,1159.0,45.0,False,0.0,0.0,0.0,0.0,78.0,Wolverhampton Wanderers,Ipswich,1.0,2.0,26758.0,2024.0,693620.0,0.027023009955883,0.0,1.0,0.0,0.0,0.5991424918174744,0.5991424918174744,Ipswich,2.0,2.0,16.0,1.6,MID
0.0,0.0,10.0,0.0,15.6,619.0,0.02,0.07,0.05,2.23,166.0,4.0,0.0,2.0,0.0,2024-12-21,61.0,False,15.0,0.0,0.0,0.0,0.0,17.0,0.0,12642.0,1.0,4.0,0.0,6.0,2.0,-276.0,1267.0,1543.0,45.0,True,0.0,0.0,1.0,0.046759907156229,67.0,Ipswich,Newcastle United,0.0,4.0,26771.0,2024.0,695328.0,0.0950449034571647,0.0,1.0,0.0,0.046759907156229,0.141804814338684,0.0,Ipswich,3.0,2.0,17.0,1.7,MID
0.0,0.0,8.0,0.0,2.2,619.0,0.01,0.01,0.0,1.94,171.0,1.0,0.0,1.3,11.2,2024-12-27,79.0,False,1.0,0.0,0.0,0.0,0.0,18.0,0.0,13489.0,1.0,0.0,1.0,0.0,2.0,704.0,2437.0,1733.0,45.0,False,0.0,0.0,0.0,0.0,81.0,Arsenal,Ipswich,1.0,0.0,26773.0,2024.0,696417.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ipswich,2.0,5.0,18.0,1.2,MID
0.0,0.0,9.0,1.0,1.4,619.0,0.0,0.0,0.0,1.85,186.0,0.0,0.0,1.4,13.0,2024-12-30,76.0,False,6.0,0.0,0.0,0.0,0.0,19.0,0.0,14892.0,1.0,0.0,2.0,0.0,3.0,1314.0,2702.0,1388.0,45.0,True,0.0,0.0,0.0,0.0,82.0,Ipswich,Chelsea,2.0,0.0,26787.0,2024.0,696894.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ipswich,4.0,2.0,19.0,1.5,MID
0.0,0.0,9.0,0.0,2.3,619.0,0.01,0.01,0.0,1.38,195.0,1.0,0.0,2.0,15.2,2025-01-05,72.0,False,9.0,0.0,0.0,0.0,0.0,20.0,0.0,16064.0,1.0,2.0,2.0,2.0,2.0,1009.0,2627.0,1618.0,45.0,False,0.0,0.0,0.0,0.0,73.0,Fulham,Ipswich,2.0,2.0,26796.0,2024.0,697544.0,0.0,0.0,0.0,0.0,0.0,0.4409689307212829,0.4409689307212829,Ipswich,2.0,3.0,20.0,2.0,MID
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,,
