assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,selected_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,selected_5,pts_bps,whh,whd,wha
0.0,0.0,1.0,0.0,1.8,194.0,0.01,0.01,0.0,1.59,8.0,2.0,0.0,1.8,16.4,2024-08-18,83.0,False,4.0,0.0,0.0,0.0,0.0,1.0,0.0,15846.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,45.0,False,1.0,0.0,0.0,0.0,87.0,Brentford,Crystal Palace,2.0,1.0,26609.0,2024.0,666811.0,0.0,0.0,0.0,0.0,0.0,0.0987855121493339,0.0987855121493339,Crystal Palace,3.0,4.0,1.0,1.9,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.392,0.274,0.334
0.0,0.0,1.0,0.0,1.1,194.0,0.0,0.12,0.12,1.13,14.0,2.0,0.0,1.0,4.8,2024-08-24,80.0,False,19.0,0.0,0.0,0.0,0.0,2.0,0.0,17278.0,1.0,2.0,0.0,4.0,1.0,-1199.0,898.0,2097.0,45.0,True,0.0,0.0,1.0,0.1370308995246887,82.0,Crystal Palace,West Ham,0.0,2.0,26613.0,2024.0,667917.0,0.0,0.0,0.0,0.0,0.1370308995246887,0.3966957628726959,0.3966957628726959,Crystal Palace,2.0,3.0,2.0,0.5,DEF,0.0,0.01,0.01,0.0,1.59,2.0,0.0,1.8,16.4,1.8,0.0,83.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.9,15846.0,0.0,0.01,0.01,0.0,1.59,2.0,0.0,1.8,16.4,1.8,0.0,83.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.9,15846.0,1.0,0.436,0.274,0.29
0.0,0.0,10.0,0.0,0.4,194.0,0.0,0.0,0.0,2.27,23.0,1.0,0.0,1.7,14.4,2024-09-01,90.0,False,6.0,0.0,0.0,0.0,0.0,3.0,0.0,16958.0,1.0,1.0,1.0,2.0,2.0,-1342.0,751.0,2093.0,45.0,False,0.0,0.0,0.0,0.0,90.0,Chelsea,Crystal Palace,1.0,1.0,26630.0,2024.0,672442.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Crystal Palace,3.0,4.0,3.0,1.0,DEF,0.0,0.01,0.13,0.12,2.72,4.0,0.0,2.8,21.2,2.9,4.0,163.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,2.0,1.0,0.0,1.0,0.14,0.0,0.0,0.0,0.0,0.14,0.5,0.5,2.4,33124.0,0.0,0.01,0.13,0.12,2.72,4.0,0.0,2.8,21.2,2.9,4.0,163.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,2.0,1.0,0.0,1.0,0.14,0.0,0.0,0.0,0.0,0.14,0.5,0.5,2.4,33124.0,2.0,0.584,0.223,0.193
0.0,0.0,23.0,1.0,0.3,194.0,0.0,0.0,0.0,1.7,43.0,0.0,0.0,2.2,21.2,2024-09-21,90.0,False,14.0,0.0,0.0,0.0,0.0,5.0,0.0,17577.0,1.0,0.0,0.0,0.0,6.0,-1262.0,312.0,1574.0,45.0,True,0.0,0.0,0.0,0.0,90.0,Crystal Palace,Manchester United,0.0,0.0,26649.0,2024.0,675929.0,0.0,0.0,0.0,0.0,0.0,0.3506368994712829,0.3506368994712829,Crystal Palace,3.0,3.0,5.0,2.2,DEF,0.0,0.0,0.12,0.12,3.4,3.0,0.0,2.7,19.2,1.5,6.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,3.0,0.0,1.0,0.14,0.0,0.0,0.0,0.0,0.14,0.4,0.4,1.5,34236.0,0.0,0.01,0.13,0.12,4.99,5.0,0.0,4.5,35.6,3.3,6.0,253.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,3.0,3.0,0.0,1.0,0.14,0.0,0.0,0.0,0.0,0.14,0.5,0.5,3.4,50082.0,6.0,0.332,0.266,0.402
0.0,0.0,3.0,0.0,0.3,194.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.1,0.6,2024-11-23,1.0,False,2.0,0.0,0.0,0.0,0.0,12.0,0.0,10978.0,0.0,2.0,2.0,0.0,1.0,-6.0,195.0,201.0,44.0,False,0.0,0.0,0.0,0.0,1.0,Aston Villa,Crystal Palace,2.0,2.0,26716.0,2024.0,688451.0,0.0,0.0,0.0,0.0,0.0,0.0217104684561491,0.0217104684561491,Crystal Palace,3.0,4.0,12.0,0.3,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.595,0.23,0.175
0.0,0.0,3.0,0.0,0.3,194.0,0.0,0.0,0.0,0.01,136.0,0.0,0.0,0.3,2.6,2024-12-03,9.0,False,10.0,0.0,0.0,0.0,0.0,14.0,0.0,10986.0,0.0,1.0,0.0,0.0,1.0,-50.0,111.0,161.0,44.0,False,0.0,0.0,0.0,0.0,6.0,Ipswich,Crystal Palace,0.0,1.0,26737.0,2024.0,691350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Crystal Palace,3.0,2.0,14.0,0.5,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.6,0.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.3,10978.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.6,0.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.3,10978.0,1.0,0.308,0.29,0.402
0.0,0.0,-6.0,0.0,1.1,194.0,0.01,0.01,0.0,2.87,163.0,5.0,0.0,2.1,19.8,2024-12-21,90.0,False,1.0,0.0,0.0,0.0,0.0,17.0,0.0,10864.0,1.0,5.0,1.0,0.0,0.0,-95.0,93.0,188.0,44.0,True,0.0,0.0,0.0,0.0,90.0,Crystal Palace,Arsenal,1.0,5.0,26765.0,2024.0,695481.0,0.0,0.0,0.0,0.0,0.0,0.0632628351449966,0.0632628351449966,Crystal Palace,4.0,3.0,17.0,-0.2,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.4,3.2,0.6,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.8,21964.0,0.0,0.158,0.237,0.605
0.0,0.0,6.0,0.0,0.8,194.0,0.0,0.0,0.0,0.94,183.0,1.0,0.0,1.5,12.6,2024-12-29,90.0,False,17.0,0.0,0.0,0.0,0.0,19.0,0.0,10894.0,1.0,1.0,2.0,2.0,2.0,9.0,241.0,232.0,44.0,True,0.0,0.0,0.0,0.0,90.0,Crystal Palace,Southampton,2.0,1.0,26784.0,2024.0,696642.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Crystal Palace,2.0,3.0,19.0,1.0,DEF,0.0,0.01,0.01,0.0,2.87,5.0,0.0,2.1,19.8,1.1,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,-0.2,10864.0,0.0,0.01,0.01,0.0,2.88,5.0,0.0,2.4,22.4,1.4,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.3,21850.0,2.0,0.581,0.233,0.186
0.0,0.0,11.0,0.0,0.4,194.0,0.0,0.06,0.06,1.24,194.0,1.0,0.0,3.6,18.2,2025-01-04,90.0,False,6.0,0.0,0.0,0.0,0.0,20.0,0.0,10911.0,1.0,1.0,1.0,17.0,2.0,-46.0,229.0,275.0,44.0,True,0.0,0.0,1.0,0.0338753275573253,90.0,Crystal Palace,Chelsea,1.0,1.0,26795.0,2024.0,697163.0,0.0,0.0,0.0,0.0,0.0338753275573253,0.3340852856636047,0.3340852856636047,Crystal Palace,4.0,3.0,20.0,0.3,DEF,0.0,0.01,0.01,0.0,3.81,6.0,0.0,3.6,32.4,1.9,2.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.8,21758.0,0.0,0.01,0.01,0.0,3.81,6.0,0.0,3.6,32.4,1.9,2.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.8,21758.0,2.0,0.269,0.248,0.483
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,West Ham,Crystal Palace,,,,,,,,,,,,,,3.0,2.0,22.0,,,0.0,0.0,0.06,0.06,2.18,2.0,0.0,5.1,30.8,1.2,19.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,4.0,0.0,1.0,0.03,0.0,0.0,0.0,0.0,0.03,0.33,0.33,1.3,21805.0,0.0,0.01,0.07,0.06,5.05,7.0,0.0,7.2,50.6,2.3,19.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,4.0,4.0,0.0,1.0,0.03,0.0,0.0,0.0,0.0,0.03,0.4,0.4,1.1,32669.0,,0.358,0.284,0.358
