assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,selected_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,selected_5,pts_bps,whh,whd,wha
1.0,0.0,18.0,0.0,31.4,135.0,0.65,0.65,0.0,0.25,3.0,0.0,0.0,6.4,25.0,2024-08-17,45.0,False,8.0,0.0,0.0,0.0,0.0,1.0,0.0,119994.0,1.0,3.0,0.0,8.0,4.0,0.0,0.0,0.0,55.0,False,0.0,0.0,0.0,0.0,46.0,Everton,Brighton,0.0,3.0,26605.0,2024.0,666346.0,0.9331552386283876,1.0,3.0,0.0,0.0,0.9331552386283876,0.0,Brighton,3.0,3.0,1.0,2.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.37,0.275,0.356
0.0,0.0,4.0,0.0,29.3,135.0,0.24,0.32,0.08,1.32,13.0,1.0,0.0,6.7,8.8,2024-08-24,89.0,False,14.0,0.0,0.0,0.0,0.0,2.0,0.0,132136.0,1.0,1.0,2.0,29.0,2.0,4775.0,18206.0,13431.0,55.0,True,0.0,0.0,2.0,0.12109375,90.0,Brighton,Manchester United,2.0,1.0,26612.0,2024.0,667699.0,0.271284818649292,0.0,2.0,0.0,0.12109375,1.1174625158309937,0.9963687658309937,Brighton,3.0,3.0,2.0,3.0,MID,0.0,0.65,0.65,0.0,0.25,0.0,0.0,6.4,25.0,31.4,8.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,4.0,0.0,0.0,0.0,0.93,1.0,3.0,0.0,0.0,0.93,0.0,2.0,119994.0,0.0,0.65,0.65,0.0,0.25,0.0,0.0,6.4,25.0,31.4,8.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,4.0,0.0,0.0,0.0,0.93,1.0,3.0,0.0,0.0,0.93,0.0,2.0,119994.0,2.0,0.384,0.26,0.356
1.0,0.0,12.0,0.0,0.8,135.0,0.01,0.41,0.4,1.13,21.0,1.0,0.0,2.6,2.2,2024-08-31,71.0,False,1.0,0.0,0.0,0.0,0.0,3.0,0.0,133513.0,1.0,1.0,1.0,23.0,4.0,-666.0,27379.0,28045.0,55.0,False,1.0,0.0,2.0,0.3489913642406463,76.0,Arsenal,Brighton,1.0,1.0,26622.0,2024.0,671529.0,0.0,0.0,0.0,0.0,0.3489913642406463,0.4427956640720367,0.0938042998313903,Brighton,3.0,5.0,3.0,2.3,MID,0.0,0.89,0.97,0.08,1.57,1.0,0.0,13.1,33.8,60.7,37.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,6.0,0.0,2.0,0.12,1.2,1.0,5.0,0.0,0.12,2.05,1.0,5.0,252130.0,0.0,0.89,0.97,0.08,1.57,1.0,0.0,13.1,33.8,60.7,37.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,6.0,0.0,2.0,0.12,1.2,1.0,5.0,0.0,0.12,2.05,1.0,5.0,252130.0,4.0,0.715,0.173,0.112
0.0,0.0,6.0,1.0,34.1,135.0,0.2,0.2,0.0,0.21,33.0,0.0,0.0,5.2,5.6,2024-09-14,67.0,False,10.0,0.0,0.0,0.0,0.0,4.0,0.0,265071.0,1.0,0.0,0.0,12.0,2.0,123451.0,180124.0,56673.0,55.0,True,1.0,0.0,0.0,0.0,71.0,Brighton,Ipswich,0.0,0.0,26633.0,2024.0,673646.0,0.1293499320745468,0.0,2.0,0.0,0.0,0.2364976853132248,0.1071477606892585,Brighton,2.0,3.0,4.0,3.5,MID,0.0,0.9,1.38,0.48,2.7,2.0,0.0,15.7,36.0,61.5,60.0,205.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,5.0,3.0,10.0,0.0,4.0,0.47,1.2,1.0,5.0,0.0,0.47,2.49,1.09,7.3,385643.0,0.0,0.9,1.38,0.48,2.7,2.0,0.0,15.7,36.0,61.5,60.0,205.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,5.0,3.0,10.0,0.0,4.0,0.47,1.2,1.0,5.0,0.0,0.47,2.49,1.09,7.3,385643.0,2.0,0.687,0.192,0.12
0.0,0.0,5.0,0.0,23.6,135.0,0.06,0.06,0.0,0.67,42.0,1.0,0.0,3.4,8.6,2024-09-22,28.0,False,16.0,0.0,0.0,0.0,0.0,5.0,0.0,252438.0,0.0,2.0,2.0,2.0,1.0,-10723.0,13980.0,24703.0,55.0,True,0.0,0.0,0.0,0.0,24.0,Brighton,Nottingham Forest,2.0,2.0,26650.0,2024.0,676310.0,0.0243045836687088,0.0,1.0,0.0,0.0,0.0,0.0,Brighton,3.0,3.0,5.0,2.3,MID,1.0,0.45,0.93,0.48,2.66,2.0,0.0,14.5,16.6,64.2,64.0,227.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,2.0,3.0,8.0,0.0,4.0,0.47,0.4,0.0,4.0,0.0,0.47,1.8,1.2,8.8,530720.0,1.0,1.1,1.58,0.48,2.91,2.0,0.0,20.9,41.6,95.6,72.0,272.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,5.0,3.0,12.0,0.0,4.0,0.47,1.33,1.0,7.0,0.0,0.47,2.73,1.2,10.8,650714.0,1.0,0.534,0.253,0.213
0.0,0.0,2.0,0.0,4.6,135.0,0.02,0.1,0.08,0.14,54.0,0.0,0.0,1.3,3.4,2024-09-28,19.0,False,6.0,0.0,0.0,0.0,0.0,6.0,0.0,161759.0,0.0,2.0,4.0,5.0,1.0,-90134.0,3298.0,93432.0,55.0,False,0.0,0.0,1.0,0.1074213758111,11.0,Chelsea,Brighton,4.0,2.0,26657.0,2024.0,677919.0,0.0,0.0,0.0,0.0,0.1074213758111,0.133209154009819,0.0257877688854932,Brighton,3.0,4.0,6.0,1.3,MID,1.0,0.27,0.67,0.4,2.01,2.0,0.0,11.2,16.4,58.5,37.0,166.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,3.0,7.0,0.0,2.0,0.35,0.15,0.0,3.0,0.0,0.35,0.68,0.2,8.1,651022.0,1.0,1.16,1.64,0.48,3.58,3.0,0.0,24.3,50.2,119.2,74.0,300.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,7.0,5.0,13.0,0.0,4.0,0.47,1.36,1.0,8.0,0.0,0.47,2.73,1.2,13.1,903152.0,1.0,0.549,0.229,0.222
0.0,0.0,27.0,0.0,5.4,135.0,0.02,0.29,0.27,1.37,64.0,2.0,1.0,7.0,36.6,2024-10-06,86.0,False,18.0,0.0,0.0,0.0,0.0,7.0,0.0,117925.0,1.0,2.0,3.0,28.0,7.0,-45058.0,1437.0,46495.0,54.0,True,0.0,1.0,2.0,0.3733744621276855,89.0,Brighton,Tottenham,3.0,2.0,26671.0,2024.0,680425.0,0.0,0.0,0.0,1.0,0.3733744621276855,0.4539943039417267,0.0976802632212638,Brighton,4.0,3.0,7.0,2.8,MID,1.0,0.28,0.36,0.08,1.02,1.0,0.0,9.9,17.6,62.3,19.0,114.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,6.0,4.0,0.0,1.0,0.11,0.15,0.0,3.0,0.0,0.11,0.37,0.13,7.1,679268.0,1.0,0.53,1.09,0.56,3.47,3.0,0.0,19.2,28.6,92.4,71.0,274.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,6.0,9.0,10.0,0.0,5.0,0.58,0.42,0.0,5.0,0.0,0.58,1.93,1.22,12.4,944917.0,7.0,0.329,0.238,0.433
0.0,0.0,6.0,0.0,25.0,135.0,0.09,0.09,0.0,0.0,122.0,0.0,0.0,3.1,4.2,2024-11-29,2.0,False,17.0,0.0,0.0,0.0,0.0,13.0,0.0,51280.0,0.0,1.0,1.0,2.0,1.0,-3006.0,705.0,3711.0,52.0,True,0.0,0.0,0.0,0.0,1.0,Brighton,Southampton,1.0,1.0,26723.0,2024.0,689624.0,0.0594069361686706,0.0,2.0,0.0,0.0,0.0158043783158063,0.0,Brighton,2.0,3.0,13.0,0.7,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.682,0.191,0.127
0.0,0.0,5.0,0.0,4.0,135.0,0.0,0.0,0.0,0.03,135.0,1.0,0.0,0.9,3.0,2024-12-05,10.0,False,9.0,0.0,0.0,0.0,0.0,14.0,0.0,48581.0,0.0,1.0,3.0,2.0,1.0,-2815.0,333.0,3148.0,52.0,False,0.0,0.0,0.0,0.0,8.0,Fulham,Brighton,3.0,1.0,26736.0,2024.0,691627.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brighton,3.0,3.0,14.0,0.5,MID,0.0,0.09,0.09,0.0,0.0,0.0,0.0,3.1,4.2,25.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.06,0.0,2.0,0.0,0.0,0.02,0.0,0.7,51280.0,0.0,0.09,0.09,0.0,0.0,0.0,0.0,3.1,4.2,25.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.06,0.0,2.0,0.0,0.0,0.02,0.0,0.7,51280.0,1.0,0.414,0.257,0.328
0.0,0.0,22.0,0.0,0.0,135.0,0.0,0.45,0.45,1.0,147.0,2.0,1.0,6.0,33.0,2024-12-08,20.0,False,11.0,0.0,0.0,0.0,0.0,15.0,0.0,46452.0,0.0,2.0,2.0,27.0,6.0,-2139.0,414.0,2553.0,51.0,False,0.0,1.0,2.0,0.2420024424791336,17.0,Leicester,Brighton,2.0,2.0,26751.0,2024.0,692800.0,0.0,0.0,0.0,1.0,0.2420024424791336,0.2420024424791336,0.0,Brighton,3.0,2.0,15.0,2.0,MID,0.0,0.09,0.09,0.0,0.03,1.0,0.0,4.0,7.2,29.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,0.0,0.0,0.0,0.06,0.0,2.0,0.0,0.0,0.02,0.0,1.2,99861.0,0.0,0.09,0.09,0.0,0.03,1.0,0.0,4.0,7.2,29.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,0.0,0.0,0.0,0.06,0.0,2.0,0.0,0.0,0.02,0.0,1.2,99861.0,6.0,0.219,0.238,0.543
