assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team,team_h_difficulty,team_a_difficulty,event
0,1,25,1,0.6,409,0.0,0.0,0.0,1.77,5,0,0,2.1,20.0,2024-08-17,90,0,0,0,0,0,0,0,False,17,0,0,0,0,1,0,100126,1,0,1,0.0,7,0,0,0,45,True,0,0,0,0.0,90,DR,Newcastle United,Southampton,1,0,26606,2024,666356,0.0,0,0,0,0.0,0.0,0.0,Newcastle United,1,4,1
0,0,5,0,2.3,409,0.01,0.01,0.0,1.16,12,1,0,1.2,9.8,2024-08-25,57,0,0,0,0,0,0,0,False,3,0,0,0,0,2,0,268138,1,1,1,0.0,1,96182,110019,13837,45,False,0,0,0,0.0,61,DR,Bournemouth,Newcastle United,1,1,26620,2024,668717,0.0,0,0,0,0.0,0.0589407011866569,0.0589407011866569,Newcastle United,4,3,2
0,0,10,0,10.8,409,0.0,0.0,0.0,1.26,28,1,0,3.9,28.2,2024-09-01,90,0,0,0,0,0,0,0,False,18,0,0,0,0,3,0,265231,1,1,2,0.0,2,-1823,35355,37178,45,True,0,0,0,0.0,90,DR,Newcastle United,Tottenham,2,1,26629,2024,672456,0.1008209735155105,0,1,0,0.0,0.8764423131942749,0.7756212949752808,Newcastle United,2,4,3
0,0,1,0,1.7,409,0.0,0.0,0.0,0.84,40,1,0,1.2,9.8,2024-09-15,63,0,0,0,0,0,0,0,False,20,0,0,0,0,4,0,303299,1,2,1,0.0,2,28455,62354,33899,45,False,0,0,0,0.0,66,DR,Wolverhampton Wanderers,Newcastle United,1,2,26641,2024,674627,0.0,0,0,0,0.0,0.0,0.0,Newcastle United,4,3,4
0,0,0,0,0.7,409,0.0,0.0,0.0,0.6,44,1,0,0.2,1.0,2024-09-21,16,0,0,0,0,0,0,0,False,9,0,0,0,0,5,0,303731,0,1,3,0.0,1,-245,15431,15676,45,False,0,0,0,0.0,15,Sub,Fulham,Newcastle United,3,1,26646,2024,675743,0.0,0,0,0,0.0,0.0,0.0,Newcastle United,4,3,5
0,0,3,0,0.0,409,0.0,0.0,0.0,0.24,58,0,0,0.6,6.4,2024-09-28,12,0,0,0,0,0,0,0,False,13,0,0,0,0,6,0,258974,0,1,1,0.0,1,-44271,3490,47761,45,True,0,0,0,0.0,11,Sub,Newcastle United,Manchester City,1,1,26652,2024,677445,0.0,0,0,0,0.0,0.0970475748181343,0.0970475748181343,Newcastle United,4,4,6
0,0,6,0,11.0,409,0.01,0.01,0.0,0.04,67,0,0,1.6,5.0,2024-10-05,19,0,0,0,0,0,0,0,False,8,0,0,0,0,7,0,239428,0,0,0,0.0,1,-21722,4359,26081,45,False,0,0,0,0.0,13,Sub,Everton,Newcastle United,0,0,26669,2024,679755,0.0226443652063608,0,1,0,0.0,0.2560266852378845,0.2333823293447494,Newcastle United,4,3,7
0,0,7,0,5.0,409,0.03,0.03,0.0,1.12,76,1,0,1.5,6.0,2024-10-19,90,0,0,0,0,0,0,0,False,5,0,0,0,0,8,0,222809,1,1,0,4.0,2,-17703,2276,19979,45,True,0,0,0,0.0,90,DR,Newcastle United,Brighton,0,1,26676,2024,681350,0.0,0,0,0,0.0,0.4362127184867859,0.4362127184867859,Newcastle United,3,4,8
0,0,9,0,12.1,409,0.02,0.02,0.0,1.64,85,2,0,2.8,16.0,2024-10-27,90,0,0,0,0,0,0,0,False,6,0,0,0,0,9,0,211184,1,1,2,0.0,1,-11920,925,12845,45,False,0,0,0,0.0,90,DR,Chelsea,Newcastle United,2,1,26688,2024,683523,0.0673490762710571,0,1,0,0.0,1.0078048706054688,0.9404557347297668,Newcastle United,4,4,9
0,1,27,1,21.4,409,0.02,0.02,0.0,1.05,96,0,0,4.0,19.0,2024-11-02,90,0,0,0,0,0,0,0,False,1,0,0,0,0,10,0,199908,1,0,1,0.0,7,-11981,2631,14612,45,True,0,0,0,0.0,90,DR,Newcastle United,Arsenal,1,0,26694,2024,684653,0.1167383193969726,0,2,0,0.0,0.3087387382984161,0.2444093525409698,Newcastle United,5,4,10
0,0,12,0,3.4,409,0.01,0.01,0.0,0.63,107,1,0,1.5,11.8,2024-11-10,90,0,0,0,0,0,0,0,False,16,0,0,0,0,11,0,215940,1,3,1,0.0,2,14105,18599,4494,45,False,0,0,0,0.0,90,DR,Nottingham Forest,Newcastle United,1,3,26704,2024,687327,0.0,0,0,0,0.0,0.0722518861293792,0.0722518861293792,Newcastle United,4,4,11
0,0,9,0,40.8,409,0.16,0.16,0.0,0.91,119,2,0,7.6,29.6,2024-11-25,90,0,0,0,0,0,0,0,False,19,0,0,0,0,12,0,237326,1,2,0,6.0,1,19230,25892,6662,45,True,0,0,0,0.0,90,DR,Newcastle United,West Ham,0,2,26713,2024,689551,0.1500317305326461,0,2,0,0.0,0.2936944961547851,0.2582034170627594,Newcastle United,2,4,12
0,0,13,0,2.1,409,0.02,0.02,0.0,1.76,124,1,0,2.4,17.8,2024-11-30,90,0,0,0,0,0,0,0,False,7,0,0,0,0,13,0,238731,1,1,1,4.0,2,2254,8993,6739,45,False,0,0,0,0.0,90,DR,Crystal Palace,Newcastle United,1,1,26725,2024,690097,0.0,0,0,0,0.0,0.0,0.0,Newcastle United,4,3,13
0,0,3,0,1.6,409,0.0,0.0,0.0,1.99,139,3,0,2.1,19.8,2024-12-04,90,0,0,0,0,0,0,0,False,12,0,0,0,0,14,0,229058,1,3,3,0.0,1,-9476,3266,12742,45,True,0,0,0,0.0,90,DR,Newcastle United,Liverpool,3,3,26740,2024,691418,0.0,0,0,0,0.0,0.6500919461250305,0.6500919461250305,Newcastle United,5,4,14
0,0,-1,0,13.9,409,0.06,0.06,0.0,1.23,142,4,0,3.0,14.4,2024-12-07,90,0,0,0,0,0,0,0,False,4,0,0,0,0,15,0,230620,1,2,4,2.0,0,657,7721,7064,45,False,0,0,0,0.0,90,DR,Brentford,Newcastle United,4,2,26743,2024,692233,0.0513048097491264,0,1,0,0.0,0.7040902972221375,0.6527854800224304,Newcastle United,4,3,15
0,0,17,1,2.3,409,0.1,0.14,0.04,0.19,157,0,0,1.3,7.2,2024-12-14,63,0,0,0,0,0,0,0,False,11,0,0,0,0,16,0,234002,1,0,4,3.0,6,2164,12093,9929,45,True,0,0,1,0.0231022592633962,67,DR,Newcastle United,Leicester,4,0,26760,2024,693630,0.0,0,0,0,0.0231022592633962,0.2127319276332855,0.1896296590566635,Newcastle United,1,4,16
0,0,28,1,2.3,409,0.01,0.01,0.0,0.54,166,0,0,1.0,8.0,2024-12-21,63,0,0,0,0,0,0,0,False,10,0,0,0,0,17,0,243532,1,4,0,0.0,6,8522,13943,5421,45,False,0,0,0,0.0,69,DR,Ipswich,Newcastle United,0,4,26771,2024,695339,0.0,0,0,0,0.0,1.091322898864746,1.091322898864746,Newcastle United,4,2,17
