assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,position,team_h_difficulty,team_a_difficulty,event
0,0,3,0,0.3,92,0.0,0.0,0.0,0.26,202,0,0,0.1,1.0,2025-01-14,3,0,0,0,0,0,0,0,False,13,0,0,0,0,21,0,2960,0,2,2,0.0,1,188,288,100,43,True,0,92,,,Rico Henry,0,0,0.0,2,Sub,Brentford,Manchester City,2,2,26803,2024,699005,0.0,0,0,0,0.0,0.3139245212078094,0.3139245212078094,26803,Brentford,Rico Henry,Rico Henry,DEF,4,3,21
0,0,-2,0,0.2,92,0.0,0.0,0.0,0.85,322,1,0,0.1,0.4,2025-04-19,14,0,0,0,0,0,0,0,False,5,0,0,0,0,33,0,3003,0,2,4,0.0,1,74,104,30,43,True,0,92,,,Rico Henry,0,0,0.0,10,Sub,Brentford,Brighton,4,2,26923,2024,720467,0.0,0,0,0,0.0,0.0,0.0,26923,Brentford,Rico Henry,Rico Henry,DEF,3,3,33
0,0,1,0,0.0,92,0.0,0.0,0.0,0.72,338,0,0,0.4,4.2,2025-05-01,45,0,0,0,0,0,0,0,False,16,0,0,0,0,34,0,3178,0,2,0,0.0,1,109,142,33,43,False,0,92,,,Rico Henry,0,0,0.0,42,Sub,Nottingham Forest,Brentford,0,2,26939,2024,723606,0.0,0,0,0,0.0,0.0,0.0,26939,Brentford,Rico Henry,Rico Henry,DEF,3,4,34
0,0,-4,0,0.3,92,0.0,0.0,0.0,0.26,343,2,0,0.4,4.0,2025-05-04,18,0,0,0,0,0,0,0,False,14,0,0,0,0,35,0,3224,0,3,4,0.0,0,116,154,38,43,True,0,92,,,Rico Henry,0,0,0.0,15,Sub,Brentford,Manchester United,4,3,26947,2024,724642,0.0,0,0,0,0.0,0.6189603805541992,0.6189603805541992,26947,Brentford,Rico Henry,Rico Henry,DEF,2,3,35
0,0,7,0,1.3,92,0.01,0.01,0.0,0.07,363,0,0,0.7,4.0,2025-05-18,14,0,0,0,0,0,0,0,False,9,0,0,0,0,37,0,3414,0,3,2,2.0,1,1,68,67,43,True,0,92,,,Rico Henry,0,0,0.0,11,Sub,Brentford,Fulham,2,3,26964,2024,728508,0.0,0,0,0,0.0,0.0706579759716987,0.0706579759716987,26964,Brentford,Rico Henry,Rico Henry,DEF,3,3,37
