assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,position,team_h_difficulty,team_a_difficulty,event
0,0,2,0,0.3,111,0.0,0.04,0.04,0.0,37,0,0,0.0,0.0,2024-09-14,6,0,0,0,0,0,0,0,False,13,0,0,0,0,4,0,240167,0,1,2,1.0,1,-18240,22222,40462,45,False,0,111,,,0,1,0.0420255623757839,1,Sub,Manchester City,Brentford,2,1,26637,2024,673702,0.0,0,0,0,0.0420255623757839,0.0420255623757839,0.0,26637,Brentford,Yehor Yarmoliuk,Yehor Yarmolyuk,MID,3,4,4
0,0,13,0,5.1,111,0.01,0.01,0.0,3.01,49,2,0,2.2,17.2,2024-09-21,62,0,0,0,0,0,0,0,False,18,0,0,0,0,5,0,231661,1,1,3,0.0,2,-9422,6806,16228,45,False,0,111,,,0,0,0.0,67,MC,Tottenham,Brentford,3,1,26648,2024,675800,0.0,0,0,0,0.0,0.1068992912769317,0.1068992912769317,26648,Brentford,Yehor Yarmoliuk,Yehor Yarmolyuk,MID,3,3,5
0,0,2,0,18.3,111,0.02,0.06,0.04,0.11,53,0,0,3.3,7.2,2024-09-28,30,0,0,0,0,0,0,0,False,19,0,0,0,0,6,0,220131,0,1,1,7.0,0,-12514,7922,20436,45,True,1,111,,,0,1,0.0488606505095958,29,Sub,Brentford,West Ham,1,1,26656,2024,677875,0.0157519541680812,0,1,0,0.0488606505095958,0.0778799206018447,0.0132673159241676,26656,Brentford,Yehor Yarmoliuk,Yehor Yarmolyuk,MID,2,3,6
0,0,4,0,0.7,111,0.01,0.01,0.0,0.36,63,1,0,0.2,1.6,2024-10-05,13,0,0,0,0,0,0,0,False,20,0,0,0,0,7,0,270881,0,3,5,0.0,1,40256,61546,21290,44,True,0,111,,,0,0,0.0,9,Sub,Brentford,Wolverhampton Wanderers,5,3,26667,2024,679558,0.0,0,0,0,0.0,0.1090388596057891,0.1090388596057891,26667,Brentford,Yehor Yarmoliuk,Yehor Yarmolyuk,MID,3,3,7
0,0,3,0,1.0,111,0.01,0.01,0.0,0.19,75,0,0,0.5,4.2,2024-10-19,15,0,0,0,0,0,0,0,False,14,0,0,0,0,8,0,300789,0,1,2,0.0,1,27256,48195,20939,44,False,0,111,,,0,0,0.0,8,Sub,Manchester United,Brentford,2,1,26675,2024,681317,0.0,0,0,0,0.0,0.0565729476511478,0.0565729476511478,26675,Brentford,Yehor Yarmoliuk,Yehor Yarmolyuk,MID,3,3,8
0,0,3,0,0.3,111,0.0,0.14,0.14,0.1,92,1,0,0.6,0.2,2024-11-04,1,0,0,0,0,0,0,0,False,9,0,0,0,0,10,0,338291,0,1,2,5.0,1,18907,41248,22341,44,False,0,111,,,0,1,0.0955706313252449,1,Sub,Fulham,Brentford,2,1,26693,2024,686136,0.0,0,0,0,0.0955706313252449,0.0955706313252449,0.0,26693,Brentford,Yehor Yarmoliuk,Yehor Yarmolyuk,MID,3,3,10
0,0,4,0,1.1,111,0.0,0.0,0.0,0.48,101,0,0,1.5,11.4,2024-11-09,11,0,0,0,0,0,0,0,False,3,0,0,0,0,11,0,342964,0,2,3,2.0,1,3464,28142,24678,44,True,0,111,,,0,0,0.0,9,Sub,Brentford,Bournemouth,3,2,26702,2024,686584,0.0,0,0,0,0.0,0.0,0.0,26702,Brentford,Yehor Yarmoliuk,Yehor Yarmolyuk,MID,3,3,11
0,0,2,0,0.0,111,0.0,0.0,0.0,0.19,114,0,0,0.0,0.0,2024-11-23,4,0,0,0,0,0,0,0,False,8,0,0,0,0,12,0,353629,0,0,0,0.0,1,7413,33482,26069,44,False,0,111,,,0,0,0.0,1,Sub,Everton,Brentford,0,0,26715,2024,688479,0.0,0,0,0,0.0,0.0,0.0,26715,Brentford,Yehor Yarmoliuk,Yehor Yarmolyuk,MID,3,3,12
0,0,6,0,11.9,111,0.02,0.02,0.0,0.18,121,0,0,2.2,6.0,2024-11-30,20,0,0,0,0,0,0,0,False,11,0,0,0,0,13,0,351833,0,1,4,4.0,1,-718,22953,23671,44,True,0,111,,,0,0,0.0,12,Sub,Brentford,Leicester,4,1,26722,2024,690065,0.0592753551900386,0,1,0,0.0,0.0592753551900386,0.0592753551900386,26722,Brentford,Yehor Yarmoliuk,Yehor Yarmolyuk,MID,1,3,13
0,0,14,0,20.4,111,0.07,0.15,0.08,1.7,132,3,0,4.1,13.2,2024-12-04,63,0,0,0,0,0,0,0,False,2,0,0,0,0,14,0,360003,1,1,3,7.0,2,5301,28990,23689,44,False,0,111,,,0,1,0.0590953901410102,67,MC,Aston Villa,Brentford,3,1,26734,2024,691561,0.0369898863136768,0,1,0,0.0590953901410102,0.1040623039007186,0.0670724213123321,26734,Brentford,Yehor Yarmoliuk,Yehor Yarmolyuk,MID,3,4,14
0,0,26,0,10.1,111,0.13,0.22,0.09,1.48,142,2,0,3.8,23.0,2024-12-07,90,0,0,0,0,0,0,0,False,15,0,0,0,0,15,0,367542,1,2,4,5.0,2,7446,29236,21790,44,True,0,111,,,0,1,0.2677606642246246,90,MC,Brentford,Newcastle United,4,2,26743,2024,692224,0.0,0,0,0,0.2677606642246246,0.7622895240783691,0.4945288896560669,26743,Brentford,Yehor Yarmoliuk,Yehor Yarmolyuk,MID,4,3,15
0,0,16,0,2.4,111,0.01,0.01,0.0,2.03,154,1,0,1.2,10.0,2024-12-15,74,0,0,0,0,0,0,0,False,6,0,0,0,0,16,0,377500,1,1,2,0.0,2,8375,31986,23611,44,False,0,111,,,0,0,0.0,76,MC,Chelsea,Brentford,2,1,26757,2024,694609,0.0,0,0,0,0.0,0.1634689271450042,0.1634689271450042,26757,Brentford,Yehor Yarmoliuk,Yehor Yarmolyuk,MID,3,4,16
0,0,3,0,10.7,111,0.01,0.01,0.0,0.32,173,0,0,2.8,15.0,2024-12-27,18,0,0,0,0,0,0,0,False,5,0,0,0,0,18,0,366944,0,0,0,2.0,0,-8397,22394,30791,44,False,1,111,,,0,0,0.0,13,Sub,Brighton,Brentford,0,0,26774,2024,696395,0.0406215824186801,0,1,0,0.0,0.0406215824186801,0.0,26774,Brentford,Yehor Yarmoliuk,Yehor Yarmolyuk,MID,3,3,18
0,0,16,0,4.8,111,0.02,0.02,0.0,1.95,182,3,0,1.7,10.6,2025-01-01,90,0,0,0,0,0,0,0,False,1,0,0,0,0,19,0,359087,1,3,1,2.0,2,-8274,16446,24720,44,True,0,111,,,0,0,0.0,90,MC,Brentford,Arsenal,1,3,26783,2024,697018,0.0,0,0,0,0.0,0.0,0.0,26783,Brentford,Yehor Yarmoliuk,Yehor Yarmolyuk,MID,5,3,19
0,0,2,0,0.7,111,0.02,0.1,0.08,0.0,198,0,0,0.9,0.4,2025-01-04,9,0,0,0,0,0,0,0,False,17,0,0,0,0,20,0,356494,0,5,0,8.0,1,-4300,22674,26974,44,False,0,111,,,0,1,0.1112732887268066,6,Sub,Southampton,Brentford,0,5,26799,2024,697216,0.0,0,0,0,0.1112732887268066,0.1112732887268066,0.0,26799,Brentford,Yehor Yarmoliuk,Yehor Yarmolyuk,MID,3,1,20
0,0,2,0,0.7,111,0.01,0.01,0.0,0.42,202,0,0,0.2,1.6,2025-01-14,11,0,0,0,0,0,0,0,False,13,0,0,0,0,21,0,346613,0,2,2,0.0,1,-10098,16082,26180,44,True,0,111,,,0,0,0.0,10,Sub,Brentford,Manchester City,2,2,26803,2024,699006,0.0,0,0,0,0.0,0.1238545104861259,0.1238545104861259,26803,Brentford,Yehor Yarmoliuk,Yehor Yarmolyuk,MID,4,3,21
0,0,8,0,1.3,111,0.01,0.08,0.07,3.43,212,2,0,1.3,8.4,2025-01-18,90,0,0,0,0,0,0,0,False,12,0,0,0,0,22,0,332129,1,2,0,3.0,2,-14836,4683,19519,44,True,0,111,,,0,2,0.0520869418978691,90,AML,Brentford,Liverpool,0,2,26813,2024,700000,0.0,0,0,0,0.0520869418978691,0.7112229466438293,0.6901514530181885,26813,Brentford,Yehor Yarmoliuk,Yehor Yarmolyuk,MID,5,3,22
