assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team,team_h_difficulty,team_a_difficulty,event
0,1,24,1,0.0,536,0.0,0.0,0.0,1.32,328,0,0,1.1,11.4,2025-04-20,90,0,0,0,0,0,0,0,False,14,0,0,0,0,33,2,192436,1,1,0,0.0,7,1596,5509,3913,39,False,0,0,0,0,90,GK,Manchester United,Wolverhampton Wanderers,0,1,26929,2024,721020,0,0,0,0,0,0.0,0.0,Wolverhampton Wanderers,3,3,33
0,0,5,0,0.0,536,0.0,0.0,0.0,1.69,366,4,0,4.9,48.6,2025-05-20,90,0,0,0,0,0,0,0,False,7,0,0,0,0,37,6,194968,1,2,4,0.0,2,-1784,1682,3466,39,False,0,0,0,0,90,GK,Crystal Palace,Wolverhampton Wanderers,4,2,26967,2024,729295,0,0,0,0,0,0.0324226282536983,0.0324226282536983,Wolverhampton Wanderers,3,3,37
