assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,position,team_h_difficulty,team_a_difficulty,event
0,0,4,0,0.0,470,0.0,0.0,0.0,0.7,61,1,0,0.2,2.0,2024-10-05,16,0,0,0,0,0,0,0,False,1,0,0,0,0,7,0,13788,0,1,3,0.0,1,749,2030,1281,49,False,0,470,,,0,0,0.0,13,Sub,Arsenal,Southampton,3,1,26666,2024,679541,0.0,0,0,0,0.0,0.0,0.0,26666,Southampton,Paul Onuachu,Paul Onuachu,FWD,1,5,7
0,0,0,0,10.1,470,0.0,0.02,0.02,1.26,78,2,0,1.7,0.6,2024-10-19,22,0,0,0,0,0,0,0,False,11,0,0,0,0,8,0,17162,0,3,2,6.0,1,2484,3994,1510,49,True,0,470,,,0,1,0.017685679718852,20,Sub,Southampton,Leicester,2,3,26678,2024,681394,0.0528060086071491,0,1,0,0.017685679718852,0.070491686463356,0.0,26678,Southampton,Paul Onuachu,Paul Onuachu,FWD,1,1,8
0,0,5,0,0.1,470,0.0,0.04,0.04,0.52,89,0,0,2.7,3.2,2024-10-26,3,0,0,0,0,0,0,0,False,13,0,0,0,0,9,0,19573,0,0,1,24.0,1,1965,3286,1321,49,False,0,470,,,0,2,0.0477904193103313,2,Sub,Manchester City,Southampton,1,0,26683,2024,682956,0.0,0,0,0,0.0477904193103313,0.0201740879565477,0.0,26683,Southampton,Paul Onuachu,Paul Onuachu,FWD,1,4,9
0,0,-3,0,0.1,470,0.0,0.0,0.0,0.0,98,0,0,0.0,0.0,2024-11-02,1,0,0,0,0,0,0,0,False,8,0,0,0,0,10,0,22309,0,0,1,0.0,0,2235,4421,2186,49,True,1,470,,,0,0,0.0,1,Sub,Southampton,Everton,1,0,26699,2024,685126,0.0,0,0,0,0.0,0.0,0.0,26699,Southampton,Paul Onuachu,Paul Onuachu,FWD,3,1,10
0,0,2,0,0.3,470,0.0,0.0,0.0,0.03,110,0,0,0.2,0.0,2024-11-09,17,0,0,0,0,0,0,0,False,20,0,0,0,0,11,0,22693,0,0,2,2.0,1,160,2407,2247,49,False,0,470,,,0,0,0.0,11,Sub,Wolverhampton Wanderers,Southampton,2,0,26711,2024,686690,0.0,0,0,0,0.0,0.0,0.0,26711,Southampton,Paul Onuachu,Paul Onuachu,FWD,1,3,11
0,0,7,0,0.2,470,0.0,0.0,0.0,0.64,120,1,0,0.4,3.8,2024-11-24,51,0,0,0,0,0,0,0,False,12,0,0,0,0,12,0,23770,1,3,2,0.0,1,645,2944,2299,49,True,0,470,,,0,0,0.0,58,FW,Southampton,Liverpool,2,3,26721,2024,689136,0.0,0,0,0,0.0,0.0,0.0,26721,Southampton,Paul Onuachu,Paul Onuachu,FWD,5,1,12
0,0,3,0,0.1,470,0.0,0.0,0.0,0.0,165,0,0,0.0,0.0,2024-12-22,1,0,0,0,0,0,0,0,False,9,0,0,0,0,17,0,18920,0,0,0,0.0,1,-42,865,907,49,False,0,470,,,0,0,0.0,1,Sub,Fulham,Southampton,0,0,26763,2024,695657,0.0,0,0,0,0.0,0.0,0.0,26763,Southampton,Paul Onuachu,Paul Onuachu,FWD,1,3,17
0,0,-6,0,12.7,470,0.04,0.88,0.84,1.81,179,1,0,8.6,0.0,2024-12-26,90,0,0,0,0,0,0,0,False,19,0,0,0,0,18,0,19606,1,1,0,74.0,2,402,1941,1539,49,True,0,470,,,0,8,1.5071535110473633,90,FW,Southampton,West Ham,0,1,26780,2024,696278,0.0452686995267868,0,1,0,1.5071535110473633,1.672841191291809,0.1204190328717231,26780,Southampton,Paul Onuachu,Paul Onuachu,FWD,2,1,18
0,0,5,0,11.0,470,0.0,0.02,0.02,1.82,183,2,0,2.5,8.4,2024-12-29,64,0,0,0,0,0,0,0,False,7,0,0,0,0,19,0,22060,1,1,2,6.0,2,2231,3540,1309,49,False,0,470,,,0,1,0.0133717814460396,67,FW,Crystal Palace,Southampton,2,1,26784,2024,696664,0.0865386202931404,0,1,0,0.0133717814460396,0.210474357008934,0.1239357367157936,26784,Southampton,Paul Onuachu,Paul Onuachu,FWD,1,3,19
0,0,2,0,1.9,470,0.01,0.13,0.12,1.51,198,1,0,2.4,4.6,2025-01-04,54,0,0,0,0,0,0,0,False,4,0,0,0,0,20,0,23155,1,5,0,17.0,1,830,3235,2405,49,True,0,470,,,0,1,0.0536581799387931,58,FW,Southampton,Brentford,0,5,26799,2024,697196,0.0,0,0,0,0.0536581799387931,0.0714364051818847,0.0177782252430915,26799,Southampton,Paul Onuachu,Paul Onuachu,FWD,3,1,20
0,0,2,0,0.0,470,0.0,0.0,0.0,1.01,209,2,0,0.0,0.0,2025-01-16,7,0,0,0,0,0,0,0,False,14,0,0,0,0,21,0,24356,0,1,3,0.0,1,831,3102,2271,49,False,0,470,,,0,0,0.0,6,Sub,Manchester United,Southampton,3,1,26811,2024,699593,0.0,0,0,0,0.0,0.0,0.0,26811,Southampton,Paul Onuachu,Paul Onuachu,FWD,1,3,21
