assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,team_h_difficulty,team_a_difficulty,event
0,0,24,1,1.5,339,0.01,0.01,0.0,0.45,4,0,0,1.4,8.8,2024-08-17,90,0,0,0,0,0,0,0,False,10,0,0,0,0,1,0,1021672,1,2,0,4.0,6,0,0,0,60,False,0,339,0,0,0.0,90,DC,Ipswich,Liverpool,0,2,26603,2024,666250,0.0,0,0,0,0.0,1.1757177114486694,1.1757177114486694,833,Liverpool,5,2,1
0,1,31,1,1.1,339,0.01,0.03,0.02,0.36,16,0,0,3.8,20.0,2024-08-25,90,0,0,0,0,0,0,0,False,4,0,0,0,0,2,0,1229968,1,0,2,17.0,7,14490,61004,46514,60,True,0,339,0,1,0.01681524887681,90,DC,Liverpool,Brentford,2,0,26621,2024,668950,0.0,0,0,0,0.01681524887681,0.2466442286968231,0.2466442286968231,833,Liverpool,2,5,2
0,0,28,1,11.0,339,0.03,0.03,0.0,1.36,27,0,0,4.1,30.4,2024-09-01,90,0,0,0,0,0,0,0,False,14,0,0,0,0,3,0,1315401,1,3,0,0.0,5,-1959,86093,88052,60,False,1,339,0,0,0.0,90,DC,Manchester United,Liverpool,0,3,26631,2024,672630,0.0786957293748855,0,1,0,0.0,0.0786957293748855,0.0,833,Liverpool,5,3,3
0,0,9,0,2.2,339,0.02,0.16,0.14,0.44,36,1,0,4.5,28.6,2024-09-14,90,0,0,0,0,0,0,0,False,16,0,0,0,0,4,0,1470260,1,1,0,14.0,2,68174,164704,96530,60,True,0,339,0,2,0.081824816763401,90,DC,Liverpool,Nottingham Forest,0,1,26635,2024,673767,0.0,0,0,0,0.081824816763401,0.0961649417877197,0.0961649417877197,833,Liverpool,3,5,4
0,0,28,1,0.7,339,0.0,0.0,0.0,1.08,46,0,0,1.9,18.6,2024-09-21,90,0,0,0,0,0,0,0,False,3,0,0,0,0,5,0,1546242,1,0,3,0.0,6,45007,91987,46980,60,True,0,339,0,0,0.0,90,DC,Liverpool,Bournemouth,3,0,26645,2024,675686,0.0,0,0,0,0.0,1.556007981300354,1.556007981300354,833,Liverpool,3,5,5
0,0,12,0,1.4,339,0.02,0.02,0.0,0.63,60,1,0,2.2,20.4,2024-09-28,90,0,0,0,0,0,0,0,False,20,0,0,0,0,6,0,1551495,1,2,1,0.0,2,-15818,61180,76998,60,False,0,339,0,0,0.0,90,DC,Wolverhampton Wanderers,Liverpool,1,2,26658,2024,678067,0.0,0,0,0,0.0,0.6266660094261169,0.6266660094261169,833,Liverpool,5,2,6
0,2,31,1,11.2,339,0.09,0.12,0.03,0.64,66,0,0,3.5,19.8,2024-10-05,90,0,0,0,0,0,0,0,False,7,0,0,0,0,7,0,1531316,1,1,0,4.0,8,-41392,33044,74436,60,False,0,339,0,1,0.020309193059802,90,DC,Crystal Palace,Liverpool,0,1,26662,2024,679189,0.3083310127258301,0,1,0,0.020309193059802,1.0352129936218262,0.7268819212913513,833,Liverpool,5,3,7
0,0,9,0,0.2,339,0.0,0.02,0.02,0.99,74,1,0,1.5,11.0,2024-10-20,90,0,0,0,0,0,0,0,False,6,0,0,0,0,8,0,1562533,1,1,2,4.0,2,2861,52970,50109,60,True,0,339,0,0,0.0,90,DC,Liverpool,Chelsea,2,1,26679,2024,682186,0.0,0,0,0,0.0,0.6932024955749512,0.6932024955749512,833,Liverpool,4,5,8
0,0,22,0,12.3,339,0.03,0.28,0.25,1.03,81,2,1,10.3,54.0,2024-10-27,90,0,0,0,0,0,0,0,False,1,0,0,0,0,9,0,1604835,1,2,2,37.0,7,30961,69648,38687,61,False,0,339,1,1,0.4722715318202972,90,DC,Arsenal,Liverpool,2,2,26691,2024,683713,0.017184779047966,0,1,1,0.4722715318202972,0.0923192873597145,0.0923192873597145,833,Liverpool,5,4,9
1,0,14,0,11.3,339,0.01,0.01,0.0,1.01,94,1,0,5.2,38.4,2024-11-02,90,0,0,0,0,0,0,0,False,5,0,0,0,0,10,0,1846137,1,1,2,2.0,5,207068,230825,23757,62,True,0,339,0,0,0.0,90,DC,Liverpool,Brighton,2,1,26696,2024,685024,0.0158935226500034,1,1,0,0.0,0.1231060400605201,0.1231060400605201,833,Liverpool,3,5,10
0,0,28,1,12.2,339,0.02,0.02,0.0,1.38,105,0,0,3.4,22.2,2024-11-09,90,0,0,0,0,0,0,0,False,2,0,0,0,0,11,0,1965313,1,0,2,0.0,6,103089,135484,32395,62,True,0,339,0,0,0.0,90,DC,Liverpool,Aston Villa,2,0,26707,2024,686972,0.0279384758323431,0,1,0,0.0,0.6790280342102051,0.6510895490646362,833,Liverpool,3,5,11
0,0,5,0,4.3,339,0.03,0.03,0.0,1.28,120,2,0,2.3,14.6,2024-11-24,90,0,0,0,0,0,0,0,False,17,0,0,0,0,12,0,2369323,1,3,2,4.0,1,361619,392858,31239,63,False,0,339,0,0,0.0,90,DC,Southampton,Liverpool,2,3,26721,2024,689144,0.0,0,0,0,0.0,0.1348136067390442,0.1348136067390442,833,Liverpool,5,2,12
0,0,25,1,0.5,339,0.02,0.37,0.35,0.82,125,0,0,7.1,26.0,2024-12-01,90,0,0,0,0,0,0,0,False,13,0,0,0,0,13,0,2428916,1,0,2,44.0,6,67135,126577,59442,63,True,0,339,0,3,0.5622724890708923,90,DC,Liverpool,Manchester City,2,0,26726,2024,690859,0.0,0,0,0,0.5622724890708923,0.4943499267101288,0.4943499267101288,833,Liverpool,4,5,13
0,0,3,0,1.0,339,0.01,0.01,0.0,2.09,139,3,0,2.1,19.8,2024-12-04,90,0,0,0,0,0,0,0,False,15,0,0,0,0,14,0,2665183,1,3,3,0.0,1,212732,243387,30655,64,False,0,339,0,0,0.0,90,DC,Newcastle United,Liverpool,3,3,26740,2024,691434,0.0,0,0,0,0.0,0.2634742259979248,0.2634742259979248,833,Liverpool,5,4,14
0,0,5,0,2.2,339,0.02,0.11,0.09,1.22,155,2,0,1.8,11.2,2024-12-14,90,0,0,0,0,0,0,0,False,9,0,0,0,0,16,0,2798143,1,2,2,5.0,1,98589,152863,54274,64,True,0,339,0,1,0.1225854903459549,90,DC,Liverpool,Fulham,2,2,26752,2024,693755,0.0,0,0,0,0.1225854903459549,0.5299983620643616,0.4074128568172455,833,Liverpool,3,5,16
0,0,4,0,0.8,339,0.0,0.0,0.0,1.25,169,3,0,3.4,29.0,2024-12-22,90,0,0,0,0,0,0,0,False,18,0,0,0,0,17,0,2726808,1,6,3,4.0,1,-77288,44252,121540,65,False,0,339,0,0,0.0,90,DC,Tottenham,Liverpool,3,6,26768,2024,695858,0.0,0,0,0,0.0,1.4244935512542725,1.4244935512542725,833,Liverpool,5,3,17
0,0,13,0,4.1,339,0.03,0.03,0.0,0.34,175,1,0,3.2,26.0,2024-12-26,90,0,0,0,0,0,0,0,False,11,0,0,0,0,18,0,2700908,1,1,3,2.0,2,-42608,72825,115433,65,True,0,339,0,0,0.0,90,DC,Liverpool,Leicester,3,1,26776,2024,696337,0.0,0,0,0,0.0,0.1870215237140655,0.1870215237140655,833,Liverpool,2,5,18
0,0,32,1,0.8,339,0.01,0.09,0.08,0.36,190,0,0,3.3,21.0,2024-12-29,90,0,0,0,0,0,0,0,False,19,0,0,0,0,19,0,2640185,1,5,0,11.0,6,-68558,36837,105395,65,False,0,339,0,2,0.0709464624524116,90,DC,West Ham,Liverpool,0,5,26791,2024,696813,0.0,0,0,0,0.0709464624524116,0.8692229390144348,0.8189752101898193,833,Liverpool,5,2,19
0,0,8,0,10.8,339,0.01,0.31,0.3,1.05,196,2,0,7.3,23.4,2025-01-05,90,0,0,0,0,0,0,0,False,14,0,0,0,0,20,0,2569651,1,2,2,39.0,1,-82563,48759,131322,65,True,0,339,0,2,0.4046940803527832,90,DC,Liverpool,Manchester United,2,2,26797,2024,697710,0.0137944752350449,0,1,0,0.4046940803527832,0.8705079555511475,0.8705079555511475,833,Liverpool,3,5,20
0,0,13,0,12.9,339,0.03,0.03,0.0,0.31,206,1,0,3.7,22.4,2025-01-14,90,0,0,0,0,0,0,0,False,16,0,0,0,0,21,0,2511834,1,1,1,2.0,2,-73738,41663,115401,64,False,0,339,0,0,0.0,90,DC,Nottingham Forest,Liverpool,1,1,26807,2024,699217,0.0236648097634315,0,1,0,0.0,0.0685531944036483,0.0685531944036483,833,Liverpool,5,4,21
0,0,30,1,14.3,339,0.14,0.3,0.16,0.72,212,0,0,4.5,15.0,2025-01-18,90,0,0,0,0,0,0,0,False,4,0,0,0,0,22,0,2452750,1,2,0,16.0,6,-68848,29756,98604,64,False,0,339,0,2,0.1666925102472305,90,DC,Brentford,Liverpool,0,2,26813,2024,700007,0.0930134057998657,0,1,0,0.1666925102472305,1.3402321338653564,1.2980635166168213,833,Liverpool,5,3,22
0,0,14,0,11.1,339,0.1,0.17,0.07,0.48,226,1,0,4.9,27.2,2025-01-25,90,0,0,0,0,0,0,0,False,10,0,0,0,0,23,0,2561166,1,1,4,11.0,2,89993,159423,69430,64,True,0,339,0,2,0.0317211486399173,90,DC,Liverpool,Ipswich,4,1,26827,2024,701498,0.0,0,0,0,0.0317211486399173,1.1868324279785156,1.1868324279785156,833,Liverpool,2,5,23
0,0,24,1,1.0,339,0.01,0.01,0.0,1.58,232,0,0,1.6,10.8,2025-02-01,90,0,0,0,0,0,0,0,False,3,0,0,0,0,24,0,2553024,1,2,0,4.0,5,-16071,100172,116243,64,False,1,339,0,0,0.0,90,DC,Bournemouth,Liverpool,0,2,26832,2024,703311,0.0,0,0,0,0.0,1.116823673248291,1.116823673248291,833,Liverpool,5,3,24
0,0,12,0,2.0,339,0.02,0.02,0.0,0.98,144,2,0,3.7,34.6,2025-02-12,90,0,0,0,0,0,0,0,False,8,0,0,0,0,24,0,2553024,1,2,2,0.0,1,-16071,100172,116243,64,False,0,339,0,0,0.0,90,DC,Everton,Liverpool,2,2,26748,2024,705765,0.0,0,0,0,0.0,0.1127346605062484,0.1127346605062484,833,Liverpool,5,3,24
0,0,11,0,11.7,339,0.02,0.02,0.0,1.5,246,1,0,4.5,33.2,2025-02-16,90,0,0,0,0,0,0,0,False,20,0,0,0,0,25,0,2637459,1,1,2,0.0,1,54445,107641,53196,64,True,1,339,0,0,0.0,90,DC,Liverpool,Wolverhampton Wanderers,2,1,26847,2024,706707,0.052322432398796,0,1,0,0.0,0.052322432398796,0.0,833,Liverpool,2,5,25
0,0,2,0,4.6,339,0.01,0.03,0.02,0.73,282,2,0,3.0,19.8,2025-02-19,90,0,0,0,0,0,0,0,False,2,0,0,0,0,25,0,2637459,1,2,2,6.0,1,54445,107641,53196,64,False,0,339,0,1,0.0317453481256961,90,DC,Aston Villa,Liverpool,2,2,26884,2024,707345,0.0,0,0,0,0.0317453481256961,0.5560872554779053,0.5560872554779053,833,Liverpool,5,3,25
