assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team,team_h_difficulty,team_a_difficulty,event
0,0,6,0,16.6,472,0.04,0.04,0.0,0.25,5,1,0,3.3,12.2,2024-08-17,90,0,0,0,0,0,0,0,False,15,0,0,0,0,1,0,21269,1,0,1,4.0,1,0,0,0,40,False,1,0,0,0.0,90,DC,Newcastle United,Southampton,1,0,26606,2024,666371,0.0271818041801452,0,1,0,0.0,0.1353742629289627,0.1353742629289627,Southampton,1,4,1
0,0,7,0,4.7,472,0.03,0.03,0.0,2.45,18,1,0,2.1,16.4,2024-08-24,90,0,0,0,0,0,0,0,False,16,0,0,0,0,2,0,34328,1,1,0,0.0,2,4565,6819,2254,40,True,0,0,0,0.0,90,DC,Southampton,Nottingham Forest,0,1,26616,2024,668040,0.0,0,0,0,0.0,0.0302197560667991,0.0302197560667991,Southampton,4,1,2
0,0,-4,0,4.2,472,0.02,0.25,0.23,2.78,22,3,0,1.1,0.0,2024-08-31,90,0,0,0,0,0,0,0,False,4,0,0,0,0,3,0,70610,1,1,3,7.0,1,25703,34529,8826,40,False,0,0,1,0.1356502920389175,90,DC,Brentford,Southampton,3,1,26623,2024,671738,0.0,0,0,0,0.1356502920389175,0.2499518692493438,0.2499518692493438,Southampton,1,3,3
0,0,-5,0,1.6,472,0.01,0.01,0.0,1.9,38,3,0,1.5,13.4,2024-09-14,78,0,0,0,0,0,0,0,False,14,0,0,0,1,4,0,102429,1,3,0,0.0,-2,27550,40803,13253,40,True,0,0,0,0.0,83,DC,Southampton,Manchester United,0,3,26632,2024,673359,0.0,0,0,0,0.0,0.0734385848045349,0.0734385848045349,Southampton,2,1,4
0,0,17,0,13.3,472,0.01,0.01,0.0,2.95,89,1,0,2.8,15.0,2024-10-26,90,0,0,0,0,0,0,0,False,13,0,0,0,0,9,0,63787,1,0,1,0.0,2,-1484,240,1724,40,False,0,0,0,0.0,90,DC,Manchester City,Southampton,1,0,26683,2024,682946,0.2340802550315857,0,1,0,0.0,0.3150709867477417,0.3150709867477417,Southampton,1,4,9
0,0,29,1,3.1,472,0.03,0.03,0.0,0.51,98,0,0,1.2,8.8,2024-11-02,78,0,0,0,0,0,0,0,False,8,0,0,0,0,10,0,64275,1,0,1,0.0,6,-93,1549,1642,40,True,0,0,0,0.0,82,DC,Southampton,Everton,1,0,26699,2024,685115,0.0,0,0,0,0.0,0.0887085571885109,0.0887085571885109,Southampton,3,1,10
0,0,-1,0,5.9,472,0.05,0.05,0.0,1.23,110,2,0,1.2,6.0,2024-11-09,59,0,0,0,0,0,0,0,False,20,0,0,0,0,11,0,71674,1,0,2,0.0,0,6025,7638,1613,40,False,0,0,0,0.0,66,DC,Wolverhampton Wanderers,Southampton,2,0,26711,2024,686680,0.0,0,0,0,0.0,0.0277959816157817,0.0277959816157817,Southampton,1,3,11
0,0,-5,0,0.7,472,0.01,0.06,0.05,3.15,120,3,0,2.6,19.2,2024-11-24,90,0,0,0,0,0,0,0,False,12,0,0,0,0,12,0,75640,1,3,2,6.0,0,3808,7120,3312,40,True,1,0,1,0.0705176666378974,90,DC,Southampton,Liverpool,2,3,26721,2024,689128,0.0,0,0,0,0.0705176666378974,0.5020205974578857,0.5020205974578857,Southampton,5,1,12
0,2,20,0,1.4,472,0.0,0.0,0.0,1.68,122,1,0,3.2,30.6,2024-11-29,90,0,0,0,0,0,0,0,False,5,0,0,0,0,13,0,76756,1,1,1,0.0,4,1183,3669,2486,40,False,0,0,0,0.0,90,DC,Brighton,Southampton,1,1,26723,2024,689633,0.0,0,0,0,0.0,0.1039078682661056,0.1039078682661056,Southampton,1,3,13
0,0,-25,0,0.0,472,0.0,0.0,0.0,2.26,140,5,0,0.6,5.6,2024-12-04,38,0,0,0,0,0,0,0,False,6,0,0,0,1,14,0,88889,1,5,1,0.0,-4,10721,13261,2540,40,True,0,0,0,0.0,38,DC,Southampton,Chelsea,1,5,26741,2024,691449,0.0,0,0,0,0.0,0.6804705262184143,0.6804705262184143,Southampton,3,1,14
0,0,3,0,0.1,472,0.0,0.0,0.0,0.04,236,0,0,0.0,0.2,2025-02-01,10,0,0,0,0,0,0,0,False,10,0,0,0,0,24,0,45199,0,2,1,0.0,1,-1471,64,1535,40,False,0,0,0,0.0,10,Sub,Ipswich,Southampton,1,2,26837,2024,703383,0.0,0,0,0,0.0,0.0,0.0,Southampton,1,2,24
0,0,3,0,0.0,472,0.0,0.0,0.0,0.0,290,0,0,0.0,0.0,2025-03-15,1,0,0,0,0,0,0,0,False,20,0,0,0,0,29,0,40253,0,2,1,0.0,1,-997,58,1055,40,True,0,0,0,0.0,1,Sub,Southampton,Wolverhampton Wanderers,1,2,26891,2024,713052,0.0,0,0,0,0.0,0.0,0.0,Southampton,3,1,29
