assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,position,team_h_difficulty,team_a_difficulty,event
0,0,17,0,0.8,219,0.0,0.0,0.0,0.95,55,1,0,2.0,19.2,2024-09-28,90,0,0,0,0,0,0,0,False,7,0,0,0,0,6,0,77959,1,1,2,0.0,2,-4887,1649,6536,48,True,0,219,,,0,0,0.0,90,DC,Everton,Crystal Palace,2,1,26654,2024,677808,0.0,0,0,0,0.0,0.3245075941085815,0.3245075941085815,8476,Everton,Jarrad Branthwaite,Jarrad Branthwaite,DEF,3,3,6
0,0,4,0,0.0,219,0.0,0.0,0.0,0.01,87,0,0,0.3,3.2,2024-10-26,4,0,0,0,0,0,0,0,False,9,0,0,0,0,9,0,76635,0,1,1,0.0,1,-438,2530,2968,48,True,0,219,,,0,0,0.0,3,Sub,Everton,Fulham,1,1,26687,2024,683157,0.0,0,0,0,0.0,0.0198609419167041,0.0198609419167041,8476,Everton,Jarrad Branthwaite,Jarrad Branthwaite,DEF,3,3,9
0,0,3,0,0.3,219,0.0,0.0,0.0,0.0,98,0,0,0.1,1.0,2024-11-02,2,0,0,0,0,0,0,0,False,17,0,0,0,0,10,0,85233,0,0,1,0.0,1,7083,9381,2298,48,False,0,219,,,0,0,0.0,1,Sub,Southampton,Everton,1,0,26699,2024,685140,0.0,0,0,0,0.0,0.0,0.0,8476,Everton,Jarrad Branthwaite,Jarrad Branthwaite,DEF,3,1,10
0,0,21,1,1.8,219,0.02,0.02,0.0,0.83,109,0,0,2.2,19.8,2024-11-09,90,0,0,0,0,0,0,0,False,19,0,0,0,0,11,0,84066,1,0,0,0.0,6,-1105,3044,4149,48,False,0,219,,,0,0,0.0,90,DC,West Ham,Everton,0,0,26710,2024,686651,0.0,0,0,0,0.0,0.0616927295923233,0.0616927295923233,8476,Everton,Jarrad Branthwaite,Jarrad Branthwaite,DEF,3,2,11
0,0,29,1,2.4,219,0.02,0.05,0.03,1.1,114,0,0,2.5,16.8,2024-11-23,90,0,0,0,0,0,0,0,False,4,0,0,0,0,12,0,84350,1,0,0,6.0,6,-499,3982,4481,48,True,0,219,,,0,1,0.0395980738103389,90,DC,Everton,Brentford,0,0,26715,2024,688456,0.0,0,0,0,0.0395980738103389,0.2724289298057556,0.2724289298057556,8476,Everton,Jarrad Branthwaite,Jarrad Branthwaite,DEF,3,3,12
0,0,-5,0,0.8,219,0.01,0.01,0.0,0.73,126,4,0,0.7,6.4,2024-12-01,90,0,0,0,0,0,0,0,False,14,0,0,0,0,13,0,90335,1,0,4,0.0,0,4703,6498,1795,48,False,0,219,,,0,0,0.0,90,DC,Manchester United,Everton,4,0,26727,2024,690660,0.0,0,0,0,0.0,0.1459706723690033,0.1459706723690033,8476,Everton,Jarrad Branthwaite,Jarrad Branthwaite,DEF,3,3,13
0,1,33,1,0.5,219,0.0,0.0,0.0,0.78,134,0,0,2.1,20.2,2024-12-04,90,0,0,0,0,0,0,0,False,20,0,0,0,0,14,0,93814,1,0,4,0.0,7,2696,6143,3447,48,True,0,219,,,0,0,0.0,90,DC,Everton,Wolverhampton Wanderers,4,0,26735,2024,691572,0.0,0,0,0,0.0,0.0178183503448963,0.0178183503448963,8476,Everton,Jarrad Branthwaite,Jarrad Branthwaite,DEF,3,3,14
0,0,23,1,0.1,219,0.0,0.0,0.0,1.22,151,0,0,1.9,18.8,2024-12-14,90,0,0,0,0,0,0,0,False,1,0,0,0,0,16,0,96955,1,0,0,0.0,6,1558,6061,4503,48,False,0,219,,,0,0,0.0,90,DC,Arsenal,Everton,0,0,26755,2024,693742,0.0,0,0,0,0.0,0.0,0.0,8476,Everton,Jarrad Branthwaite,Jarrad Branthwaite,DEF,3,5,16
0,0,21,1,0.4,219,0.01,0.01,0.0,0.86,164,0,0,1.6,15.8,2024-12-22,90,0,0,0,0,0,0,0,False,6,0,0,0,0,17,0,106648,1,0,0,0.0,6,7944,11084,3140,48,True,0,219,,,0,0,0.0,90,DC,Everton,Chelsea,0,0,26764,2024,695757,0.0,0,0,0,0.0,0.0,0.0,8476,Everton,Jarrad Branthwaite,Jarrad Branthwaite,DEF,3,3,17
0,0,9,0,0.3,219,0.0,0.01,0.01,2.09,176,1,0,3.9,21.4,2024-12-26,90,0,0,0,0,0,0,0,False,13,0,0,0,0,18,0,117455,1,1,1,17.0,1,9489,13444,3955,48,False,1,219,,,0,1,0.010218758136034,90,DC,Manchester City,Everton,1,1,26777,2024,696138,0.0,0,0,0,0.010218758136034,0.0295382048934698,0.0295382048934698,8476,Everton,Jarrad Branthwaite,Jarrad Branthwaite,DEF,3,4,18
