assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,team_h_difficulty,team_a_difficulty,event
0,0,28,1,0.5,144,0.0,0.0,0.0,0.45,3,0,0,1.9,18.8,2024-08-17,90,0,0,0,0,0,0,0,False,8,0,0,0,0,1,0,21316,1,3,0,0.0,6,0,0,0,45,False,0,144,0,0,0.0,90,DC,Everton,Brighton,0,3,26605,2024,666341,0.0,0,0,0,0.0,0.2725262939929962,0.2725262939929962,10807,Brighton,3,3,1
0,0,7,0,1.0,144,0.02,0.02,0.0,1.43,13,1,0,2.6,20.8,2024-08-24,90,0,0,0,0,0,0,0,False,14,0,0,0,0,2,0,34486,1,1,2,4.0,1,4183,6479,2296,45,True,1,144,0,0,0.0,90,DC,Brighton,Manchester United,2,1,26612,2024,667694,0.0,0,0,0,0.0,1.0757503509521484,1.0757503509521484,10807,Brighton,3,3,2
0,0,11,0,4.9,144,0.04,0.09,0.05,2.08,21,1,0,3.4,22.6,2024-08-31,90,0,0,0,0,0,0,0,False,1,0,0,0,0,3,0,41693,1,1,1,6.0,2,3463,9416,5953,45,False,0,144,0,2,0.0628033429384231,90,DC,Arsenal,Brighton,1,1,26622,2024,671524,0.0,0,0,0,0.0628033429384231,0.1973278224468231,0.180098220705986,10807,Brighton,3,4,3
0,0,28,1,2.2,144,0.02,0.02,0.0,0.35,33,0,0,2.0,15.6,2024-09-14,90,0,0,0,0,0,0,0,False,10,0,0,0,0,4,0,74004,1,0,0,2.0,6,25976,35304,9328,45,True,0,144,0,0,0.0,90,DC,Brighton,Ipswich,0,0,26633,2024,673643,0.0,0,0,0,0.0,0.2830537557601928,0.2830537557601928,10807,Brighton,2,3,4
1,0,15,0,15.3,144,0.05,0.05,0.0,1.53,42,2,0,4.8,30.6,2024-09-22,90,0,0,0,0,0,0,0,False,16,0,0,0,0,5,0,83538,1,2,2,2.0,4,8427,14148,5721,45,True,0,144,0,0,0.0,90,DC,Brighton,Nottingham Forest,2,2,26650,2024,676300,0.2966775298118591,1,1,0,0.0,0.1297766417264938,0.1297766417264938,10807,Brighton,3,3,5
0,0,4,0,0.0,144,0.0,0.0,0.0,0.07,76,0,0,0.7,6.6,2024-10-19,9,0,0,0,0,0,0,0,False,15,0,0,0,0,8,0,57529,0,1,0,0.0,1,-11276,842,12118,45,False,0,144,0,0,0.0,8,Sub,Newcastle United,Brighton,0,1,26676,2024,681379,0.0,0,0,0,0.0,0.0783479735255241,0.0783479735255241,10807,Brighton,3,4,8
0,0,8,0,20.5,144,0.1,0.1,0.0,1.36,84,2,0,4.8,23.6,2024-10-26,90,0,0,0,0,0,0,0,False,20,0,0,0,0,9,0,58712,1,2,2,4.0,1,258,2260,2002,45,True,0,144,0,0,0.0,90,DC,Brighton,Wolverhampton Wanderers,2,2,26686,2024,683023,0.0398594178259372,0,1,0,0.0,0.0695252493023872,0.0695252493023872,10807,Brighton,2,3,9
0,0,10,0,0.6,144,0.01,0.05,0.04,1.65,94,2,0,2.8,25.6,2024-11-02,90,0,0,0,0,0,0,0,False,12,0,0,0,0,10,0,56848,1,1,2,2.0,1,-2097,1959,4056,45,False,0,144,0,1,0.0396023653447628,90,DC,Liverpool,Brighton,2,1,26696,2024,685039,0.0,0,0,0,0.0396023653447628,0.6032639741897583,0.5636615753173828,10807,Brighton,3,5,10
0,0,13,0,17.7,144,0.15,0.15,0.0,2.22,102,1,0,3.9,21.4,2024-11-09,90,0,0,0,0,0,0,0,False,13,0,0,0,0,11,0,55356,1,1,2,0.0,1,-1761,1247,3008,45,True,1,144,0,0,0.0,90,DC,Brighton,Manchester City,2,1,26703,2024,686850,0.259521871805191,0,1,0,0.0,1.4883930683135986,1.2288711071014404,10807,Brighton,4,3,11
0,0,6,0,0.3,144,0.0,0.01,0.01,1.63,113,1,0,3.6,18.2,2024-11-23,90,0,0,0,0,0,0,0,False,3,0,0,0,0,12,0,70350,1,2,1,17.0,1,13355,16814,3459,45,False,1,144,0,1,0.0166489016264677,90,DC,Bournemouth,Brighton,1,2,26712,2024,688377,0.0,0,0,0,0.0166489016264677,0.3849614560604095,0.3849614560604095,10807,Brighton,3,3,12
