assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,position,team_h_difficulty,team_a_difficulty,event
1,3,51,1,51.3,17,0.24,0.53,0.29,0.27,111,0,1,17.7,60.0,2024-11-23,82,0,0,0,0,0,0,0,False,16,0,0,0,0,12,0,2709800,1,0,3,66.0,13,-28359,199139,227498,101,True,1,17,,,Bukayo Saka,1,6,0.3998620212078094,88,FWR,Arsenal,Nottingham Forest,3,0,26714,2024,688488,0.6863681674003601,1,4,1,0.3998620212078094,0.6250869035720825,0.1039986461400985,26714,Arsenal,Bukayo Saka,Bukayo Saka,MID,4,5,12
3,3,57,0,64.0,17,1.11,1.98,0.87,0.8,129,2,1,17.4,70.4,2024-11-30,73,0,0,0,0,0,0,0,False,19,0,0,0,0,13,0,3460355,1,5,2,40.0,18,701791,722096,20305,102,False,1,17,,,Bukayo Saka,1,3,0.9413999915122986,81,FWR,West Ham,Arsenal,2,5,26730,2024,690382,1.2942360639572144,2,4,0,0.1802311390638351,1.1136958599090576,0.933464765548706,26730,Arsenal,Bukayo Saka,Bukayo Saka,MID,5,2,13
0,0,12,1,38.9,17,0.16,0.29,0.13,0.22,131,0,0,8.4,15.6,2024-12-04,90,0,0,0,0,0,0,0,False,14,0,0,0,0,14,0,4185306,1,0,2,29.0,3,726318,746237,19919,104,True,0,17,,,Bukayo Saka,0,1,0.1300297379493713,90,FWR,Arsenal,Manchester United,2,0,26733,2024,691516,0.2159400433301925,0,2,0,0.1300297379493713,0.1300297379493713,0.0,26733,Arsenal,Bukayo Saka,Bukayo Saka,MID,2,5,14
0,0,15,0,20.3,17,0.11,0.2,0.09,0.16,145,1,0,6.7,9.4,2024-12-08,90,0,0,0,0,0,0,0,False,9,0,0,0,0,15,0,4646701,1,1,1,37.0,2,434619,459958,25339,105,False,0,17,,,Bukayo Saka,0,2,0.11023910343647,90,FWR,Fulham,Arsenal,1,1,26749,2024,692734,0.3137820959091186,0,1,0,0.11023910343647,0.2689793407917022,0.216632604598999,26749,Arsenal,Bukayo Saka,Bukayo Saka,MID,5,3,15
0,0,23,1,49.2,17,0.56,0.89,0.33,0.09,151,0,0,11.3,22.8,2024-12-14,90,0,0,0,0,0,0,0,False,8,0,0,0,0,16,0,4864361,1,0,0,41.0,3,224729,303405,78676,106,True,0,17,,,Bukayo Saka,0,3,0.2983293831348419,90,FWR,Arsenal,Everton,0,0,26755,2024,693732,0.598782479763031,0,3,0,0.2983293831348419,0.8993453979492188,0.6010160446166992,26755,Arsenal,Bukayo Saka,Bukayo Saka,MID,3,5,16
0,0,3,0,0.2,17,0.0,0.0,0.0,0.74,163,1,0,0.0,0.0,2024-12-21,23,0,0,0,0,0,0,0,False,7,0,0,0,0,17,0,4888752,1,5,1,0.0,1,20071,122456,102385,106,False,0,17,,,Bukayo Saka,0,0,0.0,23,FWR,Crystal Palace,Arsenal,1,5,26765,2024,695503,0.0,0,0,0,0.0,0.0,0.0,26765,Arsenal,Bukayo Saka,Bukayo Saka,MID,5,3,17
0,2,26,0,5.4,17,0.12,0.89,0.77,0.75,291,1,1,7.6,35.2,2025-04-01,24,0,0,0,0,0,0,0,False,9,0,0,0,0,30,0,1405695,0,1,2,35.0,8,435195,483835,48640,102,True,0,17,,,Bukayo Saka,1,1,0.931036651134491,20,Sub,Arsenal,Fulham,2,1,26892,2024,715954,0.0,0,0,1,0.931036651134491,0.931036651134491,0.0,26892,Arsenal,Bukayo Saka,Bukayo Saka,MID,3,5,30
0,0,5,0,15.0,17,0.21,0.35,0.14,0.83,304,1,0,3.2,5.0,2025-04-05,45,0,0,0,0,0,0,0,False,8,0,0,0,0,31,0,2310990,0,1,1,12.0,1,895003,909904,14901,104,False,0,17,,,Bukayo Saka,0,2,0.1186458617448806,38,Sub,Everton,Arsenal,1,1,26905,2024,716513,0.0846880301833152,0,1,0,0.1186458617448806,0.0512226857244968,0.0,26905,Arsenal,Bukayo Saka,Bukayo Saka,MID,5,3,31
0,0,2,0,1.4,17,0.02,0.14,0.12,0.12,311,1,0,2.2,1.2,2025-04-12,27,0,0,0,0,0,0,0,False,4,0,0,0,0,32,0,2402765,0,1,1,19.0,1,104068,218299,114231,104,True,0,17,,,Bukayo Saka,0,2,0.0823946222662925,25,Sub,Arsenal,Brentford,1,1,26913,2024,718792,0.0,0,0,0,0.0823946222662925,0.0823946222662925,0.0,26913,Arsenal,Bukayo Saka,Bukayo Saka,MID,3,5,32
0,0,9,0,60.3,17,0.87,1.39,0.52,0.09,326,0,0,9.2,3.6,2025-04-20,56,0,0,0,0,0,0,0,False,10,0,0,0,0,33,0,3337709,1,4,0,28.0,1,780407,816721,36314,105,False,0,17,,,Bukayo Saka,0,3,0.6562886238098145,62,FWR,Ipswich,Arsenal,0,4,26927,2024,720996,0.7444800734519958,0,5,0,0.6562886238098145,1.183814525604248,0.3000724613666534,26927,Arsenal,Bukayo Saka,Bukayo Saka,MID,5,2,33
0,0,2,0,12.3,17,0.06,0.54,0.48,0.97,341,2,0,5.6,3.8,2025-05-03,85,0,0,0,0,0,0,0,False,3,0,0,0,0,35,0,2269328,1,2,1,40.0,2,-364998,57896,422894,104,True,0,17,,,Bukayo Saka,0,4,0.8795008659362793,88,FWR,Arsenal,Bournemouth,1,2,26945,2024,724238,0.0802380666136741,0,1,0,0.8795008659362793,1.6562564373016355,0.6965175867080688,26945,Arsenal,Bukayo Saka,Bukayo Saka,MID,3,5,35
0,0,9,0,49.2,17,0.18,0.56,0.38,2.34,354,2,0,8.9,11.4,2025-05-11,87,0,0,0,0,0,0,0,False,12,0,0,0,0,36,0,1952220,1,2,2,28.0,2,-307570,30177,337747,103,False,0,17,,,Bukayo Saka,0,4,0.5108399391174316,90,FWR,Liverpool,Arsenal,2,2,26952,2024,726778,0.2114278376102447,0,4,0,0.5108399391174316,0.4391655027866363,0.1849240958690643,26952,Arsenal,Bukayo Saka,Bukayo Saka,MID,5,5,36
0,0,17,1,32.8,17,0.28,0.34,0.06,1.54,361,0,0,8.2,17.8,2025-05-18,75,0,0,0,0,0,0,0,False,15,0,0,0,0,37,0,1956660,1,0,1,31.0,3,-7785,60629,68414,103,True,0,17,,,Bukayo Saka,0,2,0.1157348304986953,76,FWR,Arsenal,Newcastle United,1,0,26962,2024,728566,0.5961921215057373,0,2,0,0.1157348304986953,0.1501491218805313,0.0344142876565456,26962,Arsenal,Bukayo Saka,Bukayo Saka,MID,4,5,37
0,0,2,0,23.3,17,0.42,0.49,0.07,0.0,378,0,0,4.6,6.6,2025-05-25,27,0,0,0,0,0,0,0,False,17,0,0,0,0,38,0,2357799,0,2,1,16.0,1,360309,393893,33584,104,False,0,17,,,Bukayo Saka,0,2,0.1721542179584503,26,Sub,Southampton,Arsenal,1,2,26977,2024,730123,0.2135117501020431,0,2,0,0.1721542179584503,0.4059078395366668,0.0202418733388185,26977,Arsenal,Bukayo Saka,Bukayo Saka,MID,5,1,38
