assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,position,team_h_difficulty,team_a_difficulty,event
0,0,3,0,0.0,596,0.0,0.0,0.0,0.0,18,0,0,0.2,2.2,2024-08-24,1,0,0,0,0,0,0,0,False,17,0,0,0,0,2,0,10664,0,1,0,0.0,1,-2557,1063,3620,60,False,0,596,,,0,0,0.0,1,Sub,Southampton,Nottingham Forest,0,1,26616,2024,668067,0.0,0,0,0,0.0,0.0,0.0,26616,Nottingham Forest,João Pedro Ferreira Silva,Jota Silva,MID,4,1,2
0,0,1,0,0.0,596,0.0,0.0,0.0,0.01,29,0,0,0.1,1.0,2024-08-31,1,0,0,0,0,0,0,0,False,20,0,0,0,0,3,0,10757,0,1,1,0.0,1,-1131,1470,2601,60,True,0,596,,,0,0,0.0,1,Sub,Nottingham Forest,Wolverhampton Wanderers,1,1,26627,2024,671856,0.0,0,0,0,0.0,0.0,0.0,26627,Nottingham Forest,João Pedro Ferreira Silva,Jota Silva,MID,3,4,3
0,0,10,0,13.3,596,0.03,0.03,0.0,0.09,36,0,0,1.9,5.4,2024-09-14,9,0,0,0,0,0,0,0,False,12,0,0,0,0,4,0,10414,0,1,0,0.0,1,-1289,1015,2304,60,False,0,596,,,0,0,0.0,6,Sub,Liverpool,Nottingham Forest,0,1,26635,2024,673791,0.0907688662409782,0,1,0,0.0,0.0907688662409782,0.0,26635,Nottingham Forest,João Pedro Ferreira Silva,Jota Silva,MID,4,5,4
1,0,12,0,10.3,596,0.24,0.24,0.0,0.55,42,0,0,3.6,19.4,2024-09-22,45,0,0,0,0,0,0,0,False,5,0,0,0,0,5,0,10384,0,2,2,6.0,3,-428,522,950,60,False,1,596,,,0,0,0.0,40,Sub,Brighton,Nottingham Forest,2,2,26650,2024,676325,0.4491705894470215,1,1,0,0.0,0.4491705894470215,0.0,26650,Nottingham Forest,João Pedro Ferreira Silva,Jota Silva,MID,4,3,5
0,0,6,0,0.8,596,0.04,0.18,0.14,0.19,59,0,0,2.3,2.4,2024-09-28,33,0,0,0,0,0,0,0,False,9,0,0,0,0,6,0,10978,0,1,0,20.0,1,68,1120,1052,59,True,0,596,,,0,2,0.1450546830892563,31,Sub,Nottingham Forest,Fulham,0,1,26653,2024,677785,0.0,0,0,0,0.1450546830892563,0.0194391012191772,0.0,26653,Nottingham Forest,João Pedro Ferreira Silva,Jota Silva,MID,3,4,6
0,0,2,0,10.3,596,0.02,0.08,0.06,1.03,65,0,0,3.8,10.4,2024-10-06,24,0,0,0,0,0,0,0,False,6,0,0,0,0,7,0,10753,0,1,1,17.0,1,-617,522,1139,59,False,0,596,,,0,1,0.2064738422632217,23,Sub,Chelsea,Nottingham Forest,1,1,26668,2024,680163,0.0197459664195776,0,1,0,0.2064738422632217,0.0197459664195776,0.0,26668,Nottingham Forest,João Pedro Ferreira Silva,Jota Silva,MID,4,4,7
0,0,0,0,0.3,596,0.0,0.0,0.0,0.28,77,0,0,1.4,3.2,2024-10-21,27,0,0,0,0,0,0,0,False,7,0,0,0,0,8,0,11370,0,0,1,10.0,1,113,894,781,59,True,0,596,,,0,0,0.0,25,Sub,Nottingham Forest,Crystal Palace,1,0,26677,2024,682447,0.0,0,0,0,0.0,0.0,0.0,26677,Nottingham Forest,João Pedro Ferreira Silva,Jota Silva,MID,3,4,8
0,0,5,0,0.3,596,0.01,0.06,0.05,0.06,88,0,0,0.5,1.0,2024-10-25,14,0,0,0,0,0,0,0,False,11,0,0,0,0,9,0,11604,0,3,1,4.0,1,-8,580,588,59,False,0,596,,,0,1,0.0524199604988098,12,Sub,Leicester,Nottingham Forest,1,3,26682,2024,682648,0.0,0,0,0,0.0524199604988098,0.0524199604988098,0.0,26682,Nottingham Forest,João Pedro Ferreira Silva,Jota Silva,MID,4,1,9
0,0,3,0,0.8,596,0.01,0.01,0.0,0.05,97,0,0,0.6,1.2,2024-11-02,27,0,0,0,0,0,0,0,False,19,0,0,0,0,10,0,11355,0,0,3,4.0,1,-501,608,1109,59,True,0,596,,,0,0,0.0,23,Sub,Nottingham Forest,West Ham,3,0,26698,2024,685067,0.0,0,0,0,0.0,0.0,0.0,26698,Nottingham Forest,João Pedro Ferreira Silva,Jota Silva,MID,2,4,10
0,0,10,0,19.0,596,0.05,0.05,0.0,0.69,107,2,0,3.1,12.4,2024-11-10,31,0,0,0,0,0,0,0,False,15,0,0,0,0,11,0,11704,0,3,1,0.0,1,77,722,645,59,True,0,596,,,0,0,0.0,28,Sub,Nottingham Forest,Newcastle United,1,3,26704,2024,687323,0.1874110102653503,0,1,0,0.0,0.1941869109869003,0.0067758960649371,26704,Nottingham Forest,João Pedro Ferreira Silva,Jota Silva,MID,4,4,11
