assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team,team_h_difficulty,team_a_difficulty,event
0,0,1,0,4.2,376,0.01,0.01,0.0,0.26,62,0,0,1.5,10.8,2024-10-06,45,0,0,0,0,0,0,0,False,2,0,0,0,0,7,0,8037,0,0,0,0.0,0,-42,296,338,43,False,1,0,0,0.0,41,Sub,Aston Villa,Manchester United,0,0,26670,2024,680102,0.0,0,0,0,0.0,0.0229506865143775,0.0229506865143775,Manchester United,2,4,7
0,0,3,0,0.0,376,0.0,0.0,0.0,0.13,75,0,0,0.0,0.2,2024-10-19,1,0,0,0,0,0,0,0,False,4,0,0,0,0,8,0,8579,0,1,2,0.0,1,266,590,324,43,True,0,0,0,0.0,1,Sub,Manchester United,Brentford,2,1,26675,2024,681301,0.0,0,0,0,0.0,0.0,0.0,Manchester United,3,3,8
0,0,-1,0,1.0,376,0.01,0.01,0.0,0.97,90,1,0,0.7,1.8,2024-10-27,6,0,0,0,0,0,0,0,False,19,0,0,0,0,9,0,8765,0,1,2,4.0,1,54,325,271,43,False,0,0,0,0.0,3,Sub,West Ham,Manchester United,2,1,26690,2024,683476,0.0,0,0,0,0.0,0.0302177332341671,0.0302177332341671,Manchester United,2,2,9
0,0,4,0,10.3,376,0.02,0.02,0.0,0.02,95,0,0,1.4,3.2,2024-11-03,6,0,0,0,0,0,0,0,False,6,0,0,0,0,10,0,9002,0,1,1,0.0,1,81,377,296,43,True,0,0,0,0.0,4,Sub,Manchester United,Chelsea,1,1,26697,2024,685867,0.051527701318264,0,1,0,0.0,0.051527701318264,0.0,Manchester United,3,3,10
0,0,3,0,0.0,376,0.0,0.0,0.0,0.0,156,0,0,0.2,2.0,2024-12-15,1,0,0,0,0,0,0,0,False,13,0,0,0,0,16,0,8234,0,2,1,0.0,1,-132,72,204,43,False,0,0,0,0.0,1,Sub,Manchester City,Manchester United,1,2,26753,2024,694464,0.0,0,0,0,0.0,0.0,0.0,Manchester United,2,4,16
0,0,3,0,0.0,376,0.0,0.0,0.0,0.0,270,0,0,0.0,0.0,2025-02-26,1,0,0,0,0,0,0,0,False,10,0,0,0,0,27,0,7738,0,2,3,0.0,1,5,83,78,43,True,0,0,0,0.0,1,Sub,Manchester United,Ipswich,3,2,26871,2024,709219,0.0,0,0,0,0.0,0.0,0.0,Manchester United,2,3,27
0,0,6,0,11.3,376,0.0,0.0,0.0,1.62,276,1,0,2.8,16.8,2025-03-09,90,0,0,0,0,0,0,0,False,1,0,0,0,0,28,0,7817,1,1,1,0.0,2,22,101,79,43,True,0,0,0,0.0,90,DC,Manchester United,Arsenal,1,1,26877,2024,712184,0.0434856675565242,0,1,0,0.0,0.0434856675565242,0.0,Manchester United,5,3,28
0,0,22,1,10.3,376,0.02,0.02,0.0,1.17,287,0,0,3.3,20.2,2025-03-16,90,0,0,0,0,0,0,0,False,11,0,0,0,0,29,0,8484,1,3,0,2.0,6,255,324,69,43,False,0,0,0,0.0,90,DC,Leicester,Manchester United,0,3,26888,2024,714288,0.027513800188899,0,1,0,0.0,0.0508438274264335,0.0508438274264335,Manchester United,2,1,29
0,0,3,0,0.3,376,0.0,0.0,0.0,0.07,308,0,0,0.6,6.0,2025-04-06,32,0,0,0,0,0,0,0,False,13,0,0,0,0,31,0,8366,0,0,0,0.0,1,-25,59,84,43,True,0,0,0,0.0,30,Sub,Manchester United,Manchester City,0,0,26909,2024,717803,0.0,0,0,0,0.0,0.0661711394786834,0.0661711394786834,Manchester United,4,3,31
0,0,0,0,0.2,376,0.0,0.0,0.0,2.17,317,4,0,0.9,8.6,2025-04-13,90,0,0,0,0,0,0,0,False,15,0,0,0,0,32,0,8392,1,1,4,0.0,0,6,97,91,43,False,0,0,0,0.0,90,DC,Newcastle United,Manchester United,4,1,26918,2024,719537,0.0,0,0,0,0.0,0.0,0.0,Manchester United,2,4,32
