assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,position,team_h_difficulty,team_a_difficulty,event
0,0,16,1,43.6,20,0.06,0.12,0.06,0.47,2,0,0,5.9,14.4,2024-08-17,90,0,0,0,0,0,0,0,False,20,0,0,0,0,1,0,6975,1,0,2,1.0,3,0,0,0,50,True,0,20,,,Thomas Partey,0,1,0.0662564858794212,90,MC,Arsenal,Wolverhampton Wanderers,2,0,26604,2024,666300,0.1993578970432281,0,4,0,0.0662564858794212,0.489941269159317,0.3163597583770752,26604,Arsenal,Thomas Partey,Thomas Partey,MID,3,5,1
0,3,27,1,7.5,20,0.08,0.18,0.1,1.28,11,0,1,5.5,39.4,2024-08-24,90,0,0,0,0,0,0,0,False,2,0,0,0,0,2,0,14479,1,2,0,8.0,11,2274,4346,2072,50,False,0,20,,,Thomas Partey,1,2,0.0664410442113876,90,MC,Aston Villa,Arsenal,0,2,26618,2024,668280,0.0,0,0,1,0.0664410442113876,0.7464020252227783,0.6799609661102295,26618,Arsenal,Thomas Partey,Thomas Partey,MID,5,4,2
0,0,8,0,0.6,20,0.0,0.0,0.0,1.83,21,1,0,1.8,17.0,2024-08-31,90,0,0,0,0,0,0,0,False,5,0,0,0,0,3,0,147597,1,1,1,0.0,1,98705,120463,21758,50,True,1,20,,,Thomas Partey,0,0,0.0,90,MC,Arsenal,Brighton,1,1,26622,2024,671513,0.0,0,0,0,0.0,0.9599676728248596,0.9599676728248596,26622,Arsenal,Thomas Partey,Thomas Partey,MID,3,5,3
0,0,12,1,2.8,20,0.07,0.07,0.0,0.74,39,0,0,2.3,20.0,2024-09-15,90,0,0,0,0,0,0,0,False,18,0,0,0,0,4,0,152755,1,1,0,0.0,3,3221,38742,35521,50,False,0,20,,,Thomas Partey,0,0,0.0,90,MC,Tottenham,Arsenal,0,1,26640,2024,674324,0.0,0,0,0,0.0,0.0924596041440963,0.0924596041440963,26640,Arsenal,Thomas Partey,Thomas Partey,MID,5,3,4
0,0,11,0,2.3,20,0.02,0.02,0.0,2.16,47,2,0,1.8,14.0,2024-09-22,90,0,0,0,0,0,0,0,False,13,0,0,0,0,5,0,152967,1,2,2,2.0,1,-1790,15118,16908,50,False,1,20,,,Thomas Partey,0,0,0.0,90,MC,Manchester City,Arsenal,2,2,26651,2024,676605,0.0,0,0,0,0.0,0.114006869494915,0.114006869494915,26651,Arsenal,Thomas Partey,Thomas Partey,MID,5,4,5
0,0,20,0,23.9,20,0.09,0.09,0.0,0.32,51,2,0,4.2,13.6,2024-09-28,84,0,0,0,0,0,0,0,False,11,0,0,0,0,6,0,154561,1,2,4,4.0,2,-151,20855,21006,50,True,0,20,,,Thomas Partey,0,0,0.0,88,MC,Arsenal,Leicester,4,2,26655,2024,677839,0.0478590466082096,0,1,0,0.0,0.7917176485061646,0.7438585758209229,26655,Arsenal,Thomas Partey,Thomas Partey,MID,1,5,6
0,0,25,0,12.7,20,0.05,0.16,0.11,0.61,61,1,0,4.9,22.8,2024-10-05,83,0,0,0,0,0,0,0,False,17,0,0,0,0,7,0,148749,1,1,3,13.0,2,-7167,12757,19924,50,True,0,20,,,Thomas Partey,0,2,0.0749070569872856,87,DR,Arsenal,Southampton,3,1,26666,2024,679515,0.0,0,0,0,0.0749070569872856,1.100724220275879,1.0258171558380127,26666,Arsenal,Thomas Partey,Thomas Partey,MID,1,5,7
0,0,9,0,5.3,20,0.03,0.08,0.05,1.82,71,2,0,0.9,2.6,2024-10-19,90,0,0,0,0,0,0,0,False,3,0,0,0,0,8,0,138182,1,0,2,1.0,2,-11640,5675,17315,50,False,0,20,,,Thomas Partey,0,1,0.0463383197784423,90,DMC,Bournemouth,Arsenal,2,0,26680,2024,681584,0.0,0,0,0,0.0463383197784423,0.0463383197784423,0.0,26680,Arsenal,Thomas Partey,Thomas Partey,MID,5,3,8
0,0,18,0,4.8,20,0.02,0.02,0.0,0.85,81,2,0,3.0,24.8,2024-10-27,90,0,0,0,0,0,0,0,False,12,0,0,0,0,9,0,127321,1,2,2,0.0,2,-11409,2065,13474,50,True,0,20,,,Thomas Partey,0,0,0.0,90,DR,Arsenal,Liverpool,2,2,26691,2024,683696,0.0,0,0,0,0.0,0.3313555419445038,0.3313555419445038,26691,Arsenal,Thomas Partey,Thomas Partey,MID,5,5,9
0,0,17,0,25.8,20,0.06,0.06,0.0,0.48,96,1,0,4.7,19.2,2024-11-02,85,0,0,0,0,0,0,0,False,15,0,0,0,0,10,0,120783,1,0,1,2.0,2,-7449,5048,12497,50,False,0,20,,,Thomas Partey,0,0,0.0,89,DR,Newcastle United,Arsenal,1,0,26694,2024,684667,0.2041027396917343,0,2,0,0.0,0.1764620542526245,0.1092699095606803,26694,Arsenal,Thomas Partey,Thomas Partey,MID,5,4,10
0,0,11,0,5.7,20,0.02,0.21,0.19,1.28,103,1,0,2.2,9.4,2024-11-10,90,0,0,0,0,0,0,0,False,6,0,0,0,0,11,0,111149,1,1,1,7.0,2,-9816,2465,12281,50,False,0,20,,,Thomas Partey,0,1,0.1362937241792678,90,MC,Chelsea,Arsenal,1,1,26705,2024,687574,0.0,0,0,0,0.1362937241792678,1.3274990320205688,1.3274990320205688,26705,Arsenal,Thomas Partey,Thomas Partey,MID,5,4,11
0,2,36,0,1.1,20,0.01,0.07,0.06,0.21,111,0,1,5.2,42.6,2024-11-23,45,0,0,0,0,0,0,0,False,16,0,0,0,0,12,0,107035,0,0,3,8.0,8,-4968,3583,8551,50,True,0,20,,,Thomas Partey,1,2,0.0618414841592311,39,Sub,Arsenal,Nottingham Forest,3,0,26714,2024,688491,0.0,0,0,1,0.0618414841592311,0.2688336968421936,0.2345563918352127,26714,Arsenal,Thomas Partey,Thomas Partey,MID,4,5,12
1,0,27,1,17.6,20,0.35,0.72,0.37,0.22,131,0,0,8.4,25.0,2024-12-04,90,0,0,0,0,0,0,0,False,14,0,0,0,0,14,0,95818,1,0,2,41.0,6,-15621,921,16542,50,True,0,20,,,Thomas Partey,0,2,0.0833154618740081,90,MC,Arsenal,Manchester United,2,0,26733,2024,691513,0.9628716707229614,1,1,0,0.0833154618740081,0.2823881804943084,0.2823881804943084,26733,Arsenal,Thomas Partey,Thomas Partey,MID,2,5,14
0,0,8,0,8.5,20,0.07,0.32,0.25,0.16,145,1,0,2.2,6.0,2024-12-08,90,0,0,0,0,0,0,0,False,9,0,0,0,0,15,0,97888,1,1,1,7.0,2,1193,5884,4691,50,False,0,20,,,Thomas Partey,0,1,0.456453800201416,90,DR,Fulham,Arsenal,1,1,26749,2024,692727,0.0,0,0,0,0.456453800201416,0.1594783812761306,0.1594783812761306,26749,Arsenal,Thomas Partey,Thomas Partey,MID,5,3,15
0,0,12,0,2.2,20,0.02,0.02,0.0,0.0,151,0,0,1.1,7.0,2024-12-14,21,0,0,0,0,0,0,0,False,8,0,0,0,0,16,0,98275,0,0,0,2.0,1,-116,5379,5495,50,True,0,20,,,Thomas Partey,0,0,0.0,20,Sub,Arsenal,Everton,0,0,26755,2024,693737,0.0,0,0,0,0.0,0.1084465682506561,0.1084465682506561,26755,Arsenal,Thomas Partey,Thomas Partey,MID,3,5,16
1,0,22,0,13.3,20,0.11,0.11,0.0,1.59,163,1,0,4.1,24.0,2024-12-21,90,0,0,0,0,0,0,0,False,7,0,0,0,0,17,0,92511,1,5,1,4.0,5,-5847,1459,7306,50,False,0,20,,,Thomas Partey,0,0,0.0,90,MC,Crystal Palace,Arsenal,1,5,26765,2024,695501,0.0425752103328704,1,1,0,0.0,0.564693808555603,0.564693808555603,26765,Arsenal,Thomas Partey,Thomas Partey,MID,5,3,17
