assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,position,team_h_difficulty,team_a_difficulty,event
0,0,10,1,8.3,366,0.03,1.22,1.19,0.44,1,0,0,7.2,15.0,2024-08-16,90,0,0,0,0,0,0,0,False,9,0,0,0,0,1,0,1728175,1,0,1,49.0,3,0,0,0,85,True,0,366,,,Bruno Borges Fernandes,0,6,0.9378859996795654,90,FW,Manchester United,Fulham,1,0,26602,2024,666179,0.0,0,0,0,0.9378859996795654,1.0838500261306765,0.1459640264511108,26602,Manchester United,Bruno Borges Fernandes,Bruno Fernandes,MID,3,3,1
0,0,15,0,37.7,366,0.73,0.8,0.07,1.5,13,1,0,5.9,10.4,2024-08-24,78,0,0,0,0,0,0,0,False,5,0,0,0,0,2,0,1776620,1,1,2,11.0,2,-86150,57914,144064,85,False,0,366,,,Bruno Borges Fernandes,0,1,0.0861924812197685,80,FW,Brighton,Manchester United,2,1,26612,2024,667718,0.6183691620826721,0,3,0,0.0861924812197685,0.6507794857025146,0.5201026797294617,26612,Manchester United,Bruno Borges Fernandes,Bruno Fernandes,MID,2,3,2
0,0,16,0,9.6,366,0.07,0.09,0.02,1.73,27,3,0,2.4,11.6,2024-09-01,90,0,0,0,0,0,0,0,False,12,0,0,0,0,3,0,1345830,1,3,0,3.0,2,-450722,27002,477724,84,True,0,366,,,Bruno Borges Fernandes,0,1,0.0113342460244894,90,AMC,Manchester United,Liverpool,0,3,26631,2024,672620,0.0,0,0,0,0.0113342460244894,0.4980916678905487,0.4867574274539947,26631,Manchester United,Bruno Borges Fernandes,Bruno Fernandes,MID,5,3,3
1,0,20,1,18.2,366,0.35,0.57,0.22,1.12,38,0,0,6.6,28.0,2024-09-14,90,0,0,0,0,0,0,0,False,17,0,0,0,0,4,0,1178862,1,3,0,20.0,5,-209335,76129,285464,84,False,1,366,,,Bruno Borges Fernandes,0,5,0.2688170373439789,90,AMC,Southampton,Manchester United,0,3,26632,2024,673380,0.3662848174571991,1,1,0,0.2688170373439789,1.1467424631118774,0.8978122472763062,26632,Manchester United,Bruno Borges Fernandes,Bruno Fernandes,MID,2,1,4
0,0,12,1,40.0,366,0.14,0.5,0.36,1.01,43,0,0,6.9,13.8,2024-09-21,90,0,0,0,0,0,0,0,False,7,0,0,0,0,5,0,1139395,1,0,0,15.0,3,-54870,38752,93622,83,False,0,366,,,Bruno Borges Fernandes,0,4,0.4589789509773254,90,AMC,Crystal Palace,Manchester United,0,0,26649,2024,675950,0.0554806590080261,0,2,0,0.4589789509773254,0.8155205249786377,0.4011614918708801,26649,Manchester United,Bruno Borges Fernandes,Bruno Fernandes,MID,2,3,5
0,0,-7,0,1.2,366,0.02,0.02,0.0,1.99,57,3,0,0.0,0.0,2024-09-29,41,0,0,0,0,0,0,0,False,18,0,0,0,1,6,0,964418,1,3,0,0.0,-2,-179006,22637,201643,83,True,0,366,,,Bruno Borges Fernandes,0,0,0.0,41,AMC,Manchester United,Tottenham,0,3,26660,2024,678650,0.0,0,0,0,0.0,0.1734298467636108,0.1734298467636108,26660,Manchester United,Bruno Borges Fernandes,Bruno Fernandes,MID,2,3,6
0,0,14,1,5.3,366,0.02,0.06,0.04,0.42,62,0,0,2.3,16.2,2024-10-06,90,0,0,0,0,0,0,0,False,2,0,0,0,0,7,0,722682,1,0,0,1.0,3,-245530,7122,252652,82,False,0,366,,,Bruno Borges Fernandes,0,1,0.0440154671669006,90,AMC,Aston Villa,Manchester United,0,0,26670,2024,680095,0.0,0,0,0,0.0440154671669006,0.0,0.0,26670,Manchester United,Bruno Borges Fernandes,Bruno Fernandes,MID,2,4,7
1,0,26,0,26.2,366,0.05,0.17,0.12,0.86,75,1,0,9.4,35.0,2024-10-19,90,0,0,0,0,0,0,0,False,4,0,0,0,0,8,0,715232,1,1,2,33.0,5,-21301,29192,50493,82,True,0,366,,,Bruno Borges Fernandes,0,5,0.2392701953649521,90,AMC,Manchester United,Brentford,2,1,26675,2024,681296,0.3462730646133423,1,2,0,0.2392701953649521,0.8848850727081299,0.3168418705463409,26675,Manchester United,Bruno Borges Fernandes,Bruno Fernandes,MID,3,3,8
0,0,17,0,50.8,366,0.28,0.74,0.46,2.98,90,2,0,8.1,13.4,2024-10-27,90,0,0,0,0,0,0,0,False,19,0,0,0,0,9,0,716014,1,1,2,17.0,2,-2697,22035,24732,82,False,0,366,,,Bruno Borges Fernandes,0,5,0.4785239994525909,90,AMC,West Ham,Manchester United,2,1,26690,2024,683472,0.8018140196800232,0,3,0,0.4785239994525909,1.7865159511566162,0.5887731313705444,26690,Manchester United,Bruno Borges Fernandes,Bruno Fernandes,MID,2,2,9
0,3,41,0,50.6,366,0.1,1.37,1.27,1.11,95,1,1,13.6,53.8,2024-11-03,90,0,0,0,0,0,0,0,False,6,0,0,0,0,10,0,736038,1,1,1,32.0,10,14554,47851,33297,82,True,0,366,,,Bruno Borges Fernandes,1,4,1.3608217239379885,90,AMC,Manchester United,Chelsea,1,1,26697,2024,685863,0.6444122791290283,0,4,0,0.5996529459953308,1.1815789937973022,0.3072306215763092,26697,Manchester United,Bruno Borges Fernandes,Bruno Fernandes,MID,3,3,10
