assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team,team_h_difficulty,team_a_difficulty,event
0,0,3,0,0.3,285,0.0,0.0,0.0,0.25,10,0,0,0.1,0.2,2024-08-19,11,0,0,0,0,0,0,0,False,18,0,0,0,0,1,0,17951,0,1,1,0.0,1,0,0,0,45,True,0,0,0,0.0,10,Sub,Leicester,Tottenham,1,1,26611,2024,667452,0.0,0,0,0,0.0,0.0,0.0,Leicester,2,1,1
0,0,0,0,0.3,285,0.0,0.0,0.0,0.5,68,0,0,0.0,0.0,2024-10-05,2,0,0,0,0,0,0,0,False,3,0,0,0,0,7,0,17653,0,0,1,0.0,0,-1038,699,1737,45,True,1,0,0,0.0,1,Sub,Leicester,Bournemouth,1,0,26663,2024,679432,0.0,0,0,0,0.0,0.0,0.0,Leicester,3,1,7
0,0,2,0,1.0,285,0.02,0.02,0.0,0.19,88,0,0,0.2,1.0,2024-10-25,16,0,0,0,0,0,0,0,False,16,0,0,0,0,9,0,21775,0,3,1,0.0,0,2953,4288,1335,44,True,1,0,0,0.0,14,Sub,Leicester,Nottingham Forest,1,3,26682,2024,682633,0.0,0,0,0,0.0,0.0524280108511447,0.0524280108511447,Leicester,4,1,9
0,0,2,0,1.1,285,0.24,0.29,0.05,0.0,93,0,0,0.7,1.8,2024-11-02,19,0,0,0,0,0,0,0,False,10,0,0,0,0,10,0,28060,0,1,1,4.0,1,5622,8109,2487,44,False,0,0,1,0.0618308931589126,17,Sub,Ipswich,Leicester,1,1,26695,2024,685018,0.0,0,0,0,0.0618308931589126,1.2805447578430176,1.218713879585266,Leicester,1,2,10
0,0,13,0,17.1,285,0.01,0.01,0.0,0.7,106,3,0,3.6,19.2,2024-11-10,90,0,0,0,0,0,0,0,False,14,0,0,0,0,11,0,30075,1,0,3,0.0,2,1879,5491,3612,44,False,0,0,0,0.0,90,MC,Manchester United,Leicester,3,0,26708,2024,687360,0.0096487719565629,0,1,0,0.0,0.2882893681526184,0.2786405980587005,Leicester,1,3,11
0,0,9,0,4.6,285,0.01,0.01,0.0,2.75,117,2,0,0.9,4.4,2024-11-23,90,0,0,0,0,0,0,0,False,6,0,0,0,0,12,0,36479,1,2,1,0.0,1,5666,8848,3182,44,True,1,0,0,0.0,90,MC,Leicester,Chelsea,1,2,26719,2024,688080,0.0,0,0,0,0.0,0.2068182379007339,0.2068182379007339,Leicester,3,1,12
0,0,11,0,4.4,285,0.02,0.02,0.0,2.29,121,4,0,0.7,2.6,2024-11-30,63,0,0,0,0,0,0,0,False,4,0,0,0,0,13,0,40949,1,1,4,0.0,2,4580,7955,3375,44,False,0,0,0,0.0,72,MC,Brentford,Leicester,4,1,26722,2024,690072,0.0,0,0,0,0.0,0.5748727321624756,0.5748727321624756,Leicester,1,3,13
0,0,9,0,6.0,285,0.0,0.0,0.0,3.1,137,1,0,2.3,17.4,2024-12-03,90,0,0,0,0,0,0,0,False,19,0,0,0,0,14,0,51135,1,1,3,0.0,1,9220,13117,3897,44,True,1,0,0,0.0,90,DMC,Leicester,West Ham,3,1,26738,2024,691358,0.0,0,0,0,0.0,0.6377875208854675,0.6377875208854675,Leicester,2,1,14
0,0,11,0,10.3,285,0.03,0.06,0.03,1.54,147,2,0,3.2,15.2,2024-12-08,90,0,0,0,0,0,0,0,False,5,0,0,0,0,15,0,55965,1,2,2,6.0,1,5146,9399,4253,44,True,1,0,1,0.0269925836473703,90,DMC,Leicester,Brighton,2,2,26751,2024,692777,0.0,0,0,0,0.0269925836473703,0.3717830181121826,0.3447904288768768,Leicester,3,1,15
0,0,13,0,29.3,285,0.06,0.06,0.0,1.06,167,3,0,4.1,11.2,2024-12-22,90,0,0,0,0,0,0,0,False,20,0,0,0,0,17,0,45730,1,3,0,0.0,1,-2888,1614,4502,44,True,1,0,0,0.0,90,DMC,Leicester,Wolverhampton Wanderers,0,3,26770,2024,695665,0.0743676647543907,0,2,0,0.0,0.1821570694446563,0.124535396695137,Leicester,3,1,17
