assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,position,team_h_difficulty,team_a_difficulty,event
0,0,11,0,0.0,358,0.0,0.0,0.0,3.35,125,2,0,3.5,35.2,2024-12-01,90,0,0,0,0,0,0,0,False,12,0,0,0,0,13,5,54774,1,0,2,0.0,2,-561,186,747,52,False,0,358,,,Stefan Ortega Moreno,0,0,0,90,GK,Liverpool,Manchester City,2,0,26726,2024,690872,0.0,0,0,0,0,0.0859927162528038,0.0859927162528038,26726,Manchester City,Stefan Ortega Moreno,Stefan Ortega Moreno,GK,4,5,13
0,0,31,1,0.0,358,0.0,0.0,0.0,1.04,138,0,0,2.8,27.8,2024-12-04,90,0,0,0,0,0,0,0,False,16,0,0,0,0,14,3,57393,1,0,3,0.0,7,1766,2513,747,52,True,0,358,,,Stefan Ortega Moreno,0,0,0,90,GK,Manchester City,Nottingham Forest,3,0,26739,2024,691385,0.0,0,0,0,0,0.1370563209056854,0.1370563209056854,26739,Manchester City,Stefan Ortega Moreno,Stefan Ortega Moreno,GK,4,4,14
0,0,6,0,0.0,358,0.0,0.0,0.0,1.34,143,2,0,1.2,12.4,2024-12-07,90,0,0,0,0,0,0,0,False,7,0,0,0,0,15,1,64479,1,2,2,0.0,1,5284,6699,1415,52,False,0,358,,,Stefan Ortega Moreno,0,0,0,90,GK,Crystal Palace,Manchester City,2,2,26747,2024,692204,0.0,0,0,0,0,0.3645515143871307,0.3645515143871307,26747,Manchester City,Stefan Ortega Moreno,Stefan Ortega Moreno,GK,4,3,15
0,0,8,0,0.0,358,0.0,0.0,0.0,1.67,161,2,0,3.4,33.6,2024-12-21,90,0,0,0,0,0,0,0,False,2,0,0,0,0,17,4,62073,1,1,2,0.0,2,-443,2548,2991,52,False,0,358,,,Stefan Ortega Moreno,0,0,0,90,GK,Aston Villa,Manchester City,2,1,26762,2024,695025,0.0,0,0,0,0,0.0662477687001228,0.0662477687001228,26762,Manchester City,Stefan Ortega Moreno,Stefan Ortega Moreno,GK,4,4,17
0,0,8,0,0.0,358,0.0,0.0,0.0,0.63,176,1,0,1.7,16.8,2024-12-26,90,0,0,0,0,0,0,0,False,8,0,0,0,0,18,2,70418,1,1,1,0.0,2,6325,9421,3096,52,True,0,358,,,Stefan Ortega Moreno,0,0,0,90,GK,Manchester City,Everton,1,1,26777,2024,696121,0.0,0,0,0,0,0.0402613580226898,0.0402613580226898,26777,Manchester City,Stefan Ortega Moreno,Stefan Ortega Moreno,GK,3,4,18
0,0,22,1,0.0,358,0.0,0.0,0.0,1.3,187,0,0,2.8,27.6,2024-12-29,90,0,0,0,0,0,0,0,False,11,0,0,0,0,19,3,71099,1,2,0,0.0,6,836,5561,4725,52,False,1,358,,,Stefan Ortega Moreno,0,0,0,90,GK,Leicester,Manchester City,0,2,26788,2024,696597,0.0,0,0,0,0,0.1330720484256744,0.1330720484256744,26788,Manchester City,Stefan Ortega Moreno,Stefan Ortega Moreno,GK,4,1,19
0,0,14,0,0.0,358,0.0,0.0,0.0,1.37,197,1,0,3.2,31.6,2025-01-04,90,0,0,0,0,0,0,0,False,19,0,0,0,0,20,3,75887,1,1,4,0.0,3,3092,8607,5515,52,True,0,358,,,Stefan Ortega Moreno,0,0,0,90,GK,Manchester City,West Ham,4,1,26798,2024,697276,0.0,0,0,0,0,1.13139808177948,1.13139808177948,26798,Manchester City,Stefan Ortega Moreno,Stefan Ortega Moreno,GK,2,4,20
0,0,9,0,0.0,358,0.0,0.0,0.0,2.58,202,2,0,2.6,26.0,2025-01-14,90,0,0,0,0,0,0,0,False,4,0,0,0,0,21,3,76337,1,2,2,0.0,2,-345,4275,4620,52,False,0,358,,,Stefan Ortega Moreno,0,0,0,90,GK,Brentford,Manchester City,2,2,26803,2024,699007,0.0,0,0,0,0,0.8112226128578186,0.8112226128578186,26803,Manchester City,Stefan Ortega Moreno,Stefan Ortega Moreno,GK,4,3,21
0,0,-9,0,0.0,358,0.0,0.0,0.0,1.0,231,5,0,1.3,13.0,2025-02-02,90,0,0,0,0,0,0,0,False,1,0,0,0,0,24,2,67234,1,1,5,0.0,0,-3851,209,4060,52,False,0,358,,,Stefan Ortega Moreno,0,0,0,90,GK,Arsenal,Manchester City,5,1,26833,2024,704205,0.0,0,0,0,0,0.0,0.0,26833,Manchester City,Stefan Ortega Moreno,Stefan Ortega Moreno,GK,4,5,24
0,0,7,0,0.0,358,0.0,0.0,0.0,2.04,288,2,0,2.2,22.4,2025-03-15,90,0,0,0,0,0,0,0,False,5,0,0,0,0,29,2,64232,1,2,2,0.0,1,-503,223,726,52,True,0,358,,,Stefan Ortega Moreno,0,0,0,90,GK,Manchester City,Brighton,2,2,26889,2024,713009,0.0,0,0,0,0,0.0,0.0,26889,Manchester City,Stefan Ortega Moreno,Stefan Ortega Moreno,GK,3,4,29
