assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,position,team_h_difficulty,team_a_difficulty,event
0,0,3,0,4.1,370,0.01,0.01,0.0,0.42,27,0,0,0.4,0.2,2024-09-01,4,0,0,0,0,0,0,0,False,12,0,0,0,0,3,0,16600,0,3,0,0.0,1,-3367,912,4279,54,True,0,370,,,0,0,0.0,1,Sub,Manchester United,Liverpool,0,3,26631,2024,672623,0.0,0,0,0,0.0,0.0,0.0,646,Manchester United,Christian Eriksen,Christian Eriksen,MID,5,3,3
0,0,15,1,30.7,370,0.35,0.35,0.0,1.12,38,0,0,4.4,11.6,2024-09-14,72,0,0,0,0,0,0,0,False,17,0,0,0,0,4,0,16254,1,3,0,2.0,2,-1458,992,2450,54,False,1,370,,,0,0,0.0,77,DMC,Southampton,Manchester United,0,3,26632,2024,673377,0.7692060470581055,0,2,0,0.0,0.9669898748397828,0.8726862072944641,646,Manchester United,Christian Eriksen,Christian Eriksen,MID,2,1,4
0,0,14,1,46.1,370,0.35,0.35,0.0,0.87,43,0,0,6.2,11.6,2024-09-21,75,0,0,0,0,0,0,0,False,7,0,0,0,0,5,0,17385,1,0,0,4.0,3,404,1403,999,54,False,0,370,,,0,0,0.0,76,DMC,Crystal Palace,Manchester United,0,0,26649,2024,675947,0.5221282839775085,0,3,0,0.0,1.2913357019424438,1.2913357019424438,646,Manchester United,Christian Eriksen,Christian Eriksen,MID,2,3,5
0,0,6,0,19.8,370,0.03,0.03,0.0,1.73,57,1,0,3.1,9.4,2024-09-29,18,0,0,0,0,0,0,0,False,18,0,0,0,0,6,0,19491,0,3,0,2.0,1,1233,2643,1410,54,True,0,370,,,0,0,0.0,12,Sub,Manchester United,Tottenham,0,3,26660,2024,678654,0.0593239702284336,0,1,0,0.0,0.0593239702284336,0.0,646,Manchester United,Christian Eriksen,Christian Eriksen,MID,2,3,6
0,0,13,1,32.4,370,0.14,0.14,0.0,0.42,62,0,0,4.0,7.4,2024-10-06,90,0,0,0,0,0,0,0,False,2,0,0,0,0,7,0,21171,1,0,0,0.0,2,721,2972,2251,54,False,1,370,,,0,0,0.0,90,DMC,Aston Villa,Manchester United,0,0,26670,2024,680092,0.0699953213334083,0,2,0,0.0,0.0142225567251443,0.0,646,Manchester United,Christian Eriksen,Christian Eriksen,MID,2,4,7
0,0,17,0,53.4,370,0.08,0.15,0.07,0.86,75,1,0,8.2,19.4,2024-10-19,90,0,0,0,0,0,0,0,False,4,0,0,0,0,8,0,23188,1,1,2,9.0,2,1042,2924,1882,54,True,0,370,,,0,1,0.1061697080731391,90,DMC,Manchester United,Brentford,2,1,26675,2024,681294,0.1223123371601104,0,4,0,0.1061697080731391,0.9622741937637328,0.7740580439567566,646,Manchester United,Christian Eriksen,Christian Eriksen,MID,3,3,8
0,0,15,0,21.2,370,0.1,0.12,0.02,2.01,90,1,0,3.0,7.0,2024-10-27,78,0,0,0,0,0,0,0,False,19,0,0,0,0,9,0,24720,1,1,2,2.0,2,1053,2494,1441,54,False,0,370,,,0,1,0.0194434914737939,82,DMC,West Ham,Manchester United,2,1,26690,2024,683470,0.0561627335846424,0,1,0,0.0194434914737939,1.022992491722107,1.003549098968506,646,Manchester United,Christian Eriksen,Christian Eriksen,MID,2,2,9
0,0,4,0,11.8,370,0.01,0.01,0.0,0.0,106,0,0,1.5,3.0,2024-11-10,11,0,0,0,0,0,0,0,False,11,0,0,0,0,11,0,22459,0,0,3,0.0,1,-2122,546,2668,54,True,0,370,,,0,0,0.0,9,Sub,Manchester United,Leicester,3,0,26708,2024,687352,0.0385565049946308,0,1,0,0.0,0.1281943768262863,0.0896378681063652,646,Manchester United,Christian Eriksen,Christian Eriksen,MID,1,3,11
0,0,10,0,6.8,370,0.01,0.04,0.03,1.36,116,1,0,1.4,5.8,2024-11-24,67,0,0,0,0,0,0,0,False,10,0,0,0,0,12,0,22473,1,1,1,1.0,2,-506,1076,1582,54,False,0,370,,,0,1,0.0324537754058837,71,MC,Ipswich,Manchester United,1,1,26718,2024,689265,0.0,0,0,0,0.0324537754058837,0.0324537754058837,0.0,646,Manchester United,Christian Eriksen,Christian Eriksen,MID,2,2,12
0,0,2,0,5.7,370,0.02,0.02,0.0,0.55,180,1,0,1.0,2.4,2024-12-26,27,0,0,0,0,0,0,0,False,20,0,0,0,0,18,0,20065,0,0,2,2.0,1,-540,270,810,53,False,0,370,,,0,0,0.0,26,Sub,Wolverhampton Wanderers,Manchester United,2,0,26781,2024,696333,0.0,0,0,0,0.0,0.0597552545368671,0.0597552545368671,646,Manchester United,Christian Eriksen,Christian Eriksen,MID,2,3,18
