assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,team_h_difficulty,team_a_difficulty,event
0,0,3,0,0.0,593,0.0,0.0,0.0,0.06,1,0,0,0.0,0.2,2024-08-16,9,0,0,0,0,0,0,0,False,9,0,0,0,0,1,0,314129,0,0,1,0.0,1,0,0,0,50,True,0,593,0,0,0.0,8,Sub,Manchester United,Fulham,1,0,26602,2024,666181,0.0,0,0,0,0.0,0.0,0.0,7902,Manchester United,3,3,1
0,0,1,0,0.2,593,0.0,0.0,0.0,0.6,13,1,0,1.0,9.6,2024-08-24,11,0,0,0,0,0,0,0,False,5,0,0,0,0,2,0,367361,0,1,2,0.0,1,-23953,30305,54258,50,False,0,593,0,0,0.0,10,Sub,Brighton,Manchester United,2,1,26612,2024,667722,0.0,0,0,0,0.0,0.0,0.0,7902,Manchester United,3,3,2
0,0,0,0,0.6,593,0.0,0.0,0.0,1.3,27,3,0,0.7,6.0,2024-09-01,68,0,0,0,0,0,0,0,False,12,0,0,0,0,3,0,321137,1,3,0,0.0,0,-66600,13054,79654,50,True,1,593,0,0,0.0,74,DC,Manchester United,Liverpool,0,3,26631,2024,672615,0.0,0,0,0,0.0,0.0,0.0,7902,Manchester United,5,3,3
0,3,51,1,10.6,593,0.0,0.41,0.41,1.12,38,0,1,10.8,61.0,2024-09-14,86,0,0,0,0,0,0,0,False,17,0,0,0,0,4,0,316358,1,3,0,36.0,15,-27817,21953,49770,50,False,0,593,1,2,0.4663552343845367,90,DC,Southampton,Manchester United,0,3,26632,2024,673375,0.0192633774131536,0,1,1,0.4663552343845367,0.7996252179145813,0.7996252179145813,7902,Manchester United,3,2,4
0,0,29,1,0.5,593,0.0,0.54,0.54,1.01,43,0,0,12.1,21.2,2024-09-21,90,0,0,0,0,0,0,0,False,7,0,0,0,0,5,0,449909,1,0,0,99.0,6,100650,112658,12008,50,False,0,593,0,3,0.5709797739982605,90,DC,Crystal Palace,Manchester United,0,0,26649,2024,675945,0.0,0,0,0,0.5709797739982605,0.0554806590080261,0.0554806590080261,7902,Manchester United,3,3,5
0,0,-1,0,0.5,593,0.01,0.18,0.17,4.59,57,3,0,2.7,18.2,2024-09-29,90,0,0,0,0,0,0,0,False,18,0,0,0,0,6,0,506426,1,3,0,8.0,1,44446,75586,31140,50,True,0,593,0,1,0.0727432742714881,90,DC,Manchester United,Tottenham,0,3,26660,2024,678645,0.0,0,0,0,0.0727432742714881,0.2461731135845184,0.1734298467636108,7902,Manchester United,3,3,6
0,0,4,0,0.4,593,0.0,0.0,0.0,0.26,62,0,0,1.5,14.2,2024-10-06,45,0,0,0,0,0,0,0,False,2,0,0,0,0,7,0,503232,0,0,0,0.0,1,-13746,38272,52018,50,False,0,593,0,0,0.0,41,Sub,Aston Villa,Manchester United,0,0,26670,2024,680100,0.0,0,0,0,0.0,0.0324982851743698,0.0324982851743698,7902,Manchester United,3,3,7
0,0,15,0,15.5,593,0.01,0.01,0.0,0.86,75,1,0,3.7,21.4,2024-10-19,90,0,0,0,0,0,0,0,False,4,0,0,0,0,8,0,512151,1,1,2,0.0,2,-2842,33746,36588,50,True,0,593,0,0,0.0,90,DC,Manchester United,Brentford,2,1,26675,2024,681290,0.0294937994331121,0,1,0,0.0,0.8389008045196533,0.8389008045196533,7902,Manchester United,2,3,8
0,0,-3,0,1.3,593,0.01,0.01,0.0,2.98,90,2,0,0.7,1.4,2024-10-27,90,0,0,0,0,0,0,0,False,19,0,0,0,0,9,0,513818,1,1,2,4.0,0,-2948,20712,23660,50,False,1,593,0,0,0.0,90,DC,West Ham,Manchester United,2,1,26690,2024,683467,0.0,0,0,0,0.0,0.114066831767559,0.114066831767559,7902,Manchester United,3,2,9
0,0,9,0,0.3,593,0.0,0.0,0.0,1.11,95,1,0,1.5,14.4,2024-11-03,90,0,0,0,0,0,0,0,False,6,0,0,0,0,10,0,490409,1,1,1,0.0,2,-26907,17405,44312,50,True,0,593,0,0,0.0,90,DC,Manchester United,Chelsea,1,1,26697,2024,685858,0.0,0,0,0,0.0,0.0183077789843082,0.0183077789843082,7902,Manchester United,4,3,10
