assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,position,team_h_difficulty,team_a_difficulty,event
0,0,3,0,23.6,180,0.06,0.53,0.47,0.66,9,1,0,5.1,4.6,2024-08-18,65,0,0,0,0,0,0,0,False,13,0,0,0,0,1,0,159569,1,2,0,23.0,2,0,0,0,75,True,0,180,,,Nicolas Jackson,0,1,0.5455207824707031,73,FW,Chelsea,Manchester City,0,2,26610,2024,667020,0.1987859159708023,0,2,0,0.5455207824707031,0.7715616226196289,0.0272549726068973,26610,Chelsea,Nicolas Jackson,Nicolas Jackson,FWD,4,4,1
1,1,39,0,24.0,180,0.01,0.18,0.17,1.8,20,2,1,11.5,52.2,2024-08-25,67,0,0,0,0,0,0,0,False,20,0,0,0,0,2,0,241660,1,6,2,39.0,10,53649,79561,25912,75,False,0,180,,,Nicolas Jackson,1,1,0.3128086030483246,77,FW,Wolverhampton Wanderers,Chelsea,2,6,26619,2024,668758,0.1532482802867889,1,2,1,0.3128086030483246,0.7109569907188416,0.5577086806297302,26619,Chelsea,Nicolas Jackson,Nicolas Jackson,FWD,3,3,2
0,1,27,0,0.6,180,0.0,1.34,1.34,0.44,23,1,1,11.5,37.0,2024-09-01,90,0,0,0,0,0,0,0,False,7,0,0,0,0,3,0,536935,1,1,1,77.0,6,254892,316844,61952,76,True,1,180,,,Nicolas Jackson,1,4,1.4950354099273682,90,FW,Chelsea,Crystal Palace,1,1,26630,2024,672437,0.0,0,0,1,1.4950354099273682,1.4950354099273682,0.0,26630,Chelsea,Nicolas Jackson,Nicolas Jackson,FWD,3,4,3
0,0,0,1,5.4,180,0.01,0.32,0.31,1.55,32,0,0,3.3,1.4,2024-09-14,78,0,0,0,0,0,0,0,False,3,0,0,0,0,4,0,704148,1,1,0,26.0,1,145598,262399,116801,76,False,1,180,,,Nicolas Jackson,0,3,0.2525415420532226,80,FW,Bournemouth,Chelsea,0,1,26639,2024,674172,0.0,0,0,0,0.2525415420532226,0.2773928046226501,0.024851256981492,26639,Chelsea,Nicolas Jackson,Nicolas Jackson,FWD,3,3,4
1,3,77,1,23.2,180,0.06,0.82,0.76,0.57,50,0,2,15.8,87.8,2024-09-21,63,0,0,0,0,0,0,0,False,19,0,0,0,0,5,0,736895,1,3,0,47.0,16,27203,116753,89550,76,False,0,180,,,Nicolas Jackson,2,4,0.7617628574371338,66,FW,West Ham,Chelsea,0,3,26642,2024,675301,0.3859724700450897,1,2,2,0.7617628574371338,1.1477352380752563,0.2833598256111145,26642,Chelsea,Nicolas Jackson,Nicolas Jackson,FWD,3,2,5
1,0,15,0,10.7,180,0.06,1.43,1.37,0.97,54,2,0,7.5,18.2,2024-09-28,78,0,0,0,0,0,0,0,False,5,0,0,0,0,6,0,1599514,1,2,4,46.0,5,812718,927970,115252,78,True,0,180,,,Nicolas Jackson,0,5,1.3610618114471436,87,FW,Chelsea,Brighton,4,2,26657,2024,677902,0.3490895330905914,1,1,0,1.3610618114471436,1.6314932107925415,0.0,26657,Chelsea,Nicolas Jackson,Nicolas Jackson,FWD,3,4,6
0,0,7,0,4.9,180,0.03,0.53,0.5,0.59,65,1,0,5.2,8.2,2024-10-06,80,0,0,0,0,0,0,0,False,16,0,0,0,0,7,0,1965734,1,1,1,39.0,2,349030,446693,97663,79,True,0,180,,,Nicolas Jackson,0,1,0.5442259311676025,82,FW,Chelsea,Nottingham Forest,1,1,26668,2024,680145,0.0,0,0,0,0.5442259311676025,0.7164907455444336,0.1722648292779922,26668,Chelsea,Nicolas Jackson,Nicolas Jackson,FWD,4,4,7
0,1,28,0,2.7,180,0.0,0.33,0.33,1.94,74,2,1,5.5,31.4,2024-10-20,90,0,0,0,0,0,0,0,False,12,0,0,0,0,8,0,1775715,1,1,2,21.0,6,-187353,116073,303426,79,False,1,180,,,Nicolas Jackson,1,2,0.4346111714839935,90,FW,Liverpool,Chelsea,2,1,26679,2024,682208,0.0,0,0,1,0.4346111714839935,0.4346111714839935,0.0,26679,Chelsea,Nicolas Jackson,Nicolas Jackson,FWD,3,5,8
0,3,35,0,31.5,180,0.04,0.6,0.56,1.92,85,1,1,8.6,37.4,2024-10-27,77,0,0,0,0,0,0,0,False,15,0,0,0,0,9,0,1817515,1,1,2,17.0,9,23331,103183,79852,79,True,0,180,,,Nicolas Jackson,1,1,0.5855109691619873,85,FW,Chelsea,Newcastle United,2,1,26688,2024,683517,0.1856007874011993,0,3,1,0.5855109691619873,0.7711117267608643,0.0,26688,Chelsea,Nicolas Jackson,Nicolas Jackson,FWD,4,4,9
0,0,12,0,12.9,180,0.05,0.13,0.08,1.98,95,1,0,5.4,16.2,2024-11-03,90,0,0,0,0,0,0,0,False,14,0,0,0,0,10,0,1903560,1,1,1,25.0,1,72742,167569,94827,79,False,1,180,,,Nicolas Jackson,0,1,0.0950072556734085,90,FW,Manchester United,Chelsea,1,1,26697,2024,685879,0.056265402585268,0,1,0,0.0950072556734085,0.1077324301004409,0.0514670312404632,26697,Chelsea,Nicolas Jackson,Nicolas Jackson,FWD,3,3,10
