assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,selected_3
0.0,0.0,16.0,0.0,4.0,163.0,0.02,0.02,0.0,0.69,9.0,1.0,0.0,2.4,18.0,2024-08-18,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,13.0,0.0,0.0,0.0,0.0,1.0,0.0,521204.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,5.0,True,0.0,163.0,0.0,0.0,0.0,86.0,Chelsea,Manchester City,0.0,2.0,26610.0,2024.0,667014.0,0.0,0.0,0.0,0.0,0.0,0.1808259338140487,0.1808259338140487,7134.0,Chelsea,4.0,4.0,1.0,1.4,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,7.0,0.0,5.2,163.0,0.18,0.18,0.0,1.8,20.0,2.0,0.0,1.4,9.2,2024-08-25,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,20.0,0.0,0.0,0.0,0.0,2.0,0.0,627897.0,1.0,6.0,2.0,0.0,0.0,7796.0,57092.0,49296.0,5.0,False,1.0,163.0,0.0,0.0,0.0,90.0,Wolverhampton Wanderers,Chelsea,2.0,6.0,26619.0,2024.0,668752.0,0.0,0.0,0.0,0.0,0.0,0.373455286026001,0.373455286026001,7134.0,Chelsea,4.0,2.0,2.0,1.0,DEF,0.0,0.02,0.02,0.0,0.69,1.0,0.0,2.4,18.0,4.0,2.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.18,1.4,521204.0
0.0,0.0,9.0,0.0,4.3,163.0,0.01,0.01,0.0,0.44,23.0,1.0,0.0,2.4,17.6,2024-09-01,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,7.0,0.0,0.0,0.0,0.0,3.0,0.0,614141.0,1.0,1.0,1.0,2.0,2.0,-39815.0,65020.0,104835.0,5.0,True,0.0,163.0,0.0,0.0,0.0,90.0,Chelsea,Crystal Palace,1.0,1.0,26630.0,2024.0,672431.0,0.0,0.0,0.0,0.0,0.0,0.3566131591796875,0.3566131591796875,7134.0,Chelsea,3.0,4.0,3.0,1.3,DEF,0.0,0.2,0.2,0.0,2.49,3.0,0.0,3.8,27.2,9.2,2.0,161.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,8.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.55,2.4,1149101.0
0.0,0.0,21.0,1.0,3.7,163.0,0.03,0.03,0.0,1.78,32.0,0.0,0.0,1.2,2.2,2024-09-14,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,3.0,0.0,0.0,0.0,0.0,4.0,0.0,609782.0,1.0,1.0,0.0,6.0,5.0,-25980.0,52166.0,78146.0,5.0,False,1.0,163.0,0.0,0.0,0.0,90.0,Bournemouth,Chelsea,0.0,1.0,26639.0,2024.0,674166.0,0.0,0.0,0.0,0.0,0.0,0.5329201221466064,0.5329201221466064,7134.0,Chelsea,4.0,3.0,4.0,2.2,DEF,0.0,0.21,0.21,0.0,2.93,4.0,0.0,6.2,44.8,13.5,4.0,251.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,9.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.91,3.7,1763242.0
0.0,0.0,28.0,1.0,1.4,163.0,0.0,0.0,0.0,0.85,50.0,0.0,0.0,2.2,21.0,2024-09-21,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,19.0,0.0,0.0,0.0,0.0,5.0,0.0,624116.0,1.0,3.0,0.0,0.0,5.0,4564.0,34588.0,30024.0,5.0,False,1.0,163.0,0.0,0.0,0.0,90.0,West Ham,Chelsea,0.0,3.0,26642.0,2024.0,675295.0,0.0,0.0,0.0,0.0,0.0,0.9875789880752563,0.9875789880752563,7134.0,Chelsea,4.0,2.0,5.0,3.0,DEF,1.0,0.22,0.22,0.0,4.02,3.0,0.0,5.0,29.0,13.2,8.0,262.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,8.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.26,1.26,4.5,1851820.0
0.0,0.0,1.0,0.0,14.4,163.0,0.38,0.38,0.0,0.88,54.0,2.0,0.0,3.6,19.2,2024-09-28,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,5.0,0.0,0.0,0.0,0.0,6.0,0.0,642609.0,1.0,2.0,4.0,2.0,0.0,10145.0,48909.0,38764.0,5.0,True,1.0,163.0,0.0,0.0,0.0,78.0,Chelsea,Brighton,4.0,2.0,26657.0,2024.0,677896.0,0.0786582008004188,0.0,1.0,0.0,0.0,0.5958869457244873,0.5958869457244873,7134.0,Chelsea,3.0,4.0,6.0,3.0,DEF,2.0,0.04,0.04,0.0,3.07,1.0,0.0,5.8,40.8,9.4,8.0,270.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,5.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88,1.88,6.5,1848039.0
0.0,0.0,5.0,0.0,3.3,163.0,0.02,0.02,0.0,0.85,65.0,1.0,0.0,1.4,8.4,2024-10-06,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,16.0,0.0,0.0,0.0,0.0,7.0,0.0,621590.0,1.0,1.0,1.0,2.0,1.0,-27014.0,27952.0,54966.0,5.0,True,1.0,163.0,0.0,0.0,0.0,90.0,Chelsea,Nottingham Forest,1.0,1.0,26668.0,2024.0,680139.0,0.0,0.0,0.0,0.0,0.0,1.1158692836761477,1.1158692836761477,7134.0,Chelsea,3.0,4.0,7.0,2.8,DEF,2.0,0.41,0.41,0.0,3.51,2.0,0.0,7.0,42.4,19.5,8.0,249.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,6.0,4.0,10.0,0.0,0.0,0.0,0.08,0.0,1.0,0.0,0.0,2.12,2.12,8.2,1876507.0
0.0,0.0,3.0,0.0,0.2,163.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.2,2024-10-27,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,15.0,0.0,0.0,0.0,0.0,9.0,0.0,466463.0,0.0,1.0,2.0,0.0,1.0,-13069.0,7919.0,20988.0,5.0,True,0.0,163.0,0.0,0.0,0.0,5.0,Chelsea,Newcastle United,2.0,1.0,26688.0,2024.0,683520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7134.0,Chelsea,3.0,4.0,9.0,1.2,DEF,0.0,0.4,0.4,0.0,1.73,3.0,0.0,5.0,27.6,17.7,4.0,159.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,5.0,1.0,0.0,0.0,0.0,0.08,0.0,1.0,0.0,0.0,1.71,1.71,5.8,1264199.0
0.0,0.0,-1.0,0.0,11.3,163.0,0.02,0.06,0.04,1.26,95.0,1.0,0.0,2.3,7.2,2024-11-03,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,14.0,0.0,0.0,0.0,0.0,10.0,0.0,448458.0,0.0,1.0,1.0,4.0,1.0,-20280.0,8904.0,29184.0,5.0,False,0.0,163.0,0.0,1.0,0.0167267695069313,42.0,Manchester United,Chelsea,1.0,1.0,26697.0,2024.0,685881.0,0.0478674173355102,0.0,1.0,0.0,0.0167267695069313,0.0167267695069313,0.0,7134.0,Chelsea,4.0,3.0,10.0,1.2,DEF,0.0,0.02,0.02,0.0,0.85,1.0,0.0,1.4,8.6,3.5,2.0,102.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12,1.12,4.0,1088053.0
0.0,0.0,15.0,0.0,2.1,163.0,0.01,0.01,0.0,0.99,103.0,1.0,0.0,1.8,16.0,2024-11-10,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0,0.0,11.0,0.0,432210.0,1.0,1.0,1.0,0.0,1.0,-17930.0,5644.0,23574.0,5.0,True,1.0,163.0,0.0,0.0,0.0,90.0,Chelsea,Arsenal,1.0,1.0,26705.0,2024.0,687558.0,0.0,0.0,0.0,0.0,0.0,0.1201327741146087,0.1201327741146087,7134.0,Chelsea,4.0,4.0,11.0,0.5,DEF,0.0,0.02,0.06,0.04,1.26,1.0,0.0,2.3,7.4,11.5,4.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0,1.0,0.02,0.05,0.0,1.0,0.0,0.02,0.02,0.0,2.4,914921.0
