assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,selected_3
0.0,0.0,3.0,0.0,10.3,365.0,0.05,0.05,0.0,0.6,13.0,1.0,0.0,1.5,3.0,2024-08-24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,5.0,0.0,0.0,0.0,0.0,2.0,0.0,22609.0,0.0,1.0,2.0,2.0,1.0,-4585.0,1653.0,6238.0,5.9,False,0.0,365.0,0.0,0.0,0.0,1.0,Brighton,Manchester United,2.0,1.0,26612.0,2024.0,667720.0,0.1260273307561874,0.0,1.0,0.0,0.0,0.1260273307561874,0.0,11094.0,Manchester United,3.0,3.0,2.0,0.5,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,3.0,0.0,1.0,365.0,0.0,0.15,0.15,0.14,62.0,0.0,0.0,1.3,4.2,2024-10-06,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2.0,0.0,0.0,0.0,0.0,7.0,0.0,22779.0,0.0,0.0,0.0,8.0,1.0,-1081.0,1110.0,2191.0,5.8,False,0.0,365.0,0.0,2.0,0.0557438544929027,23.0,Aston Villa,Manchester United,0.0,0.0,26670.0,2024.0,680099.0,0.0,0.0,0.0,0.0,0.0557438544929027,0.0229506865143775,0.0,11094.0,Manchester United,3.0,3.0,7.0,0.2,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.0,0.0,0.3,365.0,0.0,0.08,0.08,0.5,131.0,0.0,0.0,2.0,3.0,2024-12-04,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0,0.0,14.0,0.0,21987.0,0.0,0.0,2.0,17.0,1.0,-261.0,392.0,653.0,5.7,False,0.0,365.0,0.0,1.0,0.0535988137125968,10.0,Arsenal,Manchester United,2.0,0.0,26733.0,2024.0,691533.0,0.0,0.0,0.0,0.0,0.0535988137125968,0.0,0.0,11094.0,Manchester United,3.0,4.0,14.0,-0.8,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2.0,0.0,0.8,365.0,0.01,0.01,0.0,0.0,156.0,0.0,0.0,0.2,1.4,2024-12-15,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,13.0,0.0,0.0,0.0,0.0,16.0,0.0,22208.0,0.0,2.0,1.0,0.0,1.0,-175.0,475.0,650.0,5.7,False,0.0,365.0,0.0,0.0,0.0,8.0,Manchester City,Manchester United,1.0,2.0,26753.0,2024.0,694461.0,0.0,0.0,0.0,0.0,0.0,0.0349856503307819,0.0349856503307819,11094.0,Manchester United,3.0,4.0,16.0,-0.1,MID,0.0,0.0,0.08,0.08,0.5,0.0,0.0,2.0,3.0,0.3,17.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.05,0.0,0.0,0.0,0.0,0.05,0.0,0.0,-0.8,21987.0
0.0,0.0,8.0,0.0,16.3,365.0,0.05,0.08,0.03,0.55,180.0,1.0,0.0,2.8,8.6,2024-12-26,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,20.0,0.0,0.0,0.0,0.0,18.0,0.0,22511.0,0.0,0.0,2.0,3.0,1.0,-217.0,521.0,738.0,5.7,False,0.0,365.0,0.0,1.0,0.0184253919869661,26.0,Wolverhampton Wanderers,Manchester United,2.0,0.0,26781.0,2024.0,696331.0,0.0100822122767567,0.0,1.0,0.0,0.0184253919869661,0.1232912316918373,0.1232912316918373,11094.0,Manchester United,3.0,2.0,18.0,0.5,MID,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.2,1.4,0.8,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,-0.1,22208.0
0.0,0.0,4.0,0.0,0.7,365.0,0.0,0.0,0.0,0.0,188.0,0.0,0.0,0.4,3.4,2024-12-30,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,15.0,0.0,0.0,0.0,0.0,19.0,0.0,22634.0,0.0,2.0,0.0,0.0,1.0,-84.0,453.0,537.0,5.7,True,0.0,365.0,0.0,0.0,0.0,4.0,Manchester United,Newcastle United,0.0,2.0,26789.0,2024.0,696962.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11094.0,Manchester United,3.0,3.0,19.0,0.7,MID,0.0,0.06,0.09,0.03,0.55,1.0,0.0,3.0,10.0,17.1,3.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0,1.0,0.02,0.01,0.0,1.0,0.0,0.02,0.16,0.16,0.4,44719.0
0.0,0.0,6.0,0.0,17.0,365.0,0.07,0.41,0.34,0.26,209.0,0.0,0.0,6.8,9.4,2025-01-16,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,17.0,0.0,0.0,0.0,0.0,21.0,0.0,22770.0,0.0,1.0,3.0,42.0,1.0,-233.0,558.0,791.0,5.7,True,0.0,365.0,0.0,2.0,0.4977055788040161,43.0,Manchester United,Southampton,3.0,1.0,26811.0,2024.0,699576.0,0.0933405309915542,0.0,1.0,0.0,0.4977055788040161,0.6446849703788757,0.0536388494074344,11094.0,Manchester United,2.0,3.0,21.0,1.1,MID,0.0,0.05,0.08,0.03,0.55,1.0,0.0,3.2,12.0,17.0,3.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,0.02,0.01,0.0,1.0,0.0,0.02,0.12,0.12,1.2,45145.0
0.0,0.0,5.0,0.0,4.3,365.0,0.03,0.03,0.0,0.0,217.0,0.0,0.0,0.8,2.0,2025-01-19,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,5.0,0.0,0.0,0.0,0.0,22.0,0.0,22805.0,0.0,3.0,1.0,2.0,1.0,-133.0,351.0,484.0,5.7,True,0.0,365.0,0.0,0.0,0.0,4.0,Manchester United,Brighton,1.0,3.0,26818.0,2024.0,700479.0,0.0,0.0,0.0,0.0,0.0,0.1146519184112548,0.1146519184112548,11094.0,Manchester United,3.0,3.0,22.0,0.0,MID,0.0,0.07,0.41,0.34,0.26,0.0,0.0,7.2,12.8,17.7,42.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,2.0,0.5,0.09,0.0,1.0,0.0,0.5,0.64,0.05,1.8,45404.0
0.0,0.0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,237.0,0.0,0.0,0.0,0.0,2025-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,7.0,0.0,0.0,0.0,0.0,24.0,0.0,22003.0,0.0,2.0,0.0,0.0,0.0,-772.0,115.0,887.0,5.7,True,0.0,365.0,0.0,2.0,0.102481372654438,75.0,Real Betis,Athletic Club,2.0,2.0,27198.0,2024.0,704379.0,0.3791763186454773,0.0,2.0,0.0,0.102481372654438,0.5463486909866333,0.4438672959804535,11094.0,Real Betis,3.0,3.0,24.0,0.0,MID,0.0,0.1,0.44,0.34,0.26,0.0,0.0,7.6,11.4,21.3,44.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0.0,2.0,0.5,0.09,0.0,1.0,0.0,0.5,0.76,0.17,1.1,45575.0
0.0,0.0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,249.0,0.0,0.0,0.0,0.0,2025-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,18.0,0.0,0.0,0.0,0.0,25.0,0.0,21215.0,0.0,0.0,1.0,0.0,0.0,-792.0,0.0,792.0,5.7,False,0.0,365.0,1.0,4.0,0.2045162767171859,90.0,Real Betis,Real Sociedad,3.0,0.0,27218.0,2024.0,707238.0,0.1961697936058044,1.0,4.0,1.0,0.2045162767171859,0.6963011026382446,0.4034971892833709,11094.0,Real Sociedad,3.0,3.0,25.0,0.0,MID,0.0,0.03,0.03,0.0,0.0,0.0,0.0,0.8,2.0,4.3,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,2.0,0.1,0.38,0.0,2.0,0.0,0.1,0.66,0.56,0.0,44808.0
