assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,selected_3
0.0,0.0,2.0,0.0,11.7,243.0,0.05,0.05,0.0,0.94,1.0,1.0,0.0,2.0,3.8,2024-08-16,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,14.0,0.0,0.0,0.0,0.0,1.0,0.0,3772.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,5.0,False,1.0,243.0,0.0,0.0,0.0,25.0,Manchester United,Fulham,1.0,0.0,26602.0,2024.0,666199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6835.0,Fulham,3.0,3.0,1.0,1.6,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.7,243.0,0.0,0.0,0.0,0.27,15.0,0.0,0.0,0.4,2.8,2024-08-24,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,11.0,0.0,0.0,0.0,0.0,2.0,0.0,4007.0,0.0,1.0,2.0,0.0,0.0,-473.0,198.0,671.0,5.0,True,1.0,243.0,0.0,0.0,0.0,17.0,Fulham,Leicester,2.0,1.0,26614.0,2024.0,667958.0,0.0,0.0,0.0,0.0,0.0,0.2948282957077026,0.2948282957077026,6835.0,Fulham,2.0,3.0,2.0,0.5,MID,0.0,0.05,0.05,0.0,0.94,1.0,0.0,2.0,3.8,11.7,4.0,26.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,3772.0
0.0,0.0,3.0,0.0,0.3,243.0,0.0,0.0,0.0,0.09,25.0,0.0,0.0,0.1,0.2,2024-08-31,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,10.0,0.0,0.0,0.0,0.0,3.0,0.0,3928.0,0.0,1.0,1.0,0.0,1.0,-350.0,462.0,812.0,4.9,False,0.0,243.0,0.0,0.0,0.0,1.0,Ipswich,Fulham,1.0,1.0,26625.0,2024.0,671809.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6835.0,Fulham,3.0,2.0,3.0,0.8,MID,0.0,0.05,0.05,0.0,1.21,1.0,0.0,2.4,6.6,12.4,4.0,47.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.29,2.1,7779.0
0.0,0.0,10.0,0.0,15.3,243.0,0.13,0.13,0.0,0.33,35.0,1.0,0.0,2.1,5.2,2024-09-14,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,19.0,0.0,0.0,0.0,0.0,4.0,0.0,3995.0,0.0,1.0,1.0,0.0,1.0,-131.0,552.0,683.0,4.9,True,0.0,243.0,0.0,0.0,0.0,16.0,Fulham,West Ham,1.0,1.0,26634.0,2024.0,673747.0,0.3561949729919433,0.0,1.0,0.0,0.0,0.3561949729919433,0.3561949729919433,6835.0,Fulham,2.0,3.0,4.0,0.7,MID,0.0,0.05,0.05,0.0,1.3,1.0,0.0,2.5,6.8,12.7,4.0,50.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.29,2.9,11707.0
0.0,0.0,10.0,0.0,5.8,243.0,0.02,0.02,0.0,0.23,69.0,1.0,0.0,1.3,7.2,2024-10-05,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,13.0,0.0,0.0,0.0,0.0,7.0,0.0,3542.0,0.0,2.0,3.0,0.0,1.0,-208.0,80.0,288.0,4.9,False,0.0,243.0,0.0,0.0,0.0,24.0,Manchester City,Fulham,3.0,2.0,26664.0,2024.0,679481.0,0.0,0.0,0.0,0.0,0.0,0.4507481157779693,0.4507481157779693,6835.0,Fulham,3.0,4.0,7.0,-0.5,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.0,0.0,15.8,243.0,0.31,0.31,0.0,0.06,72.0,0.0,0.0,2.2,6.4,2024-10-19,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2.0,0.0,0.0,0.0,0.0,8.0,0.0,3563.0,0.0,3.0,1.0,0.0,1.0,-62.0,142.0,204.0,4.8,True,0.0,243.0,0.0,0.0,0.0,6.0,Fulham,Aston Villa,1.0,3.0,26673.0,2024.0,681331.0,0.5963118076324463,0.0,1.0,0.0,0.0,0.5963118076324463,0.5963118076324463,6835.0,Fulham,3.0,3.0,8.0,0.7,MID,0.0,0.02,0.02,0.0,0.23,1.0,0.0,1.3,7.2,5.8,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.45,-0.5,3542.0
0.0,0.0,4.0,0.0,16.3,243.0,0.03,0.03,0.0,0.41,92.0,0.0,0.0,1.9,3.0,2024-11-04,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,4.0,0.0,0.0,0.0,0.0,10.0,0.0,3609.0,0.0,1.0,2.0,0.0,1.0,-41.0,157.0,198.0,4.8,True,0.0,243.0,0.0,0.0,0.0,6.0,Fulham,Brentford,2.0,1.0,26693.0,2024.0,686119.0,0.0289849881082773,0.0,1.0,0.0,0.0,0.2440167069435119,0.2440167069435119,6835.0,Fulham,2.0,3.0,10.0,0.7,MID,0.0,0.33,0.33,0.0,0.29,1.0,0.0,3.5,13.6,21.6,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,2.0,0.0,0.0,0.0,0.6,0.0,1.0,0.0,0.0,1.05,1.05,0.2,7105.0
0.0,0.0,3.0,0.0,4.0,243.0,0.01,0.01,0.0,0.04,104.0,0.0,0.0,0.7,3.0,2024-11-09,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,7.0,0.0,0.0,0.0,0.0,11.0,0.0,3572.0,0.0,2.0,0.0,0.0,1.0,-80.0,104.0,184.0,4.8,False,0.0,243.0,0.0,0.0,0.0,4.0,Crystal Palace,Fulham,0.0,2.0,26706.0,2024.0,686631.0,0.0,0.0,0.0,0.0,0.0,0.5460522770881653,0.5460522770881653,6835.0,Fulham,3.0,3.0,11.0,0.7,MID,0.0,0.34,0.34,0.0,0.47,0.0,0.0,4.1,9.4,32.1,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,2.0,0.0,0.0,0.0,0.63,0.0,2.0,0.0,0.0,0.84,0.84,1.4,7172.0
0.0,0.0,7.0,0.0,15.1,243.0,0.08,0.08,0.0,0.56,115.0,2.0,0.0,2.6,7.0,2024-11-23,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,20.0,0.0,0.0,0.0,0.0,12.0,0.0,3541.0,0.0,4.0,1.0,4.0,1.0,-65.0,139.0,204.0,4.8,True,0.0,243.0,0.0,0.0,0.0,27.0,Fulham,Wolverhampton Wanderers,1.0,4.0,26717.0,2024.0,688404.0,0.0373185575008392,0.0,1.0,0.0,0.0,0.0790644139051437,0.0790644139051437,6835.0,Fulham,2.0,3.0,12.0,1.0,MID,0.0,0.04,0.04,0.0,0.45,0.0,0.0,2.6,6.0,20.3,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,0.03,0.0,1.0,0.0,0.0,0.79,0.79,1.4,7181.0
0.0,0.0,13.0,0.0,4.9,243.0,0.02,0.05,0.03,0.11,128.0,0.0,1.0,5.5,32.8,2024-12-01,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,18.0,0.0,0.0,0.0,1.0,13.0,0.0,3460.0,0.0,1.0,1.0,17.0,3.0,-95.0,51.0,146.0,4.8,False,0.0,243.0,1.0,1.0,0.032559584826231,21.0,Tottenham,Fulham,1.0,1.0,26729.0,2024.0,690640.0,0.0,0.0,0.0,1.0,0.032559584826231,0.0532244183123111,0.0206648353487253,6835.0,Fulham,3.0,3.0,13.0,1.0,MID,0.0,0.12,0.12,0.0,1.01,2.0,0.0,5.2,13.0,35.4,4.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,3.0,0.0,0.0,0.0,0.07,0.0,2.0,0.0,0.0,0.87,0.87,2.4,10722.0
0.0,0.0,13.0,1.0,18.5,243.0,0.05,0.09,0.04,0.21,165.0,0.0,0.0,2.7,6.4,2024-12-22,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,17.0,0.0,0.0,0.0,0.0,17.0,0.0,2989.0,1.0,0.0,0.0,2.0,3.0,10.0,86.0,76.0,4.8,True,0.0,243.0,0.0,1.0,0.0238310992717742,78.0,Fulham,Southampton,0.0,0.0,26763.0,2024.0,695635.0,0.0309598762542009,0.0,1.0,0.0,0.0238310992717742,0.6069658994674683,0.6069658994674683,6835.0,Fulham,2.0,3.0,17.0,1.7,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,5.0,0.0,0.4,243.0,0.0,0.0,0.0,0.55,174.0,0.0,0.0,0.3,2.6,2024-12-26,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,6.0,0.0,0.0,0.0,0.0,18.0,0.0,3190.0,0.0,2.0,1.0,0.0,1.0,156.0,266.0,110.0,4.8,False,0.0,243.0,0.0,0.0,0.0,16.0,Chelsea,Fulham,1.0,2.0,26775.0,2024.0,696203.0,0.0,0.0,0.0,0.0,0.0,0.0206243861466646,0.0206243861466646,6835.0,Fulham,3.0,4.0,18.0,0.7,MID,1.0,0.05,0.09,0.04,0.21,0.0,0.0,2.7,6.4,18.5,2.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.02,0.03,0.0,1.0,0.0,0.02,0.61,0.61,1.7,2989.0
0.0,0.0,9.0,0.0,2.6,243.0,0.02,0.02,0.0,0.47,185.0,1.0,0.0,0.4,1.6,2024-12-29,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,3.0,0.0,0.0,0.0,0.0,19.0,0.0,3366.0,0.0,2.0,2.0,0.0,1.0,159.0,269.0,110.0,4.8,True,0.0,243.0,0.0,0.0,0.0,19.0,Fulham,Bournemouth,2.0,2.0,26786.0,2024.0,696716.0,0.0,0.0,0.0,0.0,0.0,0.092237077653408,0.092237077653408,6835.0,Fulham,3.0,3.0,19.0,0.8,MID,1.0,0.05,0.09,0.04,0.76,0.0,0.0,3.0,9.0,18.9,2.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,4.0,0.0,1.0,0.02,0.03,0.0,1.0,0.0,0.02,0.63,0.63,2.4,6179.0
0.0,0.0,22.0,0.0,29.0,243.0,0.18,0.19,0.01,0.56,195.0,1.0,0.0,4.6,10.8,2025-01-05,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,10.0,0.0,0.0,0.0,0.0,20.0,0.0,3491.0,1.0,2.0,2.0,6.0,2.0,101.0,271.0,170.0,4.8,True,0.0,243.0,0.0,1.0,0.0269835777580738,63.0,Fulham,Ipswich,2.0,2.0,26796.0,2024.0,697528.0,0.3555952310562134,0.0,1.0,0.0,0.0269835777580738,0.1709612160921096,0.1709612160921096,6835.0,Fulham,2.0,3.0,20.0,1.2,MID,1.0,0.07,0.11,0.04,1.23,1.0,0.0,3.4,10.6,21.5,2.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,5.0,0.0,1.0,0.02,0.03,0.0,1.0,0.0,0.02,0.72,0.72,3.2,9545.0
0.0,0.0,3.0,0.0,1.3,243.0,0.01,0.01,0.0,0.08,207.0,0.0,0.0,0.4,2.6,2025-01-14,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,19.0,0.0,0.0,0.0,0.0,21.0,0.0,3675.0,0.0,2.0,3.0,0.0,1.0,116.0,327.0,211.0,4.8,False,0.0,243.0,0.0,0.0,0.0,18.0,West Ham,Fulham,3.0,2.0,26808.0,2024.0,699167.0,0.0,0.0,0.0,0.0,0.0,0.736926794052124,0.736926794052124,6835.0,Fulham,3.0,2.0,21.0,1.6,MID,0.0,0.2,0.21,0.01,1.58,2.0,0.0,5.3,15.0,32.0,6.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,4.0,0.0,1.0,0.03,0.36,0.0,1.0,0.0,0.03,0.28,0.28,2.7,10047.0
