assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,pts_bps
1,1,28,1,41.2,336,0.24,0.39,0.15,0.45,4,0,0,6.7,10.4,2024-08-17,90,0,0,0,0,0,0,0,False,10,0,0,0,0,1,0,170256,1,2,0,15.0,7,0,0,0,65,False,0,336,,,Dominik Szoboszlai,0,4,0.2714622318744659,90,AMC,Ipswich,Liverpool,0,2,26603,2024,666256,0.5673336982727051,0,3,0,0.2714622318744659,2.775266408920288,1.999450206756592,26603,Liverpool,Dominik Szoboszlai,Dominik Szoboszlai,5,2,1,3.3,MID,6
0,0,9,1,31.4,336,0.41,0.47,0.06,0.36,16,0,0,6.0,15.6,2024-08-25,90,0,0,0,0,0,0,0,False,4,0,0,0,0,2,0,262538,1,0,2,13.0,2,41020,61722,20702,65,True,1,336,,,Dominik Szoboszlai,0,1,0.0475975908339023,90,AMC,Liverpool,Brentford,2,0,26621,2024,668955,0.1966799050569534,0,2,0,0.0475975908339023,1.536225199699402,1.536225199699402,26621,Liverpool,Dominik Szoboszlai,Dominik Szoboszlai,3,5,2,5.0,MID,2
1,0,27,1,39.3,336,0.15,0.18,0.03,1.36,27,0,0,7.6,28.6,2024-09-01,90,0,0,0,0,0,0,0,False,14,0,0,0,0,3,0,233517,1,3,0,8.0,6,-34520,21838,56358,65,False,0,336,,,Dominik Szoboszlai,0,1,0.0354180969297885,90,AMC,Manchester United,Liverpool,0,3,26631,2024,672635,0.506192684173584,1,3,0,0.0354180969297885,0.5955471396446228,0.0539363883435726,26631,Liverpool,Dominik Szoboszlai,Dominik Szoboszlai,5,3,3,5.5,MID,6
0,0,7,0,39.8,336,0.08,0.24,0.16,0.44,36,1,0,6.0,7.0,2024-09-14,90,0,0,0,0,0,0,0,False,16,0,0,0,0,4,0,260609,1,1,0,13.0,1,14183,58104,43921,65,True,1,336,,,Dominik Szoboszlai,0,2,0.1321154087781906,90,AMC,Liverpool,Nottingham Forest,0,1,26635,2024,673772,0.0827178135514259,0,3,0,0.1321154087781906,0.3082171976566314,0.1204428747296333,26635,Liverpool,Dominik Szoboszlai,Dominik Szoboszlai,4,5,4,4.5,MID,1
0,0,11,1,6.0,336,0.02,0.06,0.04,0.54,46,0,0,0.9,0.2,2024-09-21,60,0,0,0,0,0,0,0,False,3,0,0,0,0,5,0,264698,1,0,3,3.0,3,-447,25525,25972,65,True,0,336,,,Dominik Szoboszlai,0,1,0.0285247508436441,64,AMC,Liverpool,Bournemouth,3,0,26645,2024,675691,0.0,0,0,0,0.0285247508436441,0.7863141894340515,0.7577894330024719,26645,Liverpool,Dominik Szoboszlai,Dominik Szoboszlai,3,5,5,3.5,MID,3
0,0,9,0,5.9,336,0.01,0.76,0.75,0.62,60,1,0,4.2,2.8,2024-09-28,72,0,0,0,0,0,0,0,False,20,0,0,0,0,6,0,241502,1,2,1,33.0,2,-26826,17370,44196,65,False,0,336,,,Dominik Szoboszlai,0,1,0.6266660094261169,77,AMC,Wolverhampton Wanderers,Liverpool,1,2,26658,2024,678072,0.0,0,0,0,0.6266660094261169,0.6266660094261169,0.0,26658,Liverpool,Dominik Szoboszlai,Dominik Szoboszlai,5,3,6,3.5,MID,2
0,0,9,0,13.2,336,0.06,0.1,0.04,0.57,66,0,0,3.0,6.6,2024-10-05,45,0,0,0,0,0,0,0,False,7,0,0,0,0,7,0,217019,0,1,0,10.0,1,-27885,8393,36278,65,False,0,336,,,Dominik Szoboszlai,0,2,0.0452213361859321,42,Sub,Crystal Palace,Liverpool,0,1,26662,2024,679199,0.0334037952125072,0,1,0,0.0452213361859321,0.1261382699012756,0.080916941165924,26662,Liverpool,Dominik Szoboszlai,Dominik Szoboszlai,5,3,7,2.3,MID,1
0,0,8,0,5.8,336,0.02,0.24,0.22,0.99,74,1,0,4.0,10.8,2024-10-20,90,0,0,0,0,0,0,0,False,6,0,0,0,0,8,0,194342,1,1,2,23.0,1,-25654,4345,29999,64,True,1,336,,,Dominik Szoboszlai,0,1,0.1521145701408386,90,AMC,Liverpool,Chelsea,2,1,26679,2024,682191,0.0,0,0,0,0.1521145701408386,0.8213878870010376,0.669273316860199,26679,Liverpool,Dominik Szoboszlai,Dominik Szoboszlai,3,5,8,1.8,MID,1
0,0,4,0,1.3,336,0.0,0.0,0.0,0.23,81,0,0,0.2,0.6,2024-10-27,27,0,0,0,0,0,0,0,False,1,0,0,0,0,9,0,185477,0,2,2,0.0,1,-10519,4289,14808,64,False,0,336,,,Dominik Szoboszlai,0,0,0.0,23,Sub,Arsenal,Liverpool,2,2,26691,2024,683722,0.0,0,0,0,0.0,0.5900135040283203,0.5900135040283203,26691,Liverpool,Dominik Szoboszlai,Dominik Szoboszlai,5,5,9,1.2,MID,1
0,0,6,0,12.4,336,0.04,0.04,0.0,0.77,94,1,0,1.7,4.6,2024-11-02,65,0,0,0,0,0,0,0,False,5,0,0,0,0,10,0,179190,1,1,2,0.0,2,-8039,8579,16618,64,True,0,336,,,Dominik Szoboszlai,0,0,0.0,68,AMC,Liverpool,Brighton,2,1,26696,2024,685029,0.0490112490952014,0,1,0,0.0,0.4303565919399261,0.4303565919399261,26696,Liverpool,Dominik Szoboszlai,Dominik Szoboszlai,3,5,10,2.3,MID,2
0,0,8,0,14.8,336,0.18,0.18,0.0,0.22,105,0,0,2.0,3.0,2024-11-09,25,0,0,0,0,0,0,0,False,2,0,0,0,0,11,0,170118,0,0,2,2.0,1,-10068,3648,13716,63,True,0,336,,,Dominik Szoboszlai,0,0,0.0,22,Sub,Liverpool,Aston Villa,2,0,26707,2024,686980,0.3101896643638611,0,1,0,0.0,0.0564121305942535,0.0564121305942535,26707,Liverpool,Dominik Szoboszlai,Dominik Szoboszlai,3,5,11,2.3,MID,1
0,3,47,0,48.3,336,0.42,0.65,0.23,1.28,120,2,1,14.3,52.0,2024-11-24,90,0,0,0,0,0,0,0,False,17,0,0,0,0,12,0,162824,1,3,2,43.0,10,-8607,3314,11921,63,False,0,336,,,Dominik Szoboszlai,1,5,0.1621307134628296,90,AMC,Southampton,Liverpool,2,3,26721,2024,689149,0.2214883267879486,0,3,1,0.1621307134628296,0.4124598801136017,0.0993519648909568,26721,Liverpool,Dominik Szoboszlai,Dominik Szoboszlai,5,1,12,5.8,MID,7
