assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,pts_bps
0,0,6,0,12.5,199,0.0,0.18,0.18,1.23,143,2,0,2.4,3.4,2024-12-07,71,0,0,0,0,0,0,0,False,13,0,0,0,0,15,0,832024,1,2,2,8.0,2,-8777,11810,20587,66,True,0,199,,,Eberechi Eze,0,2,0.1351528018712997,75,AMC,Crystal Palace,Manchester City,2,2,26747,2024,692200,0.0272183362394571,0,1,0,0.1351528018712997,0.1623711436986923,0.0,26747,Crystal Palace,Eberechi Eze,Eberechi Eze,4,3,15,1.5,MID,2
0,0,10,0,12.0,199,0.02,0.09,0.07,0.76,153,0,0,2.9,11.2,2024-12-15,59,0,0,0,0,0,0,0,False,5,0,0,0,0,16,0,820640,1,3,1,6.0,1,-13955,9603,23558,66,False,0,199,,,Eberechi Eze,0,1,0.0471055209636688,64,AMC,Brighton,Crystal Palace,1,3,26756,2024,694212,0.0198090635240077,0,1,0,0.0471055209636688,0.0669145807623863,0.0,26756,Crystal Palace,Eberechi Eze,Eberechi Eze,3,3,16,2.2,MID,1
0,0,13,1,27.2,199,0.2,0.36,0.16,1.47,172,0,0,6.1,13.2,2024-12-26,87,0,0,0,0,0,0,0,False,3,0,0,0,0,18,0,764177,1,0,0,21.0,2,-35576,1710,37286,66,False,1,199,,,Eberechi Eze,0,4,0.1921971142292022,89,AMC,Bournemouth,Crystal Palace,0,0,26772,2024,696173,0.1347935944795608,0,2,0,0.1921971142292022,0.2922233939170837,0.1198755726218223,26772,Crystal Palace,Eberechi Eze,Eberechi Eze,3,3,18,1.7,MID,2
0,3,38,0,14.3,199,0.08,0.47,0.39,0.94,183,1,1,9.3,45.2,2024-12-29,85,0,0,0,0,0,0,0,False,17,0,0,0,0,19,0,819237,1,1,2,33.0,10,50700,65468,14768,66,True,0,199,,,Eberechi Eze,1,6,0.4346703290939331,88,AMC,Crystal Palace,Southampton,2,1,26784,2024,696649,0.0694637969136238,0,1,1,0.4346703290939331,1.0201200246810913,0.7462961077690125,26784,Crystal Palace,Eberechi Eze,Eberechi Eze,1,3,19,4.0,MID,7
1,0,23,0,39.0,199,0.09,0.55,0.46,1.24,194,1,0,9.5,24.2,2025-01-04,86,0,0,0,0,0,0,0,False,6,0,0,0,0,20,0,859145,1,1,1,32.0,5,37602,71487,33885,66,True,0,199,,,Eberechi Eze,0,4,0.5214097499847412,88,AMC,Crystal Palace,Chelsea,1,1,26795,2024,697170,0.5655415058135986,1,3,0,0.5214097499847412,0.4429521560668945,0.0,26795,Crystal Palace,Eberechi Eze,Eberechi Eze,3,3,20,3.1,MID,5
1,0,24,1,16.7,199,0.12,0.21,0.09,1.45,205,0,0,4.7,22.8,2025-01-15,78,0,0,0,0,0,0,0,False,11,0,0,0,0,21,0,986413,1,2,0,7.0,6,117123,150542,33419,66,False,0,199,,,Eberechi Eze,0,1,0.0725695788860321,82,AMC,Leicester,Crystal Palace,0,2,26806,2024,699308,0.3908525109291076,1,1,0,0.0725695788860321,0.4698266983032226,0.3972571194171905,26806,Crystal Palace,Eberechi Eze,Eberechi Eze,3,1,21,4.6,MID,6
1,0,24,1,56.1,199,0.44,0.49,0.05,0.18,220,0,0,9.1,29.0,2025-01-18,77,0,0,0,0,0,0,0,False,19,0,0,0,0,22,0,1008628,1,2,0,6.0,6,24575,53376,28801,67,False,0,199,,,Eberechi Eze,0,2,0.0371223501861095,79,AMC,West Ham,Crystal Palace,0,2,26821,2024,700076,0.2492281049489975,1,4,0,0.0371223501861095,0.1571062058210373,0.1434309035539627,26821,Crystal Palace,Eberechi Eze,Eberechi Eze,3,2,22,0.0,MID,6
0,0,15,0,63.9,199,0.12,0.42,0.3,1.53,224,2,0,9.4,14.4,2025-01-26,90,0,0,0,0,0,0,0,False,4,0,0,0,0,23,0,1025251,1,2,1,16.0,2,13058,54605,41547,67,True,0,199,,,Eberechi Eze,0,5,0.2466919869184494,90,AMC,Crystal Palace,Brentford,1,2,26825,2024,701934,0.1331211328506469,0,5,0,0.2466919869184494,0.7967493534088135,0.5918471813201904,26825,Crystal Palace,Eberechi Eze,Eberechi Eze,3,3,23,4.8,MID,2
0,0,5,0,11.8,199,0.04,0.04,0.0,0.19,237,0,0,2.2,6.6,2025-02-02,29,0,0,0,0,0,0,0,False,14,0,0,0,0,24,0,916595,0,2,0,4.0,1,-106677,17989,124666,67,False,0,199,,,Eberechi Eze,0,0,0.0,28,Sub,Manchester United,Crystal Palace,0,2,26838,2024,704002,0.0163596421480178,0,1,0,0.0,0.0,0.0,26838,Crystal Palace,Eberechi Eze,Eberechi Eze,3,3,24,0.0,MID,1
0,0,3,0,37.3,199,0.11,0.28,0.17,0.72,243,1,0,5.3,3.2,2025-02-15,45,0,0,0,0,0,0,0,False,8,0,0,0,0,25,0,870358,0,2,1,12.0,1,-52233,14955,67188,67,True,0,199,,,Eberechi Eze,0,4,0.1190254315733909,40,Sub,Crystal Palace,Everton,1,2,26844,2024,706404,0.2066055834293365,0,3,0,0.1190254315733909,0.2471944391727447,0.0644875317811966,26844,Crystal Palace,Eberechi Eze,Eberechi Eze,3,3,25,1.3,MID,1
0,0,18,1,20.2,199,0.14,0.31,0.17,0.17,255,0,0,5.1,10.4,2025-02-22,89,0,0,0,0,0,0,0,False,9,0,0,0,0,26,0,856956,1,2,0,20.0,3,-15907,12956,28863,67,False,0,199,,,Eberechi Eze,0,4,0.2267751544713974,90,AMC,Fulham,Crystal Palace,0,2,26856,2024,707846,0.455230563879013,0,1,0,0.2267751544713974,0.6841101050376892,0.0484866090118885,26856,Crystal Palace,Eberechi Eze,Eberechi Eze,3,3,26,1.8,MID,3
1,0,23,0,36.8,199,0.16,0.46,0.3,0.38,263,1,0,9.6,33.2,2025-02-25,90,0,0,0,0,0,0,0,False,2,0,0,0,0,27,0,849712,1,1,4,26.0,5,-8178,12866,21044,67,True,0,199,,,Eberechi Eze,0,4,0.2711634933948517,90,AMC,Crystal Palace,Aston Villa,4,1,26868,2024,709096,0.7240023612976074,1,3,0,0.2711634933948517,2.7137272357940674,1.8354966640472408,26868,Crystal Palace,Eberechi Eze,Eberechi Eze,3,3,27,3.0,MID,5
0,0,7,1,6.0,199,0.02,0.6,0.58,1.48,274,0,0,2.9,1.2,2025-03-08,90,0,0,0,0,0,0,0,False,10,0,0,0,0,28,0,935321,1,0,1,22.0,3,78837,90284,11447,67,True,0,199,,,Eberechi Eze,0,6,0.4836500585079193,90,AMC,Crystal Palace,Ipswich,1,0,26875,2024,711358,0.0,0,0,0,0.4836500585079193,0.7595210671424866,0.333242118358612,26875,Crystal Palace,Eberechi Eze,Eberechi Eze,2,3,28,3.0,MID,3
0,0,12,0,9.5,199,0.04,0.24,0.2,0.67,300,1,0,1.8,3.0,2025-04-02,90,0,0,0,0,0,0,0,False,17,0,0,0,0,30,0,1160977,1,1,1,5.0,2,277979,331900,53921,67,False,0,199,,,Eberechi Eze,0,2,0.1554262638092041,90,AMC,Southampton,Crystal Palace,1,1,26900,2024,716228,0.0,0,0,0,0.1554262638092041,0.2376928478479385,0.1286925077438354,26900,Crystal Palace,Eberechi Eze,Eberechi Eze,3,1,30,3.0,MID,2
2,1,30,0,21.6,199,0.02,0.1,0.08,0.66,303,1,0,8.4,43.0,2025-04-05,81,0,0,0,0,0,0,0,False,5,0,0,0,0,31,0,1222138,1,1,2,19.0,9,64086,115284,51198,68,True,0,199,,,Eberechi Eze,0,2,0.0998356640338897,83,AMC,Crystal Palace,Brighton,2,1,26904,2024,716833,0.1125791370868682,2,2,0,0.0998356640338897,0.1994902193546295,0.0,26904,Crystal Palace,Eberechi Eze,Eberechi Eze,3,3,31,5.5,MID,8
0,0,26,0,1.3,199,0.0,0.66,0.66,3.74,316,5,1,5.2,31.2,2025-04-12,79,0,0,0,0,0,0,0,False,13,0,0,0,0,32,0,1614529,1,2,5,19.0,7,363163,385874,22711,68,False,0,199,,,Eberechi Eze,1,2,0.3851359486579895,83,AMC,Manchester City,Crystal Palace,5,2,26917,2024,718341,0.0,0,0,1,0.3851359486579895,0.5146850347518921,0.5146850347518921,26917,Crystal Palace,Eberechi Eze,Eberechi Eze,3,4,32,0.0,MID,7
0,2,28,0,22.4,199,0.34,0.58,0.24,0.84,331,2,1,8.0,34.0,2025-04-23,62,0,0,0,0,0,0,0,False,1,0,0,0,0,33,0,1755980,1,2,2,24.0,9,103995,145765,41770,69,False,0,199,,,Eberechi Eze,1,3,0.1483299881219864,65,AMC,Arsenal,Crystal Palace,2,2,26933,2024,722016,0.2081701457500457,0,2,1,0.1483299881219864,0.311048150062561,0.0,26933,Crystal Palace,Eberechi Eze,Eberechi Eze,3,5,33,8.0,MID,7
0,3,35,0,22.3,199,0.07,1.05,0.98,0.71,346,1,1,8.8,40.0,2025-05-05,90,0,0,0,0,0,0,0,False,16,0,0,0,0,35,0,1426745,1,1,1,26.0,10,9216,56058,46842,69,True,0,199,,,Eberechi Eze,1,3,0.8710189461708069,90,AMC,Crystal Palace,Nottingham Forest,1,1,26949,2024,725313,0.0141783682629466,0,1,0,0.1098500788211822,0.1240284442901611,0.0,26949,Crystal Palace,Eberechi Eze,Eberechi Eze,4,3,35,4.7,MID,7
0,3,52,1,28.9,199,0.2,1.36,1.16,0.68,359,0,2,13.8,70.4,2025-05-11,90,0,0,0,0,0,0,0,False,18,0,0,0,0,36,0,1486489,1,2,0,39.0,16,53409,98695,45286,69,False,0,199,,,Eberechi Eze,2,4,1.067571043968201,90,AMC,Tottenham,Crystal Palace,0,2,26960,2024,726656,0.16654834151268,0,1,2,1.067571043968201,1.7241451740264893,0.6707310676574707,26960,Crystal Palace,Eberechi Eze,Eberechi Eze,3,3,36,7.0,MID,13
0,0,24,0,20.5,199,0.06,0.27,0.21,0.17,366,0,1,7.7,37.4,2025-05-20,9,0,0,0,0,0,0,0,False,20,0,0,0,0,37,0,1735591,0,2,4,19.0,6,236724,253017,16293,70,True,0,199,,,Eberechi Eze,1,1,0.140699565410614,6,Sub,Crystal Palace,Wolverhampton Wanderers,4,2,26967,2024,729293,0.2523274719715118,0,2,1,0.140699565410614,0.3930270373821258,0.0,26967,Crystal Palace,Eberechi Eze,Eberechi Eze,3,3,37,10.7,MID,6
0,0,13,1,15.2,199,0.59,0.59,0.0,0.94,374,0,0,2.2,5.2,2025-05-25,61,0,0,0,0,0,0,0,False,12,0,0,0,0,38,0,1675342,1,1,1,2.0,3,-41494,97968,139462,70,False,0,199,,,Eberechi Eze,0,0,0.0,63,AMC,Liverpool,Crystal Palace,1,1,26975,2024,730181,0.6564021110534668,0,1,0,0.0,0.6564021110534668,0.6564021110534668,26975,Crystal Palace,Eberechi Eze,Eberechi Eze,3,5,38,7.8,MID,3
