assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team,team_h_difficulty,team_a_difficulty,event,xP,position
0,0,-1,0,13.3,305,0.03,0.05,0.02,2.4,121,4,0,3.1,7.8,2024-11-30,90,0,0,0,0,0,0,0,False,4,0,0,0,0,13,0,144297,1,1,4,10.0,0,7439,13296,5857,39,False,0,0,1,0.0337126962840557,90,Brentford,Leicester,4,1,26722,2024,690071,0.0,0,0,0,0.0337126962840557,0.0,0.0,Leicester,1,3,13,0.0,DEF
0,0,13,0,1.7,305,0.02,0.02,0.0,1.56,191,2,0,2.2,20.2,2025-01-04,89,0,0,0,0,0,0,0,False,2,0,0,0,0,20,0,213026,1,1,2,0.0,1,-1275,12648,13923,39,False,0,0,0,0.0,90,Aston Villa,Leicester,2,1,26793,2024,697264,0.0,0,0,0,0.0,0.0587538480758667,0.0587538480758667,Leicester,1,4,20,0.2,DEF
0,0,3,0,0.4,305,0.0,0.0,0.0,0.26,266,0,0,0.3,2.6,2025-02-27,3,0,0,0,0,0,0,0,False,19,0,0,0,0,27,0,191838,0,0,2,0.0,1,-3408,559,3967,39,False,0,0,0,0.0,2,West Ham,Leicester,2,0,26866,2024,709328,0.0,0,0,0,0.0,0.0,0.0,Leicester,1,2,27,0.3,DEF
0,0,13,0,1.1,305,0.0,0.0,0.0,1.78,273,1,0,3.2,31.0,2025-03-09,90,0,0,0,0,0,0,0,False,6,0,0,0,0,28,0,187624,1,0,1,0.0,2,-4339,606,4945,39,False,0,0,0,0.0,90,Chelsea,Leicester,1,0,26874,2024,711982,0.0,0,0,0,0.0,0.0227723754942417,0.0227723754942417,Leicester,1,4,28,0.3,DEF
0,0,4,0,2.2,305,0.03,0.05,0.02,0.78,287,3,0,2.4,20.2,2025-03-16,90,0,0,0,0,0,0,0,False,14,0,0,0,0,29,0,180198,1,3,0,2.0,1,-4905,653,5558,39,True,0,0,1,0.0158062651753425,90,Leicester,Manchester United,0,3,26888,2024,714273,0.0,0,0,0,0.0158062651753425,0.4070340692996979,0.3912277817726135,Leicester,2,1,29,1.3,DEF
0,0,7,0,14.6,305,0.05,0.05,0.0,2.24,298,2,0,4.1,26.6,2025-04-02,90,0,0,0,0,0,0,0,False,13,0,0,0,0,30,0,177677,1,0,2,0.0,0,-5433,1239,6672,39,False,1,0,0,0.0,90,Manchester City,Leicester,2,0,26898,2024,716128,0.0884044244885444,0,1,0,0.0,0.1047409698367118,0.0163365453481674,Leicester,1,4,30,0.5,DEF
0,0,8,0,17.6,305,0.02,0.02,0.0,3.26,307,3,0,3.5,17.0,2025-04-07,90,0,0,0,0,0,0,0,False,15,0,0,0,0,31,0,174195,1,3,0,0.0,1,-3558,297,3855,39,True,0,0,0,0.0,90,Leicester,Newcastle United,0,3,26908,2024,718068,0.0140658011659979,0,1,0,0.0,0.0493091084063053,0.0493091084063053,Leicester,4,1,31,0.2,DEF
0,0,-2,0,14.3,305,0.06,0.14,0.08,3.7,313,2,0,2.3,1.0,2025-04-12,60,0,0,0,0,0,0,0,False,5,0,0,0,0,32,0,170820,1,2,2,8.0,1,-3295,408,3703,39,False,0,0,1,0.0806438848376274,66,Brighton,Leicester,2,2,26914,2024,718703,0.0283295735716819,0,1,0,0.0806438848376274,0.0806438848376274,0.0806438848376274,Leicester,1,3,32,0.0,DEF
0,0,21,0,4.8,305,0.02,0.02,0.0,2.57,327,1,0,3.7,32.4,2025-04-20,90,0,0,0,0,0,0,0,False,12,0,0,0,0,33,0,167284,1,1,0,0.0,2,-3390,489,3879,39,True,0,0,0,0.0,90,Leicester,Liverpool,0,1,26928,2024,721281,0.0,0,0,0,0.0,0.0,0.0,Leicester,5,1,33,-0.5,DEF
0,0,8,0,5.8,305,0.01,0.01,0.0,2.02,340,3,0,2.5,19.0,2025-04-26,90,0,0,0,0,0,0,0,False,20,0,0,0,0,34,0,164738,1,0,3,0.0,1,-2736,526,3262,39,False,0,0,0,0.0,90,Wolverhampton Wanderers,Leicester,3,0,26941,2024,722667,0.0,0,0,0,0.0,0.0498896278440952,0.0498896278440952,Leicester,1,3,34,0.0,DEF
