assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,pts_bps
0,0,18,0,0.0,146,0.0,0.0,0.0,2.08,21,1,0,5.2,52.0,2024-08-31,90,0,0,0,0,0,0,0,False,1,0,0,0,0,3,6,38415,1,1,1,0.0,4,-2440,3241,5681,45,False,0,146,,,Bart Verbruggen,0,0,0,90,GK,Arsenal,Brighton,1,1,26622,2024,671522,0.0,0,0,0,0,0.2898460924625397,0.2898460924625397,26622,Brighton,Bart Verbruggen,Bart Verbruggen,3,5,3,0.3,GK,4
0,0,25,1,0.0,146,0.0,0.0,0.0,0.35,33,0,0,0.9,9.2,2024-09-14,90,0,0,0,0,0,0,0,False,10,0,0,0,0,4,1,194674,1,0,0,0.0,5,141345,175017,33672,45,True,1,146,,,Bart Verbruggen,0,0,0,90,GK,Brighton,Ipswich,0,0,26633,2024,673641,0.0,0,0,0,0,0.0173634830862283,0.0173634830862283,26633,Brighton,Bart Verbruggen,Bart Verbruggen,2,3,4,2.7,GK,5
0,0,7,0,0.0,146,0.0,0.0,0.0,1.53,42,2,0,1.9,19.2,2024-09-22,90,0,0,0,0,0,0,0,False,16,0,0,0,0,5,2,233147,1,2,2,0.0,1,36982,45653,8671,45,True,0,146,,,Bart Verbruggen,0,0,0,90,GK,Brighton,Nottingham Forest,2,2,26650,2024,676298,0.0,0,0,0,0,0.0446244366466999,0.0446244366466999,26650,Brighton,Bart Verbruggen,Bart Verbruggen,4,3,5,3.3,GK,1
0,0,-3,0,0.0,146,0.0,0.0,0.0,4.16,54,4,0,1.8,18.0,2024-09-28,90,0,0,0,0,0,0,0,False,6,0,0,0,0,6,2,208780,1,2,4,0.0,0,-21645,14905,36550,45,False,0,146,,,Bart Verbruggen,0,0,0,90,GK,Chelsea,Brighton,4,2,26657,2024,677908,0.0,0,0,0,0,0.0,0.0,26657,Brighton,Bart Verbruggen,Bart Verbruggen,3,4,6,2.0,GK,0
0,0,-3,0,0.0,146,0.0,0.0,0.0,1.37,64,2,0,0.6,5.8,2024-10-06,90,0,0,0,0,0,0,0,False,18,0,0,0,0,7,1,198566,1,2,3,0.0,0,-12254,4967,17221,45,True,1,146,,,Bart Verbruggen,0,0,0,90,GK,Brighton,Tottenham,3,2,26671,2024,680418,0.0,0,0,0,0,0.8801152110099792,0.8801152110099792,26671,Brighton,Bart Verbruggen,Bart Verbruggen,2,3,7,1.5,GK,0
0,2,38,1,0.0,146,0.0,0.0,0.0,2.02,76,0,0,5.3,52.6,2024-10-19,90,0,0,0,0,0,0,0,False,15,0,0,0,0,8,6,191366,1,1,0,0.0,10,-9164,3725,12889,45,False,0,146,,,Bart Verbruggen,0,0,0,90,GK,Newcastle United,Brighton,0,1,26676,2024,681365,0.0,0,0,0,0,0.0,0.0,26676,Brighton,Bart Verbruggen,Bart Verbruggen,3,4,8,3.3,GK,8
0,0,15,0,0.0,146,0.0,0.0,0.0,1.36,84,2,0,4.6,45.8,2024-10-26,90,0,0,0,0,0,0,0,False,20,0,0,0,0,9,5,215615,1,2,2,0.0,2,19993,23432,3439,45,True,0,146,,,Bart Verbruggen,0,0,0,90,GK,Brighton,Wolverhampton Wanderers,2,2,26686,2024,683021,0.0,0,0,0,0,0.0397950559854507,0.0397950559854507,26686,Brighton,Bart Verbruggen,Bart Verbruggen,3,3,9,4.0,GK,2
0,0,14,0,0.0,146,0.0,0.0,0.0,1.65,94,2,0,5.4,54.4,2024-11-02,90,0,0,0,0,0,0,0,False,12,0,0,0,0,10,6,204650,1,1,2,0.0,3,-9648,6883,16531,45,False,0,146,,,Bart Verbruggen,0,0,0,90,GK,Liverpool,Brighton,2,1,26696,2024,685037,0.0,0,0,0,0,0.4132446050643921,0.4132446050643921,26696,Brighton,Bart Verbruggen,Bart Verbruggen,3,5,10,4.0,GK,3
0,0,14,0,0.0,146,0.0,0.0,0.0,2.22,102,1,0,4.4,44.4,2024-11-09,90,0,0,0,0,0,0,0,False,13,0,0,0,0,11,5,208910,1,1,2,0.0,3,2254,11207,8953,45,True,0,146,,,Bart Verbruggen,0,0,0,90,GK,Brighton,Manchester City,2,1,26703,2024,686848,0.0,0,0,0,0,0.0,0.0,26703,Brighton,Bart Verbruggen,Bart Verbruggen,4,3,11,1.7,GK,3
0,0,16,0,0.0,146,0.0,0.0,0.0,1.63,113,1,0,4.0,39.6,2024-11-23,90,0,0,0,0,0,0,0,False,3,0,0,0,0,12,4,262477,1,2,1,0.0,3,48968,59877,10909,45,False,0,146,,,Bart Verbruggen,0,0,0,90,GK,Bournemouth,Brighton,1,2,26712,2024,688375,0.0,0,0,0,0,0.0,0.0,26712,Brighton,Bart Verbruggen,Bart Verbruggen,3,3,12,3.0,GK,3
0,0,7,0,0.0,146,0.0,0.0,0.0,1.01,122,1,0,1.2,11.6,2024-11-29,90,0,0,0,0,0,0,0,False,17,0,0,0,0,13,1,315252,1,1,1,0.0,2,46191,53672,7481,45,True,0,146,,,Bart Verbruggen,0,0,0,90,GK,Brighton,Southampton,1,1,26723,2024,689613,0.0,0,0,0,0,0.0807131603360176,0.0807131603360176,26723,Brighton,Bart Verbruggen,Bart Verbruggen,1,3,13,3.3,GK,2
0,0,-8,0,0.0,146,0.0,0.0,0.0,0.66,135,3,0,0.0,0.0,2024-12-05,90,0,0,0,0,0,0,0,False,9,0,0,0,0,14,0,319117,1,1,3,0.0,1,7705,19244,11539,45,False,0,146,,,Bart Verbruggen,0,0,0,90,GK,Fulham,Brighton,3,1,26736,2024,691615,0.0,0,0,0,0,0.0,0.0,26736,Brighton,Bart Verbruggen,Bart Verbruggen,3,3,14,2.2,GK,1
0,0,2,0,0.0,146,0.0,0.0,0.0,1.31,147,2,0,1.3,13.0,2024-12-08,90,0,0,0,0,0,0,0,False,11,0,0,0,0,15,1,334613,1,2,2,0.0,1,13773,22951,9178,45,False,0,146,,,Bart Verbruggen,0,0,0,90,GK,Leicester,Brighton,2,2,26751,2024,692788,0.0,0,0,0,0,0.0280499402433633,0.0280499402433633,26751,Brighton,Bart Verbruggen,Bart Verbruggen,3,1,15,1.8,GK,1
0,0,2,0,0.0,146,0.0,0.0,0.0,2.31,153,3,0,2.2,21.6,2024-12-15,90,0,0,0,0,0,0,0,False,7,0,0,0,0,16,2,351907,1,3,1,0.0,1,15383,26265,10882,45,True,0,146,,,Bart Verbruggen,0,0,0,90,GK,Brighton,Crystal Palace,1,3,26756,2024,694187,0.0,0,0,0,0,0.0654740333557128,0.0654740333557128,26756,Brighton,Bart Verbruggen,Bart Verbruggen,3,3,16,1.6,GK,1
0,0,10,0,0.0,146,0.0,0.0,0.0,1.31,170,1,0,2.3,23.4,2024-12-21,90,0,0,0,0,0,0,0,False,19,0,0,0,0,17,3,347944,1,1,1,0.0,3,-3980,13487,17467,45,False,0,146,,,Bart Verbruggen,0,0,0,90,GK,West Ham,Brighton,1,1,26767,2024,695306,0.0,0,0,0,0,0.0,0.0,26767,Brighton,Bart Verbruggen,Bart Verbruggen,3,2,17,1.8,GK,3
0,2,30,1,0.0,146,0.0,0.0,0.0,0.93,173,0,0,3.2,31.6,2024-12-27,90,0,0,0,0,0,0,0,False,4,0,0,0,0,18,3,332699,1,0,0,0.0,9,-15432,4727,20159,45,True,0,146,,,Bart Verbruggen,0,0,0,90,GK,Brighton,Brentford,0,0,26774,2024,696366,0.0,0,0,0,0,0.0630837380886077,0.0630837380886077,26774,Brighton,Bart Verbruggen,Bart Verbruggen,3,3,18,2.8,GK,7
0,0,10,0,0.0,146,0.0,0.0,0.0,1.78,181,2,0,2.5,24.6,2024-12-30,90,0,0,0,0,0,0,0,False,2,0,0,0,0,19,3,320471,1,2,2,0.0,2,-13784,7397,21181,45,False,0,146,,,Bart Verbruggen,0,0,0,90,GK,Aston Villa,Brighton,2,2,26782,2024,696995,0.0,0,0,0,0,0.4294434785842895,0.4294434785842895,26782,Brighton,Bart Verbruggen,Bart Verbruggen,3,4,19,2.8,GK,2
