assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position
0,0,10,0,2.2,387,0.01,0.01,0.0,0.23,116,0,0,1.1,8.4,2024-11-24,34,0,0,0,0,0,0,0,False,10,0,0,0,0,12,0,19056,0,1,1,0.0,1,-308,199,507,49,False,0,387,,,0,0,0.0,31,Sub,Ipswich,Manchester United,1,1,26718,2024,689273,0.0,0,0,0,0.0,0.1458879858255386,0.1458879858255386,1006,Manchester United,Luke Shaw,Luke Shaw,2,2,12,0.1,DEF
0,0,9,0,0.4,387,0.0,0.0,0.0,0.27,126,0,0,0.9,8.2,2024-12-01,34,0,0,0,0,0,0,0,False,8,0,0,0,0,13,0,21143,0,0,4,0.0,1,1619,1925,306,49,True,0,387,,,0,0,0.0,32,Sub,Manchester United,Everton,4,0,26727,2024,690657,0.0,0,0,0,0.0,0.0969960987567901,0.0969960987567901,1006,Manchester United,Luke Shaw,Luke Shaw,3,3,13,0.5,DEF
