assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team,team_h_difficulty,team_a_difficulty,event,xP,position
0,0,3,0,23.6,180,0.06,0.53,0.47,0.66,9,1,0,5.1,4.6,2024-08-18,65,0,0,0,0,0,0,0,False,13,0,0,0,0,1,0,159569,1,2,0,23.0,2,0,0,0,75,True,0,0,1,0.5455207824707031,73,Chelsea,Manchester City,0,2,26610,2024,667020,0.1987859159708023,0,2,0,0.5455207824707031,0.7715616226196289,0.0272549726068973,Chelsea,4,4,1,1.4,FWD
1,1,39,0,24.0,180,0.01,0.18,0.17,1.8,20,2,1,11.5,52.2,2024-08-25,67,0,0,0,0,0,0,0,False,20,0,0,0,0,2,0,241660,1,6,2,39.0,10,53649,79561,25912,75,False,0,1,1,0.3128086030483246,77,Wolverhampton Wanderers,Chelsea,2,6,26619,2024,668758,0.1532482802867889,1,2,1,0.3128086030483246,0.7109569907188416,0.5577086806297302,Chelsea,3,3,2,6.0,FWD
0,1,27,0,0.6,180,0.0,1.34,1.34,0.44,23,1,1,11.5,37.0,2024-09-01,90,0,0,0,0,0,0,0,False,7,0,0,0,0,3,0,536935,1,1,1,77.0,6,254892,316844,61952,76,True,1,1,4,1.4950354099273682,90,Chelsea,Crystal Palace,1,1,26630,2024,672437,0.0,0,0,1,1.4950354099273682,1.4950354099273682,0.0,Chelsea,3,4,3,6.0,FWD
0,0,0,1,5.4,180,0.01,0.32,0.31,1.55,32,0,0,3.3,1.4,2024-09-14,78,0,0,0,0,0,0,0,False,3,0,0,0,0,4,0,704148,1,1,0,26.0,1,145598,262399,116801,76,False,1,0,3,0.2525415420532226,80,Bournemouth,Chelsea,0,1,26639,2024,674172,0.0,0,0,0,0.2525415420532226,0.2773928046226501,0.024851256981492,Chelsea,3,3,4,4.8,FWD
1,3,77,1,23.2,180,0.06,0.82,0.76,0.57,50,0,2,15.8,87.8,2024-09-21,63,0,0,0,0,0,0,0,False,19,0,0,0,0,5,0,736895,1,3,0,47.0,16,27203,116753,89550,76,False,0,2,4,0.7617628574371338,66,West Ham,Chelsea,0,3,26642,2024,675301,0.3859724700450897,1,2,2,0.7617628574371338,1.1477352380752563,0.2833598256111145,Chelsea,3,2,5,8.2,FWD
1,0,15,0,10.7,180,0.06,1.43,1.37,0.97,54,2,0,7.5,18.2,2024-09-28,78,0,0,0,0,0,0,0,False,5,0,0,0,0,6,0,1599514,1,2,4,46.0,5,812718,927970,115252,78,True,0,0,5,1.3610618114471436,87,Chelsea,Brighton,4,2,26657,2024,677902,0.3490895330905914,1,1,0,1.3610618114471436,1.6314932107925415,0.0,Chelsea,3,4,6,7.0,FWD
0,0,7,0,4.9,180,0.03,0.53,0.5,0.59,65,1,0,5.2,8.2,2024-10-06,80,0,0,0,0,0,0,0,False,16,0,0,0,0,7,0,1965734,1,1,1,39.0,2,349030,446693,97663,79,True,0,0,1,0.5442259311676025,82,Chelsea,Nottingham Forest,1,1,26668,2024,680145,0.0,0,0,0,0.5442259311676025,0.7164907455444336,0.1722648292779922,Chelsea,4,4,7,6.0,FWD
0,1,28,0,2.7,180,0.0,0.33,0.33,1.94,74,2,1,5.5,31.4,2024-10-20,90,0,0,0,0,0,0,0,False,12,0,0,0,0,8,0,1775715,1,1,2,21.0,6,-187353,116073,303426,79,False,1,1,2,0.4346111714839935,90,Liverpool,Chelsea,2,1,26679,2024,682208,0.0,0,0,1,0.4346111714839935,0.4346111714839935,0.0,Chelsea,3,5,8,3.8,FWD
0,3,35,0,31.5,180,0.04,0.6,0.56,1.92,85,1,1,8.6,37.4,2024-10-27,77,0,0,0,0,0,0,0,False,15,0,0,0,0,9,0,1817515,1,1,2,17.0,9,23331,103183,79852,79,True,0,1,1,0.5855109691619873,85,Chelsea,Newcastle United,2,1,26688,2024,683517,0.1856007874011993,0,3,1,0.5855109691619873,0.7711117267608643,0.0,Chelsea,4,4,9,6.2,FWD
0,0,12,0,12.9,180,0.05,0.13,0.08,1.98,95,1,0,5.4,16.2,2024-11-03,90,0,0,0,0,0,0,0,False,14,0,0,0,0,10,0,1903560,1,1,1,25.0,1,72742,167569,94827,79,False,1,0,1,0.0950072556734085,90,Manchester United,Chelsea,1,1,26697,2024,685879,0.056265402585268,0,1,0,0.0950072556734085,0.1077324301004409,0.0514670312404632,Chelsea,3,3,10,5.8,FWD
0,0,9,0,12.3,180,0.06,0.12,0.06,0.99,103,1,0,4.3,3.8,2024-11-10,87,0,0,0,0,0,0,0,False,1,0,0,0,0,11,0,1779425,1,1,1,27.0,2,-121019,84300,205319,79,True,0,0,2,0.0598858930170536,90,Chelsea,Arsenal,1,1,26705,2024,687564,0.0753030255436897,0,1,0,0.0598858930170536,0.3784801959991455,0.2610276937484741,Chelsea,5,4,11,3.5,FWD
1,3,51,1,15.1,180,0.15,0.59,0.44,0.32,117,0,1,11.7,46.4,2024-11-23,90,0,0,0,0,0,0,0,False,11,0,0,0,0,12,0,1941017,1,2,1,55.0,12,129255,246788,117533,79,False,0,1,3,0.5767061114311218,90,Leicester,Chelsea,1,2,26719,2024,688100,0.4016967117786407,0,1,1,0.5767061114311218,0.9784027934074402,0.4016967117786407,Chelsea,3,1,12,5.5,FWD
0,0,26,1,13.9,180,0.01,0.37,0.36,0.68,123,0,1,10.3,39.0,2024-12-01,70,0,0,0,0,0,0,0,False,2,0,0,0,0,13,0,2222641,1,0,3,50.0,6,273931,326634,52703,80,True,0,1,3,0.5520148873329163,76,Chelsea,Aston Villa,3,0,26724,2024,690684,0.0395656526088714,0,1,1,0.5520148873329163,0.5915805101394653,0.0,Chelsea,3,4,13,5.7,FWD
0,0,0,0,2.3,180,0.02,0.34,0.32,1.93,149,2,0,3.5,1.4,2024-12-08,75,0,0,0,0,0,0,0,False,18,0,0,0,0,15,0,3000336,1,4,3,31.0,2,-65258,149813,215071,82,False,0,0,3,0.2848114371299743,78,Tottenham,Chelsea,3,4,26745,2024,693040,0.0,0,0,0,0.2848114371299743,0.3613740801811218,0.1467379927635193,Chelsea,3,3,15,5.0,FWD
0,3,28,1,1.7,180,0.0,1.13,1.13,1.07,154,0,1,10.1,37.2,2024-12-15,82,0,0,0,0,0,0,0,False,4,0,0,0,0,16,0,3054217,1,1,2,62.0,9,28552,208129,179577,82,True,0,1,7,0.9901991486549376,84,Chelsea,Brentford,2,1,26757,2024,694599,0.0,0,0,1,0.9901991486549376,0.9901991486549376,0.0584801286458969,Chelsea,3,4,16,6.3,FWD
0,0,2,1,11.3,180,0.02,0.27,0.25,0.71,164,0,0,5.7,8.2,2024-12-22,75,0,0,0,0,0,0,0,False,8,0,0,0,0,17,0,3259066,1,0,0,37.0,2,185180,263617,78437,83,False,0,0,3,1.0041149854660034,77,Everton,Chelsea,0,0,26764,2024,695778,0.0245412234216928,0,1,0,1.0041149854660034,0.6046018600463867,0.0349399298429489,Chelsea,3,3,17,5.7,FWD
0,0,8,1,14.5,180,0.13,0.2,0.07,0.63,174,0,0,4.1,3.2,2024-12-26,72,0,0,0,0,0,0,0,False,9,0,0,0,0,18,0,3222840,1,2,1,23.0,2,-33815,196810,230625,83,True,0,0,1,0.2169342339038849,74,Chelsea,Fulham,1,2,26775,2024,696188,0.1152941584587097,0,1,0,0.2169342339038849,0.3671478033065796,0.0349194072186946,Chelsea,3,4,18,4.0,FWD
0,0,2,0,13.2,180,0.01,0.03,0.02,0.13,186,0,0,2.2,2.4,2024-12-30,35,0,0,0,0,0,0,0,False,10,0,0,0,0,19,0,3146447,0,0,2,6.0,1,-85509,142539,228048,83,False,0,0,1,0.0376682691276073,30,Ipswich,Chelsea,2,0,26787,2024,696917,0.0266837067902088,0,1,0,0.0376682691276073,0.1296552568674087,0.0653032884001731,Chelsea,3,2,19,3.2,FWD
0,0,-1,1,1.6,180,0.03,0.48,0.45,0.67,194,0,0,3.2,2.4,2025-01-04,80,0,0,0,0,0,0,0,False,7,0,0,0,0,20,0,2641649,1,1,1,28.0,2,-500891,64999,565890,82,False,0,0,4,0.353134423494339,82,Crystal Palace,Chelsea,1,1,26795,2024,697184,0.0,0,0,0,0.353134423494339,0.5528277158737183,0.3018322885036468,Chelsea,3,3,20,3.5,FWD
1,0,9,0,26.3,180,0.31,1.42,1.11,1.18,208,2,0,13.5,25.2,2025-01-14,90,0,0,0,0,0,0,0,False,3,0,0,0,0,21,0,2270824,1,2,2,83.0,4,-386772,58934,445706,81,True,1,0,7,1.4720699787139893,90,Chelsea,Bournemouth,2,2,26809,2024,699120,0.4015775918960571,1,2,0,1.4720699787139893,1.0352152585983276,0.2300695329904556,Chelsea,3,4,21,2.7,FWD
0,0,2,0,23.6,180,0.0,0.19,0.19,0.86,213,1,0,7.8,9.0,2025-01-20,90,0,0,0,0,0,0,0,False,20,0,0,0,0,22,0,2040196,1,1,3,45.0,2,-238197,44379,282576,80,True,0,0,2,0.5031262040138245,90,Chelsea,Wolverhampton Wanderers,3,1,26814,2024,701010,0.1196073666214943,0,2,0,0.5031262040138245,0.211000382900238,0.0,Chelsea,3,4,22,0.0,FWD
1,0,21,0,21.0,180,0.57,0.95,0.38,2.07,227,1,0,8.7,27.6,2025-01-25,60,0,0,0,0,0,0,0,False,13,0,0,0,0,23,0,1492270,1,1,3,38.0,5,-549300,13444,562744,79,False,0,0,2,0.190196231007576,63,Manchester City,Chelsea,3,1,26828,2024,701672,0.6702165603637695,1,2,0,0.190196231007576,0.9567229151725768,0.0963101387023925,Chelsea,3,4,23,3.2,FWD
0,0,2,0,22.4,180,0.02,0.06,0.04,0.29,234,1,0,3.3,1.6,2025-02-03,51,0,0,0,0,0,0,0,False,19,0,0,0,0,24,0,1296568,1,1,2,9.0,1,-199234,24848,224082,78,True,0,0,2,0.0625544786453247,55,Chelsea,West Ham,2,1,26835,2024,704445,0.0943711847066879,0,2,0,0.0625544786453247,0.2354914993047714,0.0992569848895073,Chelsea,2,4,24,3.5,FWD
0,0,-4,1,2.7,180,0.0,0.13,0.13,0.43,296,0,0,2.2,0.0,2025-04-03,81,0,0,0,0,0,0,0,False,18,0,0,0,0,30,0,708066,1,0,1,21.0,1,-10312,3494,13806,77,True,1,0,2,0.1308333426713943,86,Chelsea,Tottenham,1,0,26897,2024,716275,0.0,0,0,0,0.1308333426713943,0.1308333426713943,0.0,Chelsea,2,4,30,0.4,FWD
0,0,1,0,22.5,180,0.02,0.21,0.19,0.66,302,0,0,3.7,1.2,2025-04-06,45,0,0,0,0,0,0,0,False,4,0,0,0,0,31,0,737593,0,0,0,13.0,1,27712,31992,4280,77,False,0,0,2,0.1694075018167495,42,Brentford,Chelsea,0,0,26903,2024,717474,0.0591607466340065,0,2,0,0.1694075018167495,0.2914581596851349,0.1220506578683853,Chelsea,3,3,31,1.2,FWD
0,0,-7,0,1.3,180,0.02,0.41,0.39,1.01,314,2,0,1.6,0.0,2025-04-13,86,0,0,0,0,0,0,0,False,10,0,0,0,0,32,0,762374,1,2,2,26.0,1,23177,31205,8028,77,True,1,0,5,0.6214232444763184,90,Chelsea,Ipswich,2,2,26915,2024,719223,0.0,0,0,0,0.6214232444763184,0.7082513570785522,0.0868281349539756,Chelsea,2,4,32,0.0,FWD
0,0,0,0,12.8,180,0.18,0.23,0.05,0.18,325,1,0,2.2,0.0,2025-04-20,77,0,0,0,0,0,0,0,False,9,0,0,0,0,33,0,742440,1,2,1,11.0,2,-16874,4972,21846,77,False,0,0,1,0.0525033809244632,79,Fulham,Chelsea,1,2,26926,2024,720967,0.1154168769717216,0,1,0,0.0525033809244632,0.1154168769717216,0.0,Chelsea,3,3,33,1.2,FWD
0,2,29,1,7.3,180,0.02,0.11,0.09,0.44,334,0,1,5.1,33.0,2025-04-26,90,0,0,0,0,0,0,0,False,8,0,0,0,0,34,0,789861,1,0,1,11.0,8,26454,35847,9393,77,True,0,1,1,0.0356908962130546,90,Chelsea,Everton,1,0,26935,2024,722376,0.0,0,0,1,0.0356908962130546,0.0596081875264644,0.0239172894507646,Chelsea,3,4,34,0.0,FWD
0,0,5,1,1.7,180,0.01,0.13,0.12,0.8,345,0,0,4.8,10.4,2025-05-04,71,0,0,0,0,0,0,0,False,12,0,0,0,0,35,0,767435,1,1,3,36.0,2,-4750,11027,15777,77,True,0,0,2,0.1327099055051803,73,Chelsea,Liverpool,3,1,26948,2024,724912,0.0,0,0,0,0.1327099055051803,0.1327099055051803,0.0,Chelsea,5,4,35,2.2,FWD
