assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team,team_h_difficulty,team_a_difficulty,event,xP,position
0,0,3,0,0.7,97,0.0,0.0,0.0,0.51,49,1,0,0.2,1.2,2024-09-21,11,0,0,0,0,0,0,0,False,18,0,0,0,0,5,0,6916,0,1,3,0.0,1,-124,464,588,45,False,0,0,0,0.0,7,Tottenham,Brentford,3,1,26648,2024,675806,0,0,0,0,0.0,0.0,0.0,Brentford,3,3,5,0.2,MID
0,0,1,0,0.5,97,0.0,0.0,0.0,0.06,53,0,0,0.1,0.0,2024-09-28,5,0,0,0,0,0,0,0,False,19,0,0,0,0,6,0,7047,0,1,1,0.0,1,-5,631,636,45,True,0,0,0,0.0,4,Brentford,West Ham,1,1,26656,2024,677874,0,0,0,0,0.0,0.0,0.0,Brentford,2,3,6,0.7,MID
0,0,0,0,0.3,97,0.0,0.15,0.15,0.21,63,1,0,0.1,0.0,2024-10-05,1,0,0,0,0,0,0,0,False,20,0,0,0,0,7,0,7598,0,3,5,3.0,1,360,983,623,45,True,0,0,1,0.1090388596057891,1,Brentford,Wolverhampton Wanderers,5,3,26667,2024,679559,0,0,0,0,0.1090388596057891,0.1090388596057891,0.0,Brentford,3,3,7,0.8,MID
0,0,3,0,0.1,97,0.0,0.0,0.0,0.44,101,0,0,0.0,0.2,2024-11-09,1,0,0,0,0,0,0,0,False,3,0,0,0,0,11,0,8243,0,2,3,0.0,1,-328,241,569,45,True,0,0,0,0.0,1,Brentford,Bournemouth,3,2,26702,2024,686585,0,0,0,0,0.0,0.0,0.0,Brentford,3,3,11,0.3,MID
0,0,3,0,0.0,97,0.0,0.0,0.0,0.0,162,0,0,0.0,0.0,2024-12-21,1,0,0,0,0,0,0,0,False,16,0,0,0,0,17,0,7113,0,2,0,0.0,1,-210,90,300,45,True,0,0,0,0.0,1,Brentford,Nottingham Forest,0,2,26766,2024,695272,0,0,0,0,0.0,0.0,0.0,Brentford,4,3,17,0.2,MID
0,0,7,0,1.3,97,0.0,0.0,0.0,0.0,257,0,0,0.5,4.0,2025-02-21,3,0,0,0,0,0,0,0,False,11,0,0,0,0,26,0,6751,0,4,0,0.0,1,-2,173,175,44,False,0,0,0,0.0,1,Leicester,Brentford,0,4,26858,2024,707511,0,0,0,0,0.0,0.3101322650909424,0.3101322650909424,Brentford,3,1,26,0.2,MID
0,0,5,0,0.8,97,0.0,0.0,0.0,0.07,283,0,0,0.3,2.4,2025-03-15,5,0,0,0,0,0,0,0,False,3,0,0,0,0,29,0,6818,0,2,1,0.0,1,-84,83,167,44,False,0,0,0,0.0,4,Bournemouth,Brentford,1,2,26882,2024,713315,0,0,0,0,0.0,0.0,0.0,Brentford,3,3,29,-0.2,MID
0,0,2,0,0.5,97,0.0,0.0,0.0,0.07,322,0,0,0.0,0.0,2025-04-19,19,0,0,0,0,0,0,0,False,5,0,0,0,0,33,0,6581,0,2,4,0.0,1,-42,53,95,44,True,0,0,0,0.0,1,Brentford,Brighton,4,2,26923,2024,720469,0,0,0,0,0.0,0.0,0.0,Brentford,3,3,33,0.2,MID
0,0,3,0,0.2,97,0.0,0.0,0.0,0.26,338,0,0,0.0,0.2,2025-05-01,6,0,0,0,0,0,0,0,False,16,0,0,0,0,34,0,6470,0,2,0,0.0,1,-114,27,141,44,False,0,0,0,0.0,4,Nottingham Forest,Brentford,0,2,26939,2024,723607,0,0,0,0,0.0,0.0,0.0,Brentford,3,4,34,0.0,MID
0,0,3,0,0.1,97,0.0,0.0,0.0,0.17,353,0,0,0.0,0.0,2025-05-10,1,0,0,0,0,0,0,0,False,10,0,0,0,0,36,0,6453,0,1,0,0.0,1,1,59,58,44,False,0,0,0,0.0,1,Ipswich,Brentford,0,1,26954,2024,725769,0,0,0,0,0.0,0.0,0.0,Brentford,3,2,36,1.3,MID
