assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,pts_bps
1,0,22,1,10.8,401,0.08,0.08,0.0,1.77,5,0,0,4.2,25.6,2024-08-17,90,0,0,0,0,0,0,0,False,17,0,0,0,0,1,0,5199017,1,0,1,6.0,5,0,0,0,85,True,0,401,,,Alexander Isak,0,0,0.0,90,FW,Newcastle United,Southampton,1,0,26606,2024,666364,0.3602729439735412,1,1,0,0.0,0.3602729439735412,0.0,26606,Newcastle United,Alexander Isak,Alexander Isak,1,4,1,3.6,FWD,5
0,0,8,0,11.6,401,0.03,0.29,0.26,2.23,12,1,0,6.7,6.6,2024-08-25,90,0,0,0,0,0,0,0,False,3,0,0,0,0,2,0,5525861,1,1,1,49.0,2,-22495,163637,186132,85,False,0,401,,,Alexander Isak,0,5,0.2675584852695465,90,FW,Bournemouth,Newcastle United,1,1,26620,2024,668725,0.1227742359042167,0,1,0,0.2675584852695465,0.2904638051986694,0.0,26620,Newcastle United,Alexander Isak,Alexander Isak,4,3,2,4.0,FWD,2
0,3,32,0,1.3,401,0.01,1.01,1.0,1.26,28,1,1,8.1,34.6,2024-09-01,90,0,0,0,0,0,0,0,False,18,0,0,0,0,3,0,4766539,1,1,2,45.0,9,-796112,106505,902617,85,True,0,401,,,Alexander Isak,1,3,0.8938138484954834,90,FW,Newcastle United,Tottenham,2,1,26629,2024,672464,0.0,0,0,1,0.8938138484954834,0.990593671798706,0.1141514033079147,26629,Newcastle United,Alexander Isak,Alexander Isak,2,4,3,5.8,FWD,6
0,0,1,0,15.4,401,0.16,0.22,0.06,0.63,40,1,0,2.1,0.6,2024-09-15,45,0,0,0,0,0,0,0,False,20,0,0,0,0,4,0,4192833,1,2,1,5.0,1,-672263,191794,864057,85,False,0,401,,,Alexander Isak,0,1,0.0557463392615318,48,FW,Wolverhampton Wanderers,Newcastle United,1,2,26641,2024,674635,0.1131092011928558,0,1,0,0.0557463392615318,0.1688555479049682,0.0,26641,Newcastle United,Alexander Isak,Alexander Isak,4,3,4,4.7,FWD,1
0,0,5,0,12.8,401,0.02,0.11,0.09,2.29,44,3,0,3.3,9.6,2024-09-21,90,0,0,0,0,0,0,0,False,9,0,0,0,0,5,0,3096769,1,1,3,11.0,2,-1097550,26948,1124498,84,False,0,401,,,Alexander Isak,0,2,0.0477876253426075,90,FW,Fulham,Newcastle United,3,1,26646,2024,675738,0.0246812850236892,0,1,0,0.0477876253426075,0.1932202726602554,0.135768860578537,26646,Newcastle United,Alexander Isak,Alexander Isak,4,3,5,3.0,FWD,2
0,0,9,0,25.0,401,0.19,1.0,0.81,1.12,76,1,0,11.8,17.8,2024-10-19,90,0,0,0,0,0,0,0,False,5,0,0,0,0,8,0,1377682,1,1,0,75.0,2,-164537,22484,187021,83,True,0,401,,,Alexander Isak,0,7,0.690917432308197,90,FW,Newcastle United,Brighton,0,1,26676,2024,681358,0.4155069887638092,0,2,0,0.690917432308197,1.02232027053833,0.0,26676,Newcastle United,Alexander Isak,Alexander Isak,3,4,8,0.7,FWD,2
0,0,22,0,12.8,401,0.09,1.3,1.21,1.64,85,2,1,10.1,32.2,2024-10-27,90,0,0,0,0,0,0,0,False,6,0,0,0,0,9,0,1343367,1,1,2,56.0,6,-40349,13079,53428,83,False,0,401,,,Alexander Isak,1,3,1.2620419263839722,90,FW,Chelsea,Newcastle United,2,1,26688,2024,683531,0.0818817093968391,0,1,1,1.2620419263839722,1.3389757871627808,0.0601799488067626,26688,Newcastle United,Alexander Isak,Alexander Isak,4,4,9,2.2,FWD,6
0,3,36,1,4.6,401,0.04,0.33,0.29,1.05,96,0,1,6.9,36.6,2024-11-02,90,0,0,0,0,0,0,0,False,1,0,0,0,0,10,0,1347058,1,0,1,28.0,9,-5746,39325,45071,83,True,0,401,,,Alexander Isak,1,2,0.4076469242572784,90,FW,Newcastle United,Arsenal,1,0,26694,2024,684661,0.0,0,0,1,0.4076469242572784,0.527004063129425,0.1193571090698242,26694,Newcastle United,Alexander Isak,Alexander Isak,5,4,10,4.7,FWD,6
1,2,34,0,35.0,401,0.24,0.79,0.55,0.63,107,1,1,13.6,52.6,2024-11-10,90,0,0,0,0,0,0,0,False,16,0,0,0,0,11,0,1664323,1,3,1,48.0,11,294179,320713,26534,84,False,0,401,,,Alexander Isak,1,3,1.1034207344055176,90,FW,Nottingham Forest,Newcastle United,1,3,26704,2024,687335,0.2034811973571777,1,3,1,1.1034207344055176,0.6752225160598755,0.0256817452609539,26704,Newcastle United,Alexander Isak,Alexander Isak,4,4,11,8.7,FWD,9
0,0,-3,0,15.8,401,0.03,0.74,0.71,0.91,119,2,0,4.1,0.0,2024-11-25,90,0,0,0,0,0,0,0,False,19,0,0,0,0,12,0,2223988,1,2,0,31.0,2,523212,552878,29666,85,True,0,401,,,Alexander Isak,0,6,0.570539653301239,90,FW,Newcastle United,West Ham,0,2,26713,2024,689559,0.037609327584505,0,1,0,0.570539653301239,0.6741215586662292,0.138108342885971,26713,Newcastle United,Alexander Isak,Alexander Isak,2,4,12,7.3,FWD,2
0,0,3,0,0.3,401,0.0,0.0,0.0,0.0,124,0,0,0.0,0.0,2024-11-30,21,0,0,0,0,0,0,0,False,7,0,0,0,0,13,0,2228854,1,1,1,0.0,1,20729,131173,110444,85,False,0,401,,,Alexander Isak,0,0,0.0,21,FW,Crystal Palace,Newcastle United,1,1,26725,2024,690105,0.0,0,0,0,0.0,0.0,0.0,26725,Newcastle United,Alexander Isak,Alexander Isak,4,3,13,5.8,FWD,1
1,2,42,0,58.3,401,0.36,0.48,0.12,1.99,139,3,1,13.3,57.0,2024-12-04,90,0,0,0,0,0,0,0,False,12,0,0,0,0,14,0,1695183,1,3,3,18.0,11,-522995,9187,532182,85,True,0,401,,,Alexander Isak,1,2,0.111349917948246,90,FW,Newcastle United,Liverpool,3,3,26740,2024,691426,0.6545387506484985,1,5,1,0.111349917948246,0.8195924758911133,0.1293731778860092,26740,Newcastle United,Alexander Isak,Alexander Isak,5,4,14,3.9,FWD,9
0,2,40,0,26.1,401,0.53,1.02,0.49,1.23,142,4,1,10.7,39.4,2024-12-07,90,0,0,0,0,0,0,0,False,4,0,0,0,0,15,0,2009032,1,2,4,41.0,8,274751,309305,34554,85,False,0,401,,,Alexander Isak,1,3,0.3927043080329895,90,FW,Brentford,Newcastle United,4,2,26743,2024,692241,0.4879483580589294,0,2,1,0.3927043080329895,0.880652666091919,0.062919333577156,26743,Newcastle United,Alexander Isak,Alexander Isak,4,3,15,5.5,FWD,6
