assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position
0,0,17,0,15.9,309,0.03,0.03,0.0,1.23,10,1,0,3.5,18.6,2024-08-19,90,0,0,0,0,0,0,0,False,18,0,0,0,0,1,0,1202141,1,1,1,0.0,2,0,0,0,45,True,0,309,,,0,0,0.0,90,DMC,Leicester,Tottenham,1,1,26611,2024,667447,0.0130844917148351,0,1,0,0.0,0.3427987992763519,0.3427987992763519,971,Leicester,Harry Winks,Harry Winks,2,1,1,0.5,MID
0,0,14,0,19.7,309,0.09,0.09,0.0,1.78,15,2,0,2.8,8.4,2024-08-24,90,0,0,0,0,0,0,0,False,9,0,0,0,0,2,0,1336305,1,1,2,0.0,2,42033,96013,53980,45,False,0,309,,,0,0,0.0,90,MC,Fulham,Leicester,2,1,26614,2024,667967,0.1094228997826576,0,1,0,0.0,0.0,0.0,971,Leicester,Harry Winks,Harry Winks,1,3,2,1.5,MID
0,0,12,0,4.8,309,0.13,0.13,0.0,1.55,26,2,0,1.9,14.2,2024-08-31,90,0,0,0,0,0,0,0,False,2,0,0,0,0,3,0,1406696,1,2,1,0.0,1,40209,208767,168558,45,True,1,309,,,0,0,0.0,90,DMC,Leicester,Aston Villa,1,2,26626,2024,671816,0.0,0,0,0,0.0,0.0096669672057032,0.0096669672057032,971,Leicester,Harry Winks,Harry Winks,3,1,3,1.2,MID
0,0,13,0,3.0,309,0.0,0.0,0.0,2.55,34,2,0,1.3,9.6,2024-09-14,90,0,0,0,0,0,0,0,False,7,0,0,0,0,4,0,1522787,1,2,2,0.0,2,91859,298746,206887,45,False,0,309,,,0,0,0.0,90,DMC,Crystal Palace,Leicester,2,2,26636,2024,673723,0.0,0,0,0,0.0,0.0,0.0,971,Leicester,Harry Winks,Harry Winks,1,3,4,1.3,MID
0,0,16,0,48.4,309,0.18,0.2,0.02,1.1,45,1,0,6.9,19.2,2024-09-21,90,0,0,0,0,0,0,0,False,8,0,0,0,0,5,0,1567079,1,1,1,1.0,2,40308,123860,83552,45,True,0,309,,,0,1,0.0159554351121187,90,DMC,Leicester,Everton,1,1,26644,2024,675662,0.1669201850891113,0,3,0,0.0159554351121187,0.1562395244836807,0.1402840763330459,971,Leicester,Harry Winks,Harry Winks,3,1,5,1.3,MID
0,0,7,0,12.1,309,0.01,0.01,0.0,4.6,51,4,0,2.5,12.8,2024-09-28,90,0,0,0,0,0,0,0,False,1,0,0,0,0,6,0,1458517,1,2,4,0.0,2,-108814,96278,205092,45,False,0,309,,,0,0,0.0,90,DMC,Arsenal,Leicester,4,2,26655,2024,677853,0.0403132252395153,0,1,0,0.0,0.0842769294977188,0.0842769294977188,971,Leicester,Harry Winks,Harry Winks,1,5,6,0.5,MID
1,0,19,0,44.8,309,0.08,0.08,0.0,0.47,78,0,0,7.1,26.2,2024-10-19,45,0,0,0,0,0,0,0,False,17,0,0,0,0,8,0,1402005,0,3,2,0.0,3,-55888,45011,100899,45,False,1,309,,,0,0,0.0,42,Sub,Southampton,Leicester,2,3,26678,2024,681411,0.1138065382838249,1,4,0,0.0,0.936792492866516,0.9047216176986694,971,Leicester,Harry Winks,Harry Winks,1,1,8,2.2,MID
1,0,23,0,40.6,309,0.6,0.62,0.02,1.73,88,3,0,7.3,29.4,2024-10-25,90,0,0,0,0,0,0,0,False,16,0,0,0,0,9,0,1382080,1,3,1,3.0,4,-23045,40864,63909,45,True,1,309,,,0,1,0.0148521503433585,90,DMC,Leicester,Nottingham Forest,1,3,26682,2024,682627,0.6263253092765808,1,2,0,0.0148521503433585,0.755361020565033,0.7259481549263,971,Leicester,Harry Winks,Harry Winks,4,1,9,2.3,MID
0,0,17,0,16.3,309,0.02,0.1,0.08,1.0,93,1,0,3.4,8.0,2024-11-02,90,0,0,0,0,0,0,0,False,10,0,0,0,0,10,0,1412876,1,1,1,10.0,2,25379,79544,54165,45,False,0,309,,,0,4,0.0749317482113838,90,DMC,Ipswich,Leicester,1,1,26695,2024,685012,0.0434143468737602,0,1,0,0.0749317482113838,0.0823078900575637,0.0447786897420883,971,Leicester,Harry Winks,Harry Winks,1,2,10,3.0,MID
0,0,21,0,4.1,309,0.04,0.08,0.04,0.7,106,3,0,3.3,21.4,2024-11-10,90,0,0,0,0,0,0,0,False,14,0,0,0,0,11,0,1355527,1,0,3,7.0,2,-53907,39102,93009,45,False,0,309,,,0,1,0.0270950067788362,90,MC,Manchester United,Leicester,3,0,26708,2024,687362,0.0,0,0,0,0.0270950067788362,0.3057355880737304,0.2786405980587005,971,Leicester,Harry Winks,Harry Winks,1,3,11,2.7,MID
0,0,1,0,0.0,309,0.0,0.0,0.0,0.01,117,0,0,0.0,0.2,2024-11-23,10,0,0,0,0,0,0,0,False,6,0,0,0,0,12,0,1303618,1,2,1,0.0,1,-55262,45935,101197,45,True,0,309,,,0,0,0.0,10,MC,Leicester,Chelsea,1,2,26719,2024,688082,0.0,0,0,0,0.0,0.0,0.0,971,Leicester,Harry Winks,Harry Winks,3,1,12,1.2,MID
0,0,13,0,20.5,309,0.18,0.18,0.0,0.65,167,0,0,3.2,11.4,2024-12-22,45,0,0,0,0,0,0,0,False,20,0,0,0,0,17,0,770292,0,3,0,0.0,1,-55001,2806,57807,45,True,0,309,,,0,0,0.0,41,Sub,Leicester,Wolverhampton Wanderers,0,3,26770,2024,695674,0.1077894046902656,0,1,0,0.0,0.5249407887458801,0.417151391506195,971,Leicester,Harry Winks,Harry Winks,3,1,17,0.3,MID
0,0,5,0,2.3,309,0.0,0.0,0.0,1.77,175,2,0,1.1,8.2,2024-12-26,64,0,0,0,0,0,0,0,False,12,0,0,0,0,18,0,734635,1,1,3,0.0,2,-36490,8022,44512,45,False,0,309,,,0,0,0.0,67,DMC,Liverpool,Leicester,3,1,26776,2024,696357,0.0,0,0,0,0.0,0.1225046887993812,0.1225046887993812,971,Leicester,Harry Winks,Harry Winks,1,5,18,-0.5,MID
0,0,12,0,8.0,309,0.01,0.01,0.0,1.27,187,2,0,1.4,5.6,2024-12-29,84,0,0,0,0,0,0,0,False,13,0,0,0,0,19,0,710224,1,2,0,0.0,2,-25728,9320,35048,45,True,0,309,,,0,0,0.0,86,DMC,Leicester,Manchester City,0,2,26788,2024,696588,0.0,0,0,0,0.0,0.7298741340637207,0.7298741340637207,971,Leicester,Harry Winks,Harry Winks,4,1,19,0.3,MID
0,0,17,0,11.8,309,0.03,0.03,0.0,1.56,191,2,0,2.3,11.6,2025-01-04,90,0,0,0,0,0,0,0,False,2,0,0,0,0,20,0,688607,1,1,2,0.0,2,-22153,12166,34319,45,False,0,309,,,0,0,0.0,90,DMC,Aston Villa,Leicester,2,1,26793,2024,697266,0.0,0,0,0,0.0,0.0587538480758667,0.0587538480758667,971,Leicester,Harry Winks,Harry Winks,1,4,20,1.2,MID
0,0,18,0,10.7,309,0.04,0.06,0.02,1.47,205,1,0,2.5,12.6,2025-01-15,65,0,0,0,0,0,0,0,False,7,0,0,0,0,21,0,671331,1,2,0,2.0,2,-18058,10901,28959,45,True,0,309,,,0,1,0.0144961010664701,69,DMC,Leicester,Crystal Palace,0,2,26806,2024,699290,0.0,0,0,0,0.0144961010664701,0.319022536277771,0.3045264482498169,971,Leicester,Harry Winks,Harry Winks,3,1,21,1.8,MID
0,0,11,0,1.4,309,0.01,0.04,0.03,1.58,216,1,0,1.7,8.4,2025-01-18,64,0,0,0,0,0,0,0,False,9,0,0,0,0,22,0,661745,1,2,0,7.0,2,-10932,12192,23124,44,True,0,309,,,0,1,0.0298949517309665,66,DMC,Leicester,Fulham,0,2,26817,2024,700026,0.0,0,0,0,0.0298949517309665,0.0540798902511596,0.0241849385201931,971,Leicester,Harry Winks,Harry Winks,3,1,22,0.0,MID
0,0,12,0,17.9,309,0.04,0.04,0.0,1.04,229,1,0,3.5,17.4,2025-01-26,90,0,0,0,0,0,0,0,False,18,0,0,0,0,23,0,662242,1,2,1,0.0,1,-466,22983,23449,44,False,1,309,,,0,0,0.0,90,DMC,Tottenham,Leicester,1,2,26830,2024,702037,0.0662590265274047,0,1,0,0.0,0.1459704935550689,0.0797114670276641,971,Leicester,Harry Winks,Harry Winks,1,3,23,1.8,MID
0,0,9,0,6.9,309,0.01,0.01,0.0,2.46,235,4,0,1.6,9.2,2025-02-01,90,0,0,0,0,0,0,0,False,8,0,0,0,0,24,0,674857,1,0,4,0.0,2,10797,28540,17743,44,False,0,309,,,0,0,0.0,90,DMC,Everton,Leicester,4,0,26836,2024,703344,0.0,0,0,0,0.0,0.0164371971040964,0.0164371971040964,971,Leicester,Harry Winks,Harry Winks,1,3,24,1.8,MID
0,0,3,0,2.4,309,0.01,0.01,0.0,0.37,266,0,0,0.6,3.2,2025-02-27,29,0,0,0,0,0,0,0,False,19,0,0,0,0,27,0,638969,0,0,2,0.0,1,-11205,5883,17088,44,False,0,309,,,0,0,0.0,28,Sub,West Ham,Leicester,2,0,26866,2024,709327,0.0,0,0,0,0.0,0.1165437176823616,0.1165437176823616,971,Leicester,Harry Winks,Harry Winks,1,2,27,0.3,MID
