assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team,team_h_difficulty,team_a_difficulty,event,xP,position
0,0,2,0,0.3,631,0.0,0.08,0.08,0.04,25,0,0,0.4,0.0,2024-08-31,9,0,0,0,0,0,0,0,False,9,0,0,0,0,3,0,1171,0,1,1,6.0,1,929,1032,103,55,True,0,0,2,0.085615798830986,7,Ipswich,Fulham,1,1,26625,2024,671792,0.0,0,0,0,0.085615798830986,0.085615798830986,0.0,Ipswich,3,2,3,1.5,MID
0,0,2,0,0.6,631,0.01,0.04,0.03,0.44,33,0,0,0.3,1.6,2024-09-14,31,0,0,0,0,0,0,0,False,5,0,0,0,0,4,0,2252,0,0,0,1.0,1,492,900,408,55,False,0,0,1,0.0231480505317449,28,Brighton,Ipswich,0,0,26633,2024,673671,0.0,0,0,0,0.0231480505317449,0.0231480505317449,0.0,Ipswich,2,3,4,0.5,MID
0,0,7,0,15.4,631,0.2,0.2,0.0,0.39,48,0,0,2.5,5.8,2024-09-21,29,0,0,0,0,0,0,0,False,17,0,0,0,0,5,0,2540,0,1,1,4.0,1,44,336,292,55,False,0,0,0,0.0,26,Southampton,Ipswich,1,1,26643,2024,675655,0.4829076528549194,0,1,0,0.0,0.4829076528549194,0.0,Ipswich,2,1,5,1.0,MID
1,0,17,0,34.0,631,0.13,0.27,0.14,0.82,56,2,0,8.0,31.0,2024-09-29,90,0,0,0,0,0,0,0,False,2,0,0,0,0,6,0,2571,1,2,2,15.0,5,-218,202,420,55,True,0,0,2,0.308488517999649,90,Ipswich,Aston Villa,2,2,26659,2024,678368,0.2757858633995056,1,3,0,0.308488517999649,0.6314694285392761,0.2061673104763031,Ipswich,3,2,6,1.8,MID
0,0,7,0,12.3,631,0.01,0.01,0.0,3.62,70,4,0,2.5,4.2,2024-10-05,72,0,0,0,0,0,0,0,False,19,0,0,0,0,7,0,4248,1,1,4,8.0,1,1248,1607,359,55,False,1,0,0,0.0,76,West Ham,Ipswich,4,1,26665,2024,679507,0.0218622460961341,0,1,0,0.0,0.0796341896057128,0.0577719435095787,Ipswich,2,2,7,1.5,MID
0,0,6,0,1.1,631,0.01,0.29,0.28,1.17,73,2,0,1.8,8.6,2024-10-19,70,0,0,0,0,0,0,0,False,8,0,0,0,0,8,0,4770,1,2,0,8.0,2,227,766,539,55,True,0,0,1,0.3734568059444427,77,Ipswich,Everton,0,2,26674,2024,681421,0.0,0,0,0,0.3734568059444427,0.3734568059444427,0.0,Ipswich,3,2,8,2.7,MID
0,0,4,0,0.0,631,0.0,0.0,0.0,0.76,83,1,0,0.3,3.2,2024-10-26,17,0,0,0,0,0,0,0,False,4,0,0,0,0,9,0,4601,0,3,4,0.0,1,-307,302,609,55,False,0,0,0,0.0,9,Brentford,Ipswich,4,3,26685,2024,683016,0.0,0,0,0,0.0,0.0,0.0,Ipswich,2,3,9,2.2,MID
0,0,4,0,0.0,631,0.0,0.0,0.0,1.16,93,1,0,0.3,1.0,2024-11-02,16,0,0,0,0,0,0,0,False,11,0,0,0,0,10,0,4613,0,1,1,2.0,1,-220,447,667,55,True,0,0,0,0.0,14,Ipswich,Leicester,1,1,26695,2024,685002,0.0,0,0,0,0.0,0.0,0.0,Ipswich,1,2,10,1.3,MID
0,0,4,0,1.5,631,0.01,0.03,0.02,0.54,108,0,0,0.4,0.4,2024-11-10,19,0,0,0,0,0,0,0,False,18,0,0,0,0,11,0,4223,0,2,1,2.0,1,-514,147,661,55,False,0,0,1,0.0222970489412546,15,Tottenham,Ipswich,1,2,26709,2024,687309,0.0,0,0,0,0.0222970489412546,0.0222970489412546,0.0,Ipswich,2,3,11,0.5,MID
0,0,8,0,10.5,631,0.18,0.18,0.0,0.19,116,0,0,1.7,4.0,2024-11-24,25,0,0,0,0,0,0,0,False,14,0,0,0,0,12,0,4204,0,1,1,2.0,1,-249,180,429,55,True,0,0,0,0.0,22,Ipswich,Manchester United,1,1,26718,2024,689255,0.4690444767475128,0,1,0,0.0,0.4690444767475128,0.0,Ipswich,2,2,12,1.0,MID
0,0,6,0,11.1,631,0.01,0.15,0.14,0.04,127,0,0,3.5,6.6,2024-11-30,26,0,0,0,0,0,0,0,False,16,0,0,0,0,13,0,4373,0,0,1,17.0,1,30,328,298,55,False,0,0,1,0.1004586219787597,24,Nottingham Forest,Ipswich,1,0,26728,2024,690016,0.0150135774165391,0,1,0,0.1004586219787597,0.1305879205465316,0.0301292985677719,Ipswich,2,4,13,1.0,MID
0,0,10,0,13.8,631,0.03,0.03,0.0,1.24,136,1,0,2.2,8.2,2024-12-03,65,0,0,0,0,0,0,0,False,7,0,0,0,0,14,0,4297,1,1,0,0.0,2,-169,196,365,55,True,0,0,0,0.0,69,Ipswich,Crystal Palace,0,1,26737,2024,691332,0.0096498578786849,0,1,0,0.0,0.0096498578786849,0.0096498578786849,Ipswich,3,2,14,1.2,MID
0,0,5,0,1.2,631,0.0,0.03,0.03,1.42,146,2,0,1.1,5.2,2024-12-08,10,0,0,0,0,0,0,0,False,3,0,0,0,0,15,0,4314,0,2,1,5.0,1,-102,179,281,55,True,0,0,1,0.0397238321602344,7,Ipswich,Bournemouth,1,2,26750,2024,692753,0.0,0,0,0,0.0397238321602344,0.0397238321602344,0.0,Ipswich,3,2,15,1.2,MID
1,0,12,0,15.1,631,0.09,0.13,0.04,0.75,160,0,0,4.2,21.0,2024-12-14,15,0,0,0,0,0,0,0,False,20,0,0,0,0,16,0,4354,0,2,1,6.0,4,-100,221,321,55,False,0,0,1,0.0654058307409286,12,Wolverhampton Wanderers,Ipswich,1,2,26758,2024,693626,0.0590948052704334,1,1,0,0.0654058307409286,0.0654058307409286,0.0,Ipswich,2,3,16,1.8,MID
0,0,4,0,0.4,631,0.01,0.01,0.0,0.49,171,0,0,0.4,3.2,2024-12-27,19,0,0,0,0,0,0,0,False,1,0,0,0,0,18,0,4371,0,0,1,0.0,1,-271,86,357,55,False,0,0,0,0.0,18,Arsenal,Ipswich,1,0,26773,2024,696421,0.0,0,0,0,0.0,0.0628165751695633,0.0628165751695633,Ipswich,2,5,18,1.0,MID
0,0,3,0,0.1,631,0.0,0.07,0.07,0.84,195,1,0,0.2,1.0,2025-01-05,10,0,0,0,0,0,0,0,False,9,0,0,0,0,20,0,4369,0,2,2,1.0,1,-71,174,245,54,False,0,0,1,0.0393589250743389,10,Fulham,Ipswich,2,2,26796,2024,697548,0.0,0,0,0,0.0393589250743389,0.0393589250743389,0.0,Ipswich,2,3,20,1.2,MID
0,0,3,0,0.9,631,0.0,0.0,0.0,0.0,204,0,0,0.0,0.0,2025-01-16,6,0,0,0,0,0,0,0,False,5,0,0,0,0,21,0,4379,0,2,0,0.0,1,-53,183,236,54,True,0,0,0,0.0,5,Ipswich,Brighton,0,2,26805,2024,699546,0.0,0,0,0,0.0,0.0,0.0,Ipswich,3,2,21,0.6,MID
