assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team,team_h_difficulty,team_a_difficulty,event,xP,position
0,0,4,0,1.3,592,0.01,0.01,0.0,0.28,6,0,0,0.6,4.2,2024-08-17,27,0,0,0,0,0,0,0,False,16,0,0,0,0,1,0,14951,0,1,1,0.0,1,0,0,0,45,False,0,0,0,0.0,16,Nottingham Forest,Bournemouth,1,1,26607,2024,666413,0.0,0,0,0,0.0,0.0211734101176261,0.0211734101176261,Bournemouth,3,4,1,1.9,DEF
0,0,4,0,0.9,592,0.0,0.0,0.0,1.56,12,1,0,0.8,7.4,2024-08-25,85,0,0,0,0,0,0,0,False,15,0,0,0,0,2,0,19567,1,1,1,0.0,2,-738,1282,2020,45,True,0,0,0,0.0,89,Bournemouth,Newcastle United,1,1,26620,2024,668701,0.0,0,0,0,0.0,0.8241491913795471,0.8241491913795471,Bournemouth,4,3,2,1.0,DEF
0,0,0,0,1.9,592,0.01,0.01,0.0,1.89,24,2,0,1.0,5.8,2024-08-31,76,0,0,0,0,0,0,0,False,8,0,0,0,0,3,0,22546,1,3,2,2.0,1,633,3040,2407,45,False,0,0,0,0.0,78,Everton,Bournemouth,2,3,26624,2024,671765,0.0,0,0,0,0.0,0.0,0.0,Bournemouth,3,3,3,1.3,DEF
0,0,-1,0,0.3,592,0.0,0.0,0.0,0.32,32,1,0,0.2,1.4,2024-09-14,15,0,0,0,0,0,0,0,False,6,0,0,0,0,4,0,22590,0,1,0,0.0,1,-1408,1558,2966,45,True,0,0,0,0.0,14,Bournemouth,Chelsea,0,1,26639,2024,674159,0.0,0,0,0,0.0,0.0,0.0,Bournemouth,3,3,4,1.2,DEF
0,0,-4,0,1.6,592,0.01,0.01,0.0,1.65,46,3,0,1.3,11.2,2024-09-21,69,0,0,0,0,0,0,0,False,12,0,0,0,0,5,0,22183,1,0,3,0.0,1,-1021,487,1508,45,False,0,0,0,0.0,73,Liverpool,Bournemouth,3,0,26645,2024,675698,0.0,0,0,0,0.0,0.1850106120109558,0.1850106120109558,Bournemouth,3,5,5,0.7,DEF
0,0,7,0,1.6,592,0.01,0.01,0.0,0.22,71,0,0,0.9,7.4,2024-10-19,45,0,0,0,0,0,0,0,False,1,0,0,0,0,8,0,21866,1,0,2,0.0,1,-1252,325,1577,45,True,0,0,0,0.0,50,Bournemouth,Arsenal,2,0,26680,2024,681564,0.0,0,0,0,0.0,0.0281005073338747,0.0281005073338747,Bournemouth,5,3,8,-0.7,DEF
0,0,-2,0,0.3,592,0.0,0.0,0.0,0.67,82,0,0,0.1,0.6,2024-10-26,29,0,0,0,0,0,0,0,False,2,0,0,0,0,9,0,21765,1,1,1,0.0,0,-410,308,718,44,False,1,0,0,0.0,29,Aston Villa,Bournemouth,1,1,26684,2024,682976,0.0,0,0,0,0.0,0.0812207460403442,0.0812207460403442,Bournemouth,3,4,9,0.2,DEF
0,0,3,0,0.0,592,0.0,0.0,0.0,0.36,101,0,0,0.2,2.0,2024-11-09,6,0,0,0,0,0,0,0,False,4,0,0,0,0,11,0,20623,0,2,3,0.0,1,-521,331,852,44,False,0,0,0,0.0,4,Brentford,Bournemouth,3,2,26702,2024,686597,0.0,0,0,0,0.0,0.0,0.0,Bournemouth,3,3,11,0.3,DEF
0,0,3,0,2.3,592,0.01,0.01,0.0,0.0,323,0,0,0.6,1.8,2025-04-19,6,0,0,0,0,0,0,0,False,7,0,0,0,0,33,0,14072,0,0,0,2.0,1,89,159,70,43,False,0,0,0,0.0,4,Crystal Palace,Bournemouth,0,0,26924,2024,720388,0.0,0,0,0,0.0,0.0231319088488817,0.0231319088488817,Bournemouth,3,3,33,0.2,DEF
0,0,3,0,1.0,592,0.0,0.0,0.0,1.3,341,1,0,0.7,6.2,2025-05-03,64,0,0,0,0,0,0,0,False,1,0,0,0,0,35,0,14144,1,2,1,0.0,2,4,62,58,43,False,0,0,0,0.0,67,Arsenal,Bournemouth,1,2,26945,2024,724246,0.0,0,0,0,0.0,0.4242664575576782,0.4242664575576782,Bournemouth,3,5,35,-0.2,DEF
0,0,3,0,0.3,592,0.0,0.0,0.0,0.0,351,0,0,0.0,0.0,2025-05-10,2,0,0,0,0,0,0,0,False,2,0,0,0,0,36,0,14250,0,1,0,0.0,1,82,129,47,43,True,0,0,0,0.0,1,Bournemouth,Aston Villa,0,1,26955,2024,726002,0.0,0,0,0,0.0,0.0,0.0,Bournemouth,3,3,36,1.0,DEF
0,0,0,0,19.1,592,0.05,0.05,0.0,1.44,369,2,0,2.8,8.8,2025-05-20,68,0,0,0,0,0,0,0,False,13,0,0,0,0,37,0,14282,1,1,3,0.0,0,26,65,39,43,False,1,0,0,0.0,71,Manchester City,Bournemouth,3,1,26970,2024,729328,0.0628243163228035,0,1,0,0.0,0.2132968306541443,0.2132968306541443,Bournemouth,3,4,37,0.3,DEF
