assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,pts_bps
0,0,12,0,3.3,506,0.02,0.02,0.0,1.02,10,1,0,1.8,15.0,2024-08-19,90,0,0,0,0,0,0,0,False,11,0,0,0,0,1,0,578525,1,1,1,0.0,2,0,0,0,45,False,0,506,,,Micky van de Ven,0,0,0.0,90,DC,Leicester,Tottenham,1,1,26611,2024,667458,0.0,0,0,0,0.0,0.2389081120491027,0.2389081120491027,26611,Tottenham,Micky van de Ven,Micky van de Ven,2,1,1,2.4,DEF,2
1,0,39,1,11.2,506,0.04,0.04,0.0,1.0,19,0,0,4.2,30.4,2024-08-24,90,0,0,0,0,0,0,0,False,8,0,0,0,0,2,0,623739,1,0,4,0.0,9,340,30640,30300,45,True,0,506,,,Micky van de Ven,0,0,0.0,90,DC,Tottenham,Everton,4,0,26617,2024,667978,0.2883103489875793,1,1,0,0.0,1.034920334815979,0.7466100454330444,26617,Tottenham,Micky van de Ven,Micky van de Ven,3,3,2,5.5,DEF,9
0,0,10,0,3.2,506,0.02,0.04,0.02,0.73,39,1,0,4.0,19.6,2024-09-15,90,0,0,0,0,0,0,0,False,1,0,0,0,0,4,0,711900,1,1,0,17.0,1,-99724,56834,156558,45,True,1,506,,,Micky van de Ven,0,1,0.0167124234139919,90,DC,Tottenham,Arsenal,0,1,26640,2024,674307,0.0,0,0,0,0.0167124234139919,0.3563849329948425,0.3563849329948425,26640,Tottenham,Micky van de Ven,Micky van de Ven,5,3,4,2.0,DEF,1
0,0,5,0,2.0,506,0.01,0.01,0.0,0.8,49,1,0,1.5,11.2,2024-09-21,90,0,0,0,0,0,0,0,False,4,0,0,0,0,5,0,747823,1,1,3,2.0,1,20620,46525,25905,45,True,1,506,,,Micky van de Ven,0,0,0.0,90,DC,Tottenham,Brentford,3,1,26648,2024,675779,0.0,0,0,0,0.0,0.2124440968036651,0.2124440968036651,26648,Tottenham,Micky van de Ven,Micky van de Ven,3,3,5,2.8,DEF,1
1,2,37,1,11.8,506,0.57,0.66,0.09,0.77,57,0,0,5.0,26.8,2024-09-29,80,0,0,0,0,0,0,0,False,14,0,0,0,0,6,0,712298,1,3,0,11.0,11,-37160,33989,71149,45,False,0,506,,,Micky van de Ven,0,2,0.14954574406147,86,DC,Manchester United,Tottenham,0,3,26660,2024,678661,0.8900972008705139,1,1,0,0.14954574406147,1.363606095314026,0.4735088944435119,26660,Tottenham,Micky van de Ven,Micky van de Ven,2,3,6,3.2,DEF,9
0,0,5,0,1.3,506,0.01,0.01,0.0,1.82,64,3,0,1.6,14.2,2024-10-06,90,0,0,0,0,0,0,0,False,5,0,0,0,0,7,0,1062941,1,2,3,0.0,1,318377,344776,26399,46,False,0,506,,,Micky van de Ven,0,0,0.0,90,DC,Brighton,Tottenham,3,2,26671,2024,680437,0.0,0,0,0,0.0,0.3888275027275085,0.3888275027275085,26671,Tottenham,Micky van de Ven,Micky van de Ven,2,3,7,3.5,DEF,1
0,0,14,0,2.7,506,0.01,0.01,0.0,0.78,79,1,0,2.6,23.4,2024-10-19,90,0,0,0,0,0,0,0,False,19,0,0,0,0,8,0,1219206,1,1,4,0.0,1,146819,180927,34108,46,True,1,506,,,Micky van de Ven,0,0,0.0,90,DC,Tottenham,West Ham,4,1,26672,2024,680943,0.0,0,0,0,0.0,0.4000673592090606,0.4000673592090606,26672,Tottenham,Micky van de Ven,Micky van de Ven,2,3,8,4.8,DEF,1
0,0,6,0,0.8,506,0.01,0.11,0.1,0.83,86,1,0,1.4,7.4,2024-10-27,90,0,0,0,0,0,0,0,False,7,0,0,0,0,9,0,1267320,1,0,1,6.0,1,44272,82381,38109,47,False,1,506,,,Micky van de Ven,0,1,0.0681805461645126,90,DC,Crystal Palace,Tottenham,1,0,26689,2024,683495,0.0,0,0,0,0.0681805461645126,0.2875473201274872,0.2875473201274872,26689,Tottenham,Micky van de Ven,Micky van de Ven,2,3,9,4.0,DEF,1
0,0,0,0,0.3,506,0.0,0.14,0.14,2.04,149,3,0,1.7,13.0,2024-12-08,78,0,0,0,0,0,0,0,False,6,0,0,0,0,15,0,423990,1,4,3,4.0,1,-36018,364,36382,45,True,0,506,,,Micky van de Ven,0,1,0.1163211986422538,81,DC,Tottenham,Chelsea,3,4,26745,2024,693017,0.0,0,0,0,0.1163211986422538,0.3722796440124511,0.3722796440124511,26745,Tottenham,Micky van de Ven,Micky van de Ven,3,3,15,0.0,DEF,1
0,0,-1,0,0.1,506,0.0,0.0,0.0,0.91,278,1,0,0.8,7.6,2025-03-09,29,0,0,0,0,0,0,0,False,3,0,0,0,0,28,0,270932,0,2,2,0.0,1,-1949,1121,3070,45,True,0,506,,,Micky van de Ven,0,0,0.0,28,Sub,Tottenham,Bournemouth,2,2,26879,2024,711947,0.0,0,0,0,0.0,0.01373952627182,0.01373952627182,26879,Tottenham,Micky van de Ven,Micky van de Ven,3,3,28,-0.3,DEF,1
0,0,9,0,0.8,506,0.0,0.19,0.19,1.09,296,1,0,3.5,17.2,2025-04-03,87,0,0,0,0,0,0,0,False,6,0,0,0,0,30,0,274496,1,0,1,17.0,2,-313,2336,2649,45,False,0,506,,,Micky van de Ven,0,1,0.4202458262443542,90,DC,Chelsea,Tottenham,1,0,26897,2024,716283,0.0,0,0,0,0.4202458262443542,0.0,0.0,26897,Tottenham,Micky van de Ven,Micky van de Ven,2,4,30,0.5,DEF,2
0,0,3,0,1.8,506,0.01,0.01,0.0,0.17,329,2,0,1.1,9.6,2025-04-21,45,0,0,0,0,0,0,0,False,16,0,0,0,0,33,0,278705,1,2,1,0.0,0,-2752,1232,3984,45,True,0,506,,,Micky van de Ven,0,0,0.0,49,DC,Tottenham,Nottingham Forest,1,2,26930,2024,721654,0.0,0,0,0,0.0,0.7010409235954285,0.7010409235954285,26930,Tottenham,Micky van de Ven,Micky van de Ven,4,3,33,0.0,DEF,0
0,0,0,0,0.1,506,0.0,0.0,0.0,1.32,379,2,0,1.7,16.6,2025-05-25,65,0,0,0,0,0,0,0,False,5,0,0,0,0,38,0,276506,1,4,1,0.0,1,784,2062,1278,45,True,0,506,,,Micky van de Ven,0,0,0.0,67,DC,Tottenham,Brighton,1,4,26976,2024,730127,0.0,0,0,0,0.0,0.4585594832897186,0.4585594832897186,26976,Tottenham,Micky van de Ven,Micky van de Ven,3,3,38,0.2,DEF,1
