assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,pts_bps
0,0,7,0,0.0,185,0.0,0.0,0.0,0.77,9,2,0,2.3,23.4,2024-08-18,90,0,0,0,0,0,0,0,False,13,0,0,0,0,1,3,226022,1,2,0,0.0,2,0,0,0,45,True,0,185,,,Robert Sánchez,0,0,0,90,GK,Chelsea,Manchester City,0,2,26610,2024,667010,0.0,0,0,0,0,0.0,0.0,26610,Chelsea,Robert Sánchez,Robert Sánchez,4,4,1,1.2,GK,2
0,0,8,0,0.0,185,0.0,0.0,0.0,1.92,20,2,0,1.5,15.0,2024-08-25,90,0,0,0,0,0,0,0,False,20,0,0,0,0,2,2,312954,1,6,2,0.0,1,46930,65395,18465,45,False,0,185,,,Robert Sánchez,0,0,0,90,GK,Wolverhampton Wanderers,Chelsea,2,6,26619,2024,668748,0.0,0,0,0,0,0.1944915056228637,0.1944915056228637,26619,Chelsea,Robert Sánchez,Robert Sánchez,3,3,2,1.5,GK,1
0,0,16,0,0.0,185,0.0,0.0,0.0,0.44,23,1,0,1.6,16.4,2024-09-01,90,0,0,0,0,0,0,0,False,7,0,0,0,0,3,2,388986,1,1,1,0.0,2,60091,115665,55574,45,True,0,185,,,Robert Sánchez,0,0,0,90,GK,Chelsea,Crystal Palace,1,1,26630,2024,672427,0.0,0,0,0,0,0.0214617606252431,0.0214617606252431,26630,Chelsea,Robert Sánchez,Robert Sánchez,3,4,3,1.7,GK,2
0,3,40,1,0.0,185,0.0,0.0,0.0,1.78,32,0,0,6.6,66.2,2024-09-14,90,0,0,0,0,0,0,0,False,3,0,0,1,0,4,7,436336,1,1,0,0.0,15,37449,95910,58461,45,False,1,185,,,Robert Sánchez,0,0,0,90,GK,Bournemouth,Chelsea,0,1,26639,2024,674162,0.0,0,0,0,0,0.0,0.0,26639,Chelsea,Robert Sánchez,Robert Sánchez,3,3,4,5.0,GK,12
0,2,39,1,0.0,185,0.0,0.0,0.0,0.85,50,0,0,5.2,52.2,2024-09-21,90,0,0,0,0,0,0,0,False,19,0,0,0,0,5,7,689266,1,3,0,0.0,10,230271,250476,20205,46,False,0,185,,,Robert Sánchez,0,0,0,90,GK,West Ham,Chelsea,0,3,26642,2024,675291,0.0,0,0,0,0,0.6006894707679749,0.6006894707679749,26642,Chelsea,Robert Sánchez,Robert Sánchez,3,2,5,7.0,GK,8
0,0,7,0,0.0,185,0.0,0.0,0.0,1.11,54,2,0,1.7,16.8,2024-09-28,90,0,0,0,0,0,0,0,False,5,0,0,0,0,6,4,1135966,1,2,4,0.0,2,419211,491217,72006,47,True,0,185,,,Robert Sánchez,0,0,0,90,GK,Chelsea,Brighton,4,2,26657,2024,677892,0.0,0,0,0,0,1.102441906929016,1.102441906929016,26657,Chelsea,Robert Sánchez,Robert Sánchez,3,4,6,7.2,GK,2
0,0,21,0,0.0,185,0.0,0.0,0.0,0.85,65,1,0,5.6,56.4,2024-10-06,90,0,0,0,0,0,0,0,False,16,0,0,0,0,7,8,1272266,1,1,1,0.0,4,127223,181778,54555,47,True,0,185,,,Robert Sánchez,0,0,0,90,GK,Chelsea,Nottingham Forest,1,1,26668,2024,680135,0.0,0,0,0,0,0.6749574542045593,0.6749574542045593,26668,Chelsea,Robert Sánchez,Robert Sánchez,4,4,7,7.8,GK,4
0,0,13,0,0.0,185,0.01,0.01,0.0,1.94,74,2,0,2.7,26.8,2024-10-20,90,0,0,0,0,0,0,0,False,12,0,0,0,0,8,3,1249875,1,1,2,0.0,2,-23545,73581,97126,47,False,0,185,,,Robert Sánchez,0,0,0,90,GK,Liverpool,Chelsea,2,1,26679,2024,682198,0.0,0,0,0,0,0.3975419998168945,0.3975419998168945,26679,Chelsea,Robert Sánchez,Robert Sánchez,3,5,8,2.2,GK,2
0,0,3,0,0.0,185,0.0,0.0,0.0,1.92,85,1,0,1.3,12.8,2024-10-27,90,0,0,0,0,0,0,0,False,15,0,0,0,0,9,1,1263321,1,1,2,0.0,1,6631,44752,38121,47,True,1,185,,,Robert Sánchez,0,0,0,90,GK,Chelsea,Newcastle United,2,1,26688,2024,683507,0.0,0,0,0,0,0.1867175847291946,0.1867175847291946,26688,Chelsea,Robert Sánchez,Robert Sánchez,4,4,9,2.8,GK,1
0,0,8,0,0.0,185,0.0,0.0,0.0,1.98,95,1,0,1.9,19.4,2024-11-03,90,0,0,0,0,0,0,0,False,14,0,0,0,0,10,3,1238532,1,1,1,0.0,3,-27503,30616,58119,47,False,0,185,,,Robert Sánchez,0,0,0,90,GK,Manchester United,Chelsea,1,1,26697,2024,685869,0.0,0,0,0,0,0.0514670312404632,0.0514670312404632,26697,Chelsea,Robert Sánchez,Robert Sánchez,3,3,10,2.5,GK,3
