assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,pts_bps
0,0,-6,0,0.0,367,0.0,0.0,0.0,2.17,317,4,0,1.8,18.2,2025-04-13,90,0,0,0,0,0,0,0,False,15,0,0,0,0,32,2,12703,1,1,4,0.0,0,138,272,134,43,False,0,367,,,Altay Bayindir,0,0,0,90,GK,Newcastle United,Manchester United,4,1,26918,2024,719534,0.0,0,0,0,0,0.0,0.0,26918,Manchester United,Altay Bayindir,Altay Bayindir,2,4,32,0.0,GK,0
0,0,0,0,0.0,367,0.0,0.0,0.0,2.8,343,4,0,2.9,29.4,2025-05-04,90,0,0,0,0,0,0,0,False,4,0,0,0,0,35,3,13130,1,3,4,0.0,1,-87,87,174,43,False,0,367,,,Altay Bayindir,0,0,0,90,GK,Brentford,Manchester United,4,3,26947,2024,724645,0.0,0,0,0,0,0.0556191615760326,0.0556191615760326,26947,Manchester United,Altay Bayindir,Altay Bayindir,2,3,35,0.2,GK,1
0,0,4,0,0.0,367,0.0,0.0,0.0,1.56,355,2,0,1.9,19.4,2025-05-11,90,0,0,0,0,0,0,0,False,19,0,0,0,0,36,2,13472,1,2,0,0.0,1,180,376,196,43,True,0,367,,,Altay Bayindir,0,0,0,90,GK,Manchester United,West Ham,0,2,26956,2024,726571,0.0,0,0,0,0,0.0489384941756725,0.0489384941756725,26956,Manchester United,Altay Bayindir,Altay Bayindir,2,3,36,0.5,GK,1
0,0,24,1,0.0,367,0.0,0.0,0.0,0.4,375,0,0,1.3,13.0,2025-05-25,90,0,0,0,0,0,0,0,False,2,0,0,0,0,38,1,13566,1,0,2,0.0,6,25,234,209,43,True,0,367,,,Altay Bayindir,0,0,0,90,GK,Manchester United,Aston Villa,2,0,26974,2024,730218,0.0,0,0,0,0,0.0707331374287605,0.0707331374287605,26974,Manchester United,Altay Bayindir,Altay Bayindir,3,3,38,2.0,GK,6
