assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,pts_bps
0,1,38,1,0.0,325,0.0,0.0,0.0,1.08,46,0,0,5.0,49.8,2024-09-21,90,0,0,0,0,0,0,0,False,3,0,0,0,0,5,7,41029,1,0,3,0.0,9,14087,16281,2194,44,True,0,325,,,Caoimhin Kelleher,0,0,0,90,GK,Liverpool,Bournemouth,3,0,26645,2024,675683,0.0,0,0,0,0,0.5834342241287231,0.5834342241287231,26645,Liverpool,Caoimhin Kelleher,Caoimhin Kelleher,3,5,5,2.7,GK,8
0,0,7,0,0.0,325,0.0,0.0,0.0,0.99,74,1,0,1.1,11.0,2024-10-20,90,0,0,0,0,0,0,0,False,6,0,0,0,0,8,1,106399,1,1,2,0.0,2,51906,61551,9645,44,True,0,325,,,Caoimhin Kelleher,0,0,0,90,GK,Liverpool,Chelsea,2,1,26679,2024,682183,0.0,0,0,0,0,0.0,0.0,26679,Liverpool,Caoimhin Kelleher,Caoimhin Kelleher,3,5,8,1.2,GK,2
0,0,3,0,0.0,325,0.0,0.0,0.0,1.03,81,2,0,0.9,9.2,2024-10-27,90,0,0,0,0,0,0,0,False,1,0,0,0,0,9,1,135796,1,2,2,0.0,1,27925,33785,5860,44,False,0,325,,,Caoimhin Kelleher,0,0,0,90,GK,Arsenal,Liverpool,2,2,26691,2024,683710,0.0,0,0,0,0,0.0,0.0,26691,Liverpool,Caoimhin Kelleher,Caoimhin Kelleher,5,5,9,0.8,GK,1
0,0,12,0,0.0,325,0.0,0.0,0.0,1.01,94,1,0,2.3,22.6,2024-11-02,90,0,0,0,0,0,0,0,False,5,0,0,0,0,10,4,196780,1,1,2,0.0,3,55517,62698,7181,44,True,0,325,,,Caoimhin Kelleher,0,0,0,90,GK,Liverpool,Brighton,2,1,26696,2024,685021,0.0,0,0,0,0,0.3813453614711761,0.3813453614711761,26696,Liverpool,Caoimhin Kelleher,Caoimhin Kelleher,3,5,10,3.0,GK,3
0,0,23,1,0.0,325,0.0,0.0,0.0,1.38,105,0,0,1.9,19.4,2024-11-09,90,0,0,0,0,0,0,0,False,2,0,0,0,0,11,2,215434,1,0,2,0.0,6,17114,29016,11902,44,True,0,325,,,Caoimhin Kelleher,0,0,0,90,GK,Liverpool,Aston Villa,2,0,26707,2024,686969,0.0,0,0,0,0,0.0207771062850952,0.0207771062850952,26707,Liverpool,Caoimhin Kelleher,Caoimhin Kelleher,3,5,11,4.3,GK,6
0,0,16,0,0.0,325,0.0,0.0,0.0,1.28,120,2,0,4.3,42.6,2024-11-24,90,0,0,0,0,0,0,0,False,17,0,0,1,0,12,3,276165,1,3,2,0.0,7,49065,62193,13128,45,False,0,325,,,Caoimhin Kelleher,0,0,0,90,GK,Southampton,Liverpool,2,3,26721,2024,689141,0.0,0,0,0,0,0.0,0.0,26721,Liverpool,Caoimhin Kelleher,Caoimhin Kelleher,5,1,12,6.8,GK,7
0,0,26,1,0.0,325,0.0,0.0,0.0,0.82,125,0,0,2.3,23.4,2024-12-01,90,0,0,0,0,0,0,0,False,13,0,0,0,0,13,3,286259,1,0,2,0.0,7,13812,31263,17451,45,True,0,325,,,Caoimhin Kelleher,0,0,0,90,GK,Liverpool,Manchester City,2,0,26726,2024,690857,0.0,0,0,0,0,0.4943499267101288,0.4943499267101288,26726,Liverpool,Caoimhin Kelleher,Caoimhin Kelleher,4,5,13,5.8,GK,7
0,0,2,0,0.0,325,0.0,0.0,0.0,2.09,139,3,0,1.9,18.8,2024-12-04,90,0,0,0,0,0,0,0,False,15,0,0,0,0,14,3,452208,1,3,3,0.0,2,148830,156719,7889,45,False,0,325,,,Caoimhin Kelleher,0,0,0,90,GK,Newcastle United,Liverpool,3,3,26740,2024,691432,0.0,0,0,0,0,0.2287140488624572,0.2287140488624572,26740,Liverpool,Caoimhin Kelleher,Caoimhin Kelleher,5,4,14,6.5,GK,2
0,0,25,1,0.0,325,0.0,0.0,0.0,0.67,297,0,0,0.6,6.0,2025-04-02,90,0,0,0,0,0,0,0,False,8,0,0,0,0,30,0,127760,1,0,1,0.0,6,3834,9047,5213,40,True,0,325,,,Caoimhin Kelleher,0,0,0,90,GK,Liverpool,Everton,1,0,26901,2024,716235,0.0,0,0,0,0,0.1966752707958221,0.1966752707958221,26901,Liverpool,Caoimhin Kelleher,Caoimhin Kelleher,3,5,30,4.0,GK,6
0,0,4,0,0.0,325,0.0,0.0,0.0,0.74,305,3,0,2.1,21.4,2025-04-06,90,0,0,0,0,0,0,0,False,9,0,0,0,0,31,3,144625,1,2,3,0.0,2,16266,20049,3783,40,False,0,325,,,Caoimhin Kelleher,0,0,0,90,GK,Fulham,Liverpool,3,2,26906,2024,717556,0.0,0,0,0,0,0.0342417135834693,0.0342417135834693,26906,Liverpool,Caoimhin Kelleher,Caoimhin Kelleher,5,3,31,5.0,GK,2
