assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team,team_h_difficulty,team_a_difficulty,event,xP,position
0,0,3,0,0.1,610,0.0,0.0,0.0,0.0,49,0,0,0.2,0.2,2024-09-21,2,0,0,0,0,0,0,0,False,4,0,0,0,0,5,0,32025,0,1,3,2.0,1,1392,4714,3322,45,True,0,0,0,0.0,1,Tottenham,Brentford,3,1,26648,2024,675790,0.0,0,0,0,0.0,0.0,0.0,Tottenham,3,3,5,0.2,MID
0,0,2,0,0.3,610,0.0,0.04,0.04,0.19,57,0,0,0.2,0.0,2024-09-29,14,0,0,0,0,0,0,0,False,14,0,0,0,0,6,0,31752,0,3,0,3.0,1,-939,2605,3544,45,False,0,0,1,0.0523733422160148,9,Manchester United,Tottenham,0,3,26660,2024,678673,0.0,0,0,0,0.0523733422160148,0.0523733422160148,0.0,Tottenham,2,3,6,0.5,MID
0,0,4,0,0.1,610,0.0,0.0,0.0,0.0,64,0,0,0.3,1.0,2024-10-06,5,0,0,0,0,0,0,0,False,5,0,0,0,0,7,0,32621,0,2,3,2.0,1,139,3091,2952,45,False,0,0,0,0.0,3,Brighton,Tottenham,3,2,26671,2024,680447,0.0,0,0,0,0.0,0.0,0.0,Tottenham,2,3,7,0.8,MID
0,0,3,0,2.0,610,0.03,0.03,0.0,0.75,86,1,0,0.3,0.6,2024-10-27,61,0,0,0,0,0,0,0,False,7,0,0,0,0,9,0,33993,1,0,1,0.0,2,565,2279,1714,45,False,0,0,0,0.0,68,Crystal Palace,Tottenham,1,0,26689,2024,683502,0.0,0,0,0,0.0,0.302493005990982,0.302493005990982,Tottenham,2,3,9,1.5,MID
2,0,25,0,15.7,610,0.4,0.52,0.12,0.0,214,0,0,4.4,17.6,2025-01-19,17,0,0,0,0,0,0,0,False,8,0,0,0,0,22,0,21392,0,2,3,11.0,7,-140,130,270,45,False,0,0,1,0.0683647394180297,7,Everton,Tottenham,3,2,26815,2024,700466,0.5499570965766907,1,1,0,0.0683647394180297,0.0683647394180297,0.0,Tottenham,2,3,22,0.0,MID
0,0,-2,0,2.0,610,0.01,0.05,0.04,0.0,229,0,0,0.9,1.2,2025-01-26,36,0,0,0,0,0,0,0,False,11,0,0,0,0,23,0,24074,0,2,1,6.0,1,2462,2986,524,45,True,0,0,1,0.0430886521935462,35,Tottenham,Leicester,1,2,26830,2024,702029,0.0,0,0,0,0.0430886521935462,0.0979372039437294,0.0548485517501831,Tottenham,1,3,23,2.0,MID
0,0,2,0,22.5,610,0.11,0.11,0.0,1.02,233,0,0,3.1,2.8,2025-02-02,45,0,0,0,0,0,0,0,False,4,0,0,0,0,24,0,25427,1,2,0,6.0,1,1182,1833,651,45,False,0,0,0,0.0,48,Brentford,Tottenham,0,2,26834,2024,703937,0.123643971979618,0,2,0,0.0,0.143313467502594,0.0196694992482662,Tottenham,2,3,24,2.2,MID
0,0,3,0,0.3,610,0.0,0.0,0.0,0.37,350,0,0,0.1,0.2,2025-05-04,22,0,0,0,0,0,0,0,False,19,0,0,0,0,35,0,21991,0,1,1,0.0,1,-76,22,98,45,False,0,0,0,0.0,20,West Ham,Tottenham,1,1,26943,2024,724688,0.0,0,0,0,0.0,0.0,0.0,Tottenham,2,2,35,0.2,MID
0,0,5,0,1.2,610,0.01,0.01,0.0,3.21,359,2,0,0.9,4.2,2025-05-11,71,0,0,0,0,0,0,0,False,7,0,0,0,0,36,0,22008,0,2,0,4.0,2,-5,100,105,45,True,0,0,0,0.0,72,Tottenham,Crystal Palace,0,2,26960,2024,726645,0.0,0,0,0,0.0,0.4692958295345306,0.4692958295345306,Tottenham,3,3,36,0.8,MID
0,0,6,0,1.0,610,0.0,0.0,0.0,1.33,362,2,0,0.6,5.4,2025-05-16,86,0,0,0,0,0,0,0,False,2,0,0,0,0,37,0,22024,1,0,2,0.0,2,18,103,85,45,False,0,0,0,0.0,88,Aston Villa,Tottenham,2,0,26963,2024,727525,0.0,0,0,0,0.0,0.0,0.0,Tottenham,2,4,37,1.2,MID
