assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,pts_bps
0,0,4,0,0.5,341,0.0,0.0,0.0,0.09,30,0,0,0.4,3.4,2024-08-31,2,0,0,0,0,0,0,0,False,19,0,0,0,0,3,0,192348,0,3,1,0.0,1,-49225,5684,54909,54,False,0,341,,,Nathan Aké,0,0,0.0,1,Sub,West Ham,Manchester City,1,3,26628,2024,672029,0.0,0,0,0,0.0,0.0,0.0,26628,Manchester City,Nathan Aké,Nathan Aké,4,2,3,1.3,DEF,1
0,0,2,0,3.2,341,0.01,0.03,0.02,1.95,91,2,0,1.1,4.0,2024-11-02,72,0,0,0,0,0,0,0,False,3,0,0,0,0,10,0,104848,1,1,2,4.0,1,6688,9359,2671,53,False,0,341,,,Nathan Aké,0,1,0.0595889911055564,74,DC,Bournemouth,Manchester City,2,1,26692,2024,684980,0.0,0,0,0,0.0595889911055564,0.1516962498426437,0.1516962498426437,26692,Manchester City,Nathan Aké,Nathan Aké,4,3,10,1.3,DEF,1
0,0,1,0,2.3,341,0.02,0.11,0.09,1.55,118,2,0,1.4,6.6,2024-11-23,45,0,0,0,0,0,0,0,False,18,0,0,0,0,12,0,103333,0,4,0,5.0,0,-4840,1619,6459,53,True,0,341,,,Nathan Aké,0,1,0.1218788772821426,41,Sub,Manchester City,Tottenham,0,4,26720,2024,688679,0.0,0,0,0,0.1218788772821426,0.2059619277715683,0.0840830504894256,26720,Manchester City,Nathan Aké,Nathan Aké,2,4,12,0.8,DEF,0
0,0,7,0,4.3,341,0.03,0.03,0.0,3.35,125,2,0,2.7,21.0,2024-12-01,90,0,0,0,0,0,0,0,False,12,0,0,0,0,13,0,102581,1,0,2,2.0,1,-1713,1083,2796,53,False,0,341,,,Nathan Aké,0,0,0.0,90,DL,Liverpool,Manchester City,2,0,26726,2024,690876,0.0,0,0,0,0.0,0.2214480638504028,0.2214480638504028,26726,Manchester City,Nathan Aké,Nathan Aké,4,5,13,0.5,DEF,1
0,0,25,1,3.2,341,0.02,0.02,0.0,1.04,138,0,0,1.1,7.4,2024-12-04,89,0,0,0,0,0,0,0,False,16,0,0,0,0,14,0,105685,1,0,3,0.0,6,1960,4031,2071,53,True,0,341,,,Nathan Aké,0,0,0.0,90,DC,Manchester City,Nottingham Forest,3,0,26739,2024,691387,0.0,0,0,0,0.0,0.8504325747489929,0.8504325747489929,26739,Manchester City,Nathan Aké,Nathan Aké,4,4,14,2.8,DEF,6
0,0,11,0,1.8,341,0.03,0.14,0.11,0.55,176,1,0,2.3,14.2,2024-12-26,84,0,0,0,0,0,0,0,False,8,0,0,0,0,18,0,93423,1,1,1,7.0,2,664,2394,1730,53,True,0,341,,,Nathan Aké,0,1,0.0603988468647003,86,DC,Manchester City,Everton,1,1,26777,2024,696123,0.0,0,0,0,0.0603988468647003,0.0920591577887535,0.0920591577887535,26777,Manchester City,Nathan Aké,Nathan Aké,3,4,18,2.0,DEF,2
0,0,25,1,0.8,341,0.01,0.01,0.0,1.19,187,0,0,0.9,7.8,2024-12-29,69,0,0,0,0,0,0,0,False,11,0,0,0,0,19,0,95917,1,2,0,0.0,6,1693,3296,1603,53,False,0,341,,,Nathan Aké,0,0,0.0,71,DC,Leicester,Manchester City,0,2,26788,2024,696599,0.0,0,0,0,0.0,0.1330720484256744,0.1330720484256744,26788,Manchester City,Nathan Aké,Nathan Aké,4,1,19,2.8,DEF,6
0,0,27,1,0.8,341,0.0,0.0,0.0,0.59,197,0,0,1.0,9.2,2025-01-04,60,0,0,0,0,0,0,0,False,19,0,0,0,0,20,0,100646,1,1,4,0.0,6,3169,5465,2296,53,True,0,341,,,Nathan Aké,0,0,0.0,62,DC,Manchester City,West Ham,4,1,26798,2024,697278,0.0,0,0,0,0.0,0.5584962368011475,0.5584962368011475,26798,Manchester City,Nathan Aké,Nathan Aké,2,4,20,3.3,DEF,6
0,0,13,0,4.0,341,0.03,0.03,0.0,2.58,202,2,0,2.2,17.8,2025-01-14,90,0,0,0,0,0,0,0,False,4,0,0,0,0,21,0,108234,1,2,2,0.0,1,4795,7238,2443,53,False,0,341,,,Nathan Aké,0,0,0.0,90,DC,Brentford,Manchester City,2,2,26803,2024,699009,0.0,0,0,0,0.0,1.1896848678588867,1.1896848678588867,26803,Manchester City,Nathan Aké,Nathan Aké,4,3,21,3.5,DEF,1
0,0,6,0,12.8,341,0.02,0.02,0.0,0.55,258,2,0,2.8,13.2,2025-02-23,76,0,0,0,0,0,0,0,False,12,0,0,0,0,26,0,95719,1,2,0,2.0,1,17,1094,1077,53,True,0,341,,,Nathan Aké,0,0,0.0,79,DC,Manchester City,Liverpool,0,2,26859,2024,727034,0.0160249359905719,0,1,0,0.0,0.1245866641402244,0.1085617318749427,26859,Manchester City,Nathan Aké,Nathan Aké,5,4,26,-0.3,DEF,1
