assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,pts_bps
0,0,8,0,36.4,571,0.16,0.16,0.0,0.3,9,0,0,5.2,11.6,2024-08-18,45,0,0,0,0,0,0,0,False,6,0,0,0,0,1,0,37980,1,2,0,4.0,1,0,0,0,65,False,0,571,,,0,0,0.0,52,AML,Chelsea,Manchester City,0,2,26610,2024,667034,0.1981230527162552,0,3,0,0.0,0.1981230527162552,0.0412036105990409,26610,Manchester City,Sávio 'Savinho' Moreira de Oliveira,Sávio,4,4,1,3.3,MID,1
2,1,36,0,33.8,571,0.2,0.2,0.0,0.29,17,1,0,7.7,29.2,2024-08-24,70,0,0,0,0,0,0,0,False,10,0,0,0,0,2,0,40739,1,1,4,14.0,9,-3491,10580,14071,65,True,0,571,,,0,0,0.0,76,AMR,Manchester City,Ipswich,4,1,26615,2024,668076,0.3516108095645904,1,2,0,0.0,0.4150776863098144,0.1094547286629676,26615,Manchester City,Sávio 'Savinho' Moreira de Oliveira,Sávio,2,4,2,4.9,MID,8
0,0,4,0,18.2,571,0.11,0.85,0.74,0.96,37,1,0,7.7,2.2,2024-09-14,90,0,0,0,0,0,0,0,False,4,0,0,0,0,4,0,133125,1,1,2,57.0,1,-92510,10754,103264,65,True,1,571,,,0,5,0.5941218137741089,90,AMR,Manchester City,Brentford,2,1,26637,2024,673679,0.0297313835471868,0,1,0,0.5941218137741089,0.7542104125022888,0.2686724960803985,26637,Manchester City,Sávio 'Savinho' Moreira de Oliveira,Sávio,3,4,4,2.8,MID,1
1,2,29,0,29.1,571,0.3,0.34,0.04,0.6,47,2,0,6.8,21.8,2024-09-22,77,0,0,0,0,0,0,0,False,1,0,0,0,0,5,0,129711,1,2,2,17.0,7,-9322,14590,23912,65,True,0,571,,,0,2,0.0417210385203361,87,FWR,Manchester City,Arsenal,2,2,26651,2024,676592,0.3288222551345825,1,1,0,0.0417210385203361,0.56879723072052,0.1982539296150207,26651,Manchester City,Sávio 'Savinho' Moreira de Oliveira,Sávio,5,4,5,4.2,MID,5
0,0,8,0,15.1,571,0.17,0.17,0.0,0.0,58,0,0,2.9,7.4,2024-09-28,9,0,0,0,0,0,0,0,False,15,0,0,0,0,6,0,213854,0,1,1,6.0,1,75361,103024,27663,65,False,0,571,,,0,0,0.0,8,Sub,Newcastle United,Manchester City,1,1,26652,2024,677458,0.1196653470396995,0,1,0,0.0,0.2335211187601089,0.1138557717204094,26652,Manchester City,Sávio 'Savinho' Moreira de Oliveira,Sávio,4,4,6,3.5,MID,1
0,0,11,0,55.6,571,0.9,1.17,0.27,0.97,80,1,0,9.5,15.8,2024-10-20,72,0,0,0,0,0,0,0,False,20,0,0,0,0,8,0,169549,1,2,1,24.0,1,-35146,13449,48595,65,False,1,571,,,0,4,0.260987639427185,75,MR,Wolverhampton Wanderers,Manchester City,1,2,26681,2024,681895,0.0889554992318153,0,3,0,0.260987639427185,0.3201566338539123,0.1053638681769371,26681,Manchester City,Sávio 'Savinho' Moreira de Oliveira,Sávio,4,3,8,1.7,MID,1
0,3,32,1,75.4,571,0.87,0.94,0.07,0.21,89,0,0,14.9,29.4,2024-10-26,90,0,0,0,0,0,0,0,False,17,0,0,0,0,9,0,191510,1,0,1,44.0,6,19071,38629,19558,65,True,0,571,,,0,2,0.0617026723921299,90,MR,Manchester City,Southampton,1,0,26683,2024,682936,1.3644444942474363,0,5,0,0.0617026723921299,0.96488618850708,0.1799010932445526,26683,Manchester City,Sávio 'Savinho' Moreira de Oliveira,Sávio,1,4,9,3.8,MID,3
0,0,9,1,23.3,571,0.04,0.62,0.58,1.46,102,0,0,8.0,11.8,2024-11-09,73,0,0,0,0,0,0,0,False,5,0,0,0,0,11,0,145230,1,1,2,45.0,3,-16998,8886,25884,65,False,0,571,,,0,2,0.6150793433189392,76,MR,Brighton,Manchester City,2,1,26703,2024,686870,0.1523521542549133,0,2,0,0.6150793433189392,0.8888022899627686,0.1213707998394966,26703,Manchester City,Sávio 'Savinho' Moreira de Oliveira,Sávio,4,3,11,4.0,MID,3
0,0,7,0,24.2,571,0.18,0.28,0.1,1.38,118,3,0,4.7,5.6,2024-11-23,73,0,0,0,0,0,0,0,False,18,0,0,0,0,12,0,141918,1,4,0,17.0,2,-6066,12787,18853,65,True,0,571,,,0,2,0.0565654411911964,77,FWL,Manchester City,Tottenham,0,4,26720,2024,688677,0.419900894165039,0,2,0,0.0565654411911964,0.908793568611145,0.4780093729496002,26720,Manchester City,Sávio 'Savinho' Moreira de Oliveira,Sávio,2,4,12,2.2,MID,2
0,0,2,0,2.2,571,0.01,0.01,0.0,1.07,125,1,0,0.9,2.6,2024-12-01,32,0,0,0,0,0,0,0,False,12,0,0,0,0,13,0,125202,0,0,2,4.0,1,-17005,3263,20268,65,False,0,571,,,0,0,0.0,29,Sub,Liverpool,Manchester City,2,0,26726,2024,690885,0.0,0,0,0,0.0,0.0,0.0,26726,Manchester City,Sávio 'Savinho' Moreira de Oliveira,Sávio,4,5,13,1.5,MID,1
0,0,3,0,0.8,571,0.0,0.0,0.0,0.0,138,0,0,0.2,1.0,2024-12-04,1,0,0,0,0,0,0,0,False,16,0,0,0,0,14,0,117578,0,0,3,0.0,1,-8638,5552,14190,65,True,0,571,,,0,0,0.0,1,Sub,Manchester City,Nottingham Forest,3,0,26739,2024,691396,0.0,0,0,0,0.0,0.0,0.0,26739,Manchester City,Sávio 'Savinho' Moreira de Oliveira,Sávio,4,4,14,2.8,MID,1
0,0,3,0,14.1,571,0.04,0.33,0.29,1.23,143,2,0,4.3,5.0,2024-12-07,78,0,0,0,0,0,0,0,False,7,0,0,0,0,15,0,105272,1,2,2,24.0,2,-12714,2384,15098,65,False,0,571,,,0,3,0.2264940738677978,82,AMR,Crystal Palace,Manchester City,2,2,26747,2024,692211,0.0595492869615554,0,1,0,0.2264940738677978,1.310263991355896,1.083769917488098,26747,Manchester City,Sávio 'Savinho' Moreira de Oliveira,Sávio,4,3,15,2.5,MID,2
0,0,2,0,1.8,571,0.0,0.0,0.0,0.54,156,1,0,0.4,2.0,2024-12-15,1,0,0,0,0,0,0,0,False,14,0,0,0,0,16,0,95686,0,2,1,0.0,1,-10307,1411,11718,65,True,0,571,,,0,0,0.0,1,Sub,Manchester City,Manchester United,1,2,26753,2024,694447,0.0,0,0,0,0.0,0.0,0.0,26753,Manchester City,Sávio 'Savinho' Moreira de Oliveira,Sávio,2,4,16,1.9,MID,1
0,0,5,0,10.8,571,0.01,0.01,0.0,0.09,161,0,0,1.6,5.0,2024-12-21,17,0,0,0,0,0,0,0,False,2,0,0,0,0,17,0,89346,0,1,2,0.0,1,-6766,824,7590,64,False,0,571,,,0,0,0.0,16,Sub,Aston Villa,Manchester City,2,1,26762,2024,695037,0.0202141720801591,0,1,0,0.0,0.0962168127298355,0.0760026425123214,26762,Manchester City,Sávio 'Savinho' Moreira de Oliveira,Sávio,4,4,17,1.8,MID,1
0,1,22,0,37.9,571,0.34,0.56,0.22,0.63,176,1,0,13.2,21.0,2024-12-26,90,0,0,0,0,0,0,0,False,8,0,0,0,0,18,0,85133,1,1,1,73.0,3,-4608,1835,6443,64,True,0,571,,,0,7,0.2559171020984649,90,MR,Manchester City,Everton,1,1,26777,2024,696127,0.1321710497140884,0,2,0,0.2559171020984649,0.3658480048179626,0.107653871178627,26777,Manchester City,Sávio 'Savinho' Moreira de Oliveira,Sávio,3,4,18,2.0,MID,2
1,3,43,1,27.8,571,0.45,0.66,0.21,1.3,187,0,1,11.7,58.8,2024-12-29,90,0,0,0,0,0,0,0,False,11,0,0,0,0,19,0,89093,1,2,0,30.0,14,3332,7135,3803,64,False,0,571,,,1,2,0.331528753042221,90,ML,Leicester,Manchester City,0,2,26788,2024,696606,0.4545868635177612,1,2,1,0.331528753042221,0.8574991822242737,0.0713835656642913,26788,Manchester City,Sávio 'Savinho' Moreira de Oliveira,Sávio,4,1,19,4.2,MID,11
3,2,48,0,41.6,571,0.68,0.74,0.06,1.23,197,1,0,12.3,49.8,2025-01-04,79,0,0,0,0,0,0,0,False,19,0,0,0,0,20,0,178098,1,1,4,32.0,13,83716,100935,17219,64,True,0,571,,,0,2,0.0961387902498245,81,ML,Manchester City,West Ham,4,1,26798,2024,697285,1.10884428024292,2,3,0,0.0961387902498245,1.1647746562957764,0.0,26798,Manchester City,Sávio 'Savinho' Moreira de Oliveira,Sávio,2,4,20,6.9,MID,11
1,0,23,0,5.8,571,0.1,0.54,0.44,2.58,202,2,0,4.9,3.8,2025-01-14,90,0,0,0,0,0,0,0,False,4,0,0,0,0,21,0,510659,1,2,2,39.0,5,318526,347821,29295,65,False,0,571,,,0,5,0.4054585993289947,90,AML,Brentford,Manchester City,2,2,26803,2024,699016,0.0,0,0,0,0.4054585993289947,0.8724581599235535,0.4669995307922363,26803,Manchester City,Sávio 'Savinho' Moreira de Oliveira,Sávio,4,3,21,7.7,MID,5
1,0,29,0,29.3,571,0.56,0.64,0.08,1.0,231,5,0,7.9,24.4,2025-02-02,90,0,0,0,0,0,0,0,False,1,0,0,0,0,24,0,301847,1,1,5,25.0,5,-151220,13940,165160,63,False,0,571,,,0,2,0.1008377969264984,90,AML,Arsenal,Manchester City,5,1,26833,2024,704214,0.452788770198822,1,2,0,0.1008377969264984,0.5536265969276428,0.4302590787410736,26833,Manchester City,Sávio 'Savinho' Moreira de Oliveira,Sávio,4,5,24,2.5,MID,5
