assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team,team_h_difficulty,team_a_difficulty,event,xP,position
0,0,34,0,17.2,324,0.06,0.59,0.53,2.09,139,3,1,11.6,43.8,2024-12-04,90,0,0,0,0,0,0,0,False,15,0,0,0,0,14,0,65817,1,3,3,55.0,7,-8091,4181,12272,53,False,0,1,3,0.5095169544219971,90,Newcastle United,Liverpool,3,3,26740,2024,691440,0.0920569747686386,0,1,1,0.5095169544219971,0.8355007767677307,0.325983852148056,Liverpool,5,4,14,4.2,MID
0,0,9,0,4.4,324,0.02,0.06,0.04,0.88,155,1,0,1.2,0.8,2024-12-14,69,0,0,0,0,0,0,0,False,9,0,0,0,0,16,0,74118,1,2,2,7.0,1,2712,10423,7711,53,True,1,0,1,0.0660103186964988,75,Liverpool,Fulham,2,2,26752,2024,693760,0.0,0,0,0,0.0660103186964988,0.5545060038566589,0.4884957075119018,Liverpool,3,5,16,3.8,MID
0,0,4,0,0.4,324,0.0,0.0,0.0,0.9,169,2,0,0.5,4.2,2024-12-22,22,0,0,0,0,0,0,0,False,18,0,0,0,0,17,0,63040,0,6,3,0.0,1,-10992,2194,13186,53,False,0,0,0,0.0,20,Tottenham,Liverpool,3,6,26768,2024,695869,0.0,0,0,0,0.0,0.0480642691254615,0.0480642691254615,Liverpool,5,3,17,2.9,MID
0,1,33,0,15.8,324,0.1,0.86,0.76,0.34,175,1,1,11.1,41.8,2024-12-26,77,0,0,0,0,0,0,0,False,11,0,0,0,0,18,0,53467,1,1,3,53.0,8,-9869,1792,11661,53,True,0,1,2,0.6779670715332031,80,Liverpool,Leicester,3,1,26776,2024,696343,0.0847157463431358,0,1,1,0.6779670715332031,0.7626828551292419,0.7015934586524963,Liverpool,1,5,18,4.6,MID
1,0,24,1,26.7,324,0.05,0.28,0.23,0.12,190,0,0,8.5,34.4,2024-12-29,73,0,0,0,0,0,0,0,False,19,0,0,0,0,19,0,62106,1,5,0,24.0,6,7513,12282,4769,53,False,0,0,2,0.1655735522508621,77,West Ham,Liverpool,0,5,26791,2024,696819,0.1835828423500061,1,2,0,0.1655735522508621,0.5049113035202026,0.1557548940181732,Liverpool,5,2,19,5.6,MID
0,0,5,0,3.7,324,0.02,0.02,0.0,0.55,196,1,0,0.4,0.6,2025-01-05,60,0,0,0,0,0,0,0,False,14,0,0,0,0,20,0,71973,1,2,2,0.0,2,9364,18088,8724,53,True,0,0,0,0.0,63,Liverpool,Manchester United,2,2,26797,2024,697715,0.0,0,0,0,0.0,0.8356442451477051,0.8356442451477051,Liverpool,2,5,20,4.6,MID
0,0,5,0,2.8,324,0.04,0.04,0.0,0.0,206,0,0,1.5,0.6,2025-01-14,15,0,0,0,0,0,0,0,False,16,0,0,0,0,21,0,64586,0,1,1,12.0,1,-7250,3950,11200,53,False,0,0,0,0.0,14,Nottingham Forest,Liverpool,1,1,26807,2024,699227,0.0,0,0,0,0.0,0.1431140750646591,0.1431140750646591,Liverpool,5,4,21,4.6,MID
0,0,2,0,11.8,324,0.03,0.03,0.0,0.08,212,0,0,1.5,3.4,2025-01-18,10,0,0,0,0,0,0,0,False,4,0,0,0,0,22,0,56091,0,2,0,0.0,1,-8844,1627,10471,53,False,0,0,0,0.0,9,Brentford,Liverpool,0,2,26813,2024,700017,0.018948433920741,0,1,0,0.0,0.018948433920741,0.0,Liverpool,5,3,22,0.0,MID
1,0,12,0,22.0,324,0.03,0.41,0.38,0.64,232,0,0,5.3,19.2,2025-02-01,29,0,0,0,0,0,0,0,False,3,0,0,0,0,24,0,30817,0,2,0,12.0,4,-11216,43,11259,53,False,0,0,2,0.5685301423072815,24,Bournemouth,Liverpool,0,2,26832,2024,703321,0.0823593437671661,1,2,0,0.5685301423072815,0.65088951587677,0.0603660382330417,Liverpool,5,3,24,1.1,MID
1,0,2,0,1.0,324,0.0,0.11,0.11,0.18,144,1,0,0.3,0.0,2025-02-12,29,0,0,0,0,0,0,0,False,8,0,0,0,1,24,0,30817,0,2,2,7.0,1,-11216,43,11259,53,False,0,0,1,0.0881003811955452,24,Everton,Liverpool,2,2,26748,2024,705777,0.0,0,0,0,0.0881003811955452,0.0881003811955452,0.0,Liverpool,5,3,24,1.1,MID
0,0,6,0,6.0,324,0.22,0.25,0.03,0.73,282,2,0,1.6,9.2,2025-02-19,90,0,0,0,0,0,0,0,False,2,0,0,0,0,25,0,28908,1,2,2,1.0,2,-2419,918,3337,53,False,0,0,1,0.0371960215270519,90,Aston Villa,Liverpool,2,2,26884,2024,707351,0.0,0,0,0,0.0371960215270519,0.2122031301259994,0.1750071048736572,Liverpool,5,4,25,0.0,MID
0,0,9,1,1.9,324,0.01,0.01,0.0,0.42,258,0,0,0.3,1.0,2025-02-23,73,0,0,0,0,0,0,0,False,13,0,0,0,0,26,0,28867,1,2,0,0.0,3,-278,1016,1294,53,False,0,0,0,0.0,75,Manchester City,Liverpool,0,2,26859,2024,727057,0.0,0,0,0,0.0,0.0201881602406501,0.0201881602406501,Liverpool,5,4,26,2.2,MID
0,0,4,0,10.9,324,0.01,0.01,0.0,0.0,269,0,0,1.5,4.2,2025-02-26,3,0,0,0,0,0,0,0,False,15,0,0,0,0,27,0,29819,0,0,2,0.0,1,827,1728,901,53,True,0,0,0,0.0,3,Liverpool,Newcastle United,2,0,26870,2024,709251,0.022958718240261,0,1,0,0.0,0.022958718240261,0.0,Liverpool,4,5,27,1.9,MID
0,0,12,0,36.0,324,0.14,0.67,0.53,0.25,275,1,0,6.7,13.8,2025-03-08,45,0,0,0,0,0,0,0,False,17,0,0,0,0,28,0,31388,1,1,3,17.0,1,1339,2822,1483,53,True,0,0,3,0.4320220053195953,52,Liverpool,Southampton,3,1,26876,2024,711387,0.8813132047653198,0,3,0,0.4320220053195953,0.982015073299408,0.1669892519712448,Liverpool,1,5,28,2.8,MID
0,0,16,1,17.4,324,0.11,0.15,0.04,0.67,297,0,0,4.1,14.8,2025-04-02,90,0,0,0,0,0,0,0,False,8,0,0,0,0,30,0,29235,1,0,1,9.0,3,-240,727,967,53,True,0,0,1,0.0580676458775997,90,Liverpool,Everton,1,0,26901,2024,716236,0.0223586671054363,0,1,0,0.0580676458775997,0.5423471331596375,0.4842794835567474,Liverpool,3,5,30,3.0,MID
0,0,14,0,24.9,324,0.07,0.12,0.05,0.74,305,3,0,5.7,11.2,2025-04-06,90,0,0,0,0,0,0,0,False,9,0,0,0,0,31,0,29194,1,2,3,21.0,2,-81,511,592,53,False,0,0,1,0.055773377418518,90,Fulham,Liverpool,3,2,26906,2024,717557,0.0860845148563385,0,2,0,0.055773377418518,0.4418733119964599,0.3000154197216034,Liverpool,5,3,31,3.5,MID
0,0,12,1,6.6,324,0.26,0.28,0.02,1.27,315,0,0,2.2,8.6,2025-04-13,67,0,0,0,0,0,0,0,False,19,0,0,0,0,32,0,29071,1,1,2,7.0,3,-174,558,732,53,True,0,0,1,0.0214839652180671,69,Liverpool,West Ham,2,1,26916,2024,719251,0.0,0,0,0,0.0214839652180671,0.3155141174793243,0.3155141174793243,Liverpool,2,5,32,0.0,MID
0,0,2,0,0.1,324,0.0,0.0,0.0,0.05,327,0,0,0.0,0.0,2025-04-20,1,0,0,0,0,0,0,0,False,11,0,0,0,0,33,0,28927,0,1,0,0.0,1,-220,573,793,53,False,0,0,0,0.0,1,Leicester,Liverpool,0,1,26928,2024,721306,0.0,0,0,0,0.0,0.0,0.0,Liverpool,5,1,33,3.7,MID
0,0,7,0,0.9,324,0.01,0.05,0.04,0.02,335,0,0,0.6,1.4,2025-04-27,22,0,0,0,0,0,0,0,False,18,0,0,0,0,34,0,28782,0,1,5,4.0,1,-213,346,559,53,True,0,0,2,0.0311569385230541,18,Liverpool,Tottenham,5,1,26936,2024,723282,0.0,0,0,0,0.0311569385230541,0.13279989361763,0.1234502643346786,Liverpool,2,5,34,0.0,MID
0,0,13,0,6.4,324,0.04,0.04,0.0,3.13,345,3,0,2.1,10.4,2025-05-04,90,0,0,0,0,0,0,0,False,6,0,0,0,0,35,0,28521,1,1,3,4.0,2,-252,169,421,53,False,0,0,0,0.0,90,Chelsea,Liverpool,3,1,26948,2024,724922,0.0,0,0,0,0.0,0.037886343896389,0.037886343896389,Liverpool,5,4,35,2.8,MID
0,0,17,0,12.1,324,0.03,0.13,0.1,1.46,354,1,0,5.4,20.4,2025-05-11,66,0,0,0,0,0,0,0,False,1,0,0,0,0,36,0,28248,1,2,2,21.0,2,-290,189,479,53,True,0,0,1,0.1200700029730796,70,Liverpool,Arsenal,2,2,26952,2024,726760,0.0215520653873682,0,1,0,0.1200700029730796,1.211512804031372,1.0698907375335691,Liverpool,5,5,36,1.5,MID
0,0,4,0,11.9,324,0.02,0.08,0.06,1.19,364,2,0,2.6,3.4,2025-05-19,27,0,0,0,0,0,0,0,False,5,0,0,0,0,37,0,28228,0,2,3,11.0,1,-72,199,271,53,False,0,0,1,0.0841353610157966,24,Brighton,Liverpool,3,2,26965,2024,729278,0.0146231697872281,0,1,0,0.0841353610157966,0.0987585261464119,0.0146231697872281,Liverpool,5,3,37,2.5,MID
0,0,13,0,20.5,324,0.05,0.08,0.03,1.75,374,1,0,4.1,16.0,2025-05-25,90,0,0,0,0,0,0,0,False,7,0,0,0,0,38,0,28254,1,1,1,4.0,2,5,364,359,53,True,0,0,1,0.0182196199893951,90,Liverpool,Crystal Palace,1,1,26975,2024,730162,0.0191345978528261,0,1,0,0.0182196199893951,0.5398277640342712,0.5216081142425537,Liverpool,3,5,38,2.8,MID
