assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position
0,0,2,0,1.0,500,0.0,0.0,0.0,0.46,233,0,0,0.1,0.0,2025-02-02,11,0,0,0,0,0,0,0,False,4,0,0,0,0,24,0,6107,0,2,0,0.0,1,-118,0,118,45,False,0,500,,,0,0,0.0,9,Sub,Brentford,Tottenham,0,2,26834,2024,703943,0.0,0,0,0,0.0,0.0,0,9332,Tottenham,Dane Scarlett,Dane Scarlett,2,3,24,0.0,FWD
1,0,13,0,10.0,500,0.0,0.0,0.0,0.03,256,0,0,3.1,21.4,2025-02-22,16,0,0,0,0,0,0,0,False,10,0,0,0,0,26,0,52984,0,4,1,0.0,4,12047,17655,5608,44,False,0,500,,,0,0,0.0,13,Sub,Ipswich,Tottenham,1,4,26857,2024,707819,0.0761205926537513,1,1,0,0.0,0.0761205926537513,0,9332,Tottenham,Dane Scarlett,Dane Scarlett,2,2,26,1.2,FWD
0,0,5,0,0.0,500,0.0,0.04,0.04,0.34,285,1,0,2.0,3.0,2025-03-16,4,0,0,0,0,0,0,0,False,9,0,0,0,0,29,0,98004,0,0,2,17.0,1,568,10534,9966,44,False,0,500,,,0,1,0.2694910168647766,3,Sub,Fulham,Tottenham,2,0,26886,2024,713712,0.0,0,0,0,0.2694910168647766,0.2694910168647766,0,9332,Tottenham,Dane Scarlett,Dane Scarlett,2,3,29,1.2,FWD
