assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team,team_h_difficulty,team_a_difficulty,event,xP,position
0,0,25,1,0.0,383,0.0,0.0,0.0,0.44,1,0,0,1.7,16.8,2024-08-16,90,0,0,0,0,0,0,0,False,9,0,0,0,0,1,2,517448,1,0,1,0.0,6,0,0,0,50,True,0,0,0,0,90,Manchester United,Fulham,1,0,26602,2024,666169,0.0,0,0,0,0,0.1453097313642501,0.1453097313642501,Manchester United,3,3,1,3.1,GK
0,0,14,0,0.0,383,0.0,0.0,0.0,2.09,13,2,0,2.5,25.4,2024-08-24,90,0,0,0,0,0,0,0,False,5,0,0,0,0,2,2,610690,1,1,2,0.0,1,7251,39700,32449,50,False,0,0,0,0,90,Brighton,Manchester United,2,1,26612,2024,667708,0.0,0,0,0,0,0.4879011213779449,0.4879011213779449,Manchester United,2,3,2,3.5,GK
0,0,-1,0,0.0,383,0.0,0.0,0.0,1.73,27,3,0,0.6,6.0,2024-09-01,90,0,0,0,0,0,0,0,False,12,0,0,0,0,3,0,537051,1,3,0,0.0,1,-82901,10711,93612,50,True,0,0,0,0,90,Manchester United,Liverpool,0,3,26631,2024,672612,0.0,0,0,0,0,0.0,0.0,Manchester United,5,3,3,2.2,GK
0,1,38,1,0.0,383,0.0,0.0,0.0,1.12,38,0,0,5.0,49.8,2024-09-14,90,0,0,0,0,0,0,0,False,17,0,0,1,0,4,3,516214,1,3,0,0.0,13,-38891,27271,66162,50,False,0,0,0,0,90,Southampton,Manchester United,0,3,26632,2024,673372,0.0,0,0,0,0,0.7996252179145813,0.7996252179145813,Manchester United,2,1,4,5.5,GK
0,2,32,1,0.0,383,0.0,0.0,0.0,1.01,43,0,0,3.4,34.0,2024-09-21,90,0,0,0,0,0,0,0,False,7,0,0,0,0,5,4,569878,1,0,0,0.0,9,38207,59694,21487,50,False,0,0,0,0,90,Crystal Palace,Manchester United,0,0,26649,2024,675942,0.0,0,0,0,0,0.0554806590080261,0.0554806590080261,Manchester United,2,3,5,7.7,GK
0,0,11,0,0.0,383,0.0,0.0,0.0,4.59,57,3,0,5.2,52.2,2024-09-29,90,0,0,0,0,0,0,0,False,18,0,0,0,0,6,7,610990,1,3,0,0.0,3,31926,66843,34917,50,True,0,0,0,0,90,Manchester United,Tottenham,0,3,26660,2024,678642,0.0,0,0,0,0,0.0,0.0,Manchester United,2,3,6,6.5,GK
0,0,21,1,0.0,383,0.0,0.0,0.0,0.42,62,0,0,0.8,7.6,2024-10-06,90,0,0,0,0,0,0,0,False,2,0,0,0,0,7,1,614347,1,0,0,0.0,6,-4828,34090,38918,50,False,0,0,0,0,90,Aston Villa,Manchester United,0,0,26670,2024,680087,0.0,0,0,0,0,0.0,0.0,Manchester United,2,4,7,7.8,GK
0,0,10,0,13.0,383,0.19,0.19,0.0,0.86,75,1,0,2.4,10.6,2024-10-19,90,0,0,0,0,0,0,0,False,4,0,0,0,0,8,1,731027,1,1,2,0.0,2,95447,115768,20321,50,True,0,0,0,0,90,Manchester United,Brentford,2,1,26675,2024,681288,0.3146860003471374,0,1,0,0,0.6079975366592407,0.2933115661144256,Manchester United,3,3,8,3.7,GK
0,0,2,0,0.0,383,0.0,0.0,0.0,2.98,90,2,0,1.1,11.0,2024-10-27,90,0,0,0,0,0,0,0,False,19,0,0,0,0,9,1,763243,1,1,2,0.0,1,28703,53737,25034,50,False,0,0,0,0,90,West Ham,Manchester United,2,1,26690,2024,683464,0.0,0,0,0,0,0.5556838512420654,0.5556838512420654,Manchester United,2,2,9,3.0,GK
0,0,9,0,0.0,383,0.0,0.0,0.0,1.11,95,1,0,1.3,13.2,2024-11-03,90,0,0,0,0,0,0,0,False,6,0,0,0,0,10,2,757291,1,1,1,0.0,2,-8441,30721,39162,50,True,0,0,0,0,90,Manchester United,Chelsea,1,1,26697,2024,685855,0.0,0,0,0,0,0.2514970600605011,0.2514970600605011,Manchester United,3,3,10,1.2,GK
