assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,pts_bps
0,0,5,0,0.1,563,0.0,0.0,0.0,0.09,180,0,0,0.3,3.0,2024-12-26,3,0,0,0,0,0,0,0,False,14,0,0,0,0,18,0,8120,0,0,2,0.0,1,220,468,248,52,True,0,563,,,0,0,0.0,2,Sub,Wolverhampton Wanderers,Manchester United,2,0,26781,2024,696315,0.0,0,0,0,0.0,0.0,0.0,26781,Wolverhampton Wanderers,Rodrigo Martins Gomes,Rodrigo Gomes,2,3,18,2.0,MID,1
0,0,7,0,10.3,563,0.01,0.01,0.0,0.82,189,0,0,1.4,4.0,2024-12-29,12,0,0,0,0,0,0,0,False,18,0,0,0,0,19,0,8050,0,2,2,0.0,1,-95,215,310,52,False,0,563,,,0,0,0.0,9,Sub,Tottenham,Wolverhampton Wanderers,2,2,26790,2024,696760,0.0348174199461936,0,1,0,0.0,0.0,0.0,26790,Wolverhampton Wanderers,Rodrigo Martins Gomes,Rodrigo Gomes,3,3,19,1.5,MID,1
0,0,16,0,18.7,563,0.35,0.4,0.05,2.2,200,3,0,5.7,15.4,2025-01-06,90,0,0,0,0,0,0,0,False,16,0,0,0,0,20,0,7947,1,3,0,23.0,2,-149,192,341,52,True,0,563,,,0,1,0.0547929070889949,90,DML,Wolverhampton Wanderers,Nottingham Forest,0,3,26801,2024,697803,0.4668304324150085,0,1,0,0.0547929070889949,0.5466986298561096,0.0250752568244934,26801,Wolverhampton Wanderers,Rodrigo Martins Gomes,Rodrigo Gomes,4,3,20,2.2,MID,2
0,0,18,0,29.7,563,0.18,0.18,0.0,1.61,210,2,0,4.4,14.6,2025-01-15,68,0,0,0,0,0,0,0,False,15,0,0,0,0,21,0,7918,1,0,3,0.0,2,-110,171,281,52,False,0,563,,,0,0,0.0,72,DMR,Newcastle United,Wolverhampton Wanderers,3,0,26810,2024,699462,0.0828792527318,0,1,0,0.0,0.0828792527318,0.0,26810,Wolverhampton Wanderers,Rodrigo Martins Gomes,Rodrigo Gomes,3,4,21,2.8,MID,2
0,0,8,0,21.6,563,0.03,0.03,0.0,0.08,213,0,0,4.0,10.8,2025-01-20,16,0,0,0,0,0,0,0,False,6,0,0,0,0,22,0,7879,0,1,3,8.0,1,-51,126,177,52,False,0,563,,,0,0,0.0,9,Sub,Chelsea,Wolverhampton Wanderers,3,1,26814,2024,701029,0.0426357164978981,0,2,0,0.0,0.1139064729213714,0.0712707564234733,26814,Wolverhampton Wanderers,Rodrigo Martins Gomes,Rodrigo Gomes,3,4,22,0.0,MID,1
0,0,2,0,0.0,563,0.0,0.0,0.0,0.0,230,0,0,0.1,0.0,2025-01-25,3,0,0,0,0,0,0,0,False,1,0,0,0,0,23,0,7770,0,1,0,2.0,1,-143,99,242,51,True,0,563,,,0,0,0.0,1,Sub,Wolverhampton Wanderers,Arsenal,0,1,26831,2024,701447,0.0,0,0,0,0.0,0.0,0.0,26831,Wolverhampton Wanderers,Rodrigo Martins Gomes,Rodrigo Gomes,5,3,23,1.0,MID,1
0,0,3,0,0.0,563,0.0,0.0,0.0,0.26,240,0,0,0.8,8.0,2025-02-01,17,0,0,0,0,0,0,0,False,2,0,0,0,0,24,0,7748,0,0,2,0.0,1,-88,106,194,51,True,0,563,,,0,0,0.0,13,Sub,Wolverhampton Wanderers,Aston Villa,2,0,26841,2024,703645,0.0,0,0,0,0.0,0.0,0.0,26841,Wolverhampton Wanderers,Rodrigo Martins Gomes,Rodrigo Gomes,3,3,24,1.2,MID,1
0,0,8,0,15.3,563,0.16,0.16,0.0,0.08,306,0,0,2.3,5.6,2025-04-05,25,0,0,0,0,0,0,0,False,10,0,0,0,0,31,0,7439,0,2,1,2.0,1,0,90,90,51,False,0,563,,,0,0,0.0,22,Sub,Ipswich,Wolverhampton Wanderers,1,2,26907,2024,716821,0.0762974619865417,0,1,0,0.0,0.2454165965318679,0.1691191345453262,26907,Wolverhampton Wanderers,Rodrigo Martins Gomes,Rodrigo Gomes,3,2,31,0.3,MID,1
0,0,3,0,0.6,563,0.0,0.0,0.0,0.95,320,1,0,0.3,2.4,2025-04-13,20,0,0,0,0,0,0,0,False,18,0,0,0,0,32,0,7395,0,2,4,0.0,1,-62,40,102,51,True,0,563,,,0,0,0.0,17,Sub,Wolverhampton Wanderers,Tottenham,4,2,26919,2024,719194,0.0,0,0,0,0.0,0.0154314395040273,0.0154314395040273,26919,Wolverhampton Wanderers,Rodrigo Martins Gomes,Rodrigo Gomes,2,3,32,0.0,MID,1
0,0,5,0,10.5,563,0.01,0.01,0.0,0.58,328,0,0,1.7,2.0,2025-04-20,16,0,0,0,0,0,0,0,False,14,0,0,0,0,33,0,7384,0,1,0,4.0,1,-27,55,82,51,False,0,563,,,0,0,0.0,15,Sub,Manchester United,Wolverhampton Wanderers,0,1,26929,2024,721033,0.0284623317420482,0,1,0,0.0,0.0284623317420482,0.0,26929,Wolverhampton Wanderers,Rodrigo Martins Gomes,Rodrigo Gomes,3,3,33,0.8,MID,1
0,0,25,0,10.5,563,0.0,0.21,0.21,0.05,340,0,1,6.4,35.4,2025-04-26,13,0,0,0,0,0,0,0,False,11,0,0,0,0,34,0,7717,0,0,3,18.0,6,189,262,73,51,True,0,563,,,1,2,0.1856812238693237,7,Sub,Wolverhampton Wanderers,Leicester,3,0,26941,2024,722659,0.0805632025003433,0,1,1,0.1856812238693237,0.2662444114685058,0.0,26941,Wolverhampton Wanderers,Rodrigo Martins Gomes,Rodrigo Gomes,1,3,34,0.0,MID,6
0,0,2,0,0.8,563,0.0,0.0,0.0,0.12,349,0,0,0.5,4.2,2025-05-02,24,0,0,0,0,0,0,0,False,13,0,0,0,0,35,0,7668,0,0,1,0.0,1,53,149,96,51,False,0,563,,,0,0,0.0,23,Sub,Manchester City,Wolverhampton Wanderers,1,0,26942,2024,723763,0.0,0,0,0,0.0,0.0,0.0,26942,Wolverhampton Wanderers,Rodrigo Martins Gomes,Rodrigo Gomes,3,4,35,1.7,MID,1
0,0,2,0,1.2,563,0.0,0.0,0.0,0.66,360,1,0,0.3,0.2,2025-05-10,31,0,0,0,0,0,0,0,False,5,0,0,0,0,36,0,7708,0,2,0,2.0,1,26,115,89,51,True,0,563,,,0,0,0.0,24,Sub,Wolverhampton Wanderers,Brighton,0,2,26961,2024,725814,0.0,0,0,0,0.0,0.0,0.0,26961,Wolverhampton Wanderers,Rodrigo Martins Gomes,Rodrigo Gomes,3,3,36,2.2,MID,1
0,0,9,0,2.2,563,0.05,0.19,0.14,1.2,366,3,0,1.2,2.8,2025-05-20,80,0,0,0,0,0,0,0,False,7,0,0,0,0,37,0,7679,1,2,4,7.0,2,-31,48,79,51,False,0,563,,,0,1,0.0923997685313224,84,DMR,Crystal Palace,Wolverhampton Wanderers,4,2,26967,2024,729299,0.0,0,0,0,0.0923997685313224,0.0923997685313224,0.0,26967,Wolverhampton Wanderers,Rodrigo Martins Gomes,Rodrigo Gomes,3,3,37,2.5,MID,2
0,0,4,0,0.8,563,0.01,0.01,0.0,0.23,380,0,0,0.3,2.4,2025-05-25,25,0,0,0,0,0,0,0,False,4,0,0,0,0,38,0,7691,0,1,1,0.0,1,-1,73,74,51,True,0,563,,,0,0,0.0,24,Sub,Wolverhampton Wanderers,Brentford,1,1,26978,2024,730076,0.0,0,0,0,0.0,0.0,0.0,26978,Wolverhampton Wanderers,Rodrigo Martins Gomes,Rodrigo Gomes,3,3,38,1.2,MID,1
