assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,pts_bps
0,0,1,0,34.2,561,0.09,0.09,0.0,0.71,200,2,0,5.3,16.8,2025-01-06,58,0,0,0,0,0,0,0,False,16,0,0,0,0,20,0,154621,1,3,0,2.0,0,2050,9079,7029,39,True,0,561,,,0,0,0.0,61,DMR,Wolverhampton Wanderers,Nottingham Forest,0,3,26801,2024,697802,0.0718730613589286,0,2,0,0.0,0.0856276303529739,0.0547929070889949,26801,Wolverhampton Wanderers,Pedro Cardoso de Lima,Pedro Lima,4,3,20,0.0,DEF,0
0,0,1,0,0.3,561,0.0,0.0,0.0,0.0,246,0,0,0.0,0.0,2025-02-16,1,0,0,0,0,0,0,0,False,12,0,0,0,0,25,0,155872,0,1,2,0.0,1,-654,2840,3494,39,False,0,561,,,0,0,0.0,1,Sub,Liverpool,Wolverhampton Wanderers,2,1,26847,2024,706734,0.0,0,0,0,0.0,0.0,0.0,26847,Wolverhampton Wanderers,Pedro Cardoso de Lima,Pedro Lima,3,5,25,-0.7,DEF,1
0,0,7,0,0.3,561,0.01,0.07,0.06,0.06,253,0,0,1.6,6.6,2025-02-22,10,0,0,0,0,0,0,0,False,3,0,0,0,0,26,0,155945,0,1,0,9.0,1,-23,2375,2398,39,False,0,561,,,0,1,0.05142717435956,6,Sub,Bournemouth,Wolverhampton Wanderers,0,1,26852,2024,707914,0.0,0,0,0,0.05142717435956,0.05142717435956,0.0,26852,Wolverhampton Wanderers,Pedro Cardoso de Lima,Pedro Lima,3,3,26,0.0,DEF,1
