assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,team_h_difficulty,team_a_difficulty,event,xP,position
0.0,0.0,9.0,0.0,29.4,587.0,0.17,0.17,0.0,0.27,7.0,1.0,0.0,4.4,8.2,2024-08-17,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2.0,0.0,0.0,0.0,0.0,1.0,0.0,86458.0,0.0,2.0,1.0,6.0,1.0,0.0,0.0,0.0,60.0,True,0.0,587.0,0.0,0.0,0.0,14.0,West Ham,Aston Villa,1.0,2.0,26608.0,2024.0,666461.0,0.4146003723144531,0.0,2.0,0.0,0.0,0.9939739108085632,0.5936411023139954,9492.0,West Ham,3.0,2.0,1.0,2.2,MID
0.0,0.0,5.0,0.0,0.3,587.0,0.0,0.06,0.06,0.22,30.0,0.0,0.0,2.2,3.0,2024-08-31,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,13.0,0.0,0.0,0.0,0.0,3.0,0.0,61287.0,0.0,3.0,1.0,19.0,1.0,-26016.0,2798.0,28814.0,59.0,True,0.0,587.0,0.0,1.0,0.0408522970974445,2.0,West Ham,Manchester City,1.0,3.0,26628.0,2024.0,672015.0,0.0,0.0,0.0,0.0,0.0408522970974445,0.0408522970974445,0.0,9492.0,West Ham,4.0,2.0,3.0,-0.3,MID
0.0,0.0,3.0,0.0,0.7,587.0,0.01,0.01,0.0,0.76,35.0,0.0,0.0,0.9,6.2,2024-09-14,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,9.0,0.0,0.0,0.0,0.0,4.0,0.0,53894.0,0.0,1.0,1.0,2.0,1.0,-10579.0,3370.0,13949.0,58.0,False,0.0,587.0,0.0,0.0,0.0,43.0,Fulham,West Ham,1.0,1.0,26634.0,2024.0,673761.0,0.0,0.0,0.0,0.0,0.0,0.0163952279835939,0.0163952279835939,9492.0,West Ham,2.0,3.0,4.0,0.8,MID
0.0,0.0,4.0,0.0,1.9,587.0,0.01,0.01,0.0,1.2,50.0,3.0,0.0,0.5,2.6,2024-09-21,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,6.0,0.0,0.0,0.0,0.0,5.0,0.0,49964.0,1.0,3.0,0.0,0.0,1.0,-4992.0,1332.0,6324.0,58.0,True,0.0,587.0,0.0,0.0,0.0,56.0,West Ham,Chelsea,0.0,3.0,26642.0,2024.0,675285.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9492.0,West Ham,3.0,2.0,5.0,0.8,MID
0.0,0.0,2.0,0.0,3.3,587.0,0.0,0.05,0.05,0.04,53.0,0.0,0.0,0.9,1.0,2024-09-28,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,4.0,0.0,0.0,0.0,0.0,6.0,0.0,47946.0,0.0,1.0,1.0,5.0,1.0,-3005.0,3028.0,6033.0,58.0,False,0.0,587.0,0.0,1.0,0.0501043982803821,13.0,Brentford,West Ham,1.0,1.0,26656.0,2024.0,677888.0,0.0,0.0,0.0,0.0,0.0501043982803821,0.0501043982803821,0.0,9492.0,West Ham,2.0,3.0,6.0,1.0,MID
0.0,0.0,2.0,0.0,0.1,587.0,0.0,0.0,0.0,0.13,70.0,0.0,0.0,0.1,0.0,2024-10-05,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,10.0,0.0,0.0,0.0,0.0,7.0,0.0,46604.0,0.0,1.0,4.0,2.0,1.0,-2316.0,2991.0,5307.0,57.0,True,0.0,587.0,0.0,0.0,0.0,4.0,West Ham,Ipswich,4.0,1.0,26665.0,2024.0,679495.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9492.0,West Ham,2.0,2.0,7.0,1.5,MID
0.0,0.0,3.0,0.0,1.0,587.0,0.02,0.02,0.0,0.41,79.0,0.0,0.0,0.7,2.2,2024-10-19,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,18.0,0.0,0.0,0.0,0.0,8.0,0.0,43580.0,0.0,1.0,4.0,4.0,1.0,-3597.0,937.0,4534.0,57.0,False,0.0,587.0,0.0,0.0,0.0,28.0,Tottenham,West Ham,4.0,1.0,26672.0,2024.0,680969.0,0.0,0.0,0.0,0.0,0.0,0.0111164944246411,0.0111164944246411,9492.0,West Ham,2.0,3.0,8.0,0.5,MID
0.0,2.0,30.0,0.0,39.4,587.0,0.17,0.7,0.53,0.63,90.0,1.0,1.0,12.1,48.8,2024-10-27,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,14.0,0.0,0.0,0.0,0.0,9.0,0.0,42834.0,0.0,1.0,2.0,33.0,7.0,-1187.0,1062.0,2249.0,57.0,True,1.0,587.0,1.0,1.0,0.6295180916786194,41.0,West Ham,Manchester United,2.0,1.0,26690.0,2024.0,683461.0,0.2087085396051406,0.0,3.0,1.0,0.6295180916786194,0.8880760073661804,0.0498493760824203,9492.0,West Ham,2.0,2.0,9.0,3.0,MID
0.0,0.0,2.0,0.0,6.1,587.0,0.05,0.05,0.0,1.43,97.0,1.0,0.0,0.9,2.4,2024-11-02,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,16.0,0.0,0.0,0.0,0.0,10.0,0.0,53726.0,1.0,0.0,3.0,0.0,1.0,9403.0,11384.0,1981.0,57.0,False,0.0,587.0,0.0,0.0,0.0,50.0,Nottingham Forest,West Ham,3.0,0.0,26698.0,2024.0,685078.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9492.0,West Ham,2.0,4.0,10.0,3.0,MID
0.0,0.0,6.0,1.0,29.6,587.0,0.16,0.44,0.28,1.11,109.0,0.0,0.0,6.5,16.4,2024-11-09,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,8.0,0.0,0.0,0.0,0.0,11.0,0.0,54487.0,1.0,0.0,0.0,19.0,3.0,517.0,4773.0,4256.0,57.0,True,0.0,587.0,0.0,1.0,0.1213478669524192,84.0,West Ham,Everton,0.0,0.0,26710.0,2024.0,686642.0,0.098998799920082,0.0,2.0,0.0,0.1213478669524192,0.1414499878883361,0.0,9492.0,West Ham,3.0,2.0,11.0,3.7,MID
0.0,0.0,9.0,1.0,3.8,587.0,0.02,0.02,0.0,1.63,119.0,0.0,0.0,1.5,4.8,2024-11-25,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,15.0,0.0,0.0,0.0,0.0,12.0,0.0,52035.0,1.0,2.0,0.0,6.0,3.0,-2894.0,2081.0,4975.0,57.0,False,0.0,587.0,0.0,0.0,0.0,87.0,Newcastle United,West Ham,0.0,2.0,26713.0,2024.0,689575.0,0.0,0.0,0.0,0.0,0.0,0.1805198192596435,0.1805198192596435,9492.0,West Ham,2.0,4.0,12.0,2.3,MID
0.0,0.0,-1.0,0.0,0.3,587.0,0.0,0.0,0.0,3.27,129.0,5.0,0.0,0.8,8.0,2024-11-30,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0,0.0,13.0,0.0,50577.0,1.0,5.0,2.0,0.0,0.0,-1778.0,1316.0,3094.0,57.0,True,1.0,587.0,0.0,0.0,0.0,53.0,West Ham,Arsenal,2.0,5.0,26730.0,2024.0,690367.0,0.0,0.0,0.0,0.0,0.0,0.0153796048834919,0.0153796048834919,9492.0,West Ham,5.0,2.0,13.0,0.8,MID
1.0,0.0,17.0,0.0,37.7,587.0,0.64,0.9,0.26,0.79,137.0,2.0,0.0,8.0,23.8,2024-12-03,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,11.0,0.0,0.0,0.0,0.0,14.0,0.0,49340.0,0.0,1.0,3.0,18.0,4.0,-1617.0,1741.0,3358.0,57.0,False,0.0,587.0,0.0,2.0,0.5586908459663391,40.0,Leicester,West Ham,3.0,1.0,26738.0,2024.0,691384.0,0.7466282844543457,1.0,3.0,0.0,0.5586908459663391,0.851666271686554,0.1003099605441093,9492.0,West Ham,2.0,1.0,14.0,2.5,MID
0.0,0.0,9.0,0.0,56.6,587.0,0.42,0.51,0.09,1.22,150.0,1.0,0.0,8.7,5.8,2024-12-09,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,20.0,0.0,0.0,0.0,0.0,15.0,0.0,48470.0,1.0,1.0,2.0,25.0,2.0,-1109.0,1206.0,2315.0,57.0,True,0.0,587.0,0.0,3.0,0.1406861692667007,74.0,West Ham,Wolverhampton Wanderers,2.0,1.0,26746.0,2024.0,693271.0,0.2685231864452362,0.0,4.0,0.0,0.1406861692667007,0.2758353948593139,0.0,9492.0,West Ham,3.0,2.0,15.0,2.2,MID
