assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position
0,0,3,0,0.1,60,0.0,0.0,0.0,0.0,82,0,0,0.1,0.6,2024-10-26,9,0,0,0,0,0,0,0,False,2,0,0,0,0,9,0,853,0,1,1,0.0,1,131,194,63,49,False,0,60,,,0,0,0.0,5,Sub,Aston Villa,Bournemouth,1,1,26684,2024,682987,0.0,0,0,0,0.0,0.0,0.0,7352,Bournemouth,Tyler Adams,Tyler Adams,3,4,9,0.2,MID
0,0,1,0,10.3,60,0.01,0.01,0.0,0.97,91,1,0,2.1,10.4,2024-11-02,24,0,0,0,0,0,0,0,False,13,0,0,0,0,10,0,1161,0,1,2,0.0,0,217,359,142,49,True,1,60,,,0,0,0.0,23,Sub,Bournemouth,Manchester City,2,1,26692,2024,684976,0.0747580528259277,0,1,0,0.0,0.1166209951043129,0.0418629460036754,7352,Bournemouth,Tyler Adams,Tyler Adams,4,3,10,-0.7,MID
0,0,14,0,13.8,60,0.02,0.05,0.03,0.95,101,3,0,3.6,18.4,2024-11-09,66,0,0,0,0,0,0,0,False,4,0,0,0,0,11,0,1444,1,2,3,4.0,2,179,350,171,49,False,0,60,,,0,1,0.0202405080199241,69,DMC,Brentford,Bournemouth,3,2,26702,2024,686591,0.0232946332544088,0,1,0,0.0202405080199241,0.1501510888338089,0.1066159456968307,7352,Bournemouth,Tyler Adams,Tyler Adams,3,3,11,1.0,MID
0,0,19,0,4.9,60,0.01,0.01,0.0,0.91,113,2,0,2.0,12.8,2024-11-23,64,0,0,0,0,0,0,0,False,5,0,0,0,0,12,0,1736,1,2,1,2.0,2,211,380,169,49,True,0,60,,,0,0,0.0,70,DMC,Bournemouth,Brighton,1,2,26712,2024,688364,0.0,0,0,0,0.0,0.3564120233058929,0.3564120233058929,7352,Bournemouth,Tyler Adams,Tyler Adams,3,3,12,1.3,MID
0,0,8,0,0.8,60,0.0,0.11,0.11,0.46,130,2,0,2.3,17.0,2024-11-30,90,0,0,0,0,0,0,0,False,20,0,0,0,0,13,0,1921,1,4,2,5.0,2,110,298,188,49,False,0,60,,,0,1,0.0386112555861473,90,DMC,Wolverhampton Wanderers,Bournemouth,2,4,26731,2024,689979,0.0,0,0,0,0.0386112555861473,0.4463534355163574,0.4463534355163574,7352,Bournemouth,Tyler Adams,Tyler Adams,3,3,13,1.5,MID
0,0,7,1,20.9,60,0.04,0.65,0.61,0.58,133,0,0,7.2,26.8,2024-12-05,90,0,0,0,0,0,0,0,False,18,0,0,0,0,14,0,2017,1,0,1,24.0,2,55,262,207,49,True,1,60,,,0,2,0.5172070860862732,90,DMC,Bournemouth,Tottenham,1,0,26732,2024,691636,0.216130793094635,0,2,0,0.5172070860862732,0.8112324476242065,0.2063943445682525,7352,Bournemouth,Tyler Adams,Tyler Adams,2,3,14,1.5,MID
0,0,-2,0,2.1,60,0.01,0.05,0.04,1.15,152,1,0,0.6,0.2,2024-12-16,22,0,0,0,0,0,0,0,False,19,0,0,0,0,16,0,2377,0,1,1,4.0,1,-4,306,310,49,True,0,60,,,0,1,0.0559576414525508,20,Sub,Bournemouth,West Ham,1,1,26754,2024,694812,0.0,0,0,0,0.0559576414525508,0.0559576414525508,0.0,7352,Bournemouth,Tyler Adams,Tyler Adams,2,3,16,1.4,MID
0,0,17,1,1.5,60,0.01,0.01,0.0,1.83,168,0,0,1.8,16.8,2024-12-22,88,0,0,0,0,0,0,0,False,14,0,0,0,0,17,0,2360,1,3,0,0.0,3,-70,176,246,49,False,0,60,,,0,0,0.0,90,DMC,Manchester United,Bournemouth,0,3,26769,2024,695743,0.0,0,0,0,0.0,0.1113758385181427,0.1113758385181427,7352,Bournemouth,Tyler Adams,Tyler Adams,3,3,17,1.7,MID
0,0,7,0,2.0,60,0.01,0.01,0.0,0.2,172,0,0,0.9,6.8,2024-12-26,28,0,0,0,0,0,0,0,False,7,0,0,0,0,18,0,2618,0,0,0,0.0,1,169,416,247,49,True,0,60,,,0,0,0.0,27,Sub,Bournemouth,Crystal Palace,0,0,26772,2024,696162,0.0,0,0,0,0.0,0.1875756829977035,0.1875756829977035,7352,Bournemouth,Tyler Adams,Tyler Adams,3,3,18,1.5,MID
0,0,7,0,1.3,60,0.01,0.01,0.0,0.15,192,0,0,1.0,8.2,2025-01-04,20,0,0,0,0,0,0,0,False,8,0,0,0,0,20,0,2574,0,0,1,0.0,0,-277,192,469,49,True,1,60,,,0,0,0.0,15,Sub,Bournemouth,Everton,1,0,26792,2024,697144,0.0,0,0,0,0.0,0.1584590077400207,0.1584590077400207,7352,Bournemouth,Tyler Adams,Tyler Adams,3,3,20,0.8,MID
