assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position
0,0,3,0,1.0,357,0.02,0.02,0.0,0.0,17,0,0,0.3,0.2,2024-08-24,1,0,0,0,0,0,0,0,False,10,0,0,0,0,2,0,7008,0,1,4,2.0,1,-1534,300,1834,50,True,0,357,,,0,0,0.0,1,Sub,Manchester City,Ipswich,4,1,26615,2024,668085,0.0,0,0,0,0.0,0.0,0.0,10126,Manchester City,James McAtee,James McAtee,2,4,2,2.0,MID
0,0,3,0,0.0,357,0.0,0.0,0.0,0.0,138,0,0,0.0,0.0,2024-12-04,1,0,0,0,0,0,0,0,False,16,0,0,0,0,14,0,4250,0,0,3,0.0,1,-77,136,213,47,True,0,357,,,0,0,0.0,1,Sub,Manchester City,Nottingham Forest,3,0,26739,2024,691399,0.0,0,0,0,0.0,0.0,0.0,10126,Manchester City,James McAtee,James McAtee,4,4,14,1.2,MID
0,0,4,0,1.8,357,0.0,0.03,0.03,0.57,187,0,0,0.2,0.0,2024-12-29,24,0,0,0,0,0,0,0,False,11,0,0,0,0,19,0,4451,0,2,0,1.0,1,-50,143,193,46,False,0,357,,,0,1,0.0713835656642913,23,Sub,Leicester,Manchester City,0,2,26788,2024,696609,0.0,0,0,0,0.0713835656642913,0.5097399353981018,0.4383563697338104,10126,Manchester City,James McAtee,James McAtee,4,1,19,0.8,MID
0,0,-1,0,1.3,357,0.0,0.0,0.0,0.15,197,0,0,0.2,0.2,2025-01-04,10,0,0,0,0,0,0,0,False,19,0,0,0,0,20,0,6576,0,1,4,0.0,1,1870,2539,669,46,True,0,357,,,0,0,0.0,9,Sub,Manchester City,West Ham,4,1,26798,2024,697290,0.0,0,0,0,0.0,0.0730916634202003,0.0730916634202003,10126,Manchester City,James McAtee,James McAtee,2,4,20,0.9,MID
0,0,5,0,4.3,357,0.01,0.19,0.18,0.34,202,1,0,1.2,2.0,2025-01-14,3,0,0,0,0,0,0,0,False,4,0,0,0,0,21,0,7626,0,2,2,6.0,1,978,1976,998,46,False,0,357,,,0,1,0.1034525111317634,2,Sub,Brentford,Manchester City,2,2,26803,2024,699019,0.0,0,0,0,0.1034525111317634,0.162621334195137,0.0591688267886638,10126,Manchester City,James McAtee,James McAtee,4,3,21,1.1,MID
0,0,21,0,5.5,357,0.0,0.58,0.58,0.02,215,0,1,6.2,30.6,2025-01-19,27,0,0,0,0,0,0,0,False,10,0,0,0,0,22,0,7936,0,6,0,26.0,6,250,1075,825,46,False,0,357,,,1,2,0.4580423831939697,26,Sub,Ipswich,Manchester City,0,6,26816,2024,700779,0.0,0,0,1,0.4580423831939697,0.4580423831939697,0.0,10126,Manchester City,James McAtee,James McAtee,4,2,22,0.0,MID
0,0,2,0,1.3,357,0.0,0.0,0.0,0.25,231,2,0,0.3,2.0,2025-02-02,18,0,0,0,0,0,0,0,False,1,0,0,0,0,24,0,11361,0,1,5,0.0,1,348,1893,1545,46,False,0,357,,,0,0,0.0,17,Sub,Arsenal,Manchester City,5,1,26833,2024,704217,0.0,0,0,0,0.0,0.0,0.0,10126,Manchester City,James McAtee,James McAtee,4,5,24,2.0,MID
0,0,25,0,3.0,357,0.0,0.55,0.55,0.0,247,0,1,7.1,35.4,2025-02-15,14,0,0,0,0,0,0,0,False,15,0,0,0,0,25,0,10935,0,0,4,33.0,6,-496,927,1423,46,True,0,357,,,1,1,0.5751961469650269,13,Sub,Manchester City,Newcastle United,4,0,26848,2024,706226,0.0,0,0,1,0.5751961469650269,0.0403642915189266,0.0403642915189266,10126,Manchester City,James McAtee,James McAtee,4,4,25,2.3,MID
0,0,3,0,0.8,357,0.0,0.0,0.0,0.19,258,0,0,0.5,1.8,2025-02-23,24,0,0,0,0,0,0,0,False,12,0,0,0,0,26,0,11876,0,2,0,2.0,1,791,1706,915,46,True,0,357,,,0,0,0.0,22,Sub,Manchester City,Liverpool,0,2,26859,2024,708640,0.0,0,0,0,0.0,0.0,0.0,10126,Manchester City,James McAtee,James McAtee,5,4,26,1.5,MID
0,0,3,0,0.3,357,0.0,0.0,0.0,0.24,265,0,0,0.0,0.0,2025-02-26,1,0,0,0,0,0,0,0,False,18,0,0,0,0,27,0,11762,0,1,0,0.0,1,-145,758,903,46,False,0,357,,,0,0,0.0,1,Sub,Tottenham,Manchester City,0,1,26865,2024,709202,0.0,0,0,0,0.0,0.0,0.0,10126,Manchester City,James McAtee,James McAtee,4,3,27,3.2,MID
0,0,1,0,0.3,357,0.01,0.04,0.03,0.05,298,0,0,0.2,0.0,2025-04-02,12,0,0,0,0,0,0,0,False,11,0,0,0,0,30,0,10372,0,0,2,5.0,1,-643,350,993,46,True,0,357,,,0,2,0.0559547655284404,10,Sub,Manchester City,Leicester,2,0,26898,2024,716124,0.0,0,0,0,0.0559547655284404,0.0,0.0,10126,Manchester City,James McAtee,James McAtee,1,4,30,0.8,MID
