assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,pts_bps
0,0,9,0,19.4,481,0.14,0.2,0.06,0.12,10,0,0,3.6,11.8,2024-08-19,12,0,0,0,0,0,0,0,False,11,0,0,0,0,1,0,75912,0,1,1,5.0,1,0,0,0,45,False,0,481,,,0,1,0.0846512243151664,11,Sub,Leicester,Tottenham,1,1,26611,2024,667471,0.3241162896156311,0,1,0,0.0846512243151664,0.0846512243151664,0.0,26611,Tottenham,Lucas Bergvall,Lucas Bergvall,2,1,1,1.5,MID,1
0,0,1,0,5.0,481,0.02,0.02,0.0,0.0,19,0,0,0.6,1.0,2024-08-24,11,0,0,0,0,0,0,0,False,8,0,0,0,0,2,0,88305,0,0,4,0.0,1,4323,10044,5721,45,True,0,481,,,0,0,0.0,8,Sub,Tottenham,Everton,4,0,26617,2024,667988,0.0,0,0,0,0.0,0.0,0.0,26617,Tottenham,Lucas Bergvall,Lucas Bergvall,3,3,2,1.0,MID,1
0,0,3,0,1.2,481,0.01,0.01,0.0,0.0,28,0,0,0.4,0.4,2024-09-01,8,0,0,0,0,0,0,0,False,15,0,0,0,0,3,0,93587,0,1,2,2.0,1,1698,16972,15274,45,False,0,481,,,0,0,0.0,3,Sub,Newcastle United,Tottenham,2,1,26629,2024,672482,0.0,0,0,0,0.0,0.0,0.0,26629,Tottenham,Lucas Bergvall,Lucas Bergvall,2,4,3,0.5,MID,1
0,0,3,0,1.3,481,0.0,0.0,0.0,0.0,49,0,0,0.1,0.0,2024-09-21,2,0,0,0,0,0,0,0,False,4,0,0,0,0,5,0,105233,0,1,3,0.0,1,-1410,7126,8536,45,True,0,481,,,0,0,0.0,1,Sub,Tottenham,Brentford,3,1,26648,2024,675789,0.0,0,0,0,0.0,0.0,0.0,26648,Tottenham,Lucas Bergvall,Lucas Bergvall,3,3,5,0.8,MID,1
0,0,3,0,4.6,481,0.1,0.12,0.02,0.19,57,0,0,0.6,0.8,2024-09-29,13,0,0,0,0,0,0,0,False,14,0,0,0,0,6,0,97251,0,3,0,1.0,1,-8560,5206,13766,45,False,0,481,,,0,1,0.0532736219465732,8,Sub,Manchester United,Tottenham,0,3,26660,2024,678671,0.0,0,0,0,0.0532736219465732,0.0532736219465732,0.0,26660,Tottenham,Lucas Bergvall,Lucas Bergvall,2,3,6,0.8,MID,1
0,0,3,0,0.2,481,0.0,0.0,0.0,0.0,118,0,0,0.0,0.0,2024-11-23,1,0,0,0,0,0,0,0,False,13,0,0,0,0,12,0,85484,0,4,0,0.0,1,4890,11389,6499,44,False,0,481,,,0,0,0.0,1,Sub,Manchester City,Tottenham,0,4,26720,2024,688693,0.0,0,0,0,0.0,0.0,0.0,26720,Tottenham,Lucas Bergvall,Lucas Bergvall,2,4,12,-0.2,MID,1
0,0,5,0,2.4,481,0.0,0.0,0.0,0.0,128,0,0,0.6,3.8,2024-12-01,5,0,0,0,0,0,0,0,False,9,0,0,0,0,13,0,86876,0,1,1,0.0,1,1529,8111,6582,44,True,0,481,,,0,0,0.0,2,Sub,Tottenham,Fulham,1,1,26729,2024,690623,0.0,0,0,0,0.0,0.0,0.0,26729,Tottenham,Lucas Bergvall,Lucas Bergvall,3,3,13,1.0,MID,1
0,0,4,0,11.4,481,0.01,0.01,0.0,1.23,133,0,0,2.1,9.2,2024-12-05,10,0,0,0,0,0,0,0,False,3,0,0,0,0,14,0,91618,0,0,1,0.0,1,3499,9852,6353,44,False,0,481,,,0,0,0.0,9,Sub,Bournemouth,Tottenham,1,0,26732,2024,691660,0.0480049438774585,0,1,0,0.0,0.0480049438774585,0.0480049438774585,26732,Tottenham,Lucas Bergvall,Lucas Bergvall,2,3,14,1.3,MID,1
0,0,5,0,5.3,481,0.03,0.03,0.0,0.79,149,1,0,1.1,3.6,2024-12-08,11,0,0,0,0,0,0,0,False,6,0,0,0,0,15,0,90989,0,4,3,2.0,1,-264,6117,6381,44,True,0,481,,,0,0,0.0,9,Sub,Tottenham,Chelsea,3,4,26745,2024,693027,0.0,0,0,0,0.0,0.4738659560680389,0.4738659560680389,26745,Tottenham,Lucas Bergvall,Lucas Bergvall,3,3,15,1.0,MID,1
0,0,13,1,6.8,481,0.02,0.02,0.0,0.84,159,0,0,1.5,8.2,2024-12-15,90,0,0,0,0,0,0,0,False,17,0,0,0,0,16,0,91770,1,5,0,0.0,2,121,6588,6467,44,False,1,481,,,0,0,0.0,90,DMC,Southampton,Tottenham,0,5,26759,2024,694637,0.0,0,0,0,0.0,0.8491102457046509,0.8491102457046509,26759,Tottenham,Lucas Bergvall,Lucas Bergvall,2,1,16,2.2,MID,2
