assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,team_h_difficulty,team_a_difficulty
0,0,2,0,4.8,525,0.03,0.1,0.07,2.26,19,1,0,1.1,0.6,2023-08-20,68,7,0,0,0,0,2,0,77420,1,1,3,6.0,2,-8815,4162,12977,60,True,0,0,3,0.077547587454319,78,AML,West Ham,Chelsea,3,1,22293,2023,605905,0.0,0,0,0,0.077547587454319,0.1042747497558593,0.0583644546568393,3,3
1,0,21,0,44.9,525,0.22,0.22,0.0,0.96,24,1,0,9.1,30.4,2023-08-26,51,5,0,0,0,0,3,0,70373,0,3,1,16.0,4,-10178,4184,14362,59,False,0,0,0,0.0,52,Sub,Brighton,West Ham,1,3,22301,2023,607033,0.6652198433876038,1,4,0,0.0,0.86106276512146,0.1958428770303726,2,3
0,0,3,1,7.6,525,0.02,0.25,0.23,1.16,38,0,0,4.2,0.2,2023-09-01,70,12,0,0,0,0,4,0,72328,1,2,1,34.0,3,-1149,7225,8374,59,False,0,0,5,0.2445843815803527,73,AML,Luton,West Ham,1,2,21925,2023,608299,0.0,0,0,0,0.2445843815803527,0.7550169825553894,0.5454335808753967,2,2
0,0,3,0,0.3,525,0.0,0.0,0.0,0.79,49,2,0,0.3,2.2,2023-09-16,22,13,0,0,0,0,5,0,63828,0,3,1,0.0,1,-10115,1971,12086,59,True,0,0,0,0.0,20,Sub,West Ham,Manchester City,1,3,21937,2023,610348,0.0,0,0,0,0.0,0.0,0.0,5,3
0,0,3,0,11.0,525,0.07,0.17,0.1,0.32,69,0,0,4.3,5.4,2023-09-30,18,17,0,0,0,0,7,0,57389,0,0,2,27.0,1,-2803,3284,6087,58,True,0,0,1,0.0877492278814315,15,Sub,West Ham,Sheffield United,2,0,21960,2023,614731,0.1132375299930572,0,1,0,0.0877492278814315,0.3393289446830749,0.1383421719074249,2,3
0,0,3,0,2.3,525,0.01,0.01,0.0,0.0,79,0,0,0.4,0.0,2023-10-08,15,15,0,0,0,0,8,0,54115,0,2,2,2.0,1,-3698,1553,5251,58,True,0,0,0,0.0,13,Sub,West Ham,Newcastle United,2,2,21973,2023,616960,0.0,0,0,0,0.0,0.0,0.0,3,3
0,0,-1,0,23.8,525,0.03,0.06,0.03,0.29,99,0,0,5.4,7.0,2023-10-29,33,9,0,0,0,0,10,0,49398,0,1,0,23.0,0,-2912,733,3645,57,True,1,0,1,0.0335136204957962,28,Sub,West Ham,Everton,0,1,21993,2023,620336,0.0428078435361385,0,2,0,0.0335136204957962,0.0763214603066444,0.0,2,3
0,0,11,0,16.3,525,0.1,0.1,0.0,1.03,101,2,0,2.1,4.6,2023-11-04,63,4,0,0,0,0,11,0,47760,1,2,3,0.0,2,-1967,1272,3239,57,False,0,0,0,0.0,71,ML,Brentford,West Ham,3,2,21995,2023,621545,0.581981360912323,0,1,0,0.0,1.1869357824325562,0.6049544811248779,2,2
0,0,3,0,5.2,525,0.01,0.07,0.06,0.12,122,0,0,1.9,1.4,2023-11-25,27,6,0,0,0,0,13,0,47280,0,2,1,12.0,1,-400,1527,1927,56,False,0,0,2,0.0695177763700485,26,Sub,Burnley,West Ham,1,2,22016,2023,624863,0.0,0,0,0,0.0695177763700485,0.0695177763700485,0.0,2,2
0,0,-3,0,1.2,525,0.0,0.45,0.45,0.8,155,1,0,2.1,2.2,2023-12-10,25,10,0,0,0,0,16,0,44826,0,0,5,18.0,1,-929,356,1285,56,False,0,0,2,0.357680469751358,21,Sub,Fulham,West Ham,5,0,22049,2023,629320,0.0,0,0,0,0.357680469751358,0.3780265748500824,0.0542812757194042,2,3
