assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,team_h_difficulty,team_a_difficulty
0,0,3,0,11.3,433,0.0,0.0,0.0,0.28,16,0,0,1.4,3.0,2023-08-19,24,13,0,0,0,0,2,0,725447,0,0,1,0.0,1,-104732,26713,131445,80,False,0,0,0,0.0,21,Sub,Manchester City,Newcastle United,1,0,22291,2023,605576,0.0159003306180238,0,1,0,0.0,0.0159003306180238,0.0,3,5
0,0,0,0,0.0,433,0.0,0.1,0.1,0.56,29,2,0,0.3,0.0,2023-08-27,18,11,0,0,0,0,3,0,623141,0,2,1,8.0,1,-120597,12100,132697,79,True,0,0,2,0.1135751381516456,14,Sub,Newcastle United,Liverpool,1,2,22304,2023,607692,0.0,0,0,0,0.1135751381516456,0.1135751381516456,0.0,4,4
0,1,27,0,0.5,433,0.0,0.45,0.45,0.18,33,2,1,5.3,33.2,2023-09-02,32,5,0,0,0,0,4,0,536178,0,1,3,19.0,6,-95206,5122,100328,79,False,0,1,1,0.3121339380741119,30,Sub,Brighton,Newcastle United,3,1,21931,2023,608893,0.0,0,0,1,0.3121339380741119,0.4151743650436401,0.1030404269695282,3,3
0,0,23,1,4.7,433,0.08,1.06,0.98,0.54,46,0,1,7.5,33.0,2023-09-16,90,4,0,0,0,0,5,0,498144,1,0,1,37.0,5,-49753,14777,64530,78,True,1,1,3,0.9912685751914978,90,FW,Newcastle United,Brentford,1,0,21943,2023,610656,0.0,0,0,0,0.2300997227430343,0.2300997227430343,0.1338002383708953,2,4
0,0,20,1,3.0,433,0.01,1.18,1.17,0.73,60,0,1,14.7,43.2,2023-09-24,69,17,0,0,0,0,6,0,579080,1,8,0,101.0,6,71481,101298,29817,78,False,0,1,5,1.5146150588989258,76,FW,Sheffield United,Newcastle United,0,8,21954,2023,613099,0.0,0,0,1,1.5146150588989258,1.5146150588989258,0.0,3,2
0,0,1,0,0.0,433,0.0,0.0,0.0,0.08,79,1,0,0.0,0.0,2023-10-08,4,19,0,0,0,0,8,0,427047,0,2,2,0.0,1,-147159,2612,149771,78,False,0,0,0,0.0,2,Sub,West Ham,Newcastle United,2,2,21973,2023,616973,0.0,0,0,0,0.0,0.0,0.0,3,3
0,0,23,1,1.4,433,0.01,0.75,0.74,0.39,87,0,1,5.7,29.2,2023-10-21,69,8,0,0,0,0,9,0,452959,1,0,4,26.0,6,13068,45375,32307,78,True,0,1,2,1.123631715774536,75,FW,Newcastle United,Crystal Palace,4,0,21981,2023,618162,0.0,0,0,1,1.123631715774536,1.6321711540222168,0.5085394978523254,2,4
0,3,47,0,5.3,433,0.0,1.62,1.62,0.98,100,2,2,13.4,67.0,2023-10-28,90,20,0,0,0,0,10,0,499204,1,2,2,62.0,13,41261,68587,27326,78,False,0,2,4,2.03593373298645,90,FW,Wolverhampton Wanderers,Newcastle United,2,2,21994,2023,620134,0.0,0,0,1,1.2747650146484375,1.1683911085128784,0.0,3,2
0,0,8,1,1.1,433,0.01,0.1,0.09,0.53,107,0,0,0.6,2.4,2023-11-04,61,1,0,0,0,0,11,0,569861,1,0,1,2.0,2,65723,94474,28751,78,True,0,0,0,0.0,66,FW,Newcastle United,Arsenal,1,0,22001,2023,621774,0.0,0,0,0,0.0,0.0935329720377922,0.0935329720377922,5,4
1,0,12,0,20.8,433,0.05,0.19,0.14,1.58,159,1,0,6.5,23.0,2023-12-10,26,18,0,0,0,0,16,0,342979,0,1,4,21.0,4,-19549,245,19794,78,False,0,0,1,0.1282568275928497,23,Sub,Tottenham,Newcastle United,4,1,22053,2023,629569,0.3132510185241699,1,2,0,0.1282568275928497,0.4415078461170196,0.0,3,4
0,0,-2,1,11.1,433,0.03,0.31,0.28,0.29,168,0,0,6.1,3.2,2023-12-16,90,10,0,0,0,0,17,0,377948,1,0,3,47.0,2,29705,38431,8726,78,True,0,0,4,0.4473726153373718,90,FW,Newcastle United,Fulham,3,0,22062,2023,630333,0.0448995754122734,0,1,0,0.4473726153373718,0.4922721982002258,0.0,2,4
0,0,1,0,14.8,433,0.0,0.76,0.76,1.88,175,1,0,7.9,6.8,2023-12-23,90,12,0,0,0,0,18,0,603271,1,0,1,57.0,2,184932,191523,6591,78,False,0,0,3,0.5728828310966492,90,FW,Luton,Newcastle United,1,0,22069,2023,632659,0.054618377238512,0,1,0,0.5728828310966492,0.2056115269660949,0.0,3,2
0,0,3,0,0.3,433,0.0,0.26,0.26,1.01,189,1,0,0.8,0.0,2023-12-26,35,16,0,0,0,0,19,0,552287,0,3,1,10.0,1,-12258,29287,41545,79,True,0,0,2,0.2027209848165512,32,Sub,Newcastle United,Nottingham Forest,1,3,22083,2023,632925,0.0,0,0,0,0.2027209848165512,0.0781221836805343,0.0,2,4
0,0,3,0,21.8,433,0.12,0.12,0.0,1.08,229,2,0,3.5,5.2,2024-02-03,45,12,0,0,0,0,23,0,329160,0,4,4,8.0,1,-9720,929,10649,78,True,0,0,0,0.0,40,Sub,Newcastle United,Luton,4,4,22123,2023,638614,0.1661024689674377,0,2,0,0.0,0.2384873926639557,0.1352550983428955,2,4
0,0,-3,0,0.8,433,0.0,0.0,0.0,1.5,237,2,0,0.8,0.0,2024-02-10,90,16,0,0,0,0,24,0,338924,1,3,2,8.0,1,8403,15485,7082,78,False,1,0,0,0.0,90,FW,Nottingham Forest,Newcastle United,2,3,22131,2023,640419,0.0,0,0,0,0.0,0.0,0.0,3,2
0,0,3,0,0.1,433,0.0,0.0,0.0,0.34,284,1,0,0.2,0.0,2024-04-24,25,8,0,0,0,0,34,0,290756,0,0,2,2.0,1,-1464,129,1593,78,False,0,0,0,0.0,24,Sub,Crystal Palace,Newcastle United,2,0,22178,2023,656362,0.0,0,0,0,0.0,0.0,0.0,3,2
0,0,26,0,0.6,433,0.11,0.65,0.54,0.08,346,0,1,7.8,41.4,2024-04-27,24,17,0,0,0,0,35,0,294093,0,1,5,36.0,5,2908,4261,1353,78,True,0,1,2,0.5721659064292908,20,Sub,Newcastle United,Sheffield United,5,1,22240,2023,657017,0.0,0,0,1,0.5721659064292908,0.6383623480796814,0.0661964491009712,2,4
0,0,28,1,12.1,433,0.11,1.03,0.92,0.6,354,0,1,9.7,33.6,2024-05-04,68,6,0,0,0,0,36,0,300685,1,4,1,51.0,5,6041,7920,1879,78,False,1,1,2,0.8898428082466125,75,FW,Burnley,Newcastle United,1,4,22248,2023,658890,0.3391649723052978,0,1,1,0.8898428082466125,2.0497727394104004,0.8207648992538452,3,2
