assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,team_h_difficulty,team_a_difficulty
0,0,15,1,30.3,19,0.11,0.27,0.16,0.8,12,0,0,7.1,10.6,2023-08-21,88,8,0,0,0,0,2,0,5980568,1,1,0,30.0,3,446931,473575,26644,86,False,0,0,3,0.2426857203245163,90,FWR,Crystal Palace,Arsenal,0,1,22294,2023,606390,0.3519904315471649,0,2,0,0.2426857203245163,1.1072299480438232,0.5384305119514465,5,2
0,1,26,0,63.2,19,1.08,2.44,1.36,0.53,21,2,1,17.9,51.0,2023-08-26,90,10,0,0,0,0,3,0,6259148,1,2,2,65.0,8,123264,208193,84929,86,True,0,1,3,1.3447612524032593,90,FWR,Arsenal,Fulham,2,2,22297,2023,606925,0.2331103682518005,0,4,0,0.5835924744606018,0.8741596937179565,0.3121629655361175,2,5
1,0,22,0,68.2,19,0.24,0.69,0.45,0.96,31,1,0,13.5,35.0,2023-09-03,90,14,0,0,0,0,4,0,6352382,1,1,3,32.0,4,7970,144180,136210,87,True,1,0,3,0.5184111595153809,90,FWR,Arsenal,Manchester United,3,1,21934,2023,609652,0.2586778998374939,1,5,0,0.5184111595153809,0.5872179269790649,0.0544815510511398,3,5
1,0,20,1,26.2,19,0.14,0.14,0.0,0.3,43,0,0,5.4,24.0,2023-09-17,90,9,0,0,0,0,5,0,6390390,1,1,0,4.0,6,-71021,111675,182696,87,False,0,0,0,0.0,90,FWR,Everton,Arsenal,0,1,21941,2023,611293,0.0478419959545135,1,1,0,0.0,0.187421828508377,0.187421828508377,5,2
1,3,46,0,56.3,19,0.27,1.13,0.86,1.41,51,2,1,15.3,55.0,2023-09-24,90,18,0,0,0,0,6,0,6446869,1,2,2,42.0,13,22447,126776,104329,87,True,0,1,3,0.8240894079208374,90,FWR,Arsenal,Tottenham,2,2,21952,2023,612773,0.6429338455200195,0,3,0,0.0629205629229545,0.1493540108203888,0.0337860770523548,3,5
0,1,29,1,4.1,19,0.45,1.41,0.96,0.69,62,0,1,12.2,39.8,2023-09-30,75,3,0,0,0,0,7,0,5808416,1,4,0,78.0,9,-596518,160937,757455,87,False,0,1,3,1.333116888999939,81,FWR,Bournemouth,Arsenal,0,4,21959,2023,614712,0.0,0,0,1,1.333116888999939,1.487373948097229,0.1869977712631225,5,2
1,0,20,0,43.3,19,0.16,0.16,0.0,1.36,84,2,0,8.2,33.0,2023-10-21,90,7,0,0,0,0,9,0,4680006,1,2,2,6.0,5,-470223,59119,529342,85,False,0,0,0,0.0,90,FWR,Chelsea,Arsenal,2,2,21978,2023,618329,0.4654230177402496,1,3,0,0.0,0.5038906931877136,0.0882023647427558,5,3
1,0,16,1,14.9,19,0.06,0.06,0.0,0.03,91,0,0,3.6,2.8,2023-10-28,72,17,0,0,0,0,10,0,5178459,1,0,5,18.0,6,440171,540989,100818,86,True,0,0,0,0.0,76,FWR,Arsenal,Sheffield United,5,0,21986,2023,619904,0.0822388231754303,0,1,0,0.0,0.0822388231754303,0.0,2,5
0,0,13,0,27.5,19,0.25,0.27,0.02,1.09,107,1,0,4.8,12.2,2023-11-04,90,15,0,0,0,0,11,0,5127799,1,0,1,8.0,2,-35976,123254,159230,86,False,0,0,1,0.018458355218172,90,FWR,Newcastle United,Arsenal,1,0,22001,2023,621788,0.0,0,0,0,0.018458355218172,0.2224880158901214,0.2040296494960785,5,4
1,0,20,0,43.8,19,0.4,0.55,0.15,0.27,111,1,0,9.4,21.0,2023-11-11,80,6,0,0,0,0,12,0,5090849,1,1,3,29.0,5,-45266,222994,268260,86,True,0,0,3,0.1381707787513733,85,FWR,Arsenal,Burnley,3,1,22006,2023,623267,1.1112674474716189,1,3,0,0.1381707787513733,1.108519196510315,0.0722085386514663,2,5
1,2,29,1,67.6,19,0.46,0.46,0.0,1.11,121,0,0,10.4,30.6,2023-11-25,90,4,0,0,0,0,13,0,5442573,1,1,0,6.0,8,291729,365604,73875,87,False,0,0,0,0.0,90,FWR,Brentford,Arsenal,0,1,22015,2023,625138,0.9361327290534972,1,5,0,0.0,1.1933019161224363,0.7127330899238586,5,2
0,1,27,0,61.4,19,0.69,1.01,0.32,0.71,131,1,1,16.2,55.4,2023-12-02,90,20,0,0,0,0,14,0,5784976,1,1,2,45.0,8,346127,378948,32821,88,True,0,1,3,0.4166768491268158,90,FWR,Arsenal,Wolverhampton Wanderers,2,1,22026,2023,626631,0.2542352676391601,0,4,1,0.4166768491268158,1.2916111946105957,1.1457120180130005,2,5
1,0,22,0,25.8,19,0.39,0.49,0.1,0.5,146,3,0,9.8,30.8,2023-12-05,90,12,0,0,0,0,15,0,5991437,1,4,3,41.0,5,199443,216915,17472,89,False,0,0,3,0.1447686403989792,90,FWR,Luton,Arsenal,3,4,22039,2023,627925,0.5093207955360413,1,2,0,0.1447686403989792,1.8244335651397705,1.1703441143035889,5,2
0,0,4,0,12.4,19,0.09,0.48,0.39,0.51,151,1,0,6.2,19.2,2023-12-09,90,2,0,0,0,0,16,0,6080469,1,0,1,30.0,2,86895,147290,60395,89,False,0,0,3,0.4115120470523834,90,FWR,Aston Villa,Arsenal,1,0,22045,2023,628953,0.0317790508270263,0,1,0,0.4115120470523834,0.6646040081977844,0.253091961145401,5,4
0,0,15,1,42.9,19,0.71,0.94,0.23,0.67,161,0,0,10.3,7.6,2023-12-17,88,5,0,0,0,0,17,0,6156547,1,0,2,52.0,3,44976,139820,94844,90,True,0,0,4,0.2850139439105987,90,FWR,Arsenal,Brighton,2,0,22056,2023,630767,0.5747582912445068,0,3,0,0.2850139439105987,1.0332481861114502,0.7378482222557068,2,5
0,0,3,0,37.6,19,0.08,0.12,0.04,0.95,174,1,0,6.8,11.6,2023-12-23,90,11,0,0,0,0,18,0,6086940,1,1,1,19.0,1,-40105,51687,91792,90,False,1,0,2,0.0711805298924446,90,FWR,Liverpool,Arsenal,1,1,22068,2023,632844,0.2035723626613617,0,3,0,0.0711805298924446,0.3055044114589691,0.1347523331642151,5,5
0,0,6,0,61.3,19,0.57,1.15,0.58,1.48,181,2,0,17.6,27.2,2023-12-28,90,19,0,0,0,0,19,0,6110363,1,2,0,87.0,2,-10268,85560,95828,90,True,0,0,9,0.8405827283859253,90,FWR,Arsenal,West Ham,0,2,22076,2023,633189,0.4902911484241485,0,4,0,0.8405827283859253,1.880326271057129,0.5844980478286743,2,5
0,0,18,0,18.7,19,0.09,1.09,1.0,1.34,193,2,1,10.6,36.8,2023-12-31,90,10,0,0,0,0,20,0,6043981,1,1,2,50.0,7,-72591,83583,156174,90,False,0,1,3,1.112171649932861,90,FWR,Fulham,Arsenal,2,1,22087,2023,633720,0.0621331632137298,0,1,1,1.112171649932861,1.4306275844573977,0.3076078295707702,5,3
0,0,17,1,56.2,19,0.41,0.51,0.1,0.33,201,0,0,8.4,14.4,2024-01-20,90,8,0,0,0,0,21,0,6642816,1,0,5,13.0,3,543310,717662,174352,91,True,0,0,2,0.0514003597199916,90,FWR,Arsenal,Crystal Palace,5,0,22103,2023,635676,0.7323555946350098,0,4,0,0.0514003597199916,0.7135074138641357,0.5807851552963257,2,5
0,3,35,0,48.0,19,0.19,0.55,0.36,0.4,215,1,1,14.5,47.2,2024-01-30,90,16,0,0,0,0,22,0,6495716,1,2,1,50.0,10,-135212,134323,269535,91,False,0,1,6,0.3252074718475342,90,FWR,Nottingham Forest,Arsenal,1,2,22108,2023,637769,0.2645312249660492,0,4,1,0.3252074718475342,1.0002644062042236,0.6257387399673462,5,2
