assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,team_h_difficulty,team_a_difficulty
0,0,3,0,23.3,402,0.03,0.09,0.06,0.81,16,1,0,4.0,4.0,2023-08-19,85,13,0,0,0,0,2,0,638475,1,0,1,13.0,2,-80055,16848,96903,65,False,0,0,2,0.0520223155617713,89,FWR,Manchester City,Newcastle United,1,0,22291,2023,605573,0.0863310471177101,0,2,0,0.0520223155617713,0.2028479129076004,0.114531509578228,3,5
0,0,7,0,5.1,402,0.02,0.61,0.59,0.95,29,2,0,4.0,0.0,2023-08-27,90,11,0,0,0,0,3,0,561157,1,2,1,36.0,2,-89888,13929,103817,64,True,0,0,6,0.3939617574214935,90,FWR,Newcastle United,Liverpool,1,2,22304,2023,607689,0.0,0,0,0,0.3939617574214935,0.3831813335418701,0.1690190583467483,4,4
0,0,5,0,1.3,402,0.0,0.0,0.0,1.24,33,1,0,0.6,2.4,2023-09-02,57,5,0,0,0,0,4,0,513537,1,1,3,2.0,1,-56467,20770,77237,64,False,0,0,0,0.0,60,FWR,Brighton,Newcastle United,3,1,21931,2023,608889,0.0,0,0,0,0.0,0.1115816459059715,0.1115816459059715,3,3
0,0,2,0,0.3,402,0.0,0.0,0.0,0.23,46,0,0,0.2,2.0,2023-09-16,7,4,0,0,0,0,5,0,466388,0,0,1,0.0,1,-55103,31032,86135,63,True,0,0,0,0.0,2,Sub,Newcastle United,Brentford,1,0,21943,2023,610658,0.0,0,0,0,0.0,0.0,0.0,2,4
0,0,21,1,3.8,402,0.03,0.41,0.38,0.73,60,0,1,6.3,35.8,2023-09-24,69,17,0,0,0,0,6,0,426453,1,8,0,23.0,8,-42527,13949,56476,63,False,0,1,3,0.5533943176269531,76,FWR,Sheffield United,Newcastle United,0,8,21954,2023,613098,0.0,0,0,1,0.5533943176269531,0.5369340181350708,0.0921757593750953,3,2
0,2,33,1,3.5,402,0.06,0.12,0.06,0.65,66,0,1,6.0,45.4,2023-09-30,90,6,0,0,0,0,7,0,465141,1,0,2,11.0,10,30968,57564,26596,63,True,0,1,1,0.0326218828558921,90,FWR,Newcastle United,Burnley,2,0,21958,2023,614665,0.0,0,0,1,0.0326218828558921,1.032745599746704,1.0001237392425537,2,4
0,0,5,0,4.9,402,0.02,0.04,0.02,1.14,79,1,0,0.7,0.0,2023-10-08,81,19,0,0,0,0,8,0,734138,1,2,2,5.0,1,247804,299630,51826,63,False,1,0,1,0.0176482368260622,84,FWR,West Ham,Newcastle United,2,2,21973,2023,616970,0.0,0,0,0,0.0176482368260622,0.0176482368260622,0.0,3,3
0,0,4,0,1.2,402,0.01,0.17,0.16,0.82,87,0,0,2.3,4.4,2023-10-21,20,8,0,0,0,0,9,0,774433,0,0,4,17.0,1,48212,98231,50019,64,True,0,0,1,0.2680928409099579,15,Sub,Newcastle United,Crystal Palace,4,0,21981,2023,618165,0.0,0,0,0,0.2680928409099579,0.2680928409099579,0.0,2,4
0,0,9,0,4.8,402,0.01,0.01,0.0,0.91,100,2,0,1.1,4.4,2023-10-28,71,20,0,0,0,0,10,0,623400,1,2,2,2.0,2,-147133,14153,161286,64,False,0,0,0,0.0,79,FWR,Wolverhampton Wanderers,Newcastle United,2,2,21994,2023,620133,0.0,0,0,0,0.0,0.3144700825214386,0.3144700825214386,3,2
0,0,11,1,14.4,402,0.07,0.07,0.0,0.53,107,0,0,2.4,7.6,2023-11-04,62,1,0,0,0,0,11,0,549071,1,0,1,2.0,3,-77900,14258,92158,63,True,0,0,0,0.0,67,FWR,Newcastle United,Arsenal,1,0,22001,2023,621773,0.0935329720377922,0,1,0,0.0,0.1573944091796875,0.0638614371418953,5,4
0,0,0,0,1.0,402,0.01,0.01,0.0,0.32,113,0,0,0.7,4.0,2023-11-11,30,3,0,0,0,0,12,0,537473,1,0,2,2.0,1,-15766,23266,39032,63,False,0,0,0,0.0,30,FWR,Bournemouth,Newcastle United,2,0,22005,2023,623491,0.0,0,0,0,0.0,0.0215649250894784,0.0215649250894784,3,2
1,1,22,0,37.7,402,0.16,0.16,0.0,0.58,127,1,0,7.3,25.4,2023-11-25,86,7,0,0,0,0,13,0,424972,1,1,4,10.0,6,-106859,2070,108929,62,True,0,0,0,0.0,90,FWR,Newcastle United,Chelsea,4,1,22021,2023,624903,0.1887832432985305,1,3,0,0.0,0.6296984553337097,0.6077566742897034,3,4
0,0,7,1,14.7,402,0.06,0.48,0.42,0.36,138,0,0,5.6,6.6,2023-12-02,90,14,0,0,0,0,14,0,436523,1,0,1,35.0,3,2895,19402,16507,62,True,0,0,5,0.4349704682826996,90,FWR,Newcastle United,Manchester United,1,0,22032,2023,626939,0.1509932726621627,0,1,0,0.4349704682826996,0.6350979208946228,0.1090991869568824,3,4
0,0,1,0,5.9,402,0.03,0.57,0.54,3.23,144,3,0,4.1,5.6,2023-12-07,90,9,0,0,0,0,15,0,453786,1,0,3,29.0,2,15553,29879,14326,62,False,0,0,3,0.7593561410903931,90,FWR,Everton,Newcastle United,3,0,22037,2023,628192,0.0,0,0,0,0.7593561410903931,0.7235390543937683,0.0,3,2
0,0,7,0,3.1,402,0.04,0.18,0.14,2.3,159,3,0,3.5,14.6,2023-12-10,63,18,0,0,0,0,16,0,440159,1,1,4,17.0,2,-13440,10122,23562,62,False,0,0,1,0.3073084652423858,67,FWR,Tottenham,Newcastle United,4,1,22053,2023,629563,0.0,0,0,0,0.3073084652423858,0.4186633825302124,0.1113549172878265,3,4
0,1,32,1,49.6,402,0.11,1.28,1.17,0.29,168,0,1,15.7,49.4,2023-12-16,90,10,0,0,0,0,17,0,446224,1,0,3,58.0,9,3854,23627,19773,62,True,0,1,5,1.0770161151885986,90,FWR,Newcastle United,Fulham,3,0,22062,2023,630332,0.1517858356237411,0,3,1,1.0770161151885986,2.456963062286377,1.2898342609405518,2,4
0,0,6,0,12.0,402,0.01,0.19,0.18,1.79,175,1,0,2.8,5.4,2023-12-23,80,12,0,0,0,0,18,0,499545,1,0,1,11.0,2,43417,50971,7554,62,False,0,0,2,0.1916013807058334,84,FWR,Luton,Newcastle United,1,0,22069,2023,632658,0.1355087757110595,0,2,0,0.1916013807058334,0.2689079344272613,0.0,3,2
0,0,12,0,28.2,402,0.22,0.28,0.06,2.45,189,2,0,5.5,9.4,2023-12-26,54,16,0,0,0,0,19,0,496322,1,3,1,17.0,1,3817,21197,17380,62,True,0,0,1,0.0636246129870414,58,FWR,Newcastle United,Nottingham Forest,1,3,22083,2023,632919,0.4589669406414032,0,2,0,0.0636246129870414,0.5271145105361938,0.056847047060728,2,4
0,0,3,0,0.4,402,0.0,0.07,0.07,3.31,194,3,0,0.5,0.2,2024-01-01,36,11,0,0,0,0,20,0,439981,0,2,4,4.0,1,-55516,3757,59273,62,False,0,0,1,0.0506329648196697,31,Sub,Liverpool,Newcastle United,4,2,22088,2023,633785,0.0,0,0,0,0.0506329648196697,0.0506329648196697,0.0,3,5
0,0,9,0,38.4,402,0.1,0.22,0.12,2.84,209,3,0,6.8,20.0,2024-01-13,90,13,0,0,0,0,21,0,415568,1,3,2,10.0,2,-26385,9736,36121,62,True,0,0,1,0.0779885128140449,90,FWR,Newcastle United,Manchester City,2,3,22100,2023,634955,0.2060263901948928,0,3,0,0.0779885128140449,0.2840149104595184,0.0,5,4
0,0,8,0,11.6,402,0.62,0.62,0.0,1.42,211,1,0,2.5,9.4,2024-01-30,47,2,0,0,0,0,22,0,389007,0,3,1,4.0,1,-28294,4041,32335,62,False,0,0,0,0.0,48,Sub,Aston Villa,Newcastle United,1,3,22105,2023,637892,0.6455581188201904,0,1,0,0.0,1.1233702898025513,1.1233702898025513,3,4
0,0,13,0,14.2,402,0.03,0.03,0.0,2.09,229,4,0,2.1,2.4,2024-02-03,62,12,0,0,0,0,23,0,390794,1,4,4,4.0,2,652,11129,10477,62,True,0,0,0,0.0,67,FWL,Newcastle United,Luton,4,4,22123,2023,638612,0.0844722390174865,0,1,0,0.0,0.1473424136638641,0.0628701746463775,2,4
0,0,4,0,1.6,402,0.01,0.01,0.0,1.16,237,2,0,0.5,1.2,2024-02-10,59,16,0,0,0,0,24,0,382581,1,3,2,2.0,1,-8845,10003,18848,61,False,0,0,0,0.0,66,FWR,Nottingham Forest,Newcastle United,2,3,22131,2023,640418,0.0,0,0,0,0.0,0.0190574396401643,0.0190574396401643,3,2
0,0,7,0,21.3,402,0.25,0.51,0.26,2.47,247,2,0,4.2,0.0,2024-02-17,90,3,0,0,0,0,25,0,364324,1,2,2,22.0,2,-16813,3812,20625,61,True,0,0,4,0.2119163423776626,90,FWR,Newcastle United,Bournemouth,2,2,22141,2023,641829,0.0457220077514648,0,1,0,0.2119163423776626,0.1596364676952362,0.027142971754074,2,4
0,0,5,0,4.6,402,0.01,0.01,0.0,2.03,251,2,0,0.7,0.0,2024-02-24,63,1,0,0,0,0,26,0,356372,1,1,4,2.0,2,-9863,2580,12443,61,False,0,0,0,0.0,67,FWR,Arsenal,Newcastle United,4,1,22146,2023,643540,0.0,0,0,0,0.0,0.0659809187054634,0.0659809187054634,3,5
0,0,0,0,0.3,402,0.01,0.18,0.17,0.18,267,0,0,3.7,3.4,2024-03-02,20,20,0,0,0,0,27,0,351172,0,0,3,33.0,1,-6387,2460,8847,61,True,0,0,1,0.476138025522232,17,Sub,Newcastle United,Wolverhampton Wanderers,3,0,22161,2023,644968,0.0,0,0,0,0.476138025522232,0.476138025522232,0.0,2,4
0,0,4,0,2.1,402,0.02,0.07,0.05,0.79,275,2,0,3.4,6.8,2024-03-11,68,7,0,0,0,0,28,0,342880,1,2,3,25.0,2,-8534,1326,9860,61,False,0,0,1,0.0567731224000453,73,FWR,Chelsea,Newcastle United,3,2,22169,2023,647854,0.0,0,0,0,0.0567731224000453,0.0567731224000453,0.0,3,3
0,0,10,0,21.3,402,0.35,0.35,0.0,0.0,297,0,0,3.2,6.4,2024-03-30,10,19,0,0,0,0,30,0,337515,0,3,4,4.0,1,-1565,2265,3830,60,True,0,0,0,0.0,11,Sub,Newcastle United,West Ham,4,3,22191,2023,649410,0.4711029529571533,0,2,0,0.0,0.4711029529571533,0.0,2,4
0,0,3,0,1.7,402,0.0,0.0,0.0,0.4,354,1,0,0.2,0.4,2024-05-04,13,6,0,0,0,0,36,0,293311,0,4,1,0.0,1,-2087,51,2138,60,False,0,0,0,0.0,7,Sub,Burnley,Newcastle United,1,4,22248,2023,658892,0.0,0,0,0,0.0,0.0,0.0,3,2
0,0,-4,0,1.2,402,0.01,0.06,0.05,0.14,366,0,0,2.2,1.8,2024-05-11,22,5,0,0,0,0,37,0,294095,0,1,1,19.0,0,448,1847,1399,60,True,1,0,1,0.0750515162944793,17,Sub,Newcastle United,Brighton,1,1,22260,2023,660668,0.0,0,0,0,0.0750515162944793,0.1804927438497543,0.1054412275552749,2,4
