assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,team_h_difficulty,team_a_difficulty
0,0,9,0,69.7,199,0.35,1.17,0.82,1.8,19,3,0,11.5,23.0,2023-08-20,90,19,0,1,0,0,2,0,428097,1,1,3,22.0,0,47125,75645,28520,50,False,0,0,2,0.7907420992851257,90,MC,West Ham,Chelsea,3,1,22293,2023,605916,0.1803677678108215,0,4,0,0.0295732729136943,0.2193574160337448,0.1185191050171852,3,3
0,0,1,1,38.5,199,0.29,0.55,0.26,0.43,26,0,0,5.4,0.0,2023-08-25,90,12,0,0,0,0,3,0,440229,1,0,3,18.0,2,-6685,54504,61189,50,True,1,0,4,0.615098237991333,90,AMC,Chelsea,Luton,3,0,22295,2023,606590,0.2409330904483795,0,2,0,0.615098237991333,1.7592508792877195,1.0758800506591797,2,3
0,0,14,0,46.6,199,0.53,0.75,0.22,0.71,35,1,0,8.1,22.8,2023-09-02,90,16,0,0,0,0,4,0,409718,1,1,0,12.0,2,-41206,27221,68427,50,True,0,0,4,0.1965392380952835,90,AMC,Chelsea,Nottingham Forest,0,1,21930,2023,608746,0.6523445248603821,0,3,0,0.1965392380952835,1.0525976419448853,0.8655224442481995,2,3
0,0,10,1,7.3,199,0.03,0.05,0.02,1.1,42,0,0,2.5,8.6,2023-09-17,80,3,0,0,0,0,5,0,388045,1,0,0,9.0,3,-35053,23566,58619,50,False,0,0,1,0.0242354106158018,82,AMC,Bournemouth,Chelsea,0,0,21942,2023,610981,0.0,0,0,0,0.0242354106158018,0.367678165435791,0.3434427678585052,3,2
0,0,6,1,3.7,199,0.01,0.22,0.21,0.32,55,0,0,1.8,7.8,2023-09-24,67,2,0,0,0,0,6,0,369150,1,1,0,6.0,3,-23298,13861,37159,50,True,0,0,1,0.1049336269497871,70,AMC,Chelsea,Aston Villa,0,1,21947,2023,612742,0.0,0,0,0,0.1049336269497871,0.4378464221954345,0.3329127728939056,3,3
0,0,14,1,14.9,199,0.13,0.51,0.38,1.08,64,0,0,5.6,21.2,2023-10-02,90,10,0,0,0,0,7,0,345863,1,2,0,20.0,3,-25493,13642,39135,49,False,0,0,2,0.5090146064758301,90,MC,Fulham,Chelsea,0,2,21964,2023,615827,0.0811678692698478,0,1,0,0.5090146064758301,0.8983135223388672,0.3081309795379638,3,3
0,0,11,0,11.9,199,0.06,0.14,0.08,0.75,73,1,0,5.5,18.2,2023-10-07,90,6,0,0,0,0,8,0,347715,1,4,1,25.0,1,-2732,24469,27201,49,False,1,0,1,0.0671166405081749,90,MC,Burnley,Chelsea,1,4,21967,2023,616391,0.0,0,0,0,0.0671166405081749,0.3033908903598785,0.236274242401123,3,2
0,0,10,0,17.3,199,0.02,0.11,0.09,1.06,84,2,0,4.4,14.4,2023-10-21,90,1,0,0,0,0,9,0,327189,1,2,2,12.0,2,-21894,9591,31485,49,True,0,0,2,0.0758308246731758,90,DMC,Chelsea,Arsenal,2,2,21978,2023,618312,0.0530076138675212,0,1,0,0.0758308246731758,0.1288384348154068,0.0,5,3
1,0,12,0,11.5,199,0.01,0.05,0.04,0.23,110,1,0,2.5,9.2,2023-11-06,57,18,0,0,0,0,11,0,281304,1,4,1,4.0,4,-27238,3670,30908,48,False,0,0,2,0.0307300686836242,70,DMC,Tottenham,Chelsea,1,4,22004,2023,622768,0.0367485918104648,0,1,0,0.0307300686836242,0.1330522447824478,0.1023221686482429,3,4
0,0,13,0,1.3,199,0.01,0.03,0.02,2.77,115,3,0,1.0,6.4,2023-11-12,63,13,0,0,0,0,12,0,272028,1,4,4,2.0,2,-10281,3467,13748,48,True,0,0,1,0.0390546768903732,70,DMC,Chelsea,Manchester City,4,4,22009,2023,624146,0.0,0,0,0,0.0390546768903732,0.1912741959095001,0.1522195190191269,5,3
0,0,12,0,6.6,199,0.19,0.26,0.07,2.28,127,4,0,3.7,13.0,2023-11-25,90,15,0,0,0,0,13,0,266135,1,1,4,17.0,2,-7194,5760,12954,48,False,0,0,1,0.0759514421224594,90,DMC,Newcastle United,Chelsea,4,1,22021,2023,624916,0.0,0,0,0,0.0759514421224594,0.145340621471405,0.145340621471405,3,4
0,3,44,0,2.0,199,0.02,1.37,1.35,1.02,135,2,2,13.2,71.8,2023-12-03,90,5,0,0,0,0,14,0,263089,1,2,3,58.0,14,-4093,4798,8891,48,True,1,2,3,1.333890438079834,90,DMC,Chelsea,Brighton,3,2,22029,2023,627241,0.0,0,0,1,0.5727216005325317,0.0918073803186416,0.0226736757904291,2,3
0,0,7,0,2.2,199,0.01,0.62,0.61,4.07,150,2,0,2.6,7.6,2023-12-06,90,14,0,0,0,0,15,0,301961,1,1,2,16.0,2,36367,39862,3495,48,False,0,0,3,0.6918095350265503,90,DMC,Manchester United,Chelsea,2,1,22044,2023,628101,0.0,0,0,0,0.6918095350265503,0.6760112047195435,0.0,3,4
0,0,13,0,6.5,199,0.03,0.21,0.18,0.92,154,1,0,3.6,11.6,2023-12-10,65,9,0,0,0,0,16,0,308491,1,0,2,18.0,2,6584,17914,11330,48,False,0,0,2,0.1049620136618614,70,DMC,Everton,Chelsea,2,0,22048,2023,629282,0.0,0,0,0,0.1049620136618614,0.2836776375770569,0.1787156164646148,3,2
0,0,3,0,3.0,199,0.01,0.01,0.0,0.22,165,0,0,0.4,0.6,2023-12-16,21,17,0,0,0,0,17,0,312067,0,0,2,0.0,1,2467,17121,14654,48,True,0,0,0,0.0,19,Sub,Chelsea,Sheffield United,2,0,22059,2023,630280,0.0,0,0,0,0.0,0.7036623954772949,0.7036623954772949,2,3
0,0,2,0,0.3,199,0.0,0.0,0.0,1.13,195,1,0,0.4,0.0,2023-12-30,9,12,0,0,0,0,20,0,245944,0,3,2,4.0,1,-20300,366,20666,48,False,0,0,0,0.0,5,Sub,Luton,Chelsea,2,3,22089,2023,633390,0.0,0,0,0,0.0,0.0,0.0,3,2
0,0,17,1,48.0,199,0.35,0.51,0.16,0.86,206,0,0,9.5,29.2,2024-01-13,90,10,0,0,0,0,21,0,237204,1,0,1,18.0,2,-9599,2233,11832,48,True,1,0,2,0.090343952178955,90,DMC,Chelsea,Fulham,1,0,22097,2023,634561,0.5240495800971985,0,3,0,0.090343952178955,0.9529327750205994,0.3837774693965912,2,3
0,0,6,0,6.6,199,0.04,0.06,0.02,2.93,219,4,0,3.3,19.8,2024-01-31,90,11,0,0,0,0,22,0,234302,1,1,4,7.0,1,-4004,2170,6174,48,False,1,0,1,0.007845751941204,90,DMC,Liverpool,Chelsea,4,1,22113,2023,638040,0.0,0,0,0,0.007845751941204,0.4357968270778656,0.4279510974884033,3,5
0,0,14,0,29.2,199,0.27,0.29,0.02,1.93,226,4,0,5.5,22.4,2024-02-04,90,20,0,0,0,0,23,0,232969,1,4,2,3.0,2,-1655,1458,3113,48,True,0,0,1,0.0152093851938843,90,DMC,Chelsea,Wolverhampton Wanderers,2,4,22120,2023,639043,0.128196120262146,0,2,0,0.0152093851938843,0.602573812007904,0.5485779643058777,2,3
0,1,29,0,11.3,199,0.05,0.43,0.38,0.55,232,1,1,8.0,48.0,2024-02-12,90,8,0,0,0,0,24,0,231750,1,3,1,21.0,8,-1719,2854,4573,48,False,0,1,2,0.5355375409126282,90,DMC,Crystal Palace,Chelsea,1,3,22126,2023,641283,0.0,0,0,1,0.5355375409126282,0.7202063202857971,0.1846687793731689,3,2
0,0,11,0,15.1,199,0.25,0.36,0.11,2.91,246,1,0,5.7,35.4,2024-02-17,90,13,0,0,0,0,25,0,235628,1,1,1,6.0,2,2896,6978,4082,48,False,0,0,1,0.078979343175888,90,DMC,Manchester City,Chelsea,1,1,22140,2023,641993,0.0542492270469665,0,1,0,0.078979343175888,0.677274763584137,0.5440462231636047,3,5
