assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,team_h_difficulty,team_a_difficulty
0,0,4,0,1.2,270,0.01,0.16,0.15,1.94,13,2,0,0.8,0.0,2023-08-19,67,4,0,0,0,0,2,0,19528,1,3,0,10.0,2,5776,7458,1682,55,True,0,0,2,0.0909405499696731,70,FWL,Fulham,Brentford,0,3,22287,2023,605095,0.0,0,0,0,0.0909405499696731,0.0909405499696731,0.0,2,3
0,0,6,0,12.0,270,0.03,0.03,0.0,2.58,21,2,0,1.8,1.6,2023-08-26,88,1,0,0,0,0,3,0,17159,1,2,2,4.0,2,-2812,1921,4733,55,False,0,0,0,0.0,90,FWL,Arsenal,Fulham,2,2,22297,2023,606943,0.1221488863229751,0,1,0,0.0,0.1221488863229751,0.0,2,5
1,0,11,0,0.9,270,0.0,0.42,0.42,2.07,39,4,0,4.1,3.8,2023-09-02,72,13,0,0,0,0,4,0,14973,1,1,5,36.0,4,-2723,509,3232,55,False,1,0,2,0.4543544054031372,80,FWL,Manchester City,Fulham,5,1,21927,2023,608732,0.0,0,0,0,0.4543544054031372,0.0134675800800323,0.0,2,5
0,0,4,0,14.3,270,0.01,0.01,0.0,0.42,44,0,0,1.8,3.4,2023-09-16,9,12,0,0,0,0,5,0,20799,0,0,1,0.0,1,4391,6761,2370,55,True,0,0,0,0.0,8,Sub,Fulham,Luton,1,0,21939,2023,610410,0.0854984894394874,0,1,0,0.0,0.0854984894394874,0.0,2,3
0,0,8,1,6.3,270,0.18,0.18,0.0,0.23,56,0,0,1.5,8.6,2023-09-23,78,8,0,0,0,0,6,0,17379,1,0,0,0.0,3,-3194,707,3901,55,False,0,0,0,0.0,83,FWR,Crystal Palace,Fulham,0,0,21948,2023,612141,0.0,0,0,0,0.0,0.0,0.0,2,2
0,2,25,0,13.7,270,0.02,0.79,0.77,0.55,76,1,1,8.2,38.8,2023-10-07,77,17,0,0,0,0,8,0,15663,1,1,3,29.0,9,-438,1046,1484,55,True,0,1,4,0.6998196244239807,90,FWR,Fulham,Sheffield United,3,1,21970,2023,616438,0.0258935336023569,0,1,1,0.6998196244239807,0.728224515914917,0.0581380128860473,2,3
0,0,6,0,2.2,270,0.0,0.0,0.0,1.28,90,2,0,1.1,6.2,2023-10-23,61,18,0,0,0,0,9,0,15545,1,0,2,3.0,2,-380,858,1238,55,False,0,0,1,0.0090285940095782,64,AMR,Tottenham,Fulham,2,0,21984,2023,619298,0.0,0,0,0,0.0090285940095782,0.0090285940095782,0.0,2,4
0,0,2,0,0.8,270,0.01,0.1,0.09,0.61,94,1,0,0.6,1.6,2023-10-29,57,5,0,0,0,0,10,0,14785,1,1,1,4.0,1,-863,261,1124,55,False,0,0,1,0.0600373186171054,60,AMR,Brighton,Fulham,1,1,21988,2023,620648,0.0,0,0,0,0.0600373186171054,0.0600373186171054,0.0,2,3
0,0,3,0,0.3,270,0.0,0.0,0.0,0.33,104,1,0,0.0,0.0,2023-11-04,9,14,0,0,0,0,11,0,15391,0,1,0,0.0,1,328,1428,1100,55,True,0,0,0,0.0,4,Sub,Fulham,Manchester United,0,1,21998,2023,621197,0.0,0,0,0,0.0,0.0,0.0,3,3
0,0,3,0,2.8,270,0.01,0.01,0.0,1.08,112,2,0,0.1,0.0,2023-11-12,45,2,0,0,0,0,12,0,13943,1,1,3,0.0,1,-1463,124,1587,54,False,0,0,0,0.0,51,AMR,Aston Villa,Fulham,3,1,22007,2023,623915,0.0,0,0,0,0.0,0.0264152139425277,0.0264152139425277,2,4
0,0,20,0,4.3,270,0.0,0.19,0.19,1.12,136,2,1,7.5,37.6,2023-12-03,15,11,0,0,0,0,14,0,13111,0,3,4,33.0,6,-529,114,643,54,False,0,1,1,0.5542669892311096,4,Sub,Liverpool,Fulham,4,3,22030,2023,627356,0.0,0,0,1,0.5542669892311096,0.605358898639679,0.605358898639679,2,5
0,0,2,0,2.9,270,0.01,0.01,0.0,0.07,145,0,0,0.4,0.6,2023-12-06,14,16,0,0,0,0,15,0,14410,0,0,5,0.0,1,1191,1498,307,54,True,0,0,0,0.0,10,Sub,Fulham,Nottingham Forest,5,0,22038,2023,627942,0.0,0,0,0,0.0,0.0456203520298004,0.0456203520298004,2,3
0,0,2,0,2.6,270,0.0,0.0,0.0,0.36,155,0,0,0.2,0.0,2023-12-10,11,19,0,0,0,0,16,0,13823,0,0,5,0.0,1,-550,314,864,54,True,0,0,0,0.0,7,Sub,Fulham,West Ham,5,0,22049,2023,629305,0.0,0,0,0,0.0,0.0,0.0,2,3
0,0,-1,0,0.1,270,0.0,0.0,0.0,1.57,168,1,0,0.0,0.0,2023-12-16,13,15,0,0,0,0,17,0,13500,0,0,3,0.0,0,-388,371,759,54,False,1,0,0,0.0,4,Sub,Newcastle United,Fulham,3,0,22062,2023,630352,0.0,0,0,0,0.0,0.0,0.0,2,4
0,0,5,0,26.0,270,0.06,0.08,0.02,0.13,173,1,0,3.4,5.4,2023-12-23,25,6,0,0,0,0,18,0,13424,0,2,0,3.0,1,-197,396,593,54,True,0,0,1,0.0219842121005058,21,Sub,Fulham,Burnley,0,2,22067,2023,632708,0.1358814537525177,0,2,0,0.0219842121005058,0.4848505556583404,0.3269848823547363,2,3
0,0,9,0,5.3,270,0.03,0.07,0.04,1.57,182,2,0,2.1,5.4,2023-12-26,72,3,0,0,0,0,19,0,13315,1,0,3,10.0,2,-124,349,473,54,False,0,0,1,0.016767269000411,76,AMR,Bournemouth,Fulham,3,0,22075,2023,632994,0.0,0,0,0,0.016767269000411,0.0098238568753004,0.0098238568753004,2,2
