assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,team_h_difficulty,team_a_difficulty
0,0,1,0,1.5,254,0.0,0.0,0.0,2.12,11,2,0,0.2,0.8,2023-08-20,45,2,0,0,0,0,2,0,4717,1,0,4,0.0,0,-423,271,694,50,False,1,0,0,0.0,55,DMC,Aston Villa,Everton,4,0,22292,2023,605759,0.0,0,0,0,0.0,0.0,0.0,2,4
0,0,19,0,4.4,254,0.04,0.04,0.0,0.88,27,1,0,1.9,14.4,2023-08-26,90,20,0,0,0,0,3,0,4309,1,1,0,0.0,2,-647,136,783,50,True,0,0,0,0.0,90,DMC,Everton,Wolverhampton Wanderers,0,1,22299,2023,606867,0.0,0,0,0,0.0,0.9026660919189452,0.9026660919189452,2,2
0,0,16,0,5.0,254,0.02,0.02,0.0,1.24,40,2,0,1.6,11.2,2023-09-02,90,17,0,0,0,0,4,0,4228,1,2,2,0.0,2,-299,217,516,49,False,0,0,0,0.0,90,MC,Sheffield United,Everton,2,2,21926,2023,608356,0.0,0,0,0,0.0,0.4361801147460937,0.4361801147460937,2,2
0,0,6,0,14.7,254,0.01,0.08,0.07,1.02,43,1,0,3.7,11.4,2023-09-17,90,1,0,0,0,0,5,0,4147,1,1,0,11.0,2,-286,130,416,49,True,0,0,2,0.0575159452855587,90,MC,Everton,Arsenal,0,1,21941,2023,611278,0.0462927110493183,0,1,0,0.0575159452855587,0.103808656334877,0.0,5,2
0,0,16,0,38.8,254,0.26,0.28,0.02,1.04,52,1,0,4.9,6.8,2023-09-23,90,4,0,0,0,0,6,0,4262,1,3,1,3.0,2,20,246,226,49,False,0,0,1,0.0226989295333623,90,MC,Brentford,Everton,1,3,21949,2023,612352,0.4584532976150512,0,3,0,0.0226989295333623,0.5832033753395081,0.1020511612296104,2,2
0,0,13,0,3.1,254,0.02,0.11,0.09,0.8,63,2,0,1.5,6.6,2023-09-30,45,12,0,0,0,0,7,0,4448,1,2,1,5.0,1,93,395,302,49,True,0,0,1,0.0546118654310703,52,MC,Everton,Luton,1,2,21956,2023,614576,0.0,0,0,0,0.0546118654310703,0.0823177471756935,0.0823177471756935,2,2
0,0,3,0,0.7,254,0.0,0.0,0.0,0.53,103,1,0,0.7,5.8,2023-11-04,90,5,0,0,0,0,11,0,3880,1,1,1,0.0,1,-68,112,180,48,True,1,0,0,0.0,90,MC,Everton,Brighton,1,1,21997,2023,621586,0.0,0,0,0,0.0,0.0,0.0,2,2
0,2,30,0,10.7,254,0.03,0.16,0.13,1.24,116,1,1,7.3,43.6,2023-11-11,45,8,0,0,0,0,12,0,3872,0,3,2,19.0,8,-36,100,136,48,False,0,1,1,0.4530754089355469,39,Sub,Crystal Palace,Everton,2,3,22010,2023,623315,0.0213849693536758,0,1,1,0.4530754089355469,0.4530754089355469,0.0,2,2
0,0,7,0,16.8,254,0.05,0.39,0.34,2.18,123,3,0,4.8,11.6,2023-11-26,90,14,0,0,0,0,13,0,4386,1,3,0,20.0,1,373,514,141,48,True,1,0,3,0.2030050009489059,90,MC,Everton,Manchester United,0,3,22017,2023,625797,0.0254720076918602,0,1,0,0.2030050009489059,0.7098021507263184,0.5067971348762512,3,2
0,0,9,1,12.6,254,0.03,0.06,0.03,0.71,139,0,0,3.7,16.2,2023-12-02,90,16,0,0,0,0,14,0,4612,1,1,0,8.0,3,201,371,170,48,False,0,0,2,0.0338782928884029,90,MC,Nottingham Forest,Everton,0,1,22033,2023,626831,0.0245917085558176,0,1,0,0.0338782928884029,0.0,0.0,2,2
0,0,11,1,14.2,254,0.05,0.23,0.18,1.58,144,0,0,3.2,6.2,2023-12-07,90,15,0,0,0,0,15,0,4623,1,0,3,12.0,2,-10,159,169,48,True,1,0,3,0.1507925689220428,90,MC,Everton,Newcastle United,3,0,22037,2023,628178,0.0494805611670017,0,1,0,0.1507925689220428,0.6115743517875671,0.4113012254238128,3,2
0,0,-3,0,0.6,254,0.0,0.0,0.0,0.2,154,0,0,0.7,6.0,2023-12-10,45,7,0,0,0,0,16,0,4645,1,0,2,0.0,0,-11,176,187,48,True,1,0,0,0.0,50,MC,Everton,Chelsea,2,0,22048,2023,629268,0.0,0,0,0,0.0,0.0,0.0,3,2
0,0,2,0,0.8,254,0.0,0.0,0.0,0.86,178,2,0,0.1,0.2,2023-12-23,23,18,0,0,0,0,18,0,4150,1,1,2,0.0,0,-75,71,146,48,False,1,0,0,0.0,23,DMC,Tottenham,Everton,2,1,22071,2023,632626,0.0,0,0,0,0.0,0.3696351945400238,0.3696351945400238,2,4
0,0,19,0,6.4,254,0.01,0.07,0.06,0.98,227,2,0,3.1,20.2,2024-02-03,90,18,0,0,0,0,23,0,3590,1,2,2,4.0,2,-13,33,46,48,True,0,0,2,0.0719940289855003,90,MC,Everton,Tottenham,2,2,22121,2023,638270,0.0,0,0,0,0.0719940289855003,0.3932377696037292,0.3496048748493194,3,2
0,0,9,0,11.8,254,0.01,0.01,0.0,1.31,236,2,0,2.4,12.4,2024-02-10,88,13,0,0,0,0,24,0,3665,1,0,2,0.0,1,51,105,54,48,False,1,0,0,0.0,90,DMC,Manchester City,Everton,2,0,22130,2023,639892,0.0216757301241159,0,1,0,0.0,0.1132263615727424,0.1132263615727424,2,5
0,0,11,1,4.3,254,0.01,0.06,0.05,0.53,243,0,0,2.3,8.8,2024-02-19,65,8,0,0,0,0,25,0,3715,1,1,1,10.0,3,22,122,100,48,True,0,0,3,0.0830287933349609,67,MC,Everton,Crystal Palace,1,1,22137,2023,642753,0.0,0,0,0,0.0830287933349609,0.122807890176773,0.1060913503170013,2,2
0,0,8,0,1.4,254,0.01,0.01,0.0,0.56,254,0,0,0.8,6.6,2024-02-24,48,5,0,0,0,0,26,0,3777,1,1,1,0.0,1,18,103,85,48,False,0,0,0,0.0,51,MC,Brighton,Everton,1,1,22148,2023,643227,0.0,0,0,0,0.0,0.0,0.0,2,3
0,0,11,0,1.8,254,0.01,0.01,0.0,2.49,310,1,0,1.9,17.6,2024-04-02,81,15,0,0,0,0,31,0,3569,1,1,1,0.0,2,7,26,19,48,False,0,0,0,0.0,86,MC,Newcastle United,Everton,1,1,22202,2023,651025,0.0,0,0,0,0.0,0.2210290729999542,0.2210290729999542,2,4
0,3,35,1,12.7,254,0.01,0.05,0.04,0.85,334,0,1,7.3,53.4,2024-04-21,90,16,0,0,0,0,34,0,3585,1,0,2,7.0,11,-11,42,53,48,True,0,1,1,0.0173548720777034,90,MC,Everton,Nottingham Forest,2,0,22228,2023,655266,0.0900756791234016,0,1,1,0.0173548720777034,0.2866685092449188,0.179237961769104,2,2
0,0,11,1,1.8,254,0.0,0.03,0.03,1.81,285,0,0,3.3,14.2,2024-04-24,74,11,0,0,0,0,34,0,3585,1,0,2,17.0,3,-11,42,53,48,True,0,0,1,0.0701874122023582,81,MC,Everton,Liverpool,2,0,22179,2023,656312,0.0,0,0,0,0.0701874122023582,0.0701874122023582,0.0,4,2
0,2,30,1,6.7,254,0.07,0.13,0.06,0.74,343,0,1,6.2,35.6,2024-04-27,77,4,0,0,0,0,35,0,3850,1,0,1,20.0,10,229,296,67,48,True,0,1,2,0.2892912328243255,80,MC,Everton,Brentford,1,0,22237,2023,657158,0.0,0,0,1,0.2892912328243255,0.3805024921894073,0.3805024921894073,2,2
0,0,11,0,13.5,254,0.01,0.01,0.0,0.71,358,1,0,2.6,12.6,2024-05-03,79,12,0,0,0,0,36,0,5547,1,1,1,0.0,1,1586,1765,179,48,False,1,0,0,0.0,86,MC,Luton,Everton,1,1,22252,2023,658576,0.0270914305001497,0,1,0,0.0,0.0270914305001497,0.0,2,2
