assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,team_h_difficulty,team_a_difficulty
0,0,5,0,1.2,22,0.01,0.01,0.0,0.08,51,0,0,0.5,2.2,2023-09-24,1,18,0,0,0,0,6,0,11705,0,2,2,2.0,1,-475,257,732,53,True,0,0,0,0.0,1,Sub,Arsenal,Tottenham,2,2,21952,2023,612778,0.0,0,0,0,0.0,0.0,0.0,3,5
0,0,-1,0,0.3,22,0.0,0.46,0.46,0.0,62,0,0,4.1,6.2,2023-09-30,9,3,0,0,0,0,7,0,12646,0,4,0,34.0,1,612,1327,715,53,False,0,0,2,0.4928682446479797,4,Sub,Bournemouth,Arsenal,0,4,21959,2023,614719,0.0,0,0,0,0.4928682446479797,0.4928682446479797,0.0,5,2
0,0,2,0,0.7,22,0.0,0.0,0.0,0.06,84,0,0,0.0,0.0,2023-10-21,22,7,0,0,0,0,9,0,12040,0,2,2,0.0,1,-374,297,671,53,False,0,0,0,0.0,20,Sub,Chelsea,Arsenal,2,2,21978,2023,618336,0.0,0,0,0,0.0,0.0,0.0,5,3
1,0,18,1,15.0,22,0.04,0.38,0.34,0.03,91,0,0,4.5,25.4,2023-10-28,72,17,0,0,0,0,10,0,11829,1,0,5,5.0,6,-287,256,543,53,True,0,0,1,0.1184015572071075,76,MC,Arsenal,Sheffield United,5,0,21986,2023,619903,0.047849029302597,1,1,0,0.1184015572071075,0.2876670658588409,0.1214164644479751,2,5
0,0,3,0,0.0,22,0.0,0.09,0.09,0.02,161,0,0,2.0,3.2,2023-12-17,1,5,0,0,0,0,17,0,9639,0,0,2,17.0,1,-107,37,144,53,True,0,0,1,0.1083431914448738,1,Sub,Arsenal,Brighton,2,0,22056,2023,630772,0.0,0,0,0,0.1083431914448738,0.1083431914448738,0.0,2,5
0,0,3,0,1.3,22,0.01,0.09,0.08,0.79,181,0,0,1.5,7.0,2023-12-28,11,19,0,0,0,0,19,0,9811,0,2,0,7.0,1,55,111,56,53,True,0,0,1,0.0412456020712852,6,Sub,Arsenal,West Ham,0,2,22076,2023,633194,0.0,0,0,0,0.0412456020712852,0.2012977302074432,0.1600521355867386,2,5
0,0,2,0,2.2,22,0.03,0.03,0.0,0.05,201,0,0,0.3,0.8,2024-01-20,21,8,0,0,0,0,21,0,9863,0,0,5,0.0,1,-96,122,218,53,True,0,0,0,0.0,17,Sub,Arsenal,Crystal Palace,5,0,22103,2023,635682,0.0,0,0,0,0.0,0.0,0.0,2,5
0,0,11,1,18.6,22,0.19,0.27,0.08,0.08,215,0,0,2.7,3.4,2024-01-30,70,16,0,0,0,0,22,0,10043,1,2,1,5.0,3,84,225,141,53,False,0,0,1,0.0552930496633052,74,MC,Nottingham Forest,Arsenal,1,2,22108,2023,637767,0.1122373342514038,0,1,0,0.0552930496633052,0.6265839338302612,0.4590535759925842,5,2
0,0,3,0,0.6,22,0.03,0.07,0.04,0.09,242,0,0,0.3,0.4,2024-02-17,6,6,0,0,0,0,25,0,10071,0,5,0,2.0,1,-237,61,298,53,False,0,0,1,0.0510828681290149,3,Sub,Burnley,Arsenal,0,5,22136,2023,641761,0.0,0,0,0,0.0510828681290149,0.1722191125154495,0.1722191125154495,5,2
0,0,1,0,0.8,22,0.04,0.3,0.26,0.07,251,1,0,1.5,0.0,2024-02-24,14,15,0,0,0,0,26,0,10049,0,1,4,16.0,1,-91,61,152,53,True,0,0,3,0.2436446994543075,11,Sub,Arsenal,Newcastle United,4,1,22146,2023,643529,0.0,0,0,0,0.2436446994543075,0.2436446994543075,0.0,3,5
1,0,22,1,27.9,22,0.04,0.3,0.26,0.1,301,0,0,6.9,13.0,2024-04-03,84,12,0,0,0,0,31,0,10044,1,0,2,28.0,6,-3,27,30,53,True,0,0,2,0.2059904187917709,90,MC,Arsenal,Luton,2,0,22196,2023,651125,0.0802777633070945,0,2,0,0.2059904187917709,0.6426753401756287,0.3564071655273437,2,5
0,0,3,0,1.3,22,0.0,0.0,0.0,0.73,321,2,0,0.4,0.8,2024-04-14,11,2,0,0,0,0,33,0,10222,0,2,0,2.0,1,-61,89,150,53,True,0,0,0,0.0,8,Sub,Arsenal,Aston Villa,0,2,22216,2023,654040,0.0,0,0,0,0.0,0.0,0.0,3,5
