assists_x,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,pts_bps,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,pts_bps_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,pts_bps_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,pts_bps_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5
0,0,10,0,7,0.4,7,295,0.0,0.0,0.0,2.07,10,1,0,2.4,19.8,2025-08-18,90,False,11,0,0,0,4,0,1,0,34296,1,0,0,1,4.0,2,0,0,0,4.5,False,0,295,,,Michael Keane,0,0,0.0,90,DC,Leeds,Everton,1,0,28787,2025,732661,0.0,0,0,0,0.0,0.0,0.0,28787,Everton,Michael Keane,Michael Keane,2,2,1,2.4,DEF,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,23,1,11,0.3,13,295,0.01,0.01,0.0,2.43,16,0,0,2.4,24.0,2025-08-24,90,False,6,0,0,0,1,0,2,0,38760,1,2,0,2,0.0,8,-381,3460,3841,4.5,True,0,295,,,Michael Keane,0,0,0.0,90,DC,Everton,Brighton,2,0,28795,2025,733826,0.0,0,0,0,0.0,0.1246761605143547,0.1246761605143547,28795,Everton,Michael Keane,Michael Keane,3,3,2,5.0,DEF,8,0.0,0.0,0.0,0.0,2.07,1.0,0.0,2.4,19.8,0.4,4.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.69,0.33,0.0,0.8,6.6,0.13,1.33,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.33,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.41,0.2,0.0,0.48,3.96,0.08,0.8,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48
0,0,6,0,13,0.2,14,295,0.0,0.0,0.0,1.11,30,2,0,2.5,24.6,2025-08-30,90,False,20,0,0,0,1,0,3,0,62333,1,1,3,2,0.0,3,14512,21611,7099,4.5,False,0,295,,,Michael Keane,0,0,0.0,90,DC,Wolverhampton Wanderers,Everton,2,3,28800,2025,735055,0.0,0,0,0,0.0,0.0,0.0,28800,Everton,Michael Keane,Michael Keane,2,3,3,4.3,DEF,3,1.0,0.01,0.01,0.0,2.43,0.0,0.0,2.4,24.0,0.3,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.12,5.0,0.33,0.0,0.0,0.0,1.5,0.33,0.0,1.6,14.6,0.23,1.33,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,1.0,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,2.47,0.2,0.0,0.0,0.0,0.9,0.2,0.0,0.96,8.76,0.14,0.8,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.6,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,1.48
0,0,20,1,5,10.8,6,295,0.04,0.59,0.55,0.54,36,0,0,5.6,11.0,2025-09-13,90,False,2,0,0,0,3,0,4,0,69989,1,1,0,0,34.0,6,6716,16742,10026,4.5,True,0,295,,,Michael Keane,0,4,0.8961926698684692,90,DC,Everton,Aston Villa,0,0,28812,2025,736964,0.097673699259758,0,1,0,0.8961926698684692,0.558321475982666,0.0,28812,Everton,Michael Keane,Michael Keane,3,3,4,4.8,DEF,6,0.0,0.0,0.0,0.0,1.11,2.0,0.0,2.5,24.6,0.2,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,0.33,0.0,0.0,0.0,1.87,1.0,0.0,2.43,22.8,0.3,1.33,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.67,4.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,3.9,0.2,0.0,0.0,0.0,1.12,0.6,0.0,1.46,13.68,0.18,0.8,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,1.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,2.34
0,0,9,0,6,0.7,7,295,0.01,0.01,0.0,0.9,46,2,0,1.8,15.4,2025-09-20,90,False,12,0,0,0,7,0,5,0,78524,1,1,1,2,2.0,1,7389,15081,7692,4.5,False,0,295,,,Michael Keane,0,0,0.0,90,DC,Liverpool,Everton,2,1,28818,2025,738324,0.0,0,0,0,0.0,0.0,0.0,28818,Everton,Michael Keane,Michael Keane,2,5,5,2.3,DEF,1,1.0,0.04,0.59,0.55,0.54,0.0,0.0,5.6,11.0,10.8,34.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,4.0,0.9,0.1,0.0,0.0,1.0,0.0,0.9,0.56,0.0,4.8,0.67,0.02,0.2,0.18,1.36,0.67,0.0,3.5,19.87,3.77,11.33,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.33,5.67,0.0,1.33,0.3,0.03,0.0,0.0,0.33,0.0,0.3,0.23,0.04,4.7,0.4,0.01,0.12,0.11,1.23,0.6,0.0,2.58,15.88,2.34,7.6,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.6,1.0,3.8,0.0,0.8,0.18,0.02,0.0,0.0,0.2,0.0,0.18,0.14,0.02,3.3
