assists_x,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,pts_bps,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,pts_bps_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,pts_bps_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,pts_bps_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5
0,0,-2,0,0,5.0,0,411,0.01,0.01,0.0,0.21,7,0,0,0.5,0.0,2025-08-16,24,False,20,0,0,0,0,0,1,0,15747,0,0,4,0,0.0,0,0,0,0,5.0,False,1,411,,,Nico O'Reilly,0,0,0.0,19,Sub,Wolverhampton Wanderers,Manchester City,0,4,28783,2025,732765,0.0,0,0,0,0.0,0.0537016317248344,0.0537016317248344,28783,Manchester City,Nico O'Reilly,Nico O&#039;Reilly,4,3,1,3.1,DEF,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,-1,0,1,1.5,3,411,0.0,0.02,0.02,1.23,22,1,0,1.1,7.8,2025-08-31,18,False,6,0,0,0,1,0,3,0,15963,0,2,1,2,2.0,1,-2063,989,3052,4.9,False,0,411,,,Nico O'Reilly,0,1,0.013379187323153,13,Sub,Brighton,Manchester City,2,1,28805,2025,735713,0.0,0,0,0,0.013379187323153,0.0288825314491987,0.0155033431947231,28805,Manchester City,Nico O'Reilly,Nico O&#039;Reilly,4,3,3,0.8,DEF,1,0.0,0.01,0.01,0.0,0.21,0.0,0.0,0.5,0.0,5.0,0.0,24.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,3.1,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.17,0.0,1.67,0.0,8.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,1.03,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.1,0.0,1.0,0.0,4.8,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.62
0,0,25,1,4,1.8,9,411,0.01,0.04,0.03,1.51,38,0,0,2.2,19.6,2025-09-14,90,False,14,0,0,0,5,0,4,0,14534,1,5,0,3,1.0,6,-2063,595,2658,4.9,True,0,411,,,Nico O'Reilly,0,1,0.0541758723556995,90,DL,Manchester City,Manchester United,3,0,28817,2025,737812,0.0,0,0,0,0.0541758723556995,0.526933491230011,0.4727576375007629,28817,Manchester City,Nico O'Reilly,Nico O&#039;Reilly,3,4,4,2.8,DEF,6,0.0,0.0,0.02,0.02,1.23,1.0,0.0,1.1,7.8,1.5,2.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.02,0.8,0.0,0.0,0.01,0.01,0.48,0.33,0.0,0.53,2.6,2.17,0.67,14.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,1.67,0.67,0.33,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.02,1.3,0.0,0.0,0.01,0.0,0.29,0.2,0.0,0.32,1.56,1.3,0.4,8.4,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1.0,0.4,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.78
0,0,19,1,7,0.7,9,411,0.0,0.0,0.0,0.8,41,0,0,1.6,15.4,2025-09-21,86,False,1,0,0,0,2,0,5,0,19554,1,2,1,1,0.0,6,3773,5181,1408,4.9,False,0,411,,,Nico O'Reilly,0,0,0.0,90,DL,Arsenal,Manchester City,1,1,28827,2025,739609,0.0,0,0,0,0.0,0.3822949230670929,0.3822949230670929,28827,Manchester City,Nico O'Reilly,Nico O&#039;Reilly,4,4,5,4.3,DEF,6,1.0,0.01,0.04,0.03,1.51,0.0,0.0,2.2,19.6,1.8,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,6.0,0.0,1.0,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.53,0.47,2.8,0.33,0.01,0.02,0.02,0.98,0.33,0.0,1.27,9.13,2.77,1.0,44.0,0.0,0.0,0.0,0.0,0.33,0.0,0.33,1.67,1.67,2.33,0.0,0.67,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.2,0.18,2.23,0.2,0.0,0.01,0.01,0.59,0.2,0.0,0.76,5.48,1.66,0.6,26.4,0.0,0.0,0.0,0.0,0.2,0.0,0.2,1.0,1.0,1.4,0.0,0.4,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.12,0.11,1.34
