assists_x,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,pts_bps,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,pts_bps_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,pts_bps_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,pts_bps_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5
0,0,0,0,1,5.5,2,666,0.06,0.06,0.0,0.7,9,0,0,1.2,0.4,2025-08-17,59,False,14,0,0,0,1,0,1,0,2446382,1,0,1,0,6.0,1,0,0,0,9.0,False,0,666,,,Viktor Gyökeres,0,0,0.0,61,FW,Manchester United,Arsenal,0,1,28786,2025,732477,0.0,0,0,0,0.0,0.0,0.0,28786,Arsenal,Viktor Gyökeres,Viktor Gyokeres,4,3,1,3.3,FWD,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2,44,1,2,1.6,5,666,0.03,1.31,1.28,0.17,11,0,2,11.3,67.0,2025-08-23,90,False,11,0,0,0,3,0,2,0,2685766,1,0,0,5,44.0,12,-60979,203416,264395,9.0,True,0,666,,,Viktor Gyökeres,2,3,1.4244853258132937,90,FW,Arsenal,Leeds,5,0,28793,2025,733394,0.0,0,0,1,0.6633164882659912,0.701371967792511,0.03805548325181,28793,Arsenal,Viktor Gyökeres,Viktor Gyokeres,2,4,2,7.5,FWD,10,0.0,0.06,0.06,0.0,0.7,0.0,0.0,1.2,0.4,5.5,6.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,0.0,0.02,0.02,0.0,0.23,0.0,0.0,0.4,0.13,1.83,2.0,19.67,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.01,0.01,0.0,0.14,0.0,0.0,0.24,0.08,1.1,1.2,11.8,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66
0,0,8,0,1,26.0,2,666,0.16,0.16,0.0,0.52,25,1,0,3.7,7.0,2025-08-31,90,False,12,0,0,0,1,0,3,0,2805037,1,0,0,1,4.0,1,65903,322756,256853,9.0,False,1,666,,,Viktor Gyökeres,0,0,0.0,90,FW,Liverpool,Arsenal,1,0,28806,2025,735956,0.1172714903950691,0,2,0,0.0,0.1172714903950691,0.0,28806,Arsenal,Viktor Gyökeres,Viktor Gyokeres,4,5,3,4.2,FWD,1,1.0,0.03,1.31,1.28,0.17,0.0,2.0,11.3,67.0,1.6,44.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,10.0,2.0,3.0,1.42,0.0,0.0,0.0,0.0,1.0,0.66,0.7,0.04,7.5,0.33,0.03,0.46,0.43,0.29,0.0,0.67,4.17,22.47,2.37,16.67,49.67,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.33,1.67,3.67,0.67,1.0,0.47,0.0,0.0,0.0,0.0,0.33,0.22,0.23,0.01,3.6,0.2,0.02,0.27,0.26,0.17,0.0,0.4,2.5,13.48,1.42,10.0,29.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,1.0,2.2,0.4,0.6,0.28,0.0,0.0,0.0,0.0,0.2,0.13,0.14,0.01,2.16
0,0,30,1,1,11.3,3,666,0.02,0.86,0.84,0.1,31,0,1,9.0,34.6,2025-09-13,67,False,16,0,0,0,1,0,4,0,2960689,1,1,0,3,44.0,6,-5116,333371,338487,9.0,True,0,666,,,Viktor Gyökeres,1,4,1.2354025840759275,75,FW,Arsenal,Nottingham Forest,3,0,28808,2025,736534,0.0345163866877555,0,1,1,1.2354025840759275,1.2699190378189087,0.0,28808,Arsenal,Viktor Gyökeres,Viktor Gyokeres,3,4,4,5.5,FWD,6,0.0,0.16,0.16,0.0,0.52,1.0,0.0,3.7,7.0,26.0,4.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.12,0.0,0.0,2.0,0.0,0.0,0.12,0.0,4.2,0.33,0.08,0.51,0.43,0.46,0.33,0.67,5.4,24.8,11.03,18.0,79.67,0.0,0.0,0.0,0.0,0.33,0.0,1.0,0.33,2.0,4.0,0.67,1.0,0.47,0.04,0.0,0.0,0.67,0.33,0.22,0.27,0.01,5.0,0.2,0.05,0.31,0.26,0.28,0.2,0.4,3.24,14.88,6.62,10.8,47.8,0.0,0.0,0.0,0.0,0.2,0.0,0.6,0.2,1.2,2.4,0.4,0.6,0.28,0.02,0.0,0.0,0.4,0.2,0.13,0.16,0.01,3.0
0,0,3,0,0,1.8,3,666,0.01,0.01,0.0,0.89,41,1,0,1.4,0.2,2025-09-21,90,False,13,0,0,0,3,0,5,0,3016420,1,0,1,1,12.0,2,49418,250497,201079,9.0,True,0,666,,,Viktor Gyökeres,0,0,0.0,90,FW,Arsenal,Manchester City,1,1,28827,2025,739598,0.0,0,0,0,0.0,0.3221305012702942,0.3221305012702942,28827,Arsenal,Viktor Gyökeres,Viktor Gyokeres,4,4,5,3.0,FWD,2,1.0,0.02,0.86,0.84,0.1,0.0,1.0,9.0,34.6,11.3,44.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,6.0,1.0,4.0,1.24,0.03,0.0,0.0,1.0,1.0,1.24,1.27,0.0,5.5,0.67,0.07,0.78,0.71,0.26,0.33,1.0,8.0,36.2,12.97,30.67,82.33,0.0,0.0,0.0,0.0,0.33,0.0,1.0,0.0,3.0,5.67,1.0,2.33,0.89,0.05,0.0,0.0,1.0,0.67,0.63,0.7,0.01,5.73,0.4,0.05,0.48,0.42,0.3,0.2,0.6,5.04,21.8,8.88,19.6,61.2,0.0,0.0,0.0,0.0,0.2,0.0,0.8,0.2,1.8,3.6,0.6,1.4,0.53,0.03,0.0,0.0,0.6,0.4,0.38,0.42,0.01,4.1
