assists_x,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,total_points_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5
0.0,0.0,3.0,0.0,4.0,20.5,6.0,110.0,0.08,0.08,0.0,1.86,4.0,3.0,0.0,3.8,17.8,2025-08-17,90.0,False,16.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,17414.0,1.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,4.5,False,0.0,110.0,,,0.0,0.0,0.0,90.0,DR,Nottingham Forest,Brentford,3.0,1.0,28785.0,2025.0,732263.0,0.2126000523567199,0.0,2.0,0.0,0.0,0.2877351343631744,0.0751350820064544,11281.0,Brentford,Michael Kayode,Michael Kayode,3.0,3.0,1.0,1.9,DEF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,2.0,27.0,1.0,6.0,0.5,11.0,110.0,0.01,0.01,0.0,1.1,13.0,0.0,0.0,3.5,32.4,2025-08-23,84.0,False,2.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,18919.0,1.0,5.0,0.0,1.0,2.0,10.0,-577.0,1227.0,1804.0,4.5,True,0.0,110.0,,,0.0,0.0,0.0,90.0,DR,Brentford,Aston Villa,1.0,0.0,28790.0,2025.0,733228.0,0.0,0.0,0.0,0.0,0.0,0.4330954849720001,0.4330954849720001,11281.0,Brentford,Michael Kayode,Michael Kayode,3.0,3.0,2.0,5.5,DEF,0.0,0.08,0.08,0.0,1.86,3.0,0.0,3.8,17.8,20.5,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.21,0.0,0.0,2.0,0.0,0.0,0.29,0.08,1.9,0.0,0.03,0.03,0.0,0.62,1.0,0.0,1.27,5.93,6.83,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,1.0,0.33,0.0,0.0,0.0,0.07,0.0,0.0,0.67,0.0,0.0,0.1,0.03,0.63,0.0,0.02,0.02,0.0,0.37,0.6,0.0,0.76,3.56,4.1,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.6,0.2,0.0,0.0,0.0,0.04,0.0,0.0,0.4,0.0,0.0,0.06,0.02,0.38
0.0,0.0,6.0,0.0,2.0,2.1,3.0,110.0,0.01,0.01,0.0,1.54,28.0,2.0,0.0,1.2,7.4,2025-08-30,90.0,False,17.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,62837.0,1.0,1.0,1.0,2.0,2.0,1.0,28533.0,35051.0,6518.0,4.5,False,0.0,110.0,,,0.0,0.0,0.0,90.0,DR,Sunderland,Brentford,2.0,1.0,28801.0,2025.0,735083.0,0.0,0.0,0.0,0.0,0.0,0.3706037104129791,0.3706037104129791,11281.0,Brentford,Michael Kayode,Michael Kayode,3.0,2.0,3.0,4.5,DEF,1.0,0.01,0.01,0.0,1.1,0.0,0.0,3.5,32.4,0.5,2.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.43,5.5,0.33,0.03,0.03,0.0,0.99,1.0,0.0,2.43,16.73,7.0,0.67,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.33,1.33,3.67,0.0,0.0,0.0,0.07,0.0,0.0,0.67,0.0,0.0,0.24,0.17,2.47,0.2,0.02,0.02,0.0,0.59,0.6,0.0,1.46,10.04,4.2,0.4,34.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.8,2.2,0.0,0.0,0.0,0.04,0.0,0.0,0.4,0.0,0.0,0.14,0.1,1.48
0.0,0.0,10.0,0.0,8.0,1.4,8.0,110.0,0.0,0.0,0.0,1.1,33.0,1.0,0.0,1.8,16.8,2025-09-13,82.0,False,7.0,0.0,0.0,0.0,6.0,0.0,4.0,0.0,45444.0,1.0,0.0,2.0,2.0,0.0,2.0,-8767.0,2073.0,10840.0,4.5,True,0.0,110.0,,,0.0,0.0,0.0,84.0,DR,Brentford,Chelsea,2.0,2.0,28815.0,2025.0,737273.0,0.0,0.0,0.0,0.0,0.0,0.1224728748202323,0.1224728748202323,11281.0,Brentford,Michael Kayode,Michael Kayode,3.0,3.0,4.0,3.0,DEF,0.0,0.01,0.01,0.0,1.54,2.0,0.0,1.2,7.4,2.1,2.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.37,4.5,0.33,0.03,0.03,0.0,1.5,1.67,0.0,2.83,19.2,7.7,1.33,88.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.67,2.0,4.0,0.0,0.0,0.0,0.07,0.0,0.0,0.67,0.0,0.0,0.36,0.29,3.97,0.2,0.02,0.02,0.0,0.9,1.0,0.0,1.7,11.52,4.62,0.8,52.8,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4,1.2,2.4,0.0,0.0,0.0,0.04,0.0,0.0,0.4,0.0,0.0,0.22,0.18,2.38
0.0,0.0,5.0,0.0,2.0,22.9,4.0,110.0,0.07,0.07,0.0,1.01,45.0,3.0,0.0,3.8,13.2,2025-09-20,90.0,False,10.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,45478.0,1.0,2.0,1.0,3.0,2.0,1.0,-1264.0,2360.0,3624.0,4.5,False,0.0,110.0,,,0.0,0.0,0.0,90.0,DR,Fulham,Brentford,3.0,1.0,28825.0,2025.0,739009.0,0.1246168687939643,0.0,2.0,0.0,0.0,0.247987300157547,0.123370423913002,11281.0,Brentford,Michael Kayode,Michael Kayode,3.0,3.0,5.0,1.3,DEF,0.0,0.0,0.0,0.0,1.1,1.0,0.0,1.8,16.8,1.4,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.12,3.0,0.33,0.01,0.01,0.0,1.25,1.0,0.0,2.17,18.87,1.33,1.33,85.33,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.67,4.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.31,4.33,0.2,0.02,0.02,0.0,1.12,1.2,0.0,2.06,14.88,4.9,0.8,69.2,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,1.6,2.8,0.0,0.0,0.0,0.04,0.0,0.0,0.4,0.0,0.0,0.24,0.2,2.98
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,,,110.0,,,,,,,,,,,,,,,,,,,,,,11281.0,5,,,,,6.0,,2,0.0,0.07,0.07,0.0,1.01,3.0,0.0,3.8,13.2,22.9,2.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.12,0.0,0.0,2.0,0.0,0.0,0.25,0.12,1.3,0.0,0.03,0.03,0.0,1.22,2.0,0.0,2.27,12.47,8.8,1.33,87.33,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.33,2.33,1.33,0.0,0.0,0.0,0.04,0.0,0.0,0.67,0.0,0.0,0.25,0.21,2.93,0.2,0.03,0.03,0.0,1.32,1.8,0.0,2.82,17.52,9.48,1.2,87.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.2,3.0,0.0,0.0,0.0,0.07,0.0,0.0,0.8,0.0,0.0,0.29,0.22,3.24
